case,observable,time,C,SE_C,damped_fit,real_exponential_fit
equilibrium_T5_T5,sin_theta1,0.42,-0.05364260471324427,0.0006907490186907566,-0.054888419612373285,0.0012503860133975234
equilibrium_T5_T5,sin_theta1,0.43,-0.052864848975059206,0.0006988305625435569,-0.054494067798124476,0.0010708326202536612
equilibrium_T5_T5,sin_theta1,0.44,-0.05194677258116945,0.0007030957436118207,-0.05392868486943009,0.000917062801657209
equilibrium_T5_T5,sin_theta1,0.45,-0.05091931774053073,0.0007027992227532369,-0.05321073045823479,0.0007853740783355581
equilibrium_T5_T5,sin_theta1,0.46,-0.04978329136719166,0.0007018581065557642,-0.052357489462158506,0.0006725956410038609
equilibrium_T5_T5,sin_theta1,0.47000000000000003,-0.048554616725009436,0.0007022739331049308,-0.05138511780297565,0.0005760120034215203
equilibrium_T5_T5,sin_theta1,0.48,-0.04726634747526939,0.0006994347823278899,-0.05030868814709136,0.0004932976187453004
equilibrium_T5_T5,sin_theta1,0.49,-0.045913962678328424,0.0006985563135920303,-0.04914223541661679,0.0004224608848675466
equilibrium_T5_T5,sin_theta1,0.5,-0.04458960699311805,0.0007005444587204977,-0.04789880193677799,0.00036179619049655224
equilibrium_T5_T5,sin_theta1,0.51,-0.04326972854802158,0.0007039260605504682,-0.04659048208148258,0.0003098428473416119
equilibrium_T5_T5,sin_theta1,0.52,-0.041942453594623244,0.000700486090119883,-0.04522846629395475,0.00026534991956935015
equilibrium_T5_T5,sin_theta1,0.53,-0.04062124027238081,0.0006984065637414091,-0.04382308437346885,0.00022724610369278834
equilibrium_T5_T5,sin_theta1,0.54,-0.03929122511489898,0.0006955861038956989,-0.042383847932403344,0.00019461393365923708
equilibrium_T5_T5,sin_theta1,0.55,-0.03798678318461936,0.0006921215302202723,-0.040919491940138754,0.00016666769004552084
equilibrium_T5_T5,sin_theta1,0.56,-0.036688555601833914,0.0006911403873756187,-0.03943801528177192,0.00014273448145675133
equilibrium_T5_T5,sin_theta1,0.5700000000000001,-0.03538381345406473,0.0006894034004050689,-0.037946720270252816,0.00012223804260539848
equilibrium_T5_T5,sin_theta1,0.58,-0.034086667339753546,0.0006868834066407178,-0.036452251060405914,0.00010468485895979307
equilibrium_T5_T5,sin_theta1,0.59,-0.03283088316152352,0.0006826948184146217,-0.03496063092241212,8.965228387048601e-05
equilibrium_T5_T5,sin_theta1,0.6,-0.03158639099521621,0.0006814346706795346,-0.03347729834073531,7.677836205789063e-05
equilibrium_T5_T5,sin_theta1,0.61,-0.03036388691787508,0.0006806591044299862,-0.032007141912214536,6.575311443050906e-05
equilibrium_T5_T5,sin_theta1,0.62,-0.029170895290946817,0.0006811325349070377,-0.030554534024143626,5.631107438905414e-05
equilibrium_T5_T5,sin_theta1,0.63,-0.028011375196755794,0.0006867108209607152,-0.02912336329965754,4.8224895905132874e-05
equilibrium_T5_T5,sin_theta1,0.64,-0.026867297922294524,0.0006886898802488827,-0.027717065803671486,4.129987946940973e-05
equilibrium_T5_T5,sin_theta1,0.65,-0.025783850911359464,0.0006863131600230732,-0.026338655008007073,3.536928410469059e-05
equilibrium_T5_T5,sin_theta1,0.66,-0.024715549624014746,0.000681662419716157,-0.024990750519219805,3.029031256628497e-05
equilibrium_T5_T5,sin_theta1,0.67,-0.02364056985926325,0.0006794366501152562,-0.02367560557704361,2.5940673061051977e-05
equilibrium_T5_T5,sin_theta1,0.68,-0.022597536896909923,0.000674762665921614,-0.022395133335320123,2.221563469798554e-05
equilibrium_T5_T5,sin_theta1,0.6900000000000001,-0.02158959037753317,0.0006673532242634201,-0.021150931940810438,1.9025505771295726e-05
equilibrium_T5_T5,sin_theta1,0.7000000000000001,-0.020591413819287793,0.0006591835607167584,-0.019944308428421383,1.6293474157928468e-05
equilibrium_T5_T5,sin_theta1,0.71,-0.019652089408551114,0.0006529792071647292,-0.01877630145414406,1.3953757830481208e-05
equilibrium_T5_T5,sin_theta1,0.72,-0.01872851602790291,0.0006425785602404154,-0.017647702889421767,1.1950020953448407e-05
equilibrium_T5_T5,sin_theta1,0.73,-0.01783887614305805,0.0006362661040994983,-0.01655907830276376,1.0234017425464487e-05
equilibrium_T5_T5,sin_theta1,0.74,-0.016951795634668865,0.0006402448035523474,-0.01551078635622083,8.764429206669071e-06
equilibrium_T5_T5,sin_theta1,0.75,-0.016097877851546545,0.0006441020220285398,-0.01450299714586169,7.505871460369089e-06
equilibrium_T5_T5,sin_theta1,0.76,-0.015306121116587483,0.0006531652943961596,-0.013535709516655073,6.428040554736199e-06
equilibrium_T5_T5,sin_theta1,0.77,-0.014537608982847987,0.0006586490687931294,-0.012608767383191659,5.5049844100716105e-06
equilibrium_T5_T5,sin_theta1,0.78,-0.013820875265725159,0.0006672854519920448,-0.011721875088490602,4.714477623014189e-06
equilibrium_T5_T5,sin_theta1,0.79,-0.013084375212669884,0.0006768597934447245,-0.010874611833745444,4.037486321893572e-06
equilibrium_T5_T5,sin_theta1,0.8,-0.012447366678067416,0.000686763340747442,-0.010066445212290453,3.457709867982254e-06
equilibrium_T5_T5,sin_theta1,0.81,-0.011833157151041176,0.0006972105619181086,-0.00929674388132633,2.961188367700682e-06
equilibrium_T5_T5,sin_theta1,0.8200000000000001,-0.011248869311578407,0.0007038122054018863,-0.008564789405049752,2.5359665454299044e-06
equilibrium_T5_T5,sin_theta1,0.8300000000000001,-0.010671413108176207,0.0007069337720964509,-0.00786978730279712,2.1718058836403382e-06
equilibrium_T5_T5,sin_theta1,0.84,-0.010136131770774427,0.000713729331628378,-0.007210877335654255,1.8599380992288298e-06
equilibrium_T5_T5,sin_theta1,0.85,-0.009594675556206689,0.000715526771745203,-0.006587143064711273,1.5928540202517637e-06
equilibrium_T5_T5,sin_theta1,0.86,-0.009089213321384114,0.0007244238573985489,-0.005997620713769297,1.3641227796151824e-06
equilibrium_T5_T5,sin_theta1,0.87,-0.008591619937702001,0.000733545934929741,-0.005441307368842137,1.1682369722562073e-06
equilibrium_T5_T5,sin_theta1,0.88,-0.008079745233349138,0.0007438425073584634,-0.004917168546253319,1.0004800475008217e-06
equilibrium_T5_T5,sin_theta1,0.89,-0.0075864844684794324,0.0007557771324519063,-0.004424145160516312,8.568127436628712e-07
equilibrium_T5_T5,sin_theta1,0.9,-0.00706276077410146,0.0007615638788231188,-0.003961159922511513,7.337758304495278e-07
equilibrium_T5_T5,sin_theta1,0.91,-0.006596248008060652,0.0007664247506078078,-0.003527123197747465,6.2840681739877e-07
equilibrium_T5_T5,sin_theta1,0.92,-0.006129850309227088,0.0007685497993713989,-0.0031209383537224456,5.381686228494734e-07
equilibrium_T5_T5,sin_theta1,0.93,-0.005631107617057701,0.0007722766338567583,-0.0027415066245935573,4.6088848593109764e-07
equilibrium_T5_T5,sin_theta1,0.9400000000000001,-0.005175915254132419,0.0007690056501351561,-0.002387731520521002,3.947056506920761e-07
equilibrium_T5_T5,sin_theta1,0.9500000000000001,-0.004719738090507349,0.000761432406689067,-0.002058522808190398,3.380265627020801e-07
equilibrium_T5_T5,sin_theta1,0.96,-0.004250372939769025,0.0007490894347034146,-0.0017528000881326749,2.894864993491651e-07
equilibrium_T5_T5,sin_theta1,0.97,-0.0037954020390742124,0.0007368960893931853,-0.0014694959935633394,2.4791670996368816e-07
equilibrium_T5_T5,sin_theta1,0.98,-0.0033919702550258193,0.0007276186503251028,-0.0012075590345565928,2.1231627456687068e-07
equilibrium_T5_T5,sin_theta1,0.99,-0.002979575051037391,0.0007188966985662626,-0.0009659561104581229,1.8182800365718493e-07
equilibrium_T5_T5,sin_theta1,1.0,-0.0025807756910961864,0.0007096743039200077,-0.0007436747125282848,1.557177987481327e-07
equilibrium_T5_T5,I1_minus_I3,0.05,4.499567044996972,0.028931405746256442,4.508716616475628,5.918465946348627
equilibrium_T5_T5,I1_minus_I3,0.06,4.365486070450898,0.02801065836395024,4.370935223448967,5.440859973263345
equilibrium_T5_T5,I1_minus_I3,0.07,4.222195408026736,0.02700380760020624,4.22479101476926,5.001795653977298
equilibrium_T5_T5,I1_minus_I3,0.08,4.071149907132303,0.025933848445552778,4.071628844722655,4.598162769688188
equilibrium_T5_T5,I1_minus_I3,0.09,3.9136001536241682,0.02481424263006881,3.912714706908223,4.22710208877368
equilibrium_T5_T5,I1_minus_I3,0.1,3.750893910852504,0.023648554806915665,3.7492365114563233,3.8859851127293834
equilibrium_T5_T5,I1_minus_I3,0.11,3.584362300671266,0.022452029062741678,3.5823051499670346,3.5723954565609515
equilibrium_T5_T5,I1_minus_I3,0.12,3.41507504333928,0.021247242383318026,3.4129558197425176,3.284111731733765
equilibrium_T5_T5,I1_minus_I3,0.13,3.2440804887501486,0.020070097988846878,3.2421495800544458,3.0190918104274354
equilibrium_T5_T5,I1_minus_I3,0.14,3.0723658982352173,0.018912156775250433,3.070775114381848,2.775458359627131
equilibrium_T5_T5,I1_minus_I3,0.15,2.900859045654771,0.017794748016712037,2.8996506737681225,2.551485542578955
equilibrium_T5_T5,I1_minus_I3,0.16,2.7303068700927295,0.016710628033622856,2.7295261776716884,2.3455867934059085
equilibrium_T5_T5,I1_minus_I3,0.17,2.5615335163470383,0.015697294747921923,2.5610854499160483,2.1563035782829485
equilibrium_T5_T5,I1_minus_I3,0.18,2.3951472258073636,0.014769317387491656,2.394948568576154,1.982295063558204
equilibrium_T5_T5,I1_minus_I3,0.19,2.2316610670311436,0.013933309998513818,2.2316743098631484,1.8223286176319637
equilibrium_T5_T5,I1_minus_I3,0.2,2.071682508561901,0.013185989112006394,2.0717626672839518,1.6752710793112042
equilibrium_T5_T5,I1_minus_I3,0.21,1.9155311739074183,0.012561596229975365,1.915657428551052,1.540080730786906
equilibrium_T5_T5,I1_minus_I3,0.22,1.7636210966914585,0.01203902089858557,1.7637487938972412,1.4157999183728092
equilibrium_T5_T5,I1_minus_I3,0.23,1.6162721152295803,0.011617429243360618,1.6163760206060938,1.3015482687328062
equilibrium_T5_T5,I1_minus_I3,0.24,1.4737870286928096,0.011306926648608367,1.4738300796985004,1.1965164525424796
equilibrium_T5_T5,I1_minus_I3,0.25,1.3363628105611622,0.011092725798247334,1.3363563118156299,1.0999604514081542
equilibrium_T5_T5,I1_minus_I3,0.26,1.2042365649261682,0.010972350632551763,1.204157070406699,1.0111962874318063
equilibrium_T5_T5,I1_minus_I3,0.27,1.0774758145142653,0.010949919845902488,1.0773943413638227,0.9295951780874077
equilibrium_T5_T5,I1_minus_I3,0.28,0.9562349383197035,0.010998054918899474,0.9561923292440142,0.854579082087103
equilibrium_T5_T5,I1_minus_I3,0.29,0.8407156523801187,0.01110552519953941,0.8406400011786979,0.7856166046852779
equilibrium_T5_T5,I1_minus_I3,0.3,0.7308773586361925,0.01126029074242163,0.7307935804925342,0.722219233414745
equilibrium_T5_T5,I1_minus_I3,0.31,0.626712680130534,0.011437823713619122,0.6266789829350863,0.6639378775899701
equilibrium_T5_T5,I1_minus_I3,0.32,0.5282869869732285,0.011635940146920227,0.5282941892700621,0.6103596870640674
equilibrium_T5_T5,I1_minus_I3,0.33,0.4355833319173588,0.011840418010770211,0.4356115487671947,0.5611051277044565
equilibrium_T5_T5,I1_minus_I3,0.34,0.34849569077987413,0.012046659897288649,0.3485800089009458,0.5158252928706067
equilibrium_T5_T5,I1_minus_I3,0.35000000000000003,0.2670302584543144,0.012242483716764539,0.2671272672781336,0.47419943184905955
equilibrium_T5_T5,I1_minus_I3,0.36,0.1910145982806304,0.012421570965667667,0.1911618424934697,0.4359326777378049
equilibrium_T5_T5,I1_minus_I3,0.37,0.12037671720955209,0.012582087103208921,0.12057506124811414,0.4007539586849245
equilibrium_T5_T5,I1_minus_I3,0.38,0.054967967161196854,0.01272826805374538,0.05524295966224853,0.368414077685258
equilibrium_T5_T5,I1_minus_I3,0.39,-0.0053399147015182925,0.012854209235912142,-0.004971902731075674,0.33868394733285795
equilibrium_T5_T5,I1_minus_I3,0.4,-0.06063984305689221,0.012951730177603397,-0.060218717306166306,0.31135296702468035
equilibrium_T5_T5,I1_minus_I3,0.41000000000000003,-0.11118813773671629,0.01303434019571116,-0.11065678949499724,0.28622753112003424
equilibrium_T5_T5,I1_minus_I3,0.42,-0.15705572704431164,0.013094230067153823,-0.15645399084124872,0.2631296574879792
equilibrium_T5_T5,I1_minus_I3,0.43,-0.19845509113519952,0.013149962529600464,-0.19778529962543567,0.24189572672764814
equilibrium_T5_T5,I1_minus_I3,0.44,-0.2355718251475532,0.013197138378565688,-0.2348314293570158,0.2223753231304616
equilibrium_T5_T5,I1_minus_I3,0.45,-0.26857911406200796,0.013225658041822533,-0.2677775440915953,0.20443016917390242
equilibrium_T5_T5,I1_minus_I3,0.46,-0.2977002415254583,0.01323527758306749,-0.29681205922601867,0.1879331459990833
equilibrium_T5_T5,I1_minus_I3,0.47000000000000003,-0.3230729666295764,0.01323264667078668,-0.32212552614991835,0.17276739293341822
equilibrium_T5_T5,I1_minus_I3,0.48,-0.34488228966366696,0.013220468701980164,-0.34390959888794104,0.1588254796796503
equilibrium_T5_T5,I1_minus_I3,0.49,-0.3633413183450727,0.013197608636129841,-0.36235608065095715,0.146008645307234
equilibrium_T5_T5,I1_minus_I3,0.5,-0.37864128585398527,0.013156426761735939,-0.3776560480257533,0.13422609865528476
equilibrium_T5_T5,I1_minus_I3,0.51,-0.39093913135590297,0.013099782215851353,-0.38999905036966126,0.12339437519132711
equilibrium_T5_T5,I1_minus_I3,0.52,-0.40049856179701215,0.013029166810059962,-0.3995723818378317,0.11343674576999649
equilibrium_T5_T5,I1_minus_I3,0.53,-0.40741639653103945,0.012946860107328324,-0.4065604233551376,0.10428267310349207
equilibrium_T5_T5,I1_minus_I3,0.54,-0.41195067274831954,0.012852874583606169,-0.41114405175054725,0.09586731209355746
equilibrium_T5_T5,I1_minus_I3,0.55,-0.41430963162718004,0.01275632465615579,-0.41350011319792873,0.08813105048546935
equilibrium_T5_T5,I1_minus_I3,0.56,-0.41459059022921985,0.012656778939798802,-0.4138009580523023,0.08101908659014452
equilibrium_T5_T5,I1_minus_I3,0.5700000000000001,-0.4129912232326204,0.012554344922367016,-0.4122140341332221,0.07448104108305839
equilibrium_T5_T5,I1_minus_I3,0.58,-0.4096577360754691,0.012444123200662106,-0.40890153548597696,0.06847060013005685
equilibrium_T5_T5,I1_minus_I3,0.59,-0.4047052793717341,0.012336431002891075,-0.4040201036454029,0.06294518731205719
equilibrium_T5_T5,I1_minus_I3,0.6,-0.3983458731342967,0.01224090826131247,-0.39772057843508346,0.05786566202463742
equilibrium_T5_T5,I1_minus_I3,0.61,-0.39067627374928965,0.012141966349644762,-0.39014779535539656,0.053196042216053126
equilibrium_T5_T5,I1_minus_I3,0.62,-0.3818401815259931,0.012058637408779568,-0.38144042664611905,0.04890324949962996
equilibrium_T5_T5,I1_minus_I3,0.63,-0.3719333245712291,0.011977864700484432,-0.37173086315202675,0.044956874834973376
equilibrium_T5_T5,I1_minus_I3,0.64,-0.3610691102049953,0.011912333292877157,-0.3611451341720719,0.04132896311814113
equilibrium_T5_T5,I1_minus_I3,0.65,-0.3494445578744931,0.011863978204242075,-0.3498028625332711,0.03799381515487145
equilibrium_T5_T5,I1_minus_I3,0.66,-0.33711957577097185,0.011828208142020489,-0.337817252198448,0.034927805614095093
equilibrium_T5_T5,I1_minus_I3,0.67,-0.32427852527866974,0.011806717486848679,-0.325295105791496,0.0321092156721617
equilibrium_T5_T5,I1_minus_I3,0.68,-0.31097367451749375,0.01179931134301528,-0.3123368695040291,0.029518079162274495
equilibrium_T5_T5,I1_minus_I3,0.6900000000000001,-0.2974425998476342,0.011810295037178013,-0.2990367029323026,0.027136041139295877
equilibrium_T5_T5,I1_minus_I3,0.7000000000000001,-0.2838001766876672,0.011831655241414527,-0.28548257148236456,0.024946227858033094
equilibrium_T5_T5,I1_minus_I3,0.71,-0.27004434929385235,0.01186703530068119,-0.27175635907379125,0.022933127243963753
equilibrium_T5_T5,I1_minus_I3,0.72,-0.256210949972404,0.0119040455587512,-0.2579339989673855,0.021082479009686194
equilibrium_T5_T5,I1_minus_I3,0.73,-0.24227126281474776,0.011943818844686264,-0.2440856206392238,0.01938117363870854
equilibrium_T5_T5,I1_minus_I3,0.74,-0.2284135081224509,0.011954714666288087,-0.23027571072183675,0.017817159521002743
equilibrium_T5_T5,I1_minus_I3,0.75,-0.2146639341677161,0.011960311530544143,-0.21656328613253065,0.016379357582496326
equilibrium_T5_T5,I1_minus_I3,0.76,-0.20109616753347298,0.01196322078703513,-0.20300207760840158,0.015057582803758893
equilibrium_T5_T5,I1_minus_I3,0.77,-0.18778331336135262,0.01195079075769633,-0.1896407219669698,0.013842472071941921
equilibrium_T5_T5,I1_minus_I3,0.78,-0.1747682005322996,0.011919684926387425,-0.17652296151015273,0.012725417854893584
equilibrium_T5_T5,I1_minus_I3,0.79,-0.16212425364624541,0.011878980240017257,-0.16368784908709041,0.011698507227613057
equilibrium_T5_T5,I1_minus_I3,0.8,-0.14977808522332536,0.011823306558730741,-0.15116995742778372,0.010754465819123354
equilibrium_T5_T5,I1_minus_I3,0.81,-0.1378271082994203,0.011749854614484087,-0.13899959145428686,0.009886606282696737
equilibrium_T5_T5,I1_minus_I3,0.8200000000000001,-0.12627281871132143,0.011668422091533404,-0.12720300236900364,0.00908878092440915
equilibrium_T5_T5,I1_minus_I3,0.8300000000000001,-0.11520439410970187,0.011586437679746682,-0.1158026024102376,0.008355338154456327
equilibrium_T5_T5,I1_minus_I3,0.84,-0.10459778383528456,0.011495012430605328,-0.10481717925329684,0.00768108245274402
equilibrium_T5_T5,I1_minus_I3,0.85,-0.09443987112936578,0.01140416045500544,-0.09426210912096372,0.007061237565158852
equilibrium_T5_T5,I1_minus_I3,0.86,-0.08474237128033227,0.011318385132688371,-0.08414956774984805,0.006491412669811654
equilibrium_T5_T5,I1_minus_I3,0.87,-0.07549404135940699,0.011242959966340166,-0.07448873843888865,0.005967571273583586
equilibrium_T5_T5,I1_minus_I3,0.88,-0.06667717725114183,0.011170522796342874,-0.06528601648296178,0.005486002618646231
equilibrium_T5_T5,I1_minus_I3,0.89,-0.05832082732550592,0.011085916358500477,-0.05654520936807548,0.005043295396406752
equilibrium_T5_T5,I1_minus_I3,0.9,-0.050407485325490345,0.011008992520986437,-0.04826773217492585,0.0046363135826745245
equilibrium_T5_T5,I1_minus_I3,0.91,-0.04301130260377719,0.01093230350827931,-0.04045279770460439,0.004262174222871684
equilibrium_T5_T5,I1_minus_I3,0.92,-0.0360502956814854,0.010861380633100137,-0.03309760090393806,0.003918227009923787
equilibrium_T5_T5,I1_minus_I3,0.93,-0.02948829293581701,0.010796111730009926,-0.02619749722831561,0.003602035510165606
equilibrium_T5_T5,I1_minus_I3,0.9400000000000001,-0.023418220008779557,0.01074649471893233,-0.01974617463689225,0.003311359904271184
equilibrium_T5_T5,I1_minus_I3,0.9500000000000001,-0.017672669970661168,0.010701174916547544,-0.0137358189687914,0.0030441411209493415
equilibrium_T5_T5,I1_minus_I3,0.96,-0.012268538040514292,0.010666704389475538,-0.008157272499372283,0.002798486251011822
equilibrium_T5_T5,I1_minus_I3,0.97,-0.007168688042024127,0.010621460851945161,-0.0030001855228402622,0.0025726551384910347
equilibrium_T5_T5,I1_minus_I3,0.98,-0.002584237555046476,0.010582825273661367,0.0017468391485006588,0.0023650480538224294
equilibrium_T5_T5,I1_minus_I3,0.99,0.001624224013345444,0.010549427114026509,0.006096108837151888,0.0021741943617713316
equilibrium_T5_T5,I1_minus_I3,1.0,0.0054534819816608555,0.01051464854180692,0.010060710836427275,0.0019987421038309156
