theta1,theta3,density
-2.19911,2.45044,0.0536422
-2.19911,2.57611,0.0567546
-2.19911,2.70177,0.0593809
-2.19911,2.82743,0.061271
-2.19911,2.9531,0.0624706
-2.19911,3.07876,0.0634219
-2.07345,-3.07876,0.058677
-2.07345,-2.9531,0.0579045
-2.07345,-2.82743,0.0574366
-2.07345,-2.70177,0.0560314
-2.07345,-2.57611,0.0533294
-2.07345,-2.45044,0.0506171
-2.07345,-2.32478,0.0477577
-2.07345,-2.19911,0.0445897
-2.07345,-2.07345,0.0414445
-2.07345,-1.94779,0.0381492
-2.07345,-1.82212,0.0347929
-2.07345,-1.69646,0.0319381
-2.07345,-1.5708,0.0289175
-2.07345,-1.44513,0.0264969
-2.07345,-1.31947,0.0236255
-2.07345,-1.19381,0.0215055
-2.07345,-1.06814,0.0195442
-2.07345,-0.942478,0.0179521
-2.07345,-0.816814,0.0167579
-2.07345,-0.69115,0.0153509
-2.07345,-0.565487,0.0143606
-2.07345,-0.439823,0.0139036
-2.07345,-0.314159,0.0133255
-2.07345,-0.188495,0.0129805
-2.07345,-0.0628318,0.012436
-2.07345,0.0628319,0.0124791
-2.07345,0.188496,0.012838
-2.07345,0.314159,0.0131463
-2.07345,0.439823,0.0135169
-2.07345,0.565487,0.0144758
-2.07345,0.69115,0.0151125
-2.07345,0.816814,0.0162843
-2.07345,0.942478,0.0174816
-2.07345,1.06814,0.0191889
-2.07345,1.19381,0.0212156
-2.07345,1.31947,0.0231196
-2.07345,1.44513,0.0250397
-2.07345,1.5708,0.02742
-2.07345,1.69646,0.0299324
-2.07345,1.82212,0.0328415
-2.07345,1.94779,0.0364424
-2.07345,2.07345,0.0397368
-2.07345,2.19912,0.042748
-2.07345,2.32478,0.045843
-2.07345,2.45044,0.0495819
-2.07345,2.57611,0.0520178
-2.07345,2.70177,0.0549394
-2.07345,2.82743,0.0567322
-2.07345,2.9531,0.0580832
-2.07345,3.07876,0.0585313
-1.94779,-3.07876,0.0538451
-1.94779,-2.9531,0.0532142
-1.94779,-2.82743,0.0527648
-1.94779,-2.70177,0.0516132
-1.94779,-2.57611,0.0492642
-1.94779,-2.45044,0.0465819
-1.94779,-2.32478,0.0441219
-1.94779,-2.19911,0.0412294
-1.94779,-2.07345,0.0380515
-1.94779,-1.94779,0.0349829
-1.94779,-1.82212,0.0322388
-1.94779,-1.69646,0.0294821
-1.94779,-1.5708,0.0269235
-1.94779,-1.44513,0.0237483
-1.94779,-1.31947,0.0216498
-1.94779,-1.19381,0.0197629
-1.94779,-1.06814,0.0181672
-1.94779,-0.942478,0.0165644
-1.94779,-0.816814,0.0153299
-1.94779,-0.69115,0.0142114
-1.94779,-0.565487,0.0134093
-1.94779,-0.439823,0.0126659
-1.94779,-0.314159,0.0120552
-1.94779,-0.188495,0.0117764
-1.94779,-0.0628318,0.0117446
-1.94779,0.0628319,0.0115793
-1.94779,0.188496,0.0116617
-1.94779,0.314159,0.0121112
-1.94779,0.439823,0.0126829
-1.94779,0.565487,0.0131579
-1.94779,0.69115,0.0138381
-1.94779,0.816814,0.0147863
-1.94779,0.942478,0.0164084
-1.94779,1.06814,0.0176877
-1.94779,1.19381,0.0190768
-1.94779,1.31947,0.0209848
-1.94779,1.44513,0.0224344
-1.94779,1.5708,0.025434
-1.94779,1.69646,0.0278958
-1.94779,1.82212,0.030325
-1.94779,1.94779,0.0334263
-1.94779,2.07345,0.0363864
-1.94779,2.19912,0.0393062
-1.94779,2.32478,0.0421982
-1.94779,2.45044,0.0449114
-1.94779,2.57611,0.0476834
-1.94779,2.70177,0.0503029
-1.94779,2.82743,0.0517091
-1.94779,2.9531,0.053328
-1.94779,3.07876,0.0536937
-1.82212,-3.07876,0.0495197
-1.82212,-2.9531,0.0493601
-1.82212,-2.82743,0.0480539
-1.82212,-2.70177,0.0470023
-1.82212,-2.57611,0.0453904
-1.82212,-2.45044,0.0429582
-1.82212,-2.32478,0.0403193
-1.82212,-2.19911,0.0381891
-1.82212,-2.07345,0.0349529
-1.82212,-1.94779,0.0319498
-1.82212,-1.82212,0.0294221
-1.82212,-1.69646,0.0269651
-1.82212,-1.5708,0.0240597
-1.82212,-1.44513,0.0218976
-1.82212,-1.31947,0.0196876
-1.82212,-1.19381,0.0174113
-1.82212,-1.06814,0.0164707
-1.82212,-0.942478,0.0148123
-1.82212,-0.816814,0.0139999
-1.82212,-0.69115,0.0128416
-1.82212,-0.565487,0.0119525
-1.82212,-0.439823,0.0113413
-1.82212,-0.314159,0.0109506
-1.82212,-0.188495,0.0106934
-1.82212,-0.0628318,0.0105975
-1.82212,0.0628319,0.010408
-1.82212,0.188496,0.0105325
-1.82212,0.314159,0.0110478
-1.82212,0.439823,0.0111818
-1.82212,0.565487,0.0117706
-1.82212,0.69115,0.0124759
-1.82212,0.816814,0.0136154
-1.82212,0.942478,0.0143687
-1.82212,1.06814,0.0156852
-1.82212,1.19381,0.0170631
-1.82212,1.31947,0.0185355
-1.82212,1.44513,0.0203916
-1.82212,1.5708,0.0228704
-1.82212,1.69646,0.0250271
-1.82212,1.82212,0.0279178
-1.82212,1.94779,0.0307717
-1.82212,2.07345,0.0330678
-1.82212,2.19912,0.0361426
-1.82212,2.32478,0.0388487
-1.82212,2.45044,0.041341
-1.82212,2.57611,0.043681
-1.82212,2.70177,0.0461338
-1.82212,2.82743,0.0479325
-1.82212,2.9531,0.0488063
-1.82212,3.07876,0.0495349
-1.69646,-3.07876,0.0450149
-1.69646,-2.9531,0.0449271
-1.69646,-2.82743,0.0433686
-1.69646,-2.70177,0.0430442
-1.69646,-2.57611,0.0411537
-1.69646,-2.45044,0.03942
-1.69646,-2.32478,0.0369147
-1.69646,-2.19911,0.0339891
-1.69646,-2.07345,0.0317118
-1.69646,-1.94779,0.0290425
-1.69646,-1.82212,0.0263763
-1.69646,-1.69646,0.0240453
-1.69646,-1.5708,0.0218022
-1.69646,-1.44513,0.0194156
-1.69646,-1.31947,0.0176062
-1.69646,-1.19381,0.0161185
-1.69646,-1.06814,0.0147164
-1.69646,-0.942478,0.0135473
-1.69646,-0.816814,0.0125091
-1.69646,-0.69115,0.0116662
-1.69646,-0.565487,0.0106916
-1.69646,-0.439823,0.0102072
-1.69646,-0.314159,0.00991953
-1.69646,-0.188495,0.0099249
-1.69646,-0.0628318,0.00953909
-1.69646,0.0628319,0.00920571
-1.69646,0.188496,0.0095131
-1.69646,0.314159,0.0097963
-1.69646,0.439823,0.0101512
-1.69646,0.565487,0.0105258
-1.69646,0.69115,0.0111182
-1.69646,0.816814,0.0122501
-1.69646,0.942478,0.012872
-1.69646,1.06814,0.0140416
-1.69646,1.19381,0.0156982
-1.69646,1.31947,0.0171532
-1.69646,1.44513,0.0186623
-1.69646,1.5708,0.0207572
-1.69646,1.69646,0.0225841
-1.69646,1.82212,0.0251203
-1.69646,1.94779,0.0278452
-1.69646,2.07345,0.0304357
-1.69646,2.19912,0.0326018
-1.69646,2.32478,0.0354203
-1.69646,2.45044,0.037991
-1.69646,2.57611,0.040111
-1.69646,2.70177,0.0423452
-1.69646,2.82743,0.0438718
-1.69646,2.9531,0.0443656
-1.69646,3.07876,0.0448429
-1.5708,-3.07876,0.0413997
-1.5708,-2.9531,0.0407621
-1.5708,-2.82743,0.0397247
-1.5708,-2.70177,0.0386054
-1.5708,-2.57611,0.0373507
-1.5708,-2.45044,0.035859
-1.5708,-2.32478,0.033428
-1.5708,-2.19911,0.0311109
-1.5708,-2.07345,0.0287692
-1.5708,-1.94779,0.0266806
-1.5708,-1.82212,0.0240081
-1.5708,-1.69646,0.0219953
-1.5708,-1.5708,0.0194653
-1.5708,-1.44513,0.0173526
-1.5708,-1.31947,0.015933
-1.5708,-1.19381,0.0142782
-1.5708,-1.06814,0.0130571
-1.5708,-0.942478,0.0120328
-1.5708,-0.816814,0.0111442
-1.5708,-0.69115,0.0107216
-1.5708,-0.565487,0.00981826
-1.5708,-0.439823,0.00927158
-1.5708,-0.314159,0.00891713
-1.5708,-0.188495,0.00879839
-1.5708,-0.0628318,0.00880825
-1.5708,0.0628319,0.00851609
-1.5708,0.188496,0.00868905
-1.5708,0.314159,0.00900138
-1.5708,0.439823,0.00924514
-1.5708,0.565487,0.00959824
-1.5708,0.69115,0.010321
-1.5708,0.816814,0.010977
-1.5708,0.942478,0.0116245
-1.5708,1.06814,0.012976
-1.5708,1.19381,0.0144234
-1.5708,1.31947,0.0156278
-1.5708,1.44513,0.0169815
-1.5708,1.5708,0.0186632
-1.5708,1.69646,0.020824
-1.5708,1.82212,0.023017
-1.5708,1.94779,0.0253063
-1.5708,2.07345,0.0277923
-1.5708,2.19912,0.0296143
-1.5708,2.32478,0.0324086
-1.5708,2.45044,0.0345299
-1.5708,2.57611,0.0369487
-1.5708,2.70177,0.0387384
-1.5708,2.82743,0.0396745
-1.5708,2.9531,0.0407697
-1.5708,3.07876,0.0410515
-1.44513,-3.07876,0.0380161
-1.44513,-2.9531,0.0375375
-1.44513,-2.82743,0.0369304
-1.44513,-2.70177,0.0351895
-1.44513,-2.57611,0.0337561
-1.44513,-2.45044,0.032237
-1.44513,-2.32478,0.0304715
-1.44513,-2.19911,0.0283417
-1.44513,-2.07345,0.0263141
-1.44513,-1.94779,0.0237922
-1.44513,-1.82212,0.0218268
-1.44513,-1.69646,0.0197458
-1.44513,-1.5708,0.0180207
-1.44513,-1.44513,0.015747
-1.44513,-1.31947,0.0144175
-1.44513,-1.19381,0.0126381
-1.44513,-1.06814,0.0117352
-1.44513,-0.942478,0.0108157
-1.44513,-0.816814,0.00993655
-1.44513,-0.69115,0.00970041
-1.44513,-0.565487,0.00892161
-1.44513,-0.439823,0.00837045
-1.44513,-0.314159,0.0082423
-1.44513,-0.188495,0.00808009
-1.44513,-0.0628318,0.00776104
-1.44513,0.0628319,0.00796134
-1.44513,0.188496,0.00795059
-1.44513,0.314159,0.00817732
-1.44513,0.439823,0.00841661
-1.44513,0.565487,0.00880287
-1.44513,0.69115,0.00925679
-1.44513,0.816814,0.00975866
-1.44513,0.942478,0.0106204
-1.44513,1.06814,0.0118768
-1.44513,1.19381,0.0131239
-1.44513,1.31947,0.0140147
-1.44513,1.44513,0.0153106
-1.44513,1.5708,0.0170165
-1.44513,1.69646,0.018756
-1.44513,1.82212,0.0209969
-1.44513,1.94779,0.0231016
-1.44513,2.07345,0.0250195
-1.44513,2.19912,0.0271766
-1.44513,2.32478,0.0290985
-1.44513,2.45044,0.0313614
-1.44513,2.57611,0.033144
-1.44513,2.70177,0.0349
-1.44513,2.82743,0.0363093
-1.44513,2.9531,0.0371674
-1.44513,3.07876,0.0376482
-1.31947,-3.07876,0.0341607
-1.31947,-2.9531,0.0338896
-1.31947,-2.82743,0.0333702
-1.31947,-2.70177,0.0321174
-1.31947,-2.57611,0.0307959
-1.31947,-2.45044,0.0292168
-1.31947,-2.32478,0.0277323
-1.31947,-2.19911,0.0259269
-1.31947,-2.07345,0.0243223
-1.31947,-1.94779,0.0215324
-1.31947,-1.82212,0.0202975
-1.31947,-1.69646,0.0179691
-1.31947,-1.5708,0.0159106
-1.31947,-1.44513,0.0144341
-1.31947,-1.31947,0.0131418
-1.31947,-1.19381,0.0115708
-1.31947,-1.06814,0.010567
-1.31947,-0.942478,0.0098913
-1.31947,-0.816814,0.0092075
-1.31947,-0.69115,0.00884096
-1.31947,-0.565487,0.00816702
-1.31947,-0.439823,0.00768173
-1.31947,-0.314159,0.00735641
-1.31947,-0.188495,0.00735372
-1.31947,-0.0628318,0.00728247
-1.31947,0.0628319,0.00703871
-1.31947,0.188496,0.0072641
-1.31947,0.314159,0.00718031
-1.31947,0.439823,0.00758718
-1.31947,0.565487,0.00795462
-1.31947,0.69115,0.00835208
-1.31947,0.816814,0.00870742
-1.31947,0.942478,0.00994462
-1.31947,1.06814,0.0108068
-1.31947,1.19381,0.0117997
-1.31947,1.31947,0.0125472
-1.31947,1.44513,0.0138417
-1.31947,1.5708,0.0154414
-1.31947,1.69646,0.0170443
-1.31947,1.82212,0.0188635
-1.31947,1.94779,0.0209804
-1.31947,2.07345,0.0227028
-1.31947,2.19912,0.0245212
-1.31947,2.32478,0.0264108
-1.31947,2.45044,0.0281723
-1.31947,2.57611,0.0300131
-1.31947,2.70177,0.0317307
-1.31947,2.82743,0.0329437
-1.31947,2.9531,0.0339564
-1.31947,3.07876,0.0344699
-1.19381,-3.07876,0.0310751
-1.19381,-2.9531,0.031179
-1.19381,-2.82743,0.0307928
-1.19381,-2.70177,0.0298912
-1.19381,-2.57611,0.0287634
-1.19381,-2.45044,0.0266914
-1.19381,-2.32478,0.0249733
-1.19381,-2.19911,0.0233943
-1.19381,-2.07345,0.0213218
-1.19381,-1.94779,0.019675
-1.19381,-1.82212,0.0182075
-1.19381,-1.69646,0.0161051
-1.19381,-1.5708,0.0143965
-1.19381,-1.44513,0.0129912
-1.19381,-1.31947,0.0117289
-1.19381,-1.19381,0.0107458
-1.19381,-1.06814,0.00966187
-1.19381,-0.942478,0.00899824
-1.19381,-0.816814,0.00830951
-1.19381,-0.69115,0.00784125
-1.19381,-0.565487,0.00740794
-1.19381,-0.439823,0.0069119
-1.19381,-0.314159,0.00682362
-1.19381,-0.188495,0.00660361
-1.19381,-0.0628318,0.00662825
-1.19381,0.0628319,0.00639435
-1.19381,0.188496,0.00644319
-1.19381,0.314159,0.00658703
-1.19381,0.439823,0.00658972
-1.19381,0.565487,0.00721257
-1.19381,0.69115,0.00768621
-1.19381,0.816814,0.0079954
-1.19381,0.942478,0.00880645
-1.19381,1.06814,0.00970713
-1.19381,1.19381,0.0104944
-1.19381,1.31947,0.0113485
-1.19381,1.44513,0.0126964
-1.19381,1.5708,0.0140837
-1.19381,1.69646,0.0157255
-1.19381,1.82212,0.0173485
-1.19381,1.94779,0.0188389
-1.19381,2.07345,0.0208204
-1.19381,2.19912,0.0222337
-1.19381,2.32478,0.0240247
-1.19381,2.45044,0.0256258
-1.19381,2.57611,0.0276064
-1.19381,2.70177,0.0290134
-1.19381,2.82743,0.0300395
-1.19381,2.9531,0.031257
-1.19381,3.07876,0.0313731
