theta1,theta3,density
2.61799,-0.733038,0.0209765
2.61799,-0.523599,0.0188374
2.61799,-0.314159,0.0176836
2.61799,-0.10472,0.0173276
2.61799,0.10472,0.0172487
2.61799,0.314159,0.0175365
2.61799,0.523599,0.018789
2.61799,0.733038,0.0205508
2.61799,0.942478,0.0231516
2.61799,1.15192,0.0265263
2.61799,1.36136,0.0312707
2.61799,1.5708,0.0371276
2.61799,1.78024,0.043522
2.61799,1.98968,0.0507745
2.61799,2.19911,0.0589892
2.61799,2.40855,0.0669595
2.61799,2.61799,0.0733707
2.61799,2.82743,0.0776441
2.61799,3.03687,0.0793369
2.82743,-3.03687,0.0842365
2.82743,-2.82743,0.0812316
2.82743,-2.61799,0.0757322
2.82743,-2.40855,0.0688917
2.82743,-2.19911,0.061532
2.82743,-1.98968,0.0537319
2.82743,-1.78024,0.0463573
2.82743,-1.5708,0.0395012
2.82743,-1.36136,0.033576
2.82743,-1.15192,0.028966
2.82743,-0.942478,0.0251415
2.82743,-0.733038,0.0223147
2.82743,-0.523599,0.0201265
2.82743,-0.314159,0.0189504
2.82743,-0.10472,0.0185354
2.82743,0.10472,0.0184479
2.82743,0.314159,0.0189353
2.82743,0.523599,0.0201974
2.82743,0.733038,0.0221352
2.82743,0.942478,0.0248191
2.82743,1.15192,0.0285393
2.82743,1.36136,0.0335763
2.82743,1.5708,0.039541
2.82743,1.78024,0.0463986
2.82743,1.98968,0.0541498
2.82743,2.19911,0.0624743
2.82743,2.40855,0.0708457
2.82743,2.61799,0.0777085
2.82743,2.82743,0.0824174
2.82743,3.03687,0.084712
3.03687,-3.03687,0.0870953
3.03687,-2.82743,0.0843
3.03687,-2.61799,0.0785458
3.03687,-2.40855,0.0712613
3.03687,-2.19911,0.0637916
3.03687,-1.98968,0.0555809
3.03687,-1.78024,0.0481823
3.03687,-1.5708,0.0410431
3.03687,-1.36136,0.0350601
3.03687,-1.15192,0.0302469
3.03687,-0.942478,0.026315
3.03687,-0.733038,0.0230121
3.03687,-0.523599,0.0209326
3.03687,-0.314159,0.0197454
3.03687,-0.10472,0.0192264
3.03687,0.10472,0.0191121
3.03687,0.314159,0.0196765
3.03687,0.523599,0.0209529
3.03687,0.733038,0.0230624
3.03687,0.942478,0.0258677
3.03687,1.15192,0.0295366
3.03687,1.36136,0.0345944
3.03687,1.5708,0.0407746
3.03687,1.78024,0.0476535
3.03687,1.98968,0.055379
3.03687,2.19911,0.0639581
3.03687,2.40855,0.072258
3.03687,2.61799,0.0796182
3.03687,2.82743,0.0847525
3.03687,3.03687,0.0874728
