case,split,stream_id,function,mean_Lf
driven_dt1e-3,train,58,I1_sq,0.5727870619030184
driven_dt1e-3,train,58,I2_sq,-0.02147284541455887
driven_dt1e-3,train,58,I3_sq,1.395093209459439
driven_dt1e-3,train,58,I1_I2,0.12681250784130974
driven_dt1e-3,train,58,I2_I3,0.22711207827459334
driven_dt1e-3,train,58,I1_I3,0.02670128112197425
driven_dt1e-3,train,58,sin_theta1,-0.48807221952935553
driven_dt1e-3,train,58,cos_theta1,0.10729306679439851
driven_dt1e-3,train,58,sin_theta3,81.84198777009826
driven_dt1e-3,train,58,cos_theta3,162.77580064767287
driven_dt1e-3,train,58,I1_sin_theta1,0.030549808863200856
driven_dt1e-3,train,58,I2_sin_theta1,-5.268462315820234
driven_dt1e-3,train,58,I3_sin_theta3,0.03430626381130741
driven_dt1e-3,train,58,I2_sin_theta3,265.4329232533012
driven_dt1e-3,train,58,I1_I2_sin_theta1,-0.008322476573779875
driven_dt1e-3,train,58,I1_I2_cos_theta1,-0.027882810313852226
driven_dt1e-3,train,58,I3_I2_sin_theta3,-0.04213322666665621
driven_dt1e-3,train,58,I3_I2_cos_theta3,-0.25017086283434703
driven_dt1e-3,train,58,M,0.18010978838098826
driven_dt1e-3,train,58,M_sq,2.707659160423657
driven_dt1e-3,train,58,E,0.5891740505766554
driven_dt1e-3,train,60,I1,-0.008005767758529169
driven_dt1e-3,train,60,I2,-0.0036264072078968303
driven_dt1e-3,train,60,I3,0.015285325332072813
driven_dt1e-3,train,60,I1_sq,-0.21706779470037918
driven_dt1e-3,train,60,I2_sq,-0.03134696803900478
driven_dt1e-3,train,60,I3_sq,0.1087064483173588
driven_dt1e-3,train,60,I1_I2,-0.02712966162138178
driven_dt1e-3,train,60,I2_I3,0.19059430178714543
driven_dt1e-3,train,60,I1_I3,0.09123226371154784
driven_dt1e-3,train,60,sin_theta1,-1.5501140151567987
driven_dt1e-3,train,60,cos_theta1,-0.11893819039910919
driven_dt1e-3,train,60,sin_theta3,-0.4519432065780511
driven_dt1e-3,train,60,cos_theta3,1.7040912037491467
driven_dt1e-3,train,60,I1_sin_theta1,-0.06234988823080276
driven_dt1e-3,train,60,I2_sin_theta1,-2.7334537137413766
driven_dt1e-3,train,60,I3_sin_theta3,-0.12286138972093798
driven_dt1e-3,train,60,I2_sin_theta3,0.0671495313936048
driven_dt1e-3,train,60,I1_I2_sin_theta1,-0.22019621472186363
driven_dt1e-3,train,60,I1_I2_cos_theta1,-0.00819940715236263
driven_dt1e-3,train,60,I3_I2_sin_theta3,-0.34907749653869047
driven_dt1e-3,train,60,I3_I2_cos_theta3,-0.07266132345051414
driven_dt1e-3,train,60,M,0.003653150365646999
driven_dt1e-3,train,60,M_sq,0.36968549333262646
driven_dt1e-3,train,60,E,0.13890909466893253
driven_dt1e-3,train,63,I1,0.02779811964362335
driven_dt1e-3,train,63,I2,0.0018326527940622827
driven_dt1e-3,train,63,I3,-0.23606849538579897
driven_dt1e-3,train,63,I1_sq,0.1659776358323276
driven_dt1e-3,train,63,I2_sq,-0.011332760174129432
driven_dt1e-3,train,63,I3_sq,-0.7694436108062026
driven_dt1e-3,train,63,I1_I2,-8.199601065234554e-06
driven_dt1e-3,train,63,I2_I3,-0.09810313777314908
driven_dt1e-3,train,63,I1_I3,-0.15548822868574183
driven_dt1e-3,train,63,sin_theta1,-2.353390460260782
driven_dt1e-3,train,63,cos_theta1,8.860464093932977
driven_dt1e-3,train,63,sin_theta3,-1.165731402430795
driven_dt1e-3,train,63,cos_theta3,0.7071343723099279
driven_dt1e-3,train,63,I1_sin_theta1,0.029092531068885635
driven_dt1e-3,train,63,I2_sin_theta1,-8.168277117276565
driven_dt1e-3,train,63,I3_sin_theta3,0.009707401228176678
driven_dt1e-3,train,63,I2_sin_theta3,-4.295282113896207
driven_dt1e-3,train,63,I1_I2_sin_theta1,-0.08418574382697538
driven_dt1e-3,train,63,I1_I2_cos_theta1,-0.08701560465806675
driven_dt1e-3,train,63,I3_I2_sin_theta3,-0.05140546774392339
driven_dt1e-3,train,63,I3_I2_cos_theta3,0.22269715614719046
driven_dt1e-3,train,63,M,-0.20643772294811266
driven_dt1e-3,train,63,M_sq,-1.1219978672679176
driven_dt1e-3,train,63,E,-0.2716176983578287
driven_dt1e-3,validation,1,I1,-0.05370809317839107
driven_dt1e-3,validation,1,I2,0.00015917990197603167
driven_dt1e-3,validation,1,I3,-0.022566586582220622
driven_dt1e-3,validation,1,I1_sq,-0.4807726241895494
driven_dt1e-3,validation,1,I2_sq,0.015726307844244933
driven_dt1e-3,validation,1,I3_sq,0.5061998435569202
driven_dt1e-3,validation,1,I1_I2,-0.005390928354533677
driven_dt1e-3,validation,1,I2_I3,-0.21220882978241448
driven_dt1e-3,validation,1,I1_I3,-0.09163356382769443
driven_dt1e-3,validation,1,sin_theta1,-0.9044199178883302
driven_dt1e-3,validation,1,cos_theta1,0.5193706081760106
driven_dt1e-3,validation,1,sin_theta3,-1.340674831919523
driven_dt1e-3,validation,1,cos_theta3,-1.0394114387517992
driven_dt1e-3,validation,1,I1_sin_theta1,-0.01986458220686382
driven_dt1e-3,validation,1,I2_sin_theta1,-5.985382093389148
driven_dt1e-3,validation,1,I3_sin_theta3,0.11725226552933045
driven_dt1e-3,validation,1,I2_sin_theta3,-0.1700446817523385
driven_dt1e-3,validation,1,I1_I2_sin_theta1,-0.031107078269858927
driven_dt1e-3,validation,1,I1_I2_cos_theta1,-0.1420196897395737
driven_dt1e-3,validation,1,I3_I2_sin_theta3,0.11619005811115447
driven_dt1e-3,validation,1,I3_I2_cos_theta3,-0.25161910446364577
driven_dt1e-3,validation,1,M,-0.0761154998586355
driven_dt1e-3,validation,1,M_sq,-0.5773131167176705
driven_dt1e-3,validation,1,E,-0.6925837343649626
driven_dt1e-3,validation,4,I1,-0.009866327727353097
driven_dt1e-3,validation,4,I2,0.0023188092952992263
driven_dt1e-3,validation,4,I3,0.03230755187991509
driven_dt1e-3,validation,4,I1_sq,-0.04168046136839422
driven_dt1e-3,validation,4,I2_sq,0.045653471237484464
driven_dt1e-3,validation,4,I3_sq,0.06740680213471495
driven_dt1e-3,validation,4,I1_I2,-0.13900898388775945
driven_dt1e-3,validation,4,I2_I3,-0.043896159840755164
driven_dt1e-3,validation,4,I1_I3,-0.011030138130692311
driven_dt1e-3,validation,4,sin_theta1,-1.8443342634807582
driven_dt1e-3,validation,4,cos_theta1,1.4212410571098546
driven_dt1e-3,validation,4,sin_theta3,-0.4487377424024147
driven_dt1e-3,validation,4,cos_theta3,1.2435646347007676
driven_dt1e-3,validation,4,I1_sin_theta1,-0.016908693919233064
driven_dt1e-3,validation,4,I2_sin_theta1,-7.514344038921073
driven_dt1e-3,validation,4,I3_sin_theta3,-0.21110691854524646
driven_dt1e-3,validation,4,I2_sin_theta3,-5.254910729108487
driven_dt1e-3,validation,4,I1_I2_sin_theta1,0.029795402681789526
driven_dt1e-3,validation,4,I1_I2_cos_theta1,0.146807179298085
driven_dt1e-3,validation,4,I3_I2_sin_theta3,-0.01386437907823679
driven_dt1e-3,validation,4,I3_I2_cos_theta3,0.2428803906596814
driven_dt1e-3,validation,4,M,0.02476003344786136
driven_dt1e-3,validation,4,M_sq,-0.31649075171460117
driven_dt1e-3,validation,4,E,0.2135972410995081
driven_dt1e-3,validation,6,I1,-0.0009611392337349141
driven_dt1e-3,validation,6,I2,-0.0023503799208748617
driven_dt1e-3,validation,6,I3,0.04756237143711045
driven_dt1e-3,validation,6,I1_sq,0.028990037413831434
driven_dt1e-3,validation,6,I2_sq,-8.420365838026279e-05
driven_dt1e-3,validation,6,I3_sq,0.7343225693486393
driven_dt1e-3,validation,6,I1_I2,-0.03096453872570426
driven_dt1e-3,validation,6,I2_I3,0.2903764109410032
driven_dt1e-3,validation,6,I1_I3,-0.09472978285769082
driven_dt1e-3,validation,6,sin_theta1,-0.23406908100646104
driven_dt1e-3,validation,6,cos_theta1,-0.6338484669217821
driven_dt1e-3,validation,6,sin_theta3,-7.4328446255969345
driven_dt1e-3,validation,6,cos_theta3,6.040437875813886
driven_dt1e-3,validation,6,I1_sin_theta1,-0.023804636632311006
driven_dt1e-3,validation,6,I2_sin_theta1,-0.4713834920073897
driven_dt1e-3,validation,6,I3_sin_theta3,-0.05756185440132933
driven_dt1e-3,validation,6,I2_sin_theta3,-14.789938262893038
driven_dt1e-3,validation,6,I1_I2_sin_theta1,-0.018505548311714044
driven_dt1e-3,validation,6,I1_I2_cos_theta1,0.015459824045016154
driven_dt1e-3,validation,6,I3_I2_sin_theta3,-0.07381704871161739
driven_dt1e-3,validation,6,I3_I2_cos_theta3,-0.10279832792887532
driven_dt1e-3,validation,6,M,0.044250852282500405
driven_dt1e-3,validation,6,M_sq,1.092592581819301
driven_dt1e-3,validation,6,E,0.2681506862497697
driven_dt1e-3,validation,7,I1,-0.012392585388994314
driven_dt1e-3,validation,7,I2,-0.0031396601278838184
driven_dt1e-3,validation,7,I3,-0.025422075242164773
driven_dt1e-3,validation,7,I1_sq,-0.14279191700700394
driven_dt1e-3,validation,7,I2_sq,-0.017306027289392973
driven_dt1e-3,validation,7,I3_sq,-0.520911877167076
driven_dt1e-3,validation,7,I1_I2,0.09906595426187513
driven_dt1e-3,validation,7,I2_I3,0.1576763916070458
driven_dt1e-3,validation,7,I1_I3,0.017782972668979487
driven_dt1e-3,validation,7,sin_theta1,0.2069021546966744
driven_dt1e-3,validation,7,cos_theta1,-0.01835288721355538
driven_dt1e-3,validation,7,sin_theta3,2.0897512528096427
driven_dt1e-3,validation,7,cos_theta3,3.0186982871215005
driven_dt1e-3,validation,7,I1_sin_theta1,-0.01367735290550413
driven_dt1e-3,validation,7,I2_sin_theta1,1.3588990006177932
driven_dt1e-3,validation,7,I3_sin_theta3,-0.047505585552314586
driven_dt1e-3,validation,7,I2_sin_theta3,4.0815244077539194
driven_dt1e-3,validation,7,I1_I2_sin_theta1,0.024016835761594746
driven_dt1e-3,validation,7,I1_I2_cos_theta1,-0.0828486645081635
driven_dt1e-3,validation,7,I3_I2_sin_theta3,-0.11465128185993685
driven_dt1e-3,validation,7,I3_I2_cos_theta3,0.04306865408213467
driven_dt1e-3,validation,7,M,-0.040954320759044295
driven_dt1e-3,validation,7,M_sq,-0.13195918438767548
driven_dt1e-3,validation,7,E,0.0644928527460047
driven_dt1e-3,validation,16,I1,-0.051162637794267114
driven_dt1e-3,validation,16,I2,-0.00018251782568285855
driven_dt1e-3,validation,16,I3,-0.024836882121419202
driven_dt1e-3,validation,16,I1_sq,-0.08181110377750121
driven_dt1e-3,validation,16,I2_sq,-0.0025032916040491535
driven_dt1e-3,validation,16,I3_sq,-0.9676966309895789
driven_dt1e-3,validation,16,I1_I2,-0.03762307115367074
driven_dt1e-3,validation,16,I2_I3,0.07584669244759246
driven_dt1e-3,validation,16,I1_I3,-0.212330591287833
driven_dt1e-3,validation,16,sin_theta1,-0.14854518033799474
driven_dt1e-3,validation,16,cos_theta1,0.3723305559197391
driven_dt1e-3,validation,16,sin_theta3,2.892893313076152
driven_dt1e-3,validation,16,cos_theta3,-3.433455000263661
driven_dt1e-3,validation,16,I1_sin_theta1,0.0038266016735245025
driven_dt1e-3,validation,16,I2_sin_theta1,-0.1977424246401052
driven_dt1e-3,validation,16,I3_sin_theta3,0.1603333447515677
driven_dt1e-3,validation,16,I2_sin_theta3,-2.027316203418902
driven_dt1e-3,validation,16,I1_I2_sin_theta1,0.061213207375159485
driven_dt1e-3,validation,16,I1_I2_cos_theta1,-0.044155707826595905
driven_dt1e-3,validation,16,I3_I2_sin_theta3,-0.05992990416480569
driven_dt1e-3,validation,16,I3_I2_cos_theta3,-0.16156118254390844
driven_dt1e-3,validation,16,M,-0.07618203774137002
driven_dt1e-3,validation,16,M_sq,-1.4002249663589406
driven_dt1e-3,validation,16,E,-0.6428266169571965
driven_dt1e-3,validation,18,I1,-0.02722953350536941
driven_dt1e-3,validation,18,I2,-7.96174275288422e-05
driven_dt1e-3,validation,18,I3,-0.23468339914102435
driven_dt1e-3,validation,18,I1_sq,-0.2118775158524188
driven_dt1e-3,validation,18,I2_sq,0.023614759448182147
driven_dt1e-3,validation,18,I3_sq,-1.208547724687855
driven_dt1e-3,validation,18,I1_I2,-0.042789026480330075
driven_dt1e-3,validation,18,I2_I3,-0.4210570253087302
driven_dt1e-3,validation,18,I1_I3,-0.08560750743806553
driven_dt1e-3,validation,18,sin_theta1,-0.42311268615158615
driven_dt1e-3,validation,18,cos_theta1,0.15999043959680614
driven_dt1e-3,validation,18,sin_theta3,2.792155126343062
driven_dt1e-3,validation,18,cos_theta3,-0.3556141553396073
driven_dt1e-3,validation,18,I1_sin_theta1,0.07534516778215658
driven_dt1e-3,validation,18,I2_sin_theta1,-0.7391383688000309
driven_dt1e-3,validation,18,I3_sin_theta3,-0.16131611412428348
driven_dt1e-3,validation,18,I2_sin_theta3,20.975387232947035
driven_dt1e-3,validation,18,I1_I2_sin_theta1,0.2217555113722109
driven_dt1e-3,validation,18,I1_I2_cos_theta1,0.02320548294749455
driven_dt1e-3,validation,18,I3_I2_sin_theta3,-0.3916753089413834
driven_dt1e-3,validation,18,I3_I2_cos_theta3,0.5909910552041647
driven_dt1e-3,validation,18,M,-0.26199255007392314
driven_dt1e-3,validation,18,M_sq,-2.4957175995463574
driven_dt1e-3,validation,18,E,-0.2844596413484935
driven_dt1e-3,validation,20,I1,-0.04032850797379859
driven_dt1e-3,validation,20,I2,0.0008162724591946522
driven_dt1e-3,validation,20,I3,0.0033730184444402756
driven_dt1e-3,validation,20,I1_sq,0.09933758995764186
driven_dt1e-3,validation,20,I2_sq,-0.001475712543871929
driven_dt1e-3,validation,20,I3_sq,0.30526029555581724
driven_dt1e-3,validation,20,I1_I2,-0.06686115423856523
driven_dt1e-3,validation,20,I2_I3,0.05699619119124617
driven_dt1e-3,validation,20,I1_I3,-0.21195515529193887
driven_dt1e-3,validation,20,sin_theta1,0.6317505711846161
driven_dt1e-3,validation,20,cos_theta1,8.261184426693768
driven_dt1e-3,validation,20,sin_theta3,3.1208510250778096
driven_dt1e-3,validation,20,cos_theta3,-0.27032738107584253
driven_dt1e-3,validation,20,I1_sin_theta1,-0.06886199915918131
driven_dt1e-3,validation,20,I2_sin_theta1,0.11191775626477302
driven_dt1e-3,validation,20,I3_sin_theta3,-0.023362516496306905
driven_dt1e-3,validation,20,I2_sin_theta3,4.854911819806644
driven_dt1e-3,validation,20,I1_I2_sin_theta1,0.04306273424535828
driven_dt1e-3,validation,20,I1_I2_cos_theta1,0.07967968745930057
driven_dt1e-3,validation,20,I3_I2_sin_theta3,-0.24278956472818763
driven_dt1e-3,validation,20,I3_I2_cos_theta3,0.18820120315889466
driven_dt1e-3,validation,20,M,-0.03613921707016398
driven_dt1e-3,validation,20,M_sq,-0.04051806370892792
driven_dt1e-3,validation,20,E,0.14684131552133065
driven_dt1e-3,validation,27,I1,0.04047143856568633
driven_dt1e-3,validation,27,I2,0.004526584814304906
driven_dt1e-3,validation,27,I3,0.0019139993266312893
driven_dt1e-3,validation,27,I1_sq,0.4718492197071178
driven_dt1e-3,validation,27,I2_sq,0.09364915651135582
driven_dt1e-3,validation,27,I3_sq,0.19604486181955919
driven_dt1e-3,validation,27,I1_I2,0.02273092163677723
driven_dt1e-3,validation,27,I2_I3,-0.05852721141668318
driven_dt1e-3,validation,27,I1_I3,0.10196916749972845
driven_dt1e-3,validation,27,sin_theta1,1.2410338852839617
driven_dt1e-3,validation,27,cos_theta1,-0.02049912520732413
driven_dt1e-3,validation,27,sin_theta3,7.905567555565858
driven_dt1e-3,validation,27,cos_theta3,-5.215353417522337
driven_dt1e-3,validation,27,I1_sin_theta1,0.025027427623731658
driven_dt1e-3,validation,27,I2_sin_theta1,-0.3541725671257298
driven_dt1e-3,validation,27,I3_sin_theta3,-0.04672859010302675
driven_dt1e-3,validation,27,I2_sin_theta3,6.072451968329861
driven_dt1e-3,validation,27,I1_I2_sin_theta1,-0.015104674766076461
driven_dt1e-3,validation,27,I1_I2_cos_theta1,-0.09378661400742243
driven_dt1e-3,validation,27,I3_I2_sin_theta3,0.27545865598995956
driven_dt1e-3,validation,27,I3_I2_cos_theta3,-0.19507232735422703
driven_dt1e-3,validation,27,M,0.046912022706622064
driven_dt1e-3,validation,27,M_sq,0.8938889934776827
driven_dt1e-3,validation,27,E,-0.03230025413231957
driven_dt1e-3,validation,41,I1,-0.0065946153630748365
driven_dt1e-3,validation,41,I2,0.002032778554800225
driven_dt1e-3,validation,41,I3,-0.030443337144093204
driven_dt1e-3,validation,41,I1_sq,-0.3497130446195521
driven_dt1e-3,validation,41,I2_sq,0.0034120708958215937
driven_dt1e-3,validation,41,I3_sq,-0.5524852526426656
driven_dt1e-3,validation,41,I1_I2,-0.0021988834009651114
driven_dt1e-3,validation,41,I2_I3,0.006295270219994154
driven_dt1e-3,validation,41,I1_I3,-0.14733613049958086
driven_dt1e-3,validation,41,sin_theta1,-0.48412030536921
driven_dt1e-3,validation,41,cos_theta1,1.6636044752852277
driven_dt1e-3,validation,41,sin_theta3,-16.689909380229302
driven_dt1e-3,validation,41,cos_theta3,-8.411187854066862
driven_dt1e-3,validation,41,I1_sin_theta1,-0.06606402447593497
driven_dt1e-3,validation,41,I2_sin_theta1,-3.082299706948262
driven_dt1e-3,validation,41,I3_sin_theta3,-0.027942240298503604
driven_dt1e-3,validation,41,I2_sin_theta3,-29.20264510418417
driven_dt1e-3,validation,41,I1_I2_sin_theta1,-0.049834378516167045
driven_dt1e-3,validation,41,I1_I2_cos_theta1,0.056728298895808285
driven_dt1e-3,validation,41,I3_I2_sin_theta3,-0.32493737741450895
driven_dt1e-3,validation,41,I3_I2_cos_theta3,-0.06661461142657767
driven_dt1e-3,validation,41,M,-0.03500517395236763
driven_dt1e-3,validation,41,M_sq,-1.1852657137274862
driven_dt1e-3,validation,41,E,-0.37782261280291835
driven_dt1e-3,validation,44,I1,0.020185731072215
driven_dt1e-3,validation,44,I2,-1.3333807279706544e-05
driven_dt1e-3,validation,44,I3,-0.040840801862486044
driven_dt1e-3,validation,44,I1_sq,0.30826736426816964
driven_dt1e-3,validation,44,I2_sq,-0.008578311606088164
driven_dt1e-3,validation,44,I3_sq,0.027967896599934157
driven_dt1e-3,validation,44,I1_I2,-0.05307032210041486
driven_dt1e-3,validation,44,I2_I3,-0.10220276319347338
driven_dt1e-3,validation,44,I1_I3,-0.1658226905139117
driven_dt1e-3,validation,44,sin_theta1,0.07653267090135481
driven_dt1e-3,validation,44,cos_theta1,1.2010657580571908
driven_dt1e-3,validation,44,sin_theta3,0.15118538121190508
driven_dt1e-3,validation,44,cos_theta3,-0.714396427806723
driven_dt1e-3,validation,44,I1_sin_theta1,0.008645798915868868
driven_dt1e-3,validation,44,I2_sin_theta1,-2.2212039266145145
driven_dt1e-3,validation,44,I3_sin_theta3,0.004898414929424838
driven_dt1e-3,validation,44,I2_sin_theta3,2.348464561661284
driven_dt1e-3,validation,44,I1_I2_sin_theta1,0.08315315704697836
driven_dt1e-3,validation,44,I1_I2_cos_theta1,0.05120056712061144
driven_dt1e-3,validation,44,I3_I2_sin_theta3,-0.3432323852052281
driven_dt1e-3,validation,44,I3_I2_cos_theta3,-0.022082691654877667
driven_dt1e-3,validation,44,M,-0.020668404597550274
driven_dt1e-3,validation,44,M_sq,-0.31453460235358555
driven_dt1e-3,validation,44,E,-0.2100636630265636
driven_dt1e-3,validation,47,I1,0.04016111472241009
driven_dt1e-3,validation,47,I2,0.0011224706818130832
driven_dt1e-3,validation,47,I3,-0.14133338015491143
driven_dt1e-3,validation,47,I1_sq,0.33700163701437147
driven_dt1e-3,validation,47,I2_sq,0.02771747084165837
driven_dt1e-3,validation,47,I3_sq,-1.1443558680970516
driven_dt1e-3,validation,47,I1_I2,0.11330773830518533
driven_dt1e-3,validation,47,I2_I3,-0.10092959544141453
driven_dt1e-3,validation,47,I1_I3,-0.046811124614567205
driven_dt1e-3,validation,47,sin_theta1,-0.3654262257390065
driven_dt1e-3,validation,47,cos_theta1,-0.5861725374237089
driven_dt1e-3,validation,47,sin_theta3,-1.5750662338414978
driven_dt1e-3,validation,47,cos_theta3,6.188841935714728
driven_dt1e-3,validation,47,I1_sin_theta1,0.07193726124586611
driven_dt1e-3,validation,47,I2_sin_theta1,-1.4135797318332413
driven_dt1e-3,validation,47,I3_sin_theta3,0.0008422912254563393
driven_dt1e-3,validation,47,I2_sin_theta3,0.6116323651546538
driven_dt1e-3,validation,47,I1_I2_sin_theta1,0.09996796308297944
driven_dt1e-3,validation,47,I1_I2_cos_theta1,-0.032706062732960596
driven_dt1e-3,validation,47,I3_I2_sin_theta3,0.0413146331157012
driven_dt1e-3,validation,47,I3_I2_cos_theta3,0.3093371706685156
driven_dt1e-3,validation,47,M,-0.10004979475068862
driven_dt1e-3,validation,47,M_sq,-0.8485027237426022
driven_dt1e-3,validation,47,E,0.04728893612449907
driven_dt1e-3,validation,49,I1,0.012763196568249462
driven_dt1e-3,validation,49,I2,0.002463419436109657
driven_dt1e-3,validation,49,I3,-0.19628732172425592
driven_dt1e-3,validation,49,I1_sq,0.039646815063725666
driven_dt1e-3,validation,49,I2_sq,0.008687477310136466
driven_dt1e-3,validation,49,I3_sq,-1.0219987885067556
driven_dt1e-3,validation,49,I1_I2,0.019763063540563296
driven_dt1e-3,validation,49,I2_I3,-0.584875821787516
driven_dt1e-3,validation,49,I1_I3,-0.21170683080294228
driven_dt1e-3,validation,49,sin_theta1,-8.034614969059515
driven_dt1e-3,validation,49,cos_theta1,-2.6191635529234327
driven_dt1e-3,validation,49,sin_theta3,-8.908805045514072
driven_dt1e-3,validation,49,cos_theta3,-3.8487280036268627
driven_dt1e-3,validation,49,I1_sin_theta1,-0.00031392690505485936
driven_dt1e-3,validation,49,I2_sin_theta1,-11.262784827879058
driven_dt1e-3,validation,49,I3_sin_theta3,0.11336982526744566
driven_dt1e-3,validation,49,I2_sin_theta3,-25.312676455381006
driven_dt1e-3,validation,49,I1_I2_sin_theta1,0.07441593724492362
driven_dt1e-3,validation,49,I1_I2_cos_theta1,-0.05750296317122996
driven_dt1e-3,validation,49,I3_I2_sin_theta3,0.0841553404730796
driven_dt1e-3,validation,49,I3_I2_cos_theta3,0.5407527405801317
driven_dt1e-3,validation,49,M,-0.18106070571989685
driven_dt1e-3,validation,49,M_sq,-2.5273036742326824
driven_dt1e-3,validation,49,E,-0.5369859356742129
driven_dt1e-3,validation,55,I1,-0.04769820003926622
driven_dt1e-3,validation,55,I2,-0.0015828799686713865
driven_dt1e-3,validation,55,I3,0.02004057530687319
driven_dt1e-3,validation,55,I1_sq,-0.4955618034332958
driven_dt1e-3,validation,55,I2_sq,-0.012400604767033203
driven_dt1e-3,validation,55,I3_sq,0.9302219463065041
driven_dt1e-3,validation,55,I1_I2,0.05586258770570635
driven_dt1e-3,validation,55,I2_I3,0.1447617874563891
driven_dt1e-3,validation,55,I1_I3,-0.128627452197164
driven_dt1e-3,validation,55,sin_theta1,-0.9856602986875754
driven_dt1e-3,validation,55,cos_theta1,-1.082885484837751
driven_dt1e-3,validation,55,sin_theta3,-5.013403505457032
driven_dt1e-3,validation,55,cos_theta3,-19.32437445444863
driven_dt1e-3,validation,55,I1_sin_theta1,-0.009133952695029235
driven_dt1e-3,validation,55,I2_sin_theta1,0.18844348885247833
driven_dt1e-3,validation,55,I3_sin_theta3,0.0019054922881336814
driven_dt1e-3,validation,55,I2_sin_theta3,-8.274393962128519
driven_dt1e-3,validation,55,I1_I2_sin_theta1,0.06081870516390201
driven_dt1e-3,validation,55,I1_I2_cos_theta1,0.052320121221256725
driven_dt1e-3,validation,55,I3_I2_sin_theta3,-0.03451140101501226
driven_dt1e-3,validation,55,I3_I2_cos_theta3,-0.0519158244562957
driven_dt1e-3,validation,55,M,-0.029240504701064533
driven_dt1e-3,validation,55,M_sq,0.5662533840360475
driven_dt1e-3,validation,55,E,0.1779661042564363
driven_dt1e-3,validation,56,I1,-0.09773178485640739
driven_dt1e-3,validation,56,I2,-0.0007916552738470936
driven_dt1e-3,validation,56,I3,-0.044194747701198196
driven_dt1e-3,validation,56,I1_sq,-0.2599477864462002
driven_dt1e-3,validation,56,I2_sq,-0.0007249428785688303
driven_dt1e-3,validation,56,I3_sq,-0.0008894467847420412
driven_dt1e-3,validation,56,I1_I2,-0.11619052984146387
driven_dt1e-3,validation,56,I2_I3,-0.025439328399959275
driven_dt1e-3,validation,56,I1_I3,-0.17114783373704512
driven_dt1e-3,validation,56,sin_theta1,0.5532770052302673
driven_dt1e-3,validation,56,cos_theta1,-0.1502783410572152
driven_dt1e-3,validation,56,sin_theta3,-1.3049496945427101
driven_dt1e-3,validation,56,cos_theta3,4.291235813242934
driven_dt1e-3,validation,56,I1_sin_theta1,0.01025000743817585
driven_dt1e-3,validation,56,I2_sin_theta1,4.427538832441405
driven_dt1e-3,validation,56,I3_sin_theta3,-0.08205192271217458
driven_dt1e-3,validation,56,I2_sin_theta3,-1.787219361517349
driven_dt1e-3,validation,56,I1_I2_sin_theta1,0.0337940063754856
driven_dt1e-3,validation,56,I1_I2_cos_theta1,0.00169688058413865
driven_dt1e-3,validation,56,I3_I2_sin_theta3,-0.2964312914050995
driven_dt1e-3,validation,56,I3_I2_cos_theta3,-0.14112482337555776
driven_dt1e-3,validation,56,M,-0.142718187831453
driven_dt1e-3,validation,56,M_sq,-0.88711756006644
driven_dt1e-3,validation,56,E,-0.5175961787972654
driven_dt1e-3,validation,57,I1,0.0510656444653541
driven_dt1e-3,validation,57,I2,-0.002341090401531506
driven_dt1e-3,validation,57,I3,0.01256607930573504
driven_dt1e-3,validation,57,I1_sq,0.07578495140260016
driven_dt1e-3,validation,57,I2_sq,-0.028198068197091725
driven_dt1e-3,validation,57,I3_sq,0.5069751036360284
driven_dt1e-3,validation,57,I1_I2,0.06593103733871476
driven_dt1e-3,validation,57,I2_I3,0.02357860063941055
driven_dt1e-3,validation,57,I1_I3,0.053244865830879506
driven_dt1e-3,validation,57,sin_theta1,1.6891114389353863
driven_dt1e-3,validation,57,cos_theta1,0.12206644755413527
driven_dt1e-3,validation,57,sin_theta3,-5.704494625677658
driven_dt1e-3,validation,57,cos_theta3,-12.068623931449439
driven_dt1e-3,validation,57,I1_sin_theta1,0.0018810792682078209
driven_dt1e-3,validation,57,I2_sin_theta1,2.3206337143015205
driven_dt1e-3,validation,57,I3_sin_theta3,-0.08534942811338375
driven_dt1e-3,validation,57,I2_sin_theta3,-5.4596177220662145
driven_dt1e-3,validation,57,I1_I2_sin_theta1,-0.034129597092681915
driven_dt1e-3,validation,57,I1_I2_cos_theta1,0.027428325815828093
driven_dt1e-3,validation,57,I3_I2_sin_theta3,0.027063333618602286
driven_dt1e-3,validation,57,I3_I2_cos_theta3,-0.15529674656784173
driven_dt1e-3,validation,57,M,0.0612906333695577
driven_dt1e-3,validation,57,M_sq,0.8400709944595434
driven_dt1e-3,validation,57,E,0.15352657976737902
driven_dt1e-3,validation,62,I1,-0.011964088393848667
driven_dt1e-3,validation,62,I2,-0.008304617413964935
driven_dt1e-3,validation,62,I3,0.03649073523101237
driven_dt1e-3,validation,62,I1_sq,-0.14027392985054163
driven_dt1e-3,validation,62,I2_sq,-0.04387977592744481
driven_dt1e-3,validation,62,I3_sq,-0.5744854708159391
driven_dt1e-3,validation,62,I1_I2,0.19732495275618106
driven_dt1e-3,validation,62,I2_I3,0.36133945641242976
driven_dt1e-3,validation,62,I1_I3,0.07116568286261694
driven_dt1e-3,validation,62,sin_theta1,-1.0733630273547263
driven_dt1e-3,validation,62,cos_theta1,14.963063383678355
driven_dt1e-3,validation,62,sin_theta3,-1.6293650165940503
driven_dt1e-3,validation,62,cos_theta3,-4.475009579415673
