theta1,theta3,density
0.314159,1.15192,0.00663885
0.314159,1.36136,0.00737687
0.314159,1.5708,0.00882421
0.314159,1.78024,0.0100453
0.314159,1.98968,0.0120521
0.314159,2.19911,0.0138443
0.314159,2.40855,0.0159268
0.314159,2.61799,0.0168629
0.314159,2.82743,0.0178291
0.314159,3.03687,0.018701
0.523599,-3.03687,0.0204861
0.523599,-2.82743,0.0207903
0.523599,-2.61799,0.0191322
0.523599,-2.40855,0.0173432
0.523599,-2.19911,0.0153997
0.523599,-1.98968,0.0133947
0.523599,-1.78024,0.0113051
0.523599,-1.5708,0.0100248
0.523599,-1.36136,0.00847436
0.523599,-1.15192,0.00708648
0.523599,-0.942478,0.00663491
0.523599,-0.733038,0.00562068
0.523599,-0.523599,0.00535809
0.523599,-0.314159,0.00509144
0.523599,-0.10472,0.0049431
0.523599,0.10472,0.00488469
0.523599,0.314159,0.00459924
0.523599,0.523599,0.00498118
0.523599,0.733038,0.00543242
0.523599,0.942478,0.00601378
0.523599,1.15192,0.00746265
0.523599,1.36136,0.00829118
0.523599,1.5708,0.00917643
0.523599,1.78024,0.0116696
0.523599,1.98968,0.0136986
0.523599,2.19911,0.0149623
0.523599,2.40855,0.0171424
0.523599,2.61799,0.0188848
0.523599,2.82743,0.0202522
0.523599,3.03687,0.0206842
0.733038,-3.03687,0.0220637
0.733038,-2.82743,0.0226448
0.733038,-2.61799,0.0217933
0.733038,-2.40855,0.0198635
0.733038,-2.19911,0.0164393
0.733038,-1.98968,0.0136255
0.733038,-1.78024,0.012078
0.733038,-1.5708,0.0104372
0.733038,-1.36136,0.00883851
0.733038,-1.15192,0.00811069
0.733038,-0.942478,0.00718638
0.733038,-0.733038,0.00605574
0.733038,-0.523599,0.00629989
0.733038,-0.314159,0.00592428
0.733038,-0.10472,0.00544083
0.733038,0.10472,0.00537404
0.733038,0.314159,0.00495081
0.733038,0.523599,0.00555209
0.733038,0.733038,0.00597174
0.733038,0.942478,0.00724466
0.733038,1.15192,0.00834934
0.733038,1.36136,0.0094664
0.733038,1.5708,0.0109279
0.733038,1.78024,0.0133313
0.733038,1.98968,0.0152999
0.733038,2.19911,0.0170673
0.733038,2.40855,0.0186013
0.733038,2.61799,0.0211332
0.733038,2.82743,0.0227395
0.733038,3.03687,0.0229967
0.942478,-3.03687,0.0254513
0.942478,-2.82743,0.0253413
0.942478,-2.61799,0.0244906
0.942478,-2.40855,0.0219633
0.942478,-2.19911,0.0191248
0.942478,-1.98968,0.0162407
0.942478,-1.78024,0.0133135
0.942478,-1.5708,0.0113448
0.942478,-1.36136,0.00975514
0.942478,-1.15192,0.00900365
0.942478,-0.942478,0.0081453
0.942478,-0.733038,0.00699455
0.942478,-0.523599,0.00602023
0.942478,-0.314159,0.00585509
0.942478,-0.10472,0.00591097
0.942478,0.10472,0.00582063
0.942478,0.314159,0.00549702
0.942478,0.523599,0.00593021
0.942478,0.733038,0.00688155
0.942478,0.942478,0.00799679
0.942478,1.15192,0.00928654
0.942478,1.36136,0.0104144
0.942478,1.5708,0.0120484
0.942478,1.78024,0.0148028
0.942478,1.98968,0.0171996
0.942478,2.19911,0.0193358
0.942478,2.40855,0.0214593
0.942478,2.61799,0.0235269
0.942478,2.82743,0.0251467
0.942478,3.03687,0.025291
1.15192,-3.03687,0.0293072
1.15192,-2.82743,0.0299632
1.15192,-2.61799,0.0276527
1.15192,-2.40855,0.0243635
1.15192,-2.19911,0.0218439
1.15192,-1.98968,0.0190978
1.15192,-1.78024,0.0158785
1.15192,-1.5708,0.0138848
1.15192,-1.36136,0.012208
1.15192,-1.15192,0.0101455
1.15192,-0.942478,0.00945671
1.15192,-0.733038,0.00839987
1.15192,-0.523599,0.00652551
1.15192,-0.314159,0.00589016
1.15192,-0.10472,0.00610454
1.15192,0.10472,0.00658944
1.15192,0.314159,0.00666588
1.15192,0.523599,0.00712723
1.15192,0.733038,0.00846168
1.15192,0.942478,0.00935121
1.15192,1.15192,0.0107581
1.15192,1.36136,0.0124465
1.15192,1.5708,0.0136952
1.15192,1.78024,0.0162545
1.15192,1.98968,0.0194787
1.15192,2.19911,0.0217253
1.15192,2.40855,0.0244868
1.15192,2.61799,0.0262802
1.15192,2.82743,0.0287341
1.15192,3.03687,0.0283475
1.36136,-3.03687,0.0352424
1.36136,-2.82743,0.0354189
1.36136,-2.61799,0.032373
1.36136,-2.40855,0.0284125
1.36136,-2.19911,0.0255708
1.36136,-1.98968,0.022181
1.36136,-1.78024,0.018886
1.36136,-1.5708,0.015718
1.36136,-1.36136,0.0137392
1.36136,-1.15192,0.0122403
1.36136,-0.942478,0.0103922
1.36136,-0.733038,0.00947958
1.36136,-0.523599,0.00804014
1.36136,-0.314159,0.0071932
1.36136,-0.10472,0.00662234
1.36136,0.10472,0.0071151
1.36136,0.314159,0.00750641
1.36136,0.523599,0.00817053
1.36136,0.733038,0.00928527
1.36136,0.942478,0.0101153
1.36136,1.15192,0.0115215
1.36136,1.36136,0.0138933
1.36136,1.5708,0.0163584
1.36136,1.78024,0.0192568
1.36136,1.98968,0.0225488
1.36136,2.19911,0.0249117
1.36136,2.40855,0.0283465
1.36136,2.61799,0.0299304
1.36136,2.82743,0.0326162
1.36136,3.03687,0.033566
1.5708,-3.03687,0.0410394
1.5708,-2.82743,0.0398949
1.5708,-2.61799,0.0380788
1.5708,-2.40855,0.0330385
1.5708,-2.19911,0.029923
1.5708,-1.98968,0.027385
1.5708,-1.78024,0.0224509
1.5708,-1.5708,0.0190894
1.5708,-1.36136,0.0153824
1.5708,-1.15192,0.0132098
1.5708,-0.942478,0.0117363
1.5708,-0.733038,0.0102066
1.5708,-0.523599,0.00995589
1.5708,-0.314159,0.00885156
1.5708,-0.10472,0.00795838
1.5708,0.10472,0.00822464
1.5708,0.314159,0.00859189
1.5708,0.523599,0.0092802
1.5708,0.733038,0.0117078
1.5708,0.942478,0.0127807
1.5708,1.15192,0.0145926
1.5708,1.36136,0.0168961
1.5708,1.5708,0.0195715
1.5708,1.78024,0.0234362
1.5708,1.98968,0.0266856
1.5708,2.19911,0.0289245
1.5708,2.40855,0.0328446
1.5708,2.61799,0.0363229
1.5708,2.82743,0.0380775
1.5708,3.03687,0.0393947
1.78024,-3.03687,0.0474255
1.78024,-2.82743,0.0466169
1.78024,-2.61799,0.0451436
1.78024,-2.40855,0.0397987
1.78024,-2.19911,0.035247
1.78024,-1.98968,0.0318852
1.78024,-1.78024,0.0267489
1.78024,-1.5708,0.0225347
1.78024,-1.36136,0.0185338
1.78024,-1.15192,0.0151095
1.78024,-0.942478,0.0139558
1.78024,-0.733038,0.0124214
1.78024,-0.523599,0.0111166
1.78024,-0.314159,0.0102038
1.78024,-0.10472,0.0101459
1.78024,0.10472,0.0104339
1.78024,0.314159,0.0106214
1.78024,0.523599,0.0114432
1.78024,0.733038,0.0134248
1.78024,0.942478,0.0149031
1.78024,1.15192,0.0165365
1.78024,1.36136,0.0191996
1.78024,1.5708,0.0219122
1.78024,1.78024,0.0269232
1.78024,1.98968,0.0308081
1.78024,2.19911,0.0348183
