theta1,theta3,density
2.19911,-1.78024,0.0348097
2.19911,-1.5708,0.0296657
2.19911,-1.36136,0.0252431
2.19911,-1.15192,0.0218465
2.19911,-0.942478,0.0188118
2.19911,-0.733038,0.0166985
2.19911,-0.523599,0.014882
2.19911,-0.314159,0.0142216
2.19911,-0.10472,0.0138045
2.19911,0.10472,0.0138415
2.19911,0.314159,0.0142367
2.19911,0.523599,0.0151451
2.19911,0.733038,0.0164915
2.19911,0.942478,0.0187351
2.19911,1.15192,0.021812
2.19911,1.36136,0.0253073
2.19911,1.5708,0.0303688
2.19911,1.78024,0.0359034
2.19911,1.98968,0.042233
2.19911,2.19911,0.0482785
2.19911,2.40855,0.0543486
2.19911,2.61799,0.0594762
2.19911,2.82743,0.0623506
2.19911,3.03687,0.0643876
2.40855,-3.03687,0.0722231
2.40855,-2.82743,0.0693531
2.40855,-2.61799,0.0649749
2.40855,-2.40855,0.0587797
2.40855,-2.19911,0.05228
2.40855,-1.98968,0.0452632
2.40855,-1.78024,0.039313
2.40855,-1.5708,0.0337165
2.40855,-1.36136,0.0284148
2.40855,-1.15192,0.0244572
2.40855,-0.942478,0.021178
2.40855,-0.733038,0.0190475
2.40855,-0.523599,0.0169843
2.40855,-0.314159,0.0160026
2.40855,-0.10472,0.0155844
2.40855,0.10472,0.0156354
2.40855,0.314159,0.0159152
2.40855,0.523599,0.0169472
2.40855,0.733038,0.0185886
2.40855,0.942478,0.0209581
2.40855,1.15192,0.0243637
2.40855,1.36136,0.0283958
2.40855,1.5708,0.0340879
2.40855,1.78024,0.040313
2.40855,1.98968,0.0468171
2.40855,2.19911,0.0542705
2.40855,2.40855,0.0615641
2.40855,2.61799,0.067133
2.40855,2.82743,0.0709143
2.40855,3.03687,0.0726205
2.61799,-3.03687,0.0793119
2.61799,-2.82743,0.0760855
2.61799,-2.61799,0.0712047
2.61799,-2.40855,0.0647179
2.61799,-2.19911,0.0574037
2.61799,-1.98968,0.0504712
2.61799,-1.78024,0.0433497
2.61799,-1.5708,0.037058
2.61799,-1.36136,0.0317979
2.61799,-1.15192,0.0270834
2.61799,-0.942478,0.0236747
