observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
sin_theta1,447,4.47,-0.0003411053551672652,0.0005580990760172065,-0.6111913992073134,0.0002474632313330346,0.21204504767103002,-3.1356655585067585,3.0797284332916064
sin_theta1,473,4.73,-0.0005462658525049918,0.0006517617351887048,-0.8381373483775192,-7.632585768856511e-05,nan,-2.058263558897344,3.6312884522145312
sin_theta1,501,5.01,0.00020300975008069556,0.0006594904932109917,0.3078281676090005,-3.359635457551373e-05,nan,-3.074961280923257,3.8473043219183594
sin_theta1,531,5.3100000000000005,0.00041241115631314906,0.0007790081312723324,0.5294054577319615,0.00010010757141030942,nan,-1.7828462846775315,3.260831432442051
sin_theta1,562,5.62,-9.404214735973267e-05,0.0006999139995797494,-0.13436243226481906,0.0001703433277561356,1.2881645874947547,-1.4521227081828978,2.8745950429898413
sin_theta1,596,5.96,0.00027828877739033143,0.0007740290440687877,0.3595327326833488,0.00046692132175096465,nan,-3.047483499102894,1.7183843338057156
sin_theta1,631,6.3100000000000005,0.0010834091529939838,0.000722787704826922,1.4989313539214337,0.0012530927824437822,nan,-2.7457465968287273,1.756010071653631
sin_theta1,668,6.68,-0.00047981156512434393,0.0007678142084525057,-0.6249058168529886,-0.0009863330578029849,nan,-2.63897214047309,1.3823376656087394
sin_theta1,708,7.08,-0.0001047716988026397,0.0005660119995196588,-0.18510508415290364,0.0001906351001113903,-0.21181139273870095,-1.678217717766107,1.3361555175468465
sin_theta1,750,7.5,-0.0009303007886451636,0.000644547732730151,-1.4433388582481403,-0.0013514263137907035,nan,-1.7806435161501823,2.304423850823342
sin_theta1,794,7.94,0.0007670986425843053,0.0007728378826668566,0.9925738111300307,0.0008069068214009171,nan,-1.598329655110211,2.04741270510816
sin_theta1,841,8.41,-0.001089583531076451,0.0006753226836868517,-1.6134265254174294,-0.001104225566813973,nan,-1.0500791947736174,2.304917061281436
sin_theta1,891,8.91,0.00045843983181486595,0.000666623382353401,0.687704397941191,0.0012314046097000079,-0.04072631556513012,-1.3585054692623857,1.1698308096522823
sin_theta1,944,9.44,-0.00036212678864960726,0.0007623763861921813,-0.4749973834555805,-0.0007703718972806423,nan,nan,nan
sin_theta1,1000,10.0,0.0007053676747667523,0.0008097109338964868,0.8711351733542557,0.0007817598431314414,nan,nan,nan
cos_theta3,0,0.0,0.48885030626490267,0.0006841525697524559,714.5340496810256,0.4888723013290795,nan,nan,nan
cos_theta3,1,0.01,0.4581582537293406,0.0006769913193691375,676.7564673595532,0.4583367731207683,nan,nan,nan
cos_theta3,2,0.02,0.4338029933378378,0.0006866558065904578,631.7619237676831,0.4340486589067492,-5.732716131528212,-5.771035029048674,-5.69450229670367
cos_theta3,3,0.03,0.4108725907288031,0.000698607275867191,588.1309927938858,0.41116399006823917,-5.533616491370907,-5.5664787163339176,-5.500787831344627
cos_theta3,4,0.04,0.3886766154747626,0.0007097383393089948,547.6336756066755,0.3890343206689283,-5.616341924631974,-5.65090544604352,-5.583274587279863
cos_theta3,5,0.05,0.36718653803038065,0.0007158144742394454,512.9632764418702,0.3675799954877116,-5.730661696097537,-5.769460749755273,-5.694654573047785
cos_theta3,6,0.06,0.3465187125535538,0.0007299410832423065,474.72148164939733,0.3469856070012371,-5.822550469016144,-5.863895460452133,-5.783380877835402
cos_theta3,7,0.07,0.32670469855450734,0.0007478972577242359,436.83098872247723,0.3272171154688507,-5.878374146934202,-5.923156995609104,-5.835626415408893
cos_theta3,8,0.08,0.3079217389692514,0.0007620741656852017,404.0574432704861,0.3085047462505909,-5.90109729138018,-5.947104619941608,-5.8565530183515015
cos_theta3,9,0.09,0.29024779715065036,0.000777600775204575,373.2606838956539,0.2908982972832883,-5.880891402200473,-5.926467049917715,-5.835249804594503
cos_theta3,10,0.1,0.2736617705991889,0.0007860075962508492,348.16682676416724,0.2743517299122755,-5.829420537921188,-5.876947032558089,-5.78228793634553
cos_theta3,11,0.11,0.25822235227396445,0.0007934330218617633,325.4494647425369,0.2589412828389661,-5.74925543183508,-5.800690135275342,-5.697607793688516
cos_theta3,12,0.12,0.24387817916799315,0.0008083504318119684,301.6985821623486,0.24462979397322732,-5.649037878480355,-5.702723517341407,-5.594121440349164
cos_theta3,13,0.13,0.2306184962341051,0.0008223034788977953,280.45423879663394,0.23138818937429592,-5.53261034744213,-5.589192110741851,-5.474456954029701
cos_theta3,14,0.14,0.21831334973805636,0.0008295514996540164,263.170339429329,0.21910961121979272,-5.402998644279549,-5.462563115413313,-5.343931659178742
cos_theta3,15,0.15,0.20695815651257257,0.0008335729402432097,248.27840075061562,0.20773958799778885,-5.2729026605557605,-5.33255086143027,-5.212646346136822
cos_theta3,16,0.16,0.19647769023078512,0.0008400250200977888,233.8950454212814,0.1972463853675361,-5.130904488423702,-5.191991200950065,-5.068854328265341
cos_theta3,17,0.17,0.18676454528222142,0.0008468050071842464,220.55200866518436,0.1875060775211293,-4.991048231131606,-5.0542377185046305,-4.927473413526597
cos_theta3,18,0.18,0.1778063853116656,0.0008518669602991793,208.72553297432646,0.17853908574296795,-4.850317924483337,-4.913947628743429,-4.787869358683087
cos_theta3,19,0.19,0.16950369078652716,0.0008495056059142379,199.53216271493264,0.17021006856246604,-4.7105294144577226,-4.77727835005863,-4.6456812237938365
cos_theta3,20,0.2,0.16182834459021975,0.0008416341377336605,192.27873173727082,0.1625467193579459,-4.590032039925256,-4.65574244185531,-4.524279716637687
cos_theta3,21,0.21,0.15469068319563387,0.0008324773673685808,185.81968622715036,0.15540998767696151,-4.432821025047225,-4.502573434740849,-4.364285862330169
cos_theta3,22,0.22,0.14798248967043134,0.0008232547013036023,179.75298463052195,0.1487124715285326,-4.339258090507628,-4.410397474755409,-4.2676455191092915
cos_theta3,24,0.24,0.13580684921289063,0.0008210935028907317,165.39754453636607,0.1365082892291904,-4.226398430354219,-4.299487689981012,-4.151579384335753
cos_theta3,25,0.25,0.13026531660780444,0.0008171262714461165,159.4188330002733,0.13097614512837685,-4.152191982636672,-4.228437522740496,-4.071021716866696
cos_theta3,27,0.27,0.12004223329202153,0.0008134697480639901,147.5681592065531,0.12076528315218676,-4.042378664207528,-4.128660970062362,-3.95197606976896
cos_theta3,28,0.28,0.11534901377890158,0.000818687576888038,140.89503375312177,0.11610088741480357,-3.97444160961981,-4.061669811841299,-3.886670643287421
cos_theta3,30,0.3,0.10655815900418013,0.0008149772573116108,130.7498559600137,0.10734937096545885,-3.9074025951867375,-4.001460522357207,-3.8144737406839835
cos_theta3,32,0.32,0.09862870598273582,0.0008102023397270014,121.73342527740525,0.09941846920295007,-3.8514487557916737,-3.9529377817146045,-3.7522477626072255
cos_theta3,33,0.33,0.09495465570205673,0.0008083952808916149,117.46067542270539,0.09573257205584933,-3.7425984215073087,-3.8547242748507315,-3.632894140854725
cos_theta3,35,0.35000000000000003,0.08809017642168664,0.0008056517847859815,109.34026099760639,0.0888383901973954,-3.6383243135966516,-3.7563735519911043,-3.5210640474261514
cos_theta3,38,0.38,0.07898698217625484,0.0007937185910611548,99.51509649113034,0.07965011775497616,-3.558645547761351,-3.680273291093699,-3.4395577062869056
cos_theta3,40,0.4,0.07372164228426131,0.0008003782817894415,92.10849914547724,0.0742741086251561,-3.3892705891233774,-3.5157305601957445,-3.268775456516599
cos_theta3,42,0.42,0.06893205918058565,0.000803146424154258,85.82751178052443,0.06935379788220652,-3.1875644636766944,-3.317768070991974,-3.0597134623881366
cos_theta3,45,0.45,0.06276728278452864,0.000801212144385953,78.34040363009392,0.06299177443641055,-2.9806523581567395,-3.1140864475584777,-2.8519539442545
cos_theta3,47,0.47000000000000003,0.059287723121528524,0.0007870934668367616,75.32488277383254,0.059438457025437354,-2.7514836972721057,-2.8976565269916055,-2.615314004896398
cos_theta3,50,0.5,0.054720104008955536,0.0007755754900477536,70.55419454473261,0.05483744099130523,-2.4761895200329462,-2.629157206785924,-2.337933013096649
cos_theta3,53,0.53,0.050930306719629635,0.0007705071965183342,66.09971581026986,0.050985318761198065,-2.2120051908894527,-2.3745809585413324,-2.061939970825502
cos_theta3,56,0.56,0.047801313382791415,0.0007584955301896893,63.02121961198237,0.047866603860432705,-1.9475927739363839,-2.124889733183764,-1.7816837040260562
cos_theta3,60,0.6,0.044471190710894275,0.0007657611390056118,58.07449404998909,0.04455627588050251,-1.672772833905275,-1.84384377593982,-1.506190040356731
cos_theta3,63,0.63,0.04248045608962819,0.0007719116203598963,55.032797757108625,0.04260405383843605,-1.4877513638028164,-1.6567764666836227,-1.3176904554348534
cos_theta3,67,0.67,0.04029671558532814,0.0007738804292009212,52.07098417896025,0.040469043651912215,-1.32881006272318,-1.5045277289005432,-1.146422723184134
cos_theta3,71,0.71,0.038240318272605385,0.0008137857422740017,46.99064666056765,0.038391085055603034,-1.24531212197968,-1.4363503994986018,-1.0531556494754837
cos_theta3,75,0.75,0.036434643639481575,0.0008552931088760785,42.59901460840661,0.036581833085709274,-1.1687269295476763,-1.3744426618651724,-0.9696157885396595
cos_theta3,79,0.79,0.03480615273673729,0.0008912076162583251,39.05504407925571,0.03502150793933845,-1.0699131406948148,-1.2708440954276816,-0.8645524878586747
cos_theta3,84,0.84,0.03303562050233412,0.0009326158001066532,35.422540019755395,0.03319599728067343,-1.0237127274221223,-1.2411123528325385,-0.8110864669932134
cos_theta3,89,0.89,0.031541560143143216,0.0009433681802359054,33.43504774059234,0.03165572654067413,-1.0073491686015237,-1.223041347162494,-0.8018291517675543
cos_theta3,94,0.9400000000000001,0.02999451861529447,0.0009676948733602695,30.99584325701766,0.0301386535400949,-1.0257725452896156,-1.2518802013882748,-0.8049901594480593
cos_theta3,100,1.0,0.028169810321827252,0.0009858605152607888,28.573829548671515,0.028307670023233977,-1.0606303054457467,-1.2949057314949854,-0.8405370035925184
cos_theta3,106,1.06,0.026361811492099964,0.0010232847211663807,25.76195163165509,0.02669458283187333,-1.137129489643558,-1.3831910306009787,-0.9259964938429543
cos_theta3,112,1.12,0.024713782293290545,0.0010258661113512076,24.090650836237366,0.02538540436896316,-1.2216454438478408,-1.4874425372642495,-0.9908812627569668
cos_theta3,119,1.19,0.02257249838683896,0.0009984007804837419,22.608654588493216,0.0235937504773728,-1.2298469308944053,-1.5299516754893299,-0.9650519642438818
cos_theta3,126,1.26,0.02050406241558198,0.0009365606935021894,21.89293503116042,0.021666696095501342,-1.1556150530303018,-1.4520817178991936,-0.8828178641365387
cos_theta3,133,1.33,0.018913155860280917,0.0009094693744325711,20.795813902014086,0.020037729547620606,-1.023840540429507,-1.2930829994985056,-0.7652620181739841
cos_theta3,141,1.41,0.017676440543590733,0.0009048254443460998,19.53574653989219,0.018811644121979387,-0.9033763491141779,-1.202085945205166,-0.6189327311631034
cos_theta3,150,1.5,0.016433825023065,0.000932257525992714,17.627988581336954,0.017468906895782545,-0.8343143416010552,-1.1397953114784167,-0.5303383482738285
cos_theta3,158,1.58,0.015356557805630519,0.0009233075752063122,16.632115037287665,0.016063098063697146,-0.9659518820387646,-1.3290488042197885,-0.6224657560644682
cos_theta3,168,1.68,0.014123608199363967,0.0008244767029422555,17.13039088789529,0.014579877194007222,-0.9984402385894898,-1.387590816854709,-0.6404985540664411
cos_theta3,178,1.78,0.012364512988011144,0.000840468933866553,14.711445586844668,0.012665621924102127,-1.0029038279892941,-1.4026136705028989,-0.6386108611930423
cos_theta3,188,1.8800000000000001,0.011245121852889143,0.0008676030026642335,12.961137546040812,0.011419310189352905,-1.0172988280605852,-1.4337054202182515,-0.6406258291365485
cos_theta3,200,2.0,0.010077679155804766,0.0008630225727836818,11.6771906942123,0.010322136810780567,-0.9707182435184324,-1.4673297455610006,-0.5439548512579842
cos_theta3,211,2.11,0.009119447686424526,0.0008779469530456504,10.387242252836138,0.00946383936388675,-0.9257298093977179,-1.4412322993884936,-0.5021771039310492
cos_theta3,224,2.24,0.007911363327413953,0.0009003726975007028,8.786765024500065,0.008602933403336345,-1.0659889233339228,-1.6946560672500242,-0.5861788328193267
