# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091301 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta,sample_count
52,0.33647789251319699,0.0038086266659487643,-0.00074744042984874681,0.00087224658856780032,256
53,0.33962701668723388,0.0038179570611746047,0.00051801987507380247,0.00087732970729992202,256
54,0.34192725612586555,0.0039263147951794398,0.0014749859073552392,0.00083772736144478623,256
55,0.34222793805588886,0.0039094973137615919,0.00045909469991393172,0.00086890197213292043,256
56,0.34277925142416615,0.0037604027209528915,0.0010696395275960383,0.00091618666011835889,256
57,0.34251969402317822,0.003836895300528251,0.000973921108822627,0.0009150877307995478,256
58,0.34233903550831735,0.0039641215629403143,0.0011209883542195552,0.0009347379674049806,256
59,0.34499678318849686,0.0042006769112045792,0.0010918512410276113,0.00082762757772701992,256
60,0.34738176044801372,0.0043548733233908406,0.00091122353719806258,0.00092254602424404785,256
61,0.34689070603431055,0.0042419891408139064,0.0011198070093014878,0.0008659181054679147,256
62,0.34654714297414252,0.0039441040900475115,0.00039269498974091294,0.0009632282586668708,256
63,0.34869911061531961,0.0040891701293192398,-0.00040765345517507299,0.0009554489637018963,256
64,0.34991510533081965,0.0041645965682368643,0.0013752495524032911,0.00092225406286143216,256
65,0.34999218597991233,0.0041138750100604051,0.00096519951697748006,0.00092298737532213937,256
66,0.35068544274345131,0.004017605778385812,0.0017818509065956984,0.0008808360882561955,256
67,0.34946184225084248,0.0040875783708548006,0.00040992651801950063,0.00084543180807537626,256
68,0.34828922809275448,0.0039857680588433059,0.00047542104096955843,0.00087404156711066235,256
69,0.34865078642273356,0.0039402124801080716,0.001797944133816257,0.0009385474358614424,256
70,0.35031218304623912,0.003961601526117256,0.0021794984105844681,0.00086456344671763776,256
71,0.35166765789949678,0.0039784786951916184,0.001768823281494604,0.00093863761394850833,256
72,0.35165154101296459,0.0039833000167705393,-0.00017745157460132271,0.00084772904165915895,256
73,0.35033209428395873,0.0040715797122720552,-3.8755133345306589e-05,0.00090666516265338335,256
74,0.35286841103961136,0.0042402164903557844,0.00026093886589044696,0.00092379439213027955,256
75,0.35227937235303292,0.0042442292611813287,-0.00020520991939441046,0.00090258071938412198,256
76,0.35060561224852244,0.0042235940642554263,-0.0003715460081734664,0.00080625083760706812,256
77,0.35216558453851521,0.0042671152810332654,0.001134345228464947,0.00097422603433665995,256
78,0.35270832844700972,0.0043475040619829668,-0.0010515982363230995,0.00096110914254981942,256
79,0.35240464488632545,0.0044876881675104778,-0.00074238106167517708,0.000932024357235626,256
80,0.35271200726206314,0.0046478505402758278,0.00026744420090524587,0.00099042975517916435,256
81,0.35304080691752004,0.0046342957704972902,0.0015794792143148482,0.00089018240125002951,256
82,0.35293848575598941,0.0046963298104472197,7.3676270028353306e-05,0.00093427976703162072,256
83,0.35354803691811099,0.0047209178802605284,0.0003500389992986157,0.00087570474721031916,256
84,0.35356845797188968,0.0047895158829582814,0.00084985178884836596,0.00086541849292681413,256
85,0.35118876885311151,0.0048208434917434541,0.00012459045830559196,0.00089306274213936561,256
86,0.34907159077490346,0.0047021320719074196,0.0009897615987004059,0.0009367815057695336,256
87,0.34859378777742756,0.0048101155451504441,0.00066486972901051277,0.00086432827077194895,256
88,0.34726024539247724,0.0049527881874137231,0.0022141820581179274,0.00087927179726117921,256
89,0.34562346653632603,0.0049373252942520934,0.0016409747577225786,0.00097141827349511256,256
90,0.34678837633887649,0.0048648457162789359,0.00042628673870503004,0.00081797973745101837,256
91,0.34507210426247975,0.0049149663536108001,0.00050294811349969263,0.00086350968054696995,256
92,0.34351190874933113,0.0049908558695297093,-0.00080259610067516822,0.00084659805840887154,256
93,0.34600971978096923,0.005173903247574425,-0.00088234694061215967,0.00085483140707583627,256
94,0.34592486667945538,0.0051740400352475084,0.00075615044662245606,0.00085446902601157458,256
95,0.34632579287607157,0.00521385636874124,0.0026982586071741107,0.00087889866669588874,256
96,0.34827780520305057,0.0053886028372276198,0.00080202218473439434,0.00081549001150347264,256
97,0.34725526176329113,0.0053844330407470109,0.00064002839796552301,0.00091475177896445858,256
98,0.3429032654058578,0.0053817501639061901,-0.0012762535552450721,0.00080923143693600614,256
99,0.33201188691132527,0.0050498989419215613,0.00037577788966297127,0.00080863301247537784,256
100,0.28131636990428538,0.0030533181893568481,,,256
