# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091450 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I_q3,mean_I_q4,mean_delta_I_q4_minus_q3,se_delta_I,relative_delta_I,z_delta_I,mean_sin_q3,mean_sin_q4,mean_delta_sin_q4_minus_q3,se_delta_sin,z_delta_sin,sample_count
40,0.36671515343721334,0.37066536483434775,0.0039502113971345322,0.0064903306763079115,0.010714173480997109,0.60863022150077084,0.0018277140487235419,3.2531606363554559e-05,-0.001795182442359988,0.002324783146163321,-0.77219350343392101,256
41,0.3662459801258659,0.36889285108557057,0.0026468709597048832,0.0064326651780420522,0.0072010097884316641,0.41147345407312602,0.00040622163065039634,0.0031082872603697197,0.0027020656297193253,0.0024401689158017434,1.1073272887879293,256
42,0.36311852709481024,0.37145004232093554,0.0083315152261252152,0.0069924907018638219,0.022684104855593964,1.191494644948828,0.0024267154531289726,-0.00020639699781353451,-0.0026331124509425111,0.0022037439654781711,-1.194835921137134,256
43,0.36301613218492451,0.37022158202778982,0.0072054498428649151,0.0072653680259869525,0.01965378949608856,0.99175290461436771,0.0025001856015105669,-4.9241016025267212e-05,-0.0025494266175358337,0.0021225114894513962,-1.2011367807458992,256
44,0.35941929477858531,0.36637797190477778,0.0069586771261924106,0.0068777101776630956,0.019175264073371633,1.0117723699367667,0.0034502419398875928,-0.00096434859157214703,-0.0044145905314597394,0.0022057803246037129,-2.0013736101544284,256
45,0.3599018249443271,0.36816730050833713,0.0082654755640099737,0.006795891245674879,0.02270519453457406,1.2162460029463222,-5.0175904545067361e-06,0.0020004982464004021,0.0020055158368549085,0.0022893014517439527,0.87603833707751289,256
46,0.35697882059185276,0.3727985972733448,0.015819776681492047,0.0076553328042706526,0.043355073188669789,2.0665041071325763,-6.8863755314542297e-05,-0.00097125550220116897,-0.00090239174688662676,0.0021126599849787373,-0.42713534279190168,256
47,0.35711476643317575,0.36875581621494458,0.011641049781768477,0.0080610325931321156,0.032074725329960641,1.4441139701738068,0.002090981745774401,-0.0027319397557069827,-0.0048229215014813816,0.0022679035274237691,-2.1265990564245878,256
48,0.3572525746492019,0.36618271829521493,0.0089301436460130848,0.0082842893043723088,0.024688161423994028,1.0779613456159607,0.0018339437979404221,-0.0005704275310095718,-0.002404371328949995,0.0020121958148356799,-1.1948992792962057,256
49,0.35354093426551608,0.35891475313068483,0.0053738188651687915,0.0082490228992224933,0.015085342036663056,0.6514491389853333,0.0031180521099738816,-0.00087810942901631441,-0.0039961615389901978,0.0023105469294554442,-1.7295305661383056,256
50,0.31368239747364612,0.3144025500354265,0.00072015256178034419,0.0053556708407372991,0.0022931693065926934,0.13446542612413478,,,,,,256
