# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=50 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=8000 measure=2000 seed=2026091250 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
j,mean_I_q3,mean_I_q4,mean_delta_I_q4_minus_q3,se_delta_I,relative_delta_I,z_delta_I,mean_sin_q3,mean_sin_q4,mean_delta_sin_q4_minus_q3,se_delta_sin,z_delta_sin,sample_count
11,0.44611504382079203,0.44632396193325674,0.00020891811246472199,0.0056381069926935154,0.00046819583437682834,0.037054655531628129,0.0055506974621413914,0.0068630572491446724,0.0013123597870032834,0.002119297126944896,0.61924294159504434,256
12,0.44621670243430178,0.4496869881769453,0.0034702857426433583,0.0061339579957001402,0.0077470062441102145,0.56574983804519097,0.005964332123212613,0.0058564424886307798,-0.00010788963458182725,0.0020859819777775054,-0.051721268798677493,256
13,0.44874063194607899,0.45233732427243201,0.0035966923263529007,0.0065538894149997102,0.0079830880370148679,0.54878746017917968,0.0061425430647000286,0.0078107133663162485,0.0016681703016162256,0.001929406359641137,0.86460288330681123,256
14,0.44967142998974707,0.45284286589019129,0.0031714359004442576,0.0067362152397847314,0.0070280014730451524,0.47080382493027445,0.006666455131045486,0.0051310747626948277,-0.0015353803683506603,0.0021364693460065504,-0.71865312330390574,256
15,0.45286604867451985,0.45517820463225472,0.0023121559577350308,0.0065100321760632237,0.0050926063334798509,0.35516813054113788,0.0078037242846026702,0.0055187446804667029,-0.0022849796041359651,0.0021545672882803176,-1.060528309589132,256
16,0.45469953412422454,0.45495978733889486,0.00026025321466998882,0.0065659007495602103,0.00057219930259471395,0.039637092395498182,0.0047725742161331642,0.005250536101552624,0.00047796188541945808,0.0018714608228476654,0.25539507938626166,256
17,0.45581332120671814,0.4578133635747012,0.0020000423679831991,0.0064319476887708333,0.0043782485807355755,0.31095438967499034,0.0058473157096915855,0.0058621945621134394,1.4878852421849377e-05,0.0018970363374943781,0.0078432089716855367,256
18,0.45625966710788146,0.4587380613168584,0.0024783942089773234,0.0066408802800949811,0.0054172685504785389,0.37320266356945619,0.0072147840118517983,0.005443069937055448,-0.0017717140747963522,0.0021112045291991391,-0.83919584781699541,256
19,0.45986082005700418,0.46409951013795597,0.004238690080951746,0.0068696463440713704,0.0091750477643501461,0.61701721874078896,0.0057827635237602693,0.0050807015947530896,-0.00070206192900718186,0.0018536355608891207,-0.37874862989272207,256
20,0.46171430567416116,0.46509267018302913,0.0033783645088678142,0.0071457323334029443,0.0072903303425035492,0.47278072438783442,0.0052868847535679688,0.0054285975762556988,0.00014171282268773085,0.0021291721016543641,0.066557711599555605,256
21,0.46039311043291259,0.46146640933684013,0.0010732989039275896,0.0068504652635024048,0.0023285519776281333,0.15667532972480896,0.006772932539974622,0.0052482550390484375,-0.0015246775009261852,0.0020709694959153576,-0.73621436913163507,256
22,0.45868432990404839,0.4651066797731917,0.0064223498691433848,0.0067032517898170663,0.013904335075499956,0.95809467860055619,0.0052052854087895192,0.0054402819994008155,0.00023499659061129315,0.0021835909544663918,0.10761932775487235,256
23,0.46123404348485841,0.46256865647577972,0.0013346129909216492,0.006762878010922767,0.0028893896737442206,0.19734393977920456,0.0041174938728113846,0.0036181720330468576,-0.0004993218397645301,0.0021632968168234165,-0.23081522418996295,256
24,0.46549146869663138,0.46344307761246317,-0.0020483910841683408,0.0068429812599170017,-0.0044101946521574557,-0.29934191054516868,0.0045282308854402179,0.0045045424755458981,-2.3688409894320628e-05,0.002065999339245611,-0.011465836142508318,256
25,0.46487000342229412,0.46804091258500002,0.0031709091627061124,0.0068251019140812283,0.0067978820020181225,0.4645951375706262,0.0054082726930627448,0.0026314234815362839,-0.0027768492115264631,0.0021494313546625838,-1.2918994623870512,256
26,0.46823659254680261,0.46764848602668746,-0.00058810652011465959,0.006616069810404036,-0.0012567921715582278,-0.088890615874372789,0.0041911612655719001,0.0020317419089966415,-0.0021594193565752625,0.0022155800981791805,-0.97465190193300966,256
27,0.46918925158314112,0.46964845775460318,0.00045920617146170159,0.0068172389435798902,0.00097824398592942204,0.067359553517506873,0.0032861291518708922,0.0053874294290786424,0.0021013002772077532,0.0021307834959661503,0.98616320296538218,256
28,0.47080217680640757,0.47419709288436224,0.0033949160779545582,0.0071343328978584709,0.0071850131250693339,0.47585613491257439,0.0036314087257071038,0.0038440091483572377,0.00021260042265013463,0.0022509950716732298,0.094447307026799751,256
29,0.47556829741618684,0.4750708520492633,-0.00049744536692373836,0.0073386602115703579,-0.0010465492972879453,-0.067784221176973233,0.0059444337450360674,0.0045415101841324848,-0.0014029235609035874,0.0021820486989633874,-0.64293870323337232,256
30,0.47662066196322217,0.4752667874557524,-0.001353874507469581,0.0068059270858239615,-0.0028446104805688456,-0.19892580252432632,0.0045223155350788656,0.0044212376108033686,-0.00010107792427549794,0.0021115046393182669,-0.047870093389012193,256
31,0.4806139174341742,0.47272325177497276,-0.007890665659201249,0.0072945463265761011,-0.016553777433742672,-1.0817212347330383,0.0044654563649218493,0.005542146805744449,0.0010766904408226008,0.0020981874560501738,0.51315264406806838,256
32,0.48170295498259086,0.4726034182760861,-0.009099536706505049,0.0074413361376975701,-0.019070472463539764,-1.2228364017057485,0.0023100549413429313,0.0043189678017178925,0.0020089128603749625,0.0021827441856145748,0.92036110947620353,256
33,0.47759213225476038,0.47873036113298928,0.0011382288782294336,0.0078362147067188564,0.002380428958012448,0.14525238534537649,0.0032878710084799094,0.0059751593852449504,0.002687288376765044,0.0020004456557325802,1.3433448537150769,256
34,0.47509803004028428,0.47642800615125042,0.001329976110966238,0.0077813338395741069,0.0027954592105318373,0.17091878312716513,0.0031733947515513211,0.0037708735711930778,0.00059747881964175825,0.0020765167393340333,0.28773128014049998,256
35,0.47834145065460681,0.4764816615592789,-0.0018597890953279434,0.0076116562647644218,-0.0038955678209669064,-0.24433435124195052,0.0038701717512949351,0.0037880829598011014,-8.2088791493836351e-05,0.0020094709347578373,-0.040850947418022213,256
36,0.47872413489522941,0.47946238754504111,0.00073825264981156177,0.0081176331874145725,0.0015409372445177164,0.090944322411135176,0.0064015742418411601,0.0049010426535742394,-0.0015005315882669237,0.0021576060680167006,-0.69546133119945841,256
37,0.48080775933681891,0.47837765338710136,-0.0024301059497170547,0.0083693259711184464,-0.0050670202392173059,-0.29035862124417938,0.0066023269820404797,0.0038874128931973462,-0.0027149140888431309,0.0023429256528250627,-1.1587709091705622,256
38,0.48008270667726649,0.47480696182485832,-0.0052757448524081742,0.0086943054618284308,-0.011049956924728073,-0.60680463500746085,0.0052305655105550856,0.00012413095264645913,-0.0051064345579086273,0.0022487077793407642,-2.2708306543083334,256
39,0.47934073255973059,0.47470054270890771,-0.0046401898508232307,0.009019725625046179,-0.0097274404600925669,-0.51444911338968513,0.0046846909970669603,0.00089802575840273102,-0.0037866652386642314,0.0020945622163853249,-1.8078552210299299,256
40,0.47476436141298356,0.47761561392510526,0.0028512525121214462,0.0089369961911861338,0.0059876364181413403,0.31903924440892295,0.0038428847718899157,-0.0010030720484140625,-0.0048459568203039769,0.0020522026430228307,-2.3613442058363363,256
41,0.47538311533069022,0.47664176898887234,0.0012586536581819443,0.009220866552872662,0.0026441612586241112,0.13650058277763755,0.0039178195908201544,0.0014181301021587221,-0.0024996894886614332,0.0021365967545606537,-1.1699397573855446,256
42,0.47770966243071533,0.4782471903660685,0.00053752793535309738,0.009759716811916265,0.0011245861856222592,0.055076181585186471,0.0021946639754596045,-0.0012783481624331048,-0.0034730121378927074,0.0022306944070636134,-1.5569197317638976,256
43,0.4820860186426178,0.48106778474657386,-0.0010182338960436578,0.0098604934378868879,-0.0021143744487342473,-0.10326399002825828,-0.0012703446971196509,-0.00046248702913840136,0.00080785766798125011,0.0021222115382143673,0.380667833264625,256
44,0.48499269731523154,0.48017818921471433,-0.004814508100517428,0.010254266125605203,-0.0099764884492670632,-0.46951269272166246,0.00047292888339431815,0.00015585353921849159,-0.00031707534417582661,0.0020743932941798358,-0.15285208695258071,256
45,0.4876276292371019,0.48138341918203792,-0.0062442100550638598,0.010858512406189385,-0.012887799504971102,-0.57505207172804274,0.0039636744765452116,0.00058344221621408666,-0.0033802322603311255,0.0020299269498981918,-1.6651989671355694,256
46,0.48397243614175667,0.47878656602660219,-0.0051858701151543439,0.011206663592513016,-0.010772935082350929,-0.46274879872533486,0.00097827114429995259,0.00031520777497526573,-0.0006630633693246868,0.0020326182017910677,-0.32621146890272851,256
47,0.48443544522869481,0.48261945668077766,-0.0018159885479173124,0.011939860718889155,-0.0037557093073652811,-0.15209461740574357,-0.0025708155386055379,-0.00094156856424169899,0.001629246974363839,0.0020053127526034973,0.81246527368291444,256
48,0.48542762651681365,0.48279724139008062,-0.0026303851267331048,0.012323073144950463,-0.0054334178224929577,-0.21345204201850726,0.00012304318635326234,-0.00093674685612246417,-0.0010597900424757268,0.0018096141087328222,-0.58564421959433233,256
49,0.47740221496820034,0.46675068690200749,-0.010651528066192869,0.011060854997859778,-0.0225631421459257,-0.96299319250219706,0.0012235070768288493,1.6140430407821632e-05,-0.0012073666464210277,0.0018683079884367626,-0.646235339084134,256
50,0.40707873091833585,0.39868005725589722,-0.0083986736624385161,0.0064664221147536652,-0.020846620069683758,-1.2988130860304128,,,,,,256
