theta1,theta3,density
2.61799,-0.314159,0.0172109
2.61799,-0.10472,0.016683
2.61799,0.10472,0.0167836
2.61799,0.314159,0.0174941
2.61799,0.523599,0.0188132
2.61799,0.733038,0.0203765
2.61799,0.942478,0.0231227
2.61799,1.15192,0.0265757
2.61799,1.36136,0.0314827
2.61799,1.5708,0.0371279
2.61799,1.78024,0.0443284
2.61799,1.98968,0.0522124
2.61799,2.19911,0.0612021
2.61799,2.40855,0.0698555
2.61799,2.61799,0.0770379
2.61799,2.82743,0.0815715
2.61799,3.03687,0.0820433
2.82743,-3.03687,0.0875857
2.82743,-2.82743,0.0836688
2.82743,-2.61799,0.0782022
2.82743,-2.40855,0.0700511
2.82743,-2.19911,0.062112
2.82743,-1.98968,0.0543732
2.82743,-1.78024,0.0471769
2.82743,-1.5708,0.0404572
2.82743,-1.36136,0.0340789
2.82743,-1.15192,0.0291868
2.82743,-0.942478,0.0249118
2.82743,-0.733038,0.0220544
2.82743,-0.523599,0.0200729
2.82743,-0.314159,0.0189755
2.82743,-0.10472,0.0180107
2.82743,0.10472,0.0177129
2.82743,0.314159,0.0191182
2.82743,0.523599,0.0199759
2.82743,0.733038,0.0218213
2.82743,0.942478,0.0245665
2.82743,1.15192,0.0287474
2.82743,1.36136,0.0338268
2.82743,1.5708,0.0395871
2.82743,1.78024,0.0462745
2.82743,1.98968,0.0549008
2.82743,2.19911,0.0634742
2.82743,2.40855,0.073884
2.82743,2.61799,0.0811142
2.82743,2.82743,0.0859883
2.82743,3.03687,0.0889822
3.03687,-3.03687,0.0911805
3.03687,-2.82743,0.0870141
3.03687,-2.61799,0.081045
3.03687,-2.40855,0.0732514
3.03687,-2.19911,0.0641383
3.03687,-1.98968,0.0557144
3.03687,-1.78024,0.0481124
3.03687,-1.5708,0.041365
3.03687,-1.36136,0.0353628
3.03687,-1.15192,0.0302801
3.03687,-0.942478,0.026289
3.03687,-0.733038,0.02313
3.03687,-0.523599,0.0210586
3.03687,-0.314159,0.0194638
3.03687,-0.10472,0.0186149
3.03687,0.10472,0.0187184
3.03687,0.314159,0.0195142
3.03687,0.523599,0.020765
3.03687,0.733038,0.0230379
3.03687,0.942478,0.0257489
3.03687,1.15192,0.0298137
3.03687,1.36136,0.0347505
3.03687,1.5708,0.0411312
3.03687,1.78024,0.048154
3.03687,1.98968,0.0562399
3.03687,2.19911,0.0649246
3.03687,2.40855,0.0742307
3.03687,2.61799,0.0822694
3.03687,2.82743,0.0878885
3.03687,3.03687,0.0918807
