theta1,theta3,density
0.942478,-1.78024,0.0128046
0.942478,-1.5708,0.0110202
0.942478,-1.36136,0.00961929
0.942478,-1.15192,0.00752487
0.942478,-0.942478,0.00646723
0.942478,-0.733038,0.00634393
0.942478,-0.523599,0.00515486
0.942478,-0.314159,0.00513945
0.942478,-0.10472,0.00474511
0.942478,0.10472,0.00461426
0.942478,0.314159,0.00476707
0.942478,0.523599,0.00534022
0.942478,0.733038,0.00582583
0.942478,0.942478,0.00689541
0.942478,1.15192,0.00823874
0.942478,1.36136,0.00939802
0.942478,1.5708,0.011502
0.942478,1.78024,0.0139782
0.942478,1.98968,0.0162903
0.942478,2.19911,0.0184066
0.942478,2.40855,0.0209042
0.942478,2.61799,0.0225636
0.942478,2.82743,0.0240149
0.942478,3.03687,0.0263049
1.15192,-3.03687,0.0302268
1.15192,-2.82743,0.0283836
1.15192,-2.61799,0.0271024
1.15192,-2.40855,0.0244024
1.15192,-2.19911,0.0212669
1.15192,-1.98968,0.0179047
1.15192,-1.78024,0.0148901
1.15192,-1.5708,0.0124154
1.15192,-1.36136,0.0106738
1.15192,-1.15192,0.00961697
1.15192,-0.942478,0.00839242
1.15192,-0.733038,0.00685472
1.15192,-0.523599,0.006458
1.15192,-0.314159,0.00585231
1.15192,-0.10472,0.00552279
1.15192,0.10472,0.00571687
1.15192,0.314159,0.00595856
1.15192,0.523599,0.00629295
1.15192,0.733038,0.00707897
1.15192,0.942478,0.00819772
1.15192,1.15192,0.00941993
1.15192,1.36136,0.0112623
1.15192,1.5708,0.0126685
1.15192,1.78024,0.0158116
1.15192,1.98968,0.017976
1.15192,2.19911,0.0213357
1.15192,2.40855,0.0245379
1.15192,2.61799,0.0268721
1.15192,2.82743,0.0284437
1.15192,3.03687,0.0290854
1.36136,-3.03687,0.0350332
1.36136,-2.82743,0.0339622
1.36136,-2.61799,0.0309019
1.36136,-2.40855,0.0288751
1.36136,-2.19911,0.0255843
1.36136,-1.98968,0.0212647
1.36136,-1.78024,0.0178273
1.36136,-1.5708,0.0152677
1.36136,-1.36136,0.0129166
1.36136,-1.15192,0.0104898
1.36136,-0.942478,0.00954195
1.36136,-0.733038,0.00768882
1.36136,-0.523599,0.00715571
1.36136,-0.314159,0.00666153
1.36136,-0.10472,0.00651191
1.36136,0.10472,0.00647804
1.36136,0.314159,0.00668711
1.36136,0.523599,0.0073252
1.36136,0.733038,0.00822258
1.36136,0.942478,0.0101625
1.36136,1.15192,0.0113078
1.36136,1.36136,0.0128373
1.36136,1.5708,0.0163232
1.36136,1.78024,0.01913
1.36136,1.98968,0.0219527
1.36136,2.19911,0.0252015
1.36136,2.40855,0.0281643
1.36136,2.61799,0.0307337
1.36136,2.82743,0.0331981
1.36136,3.03687,0.0348559
1.5708,-3.03687,0.0412792
1.5708,-2.82743,0.0398339
1.5708,-2.61799,0.0375691
1.5708,-2.40855,0.0343673
1.5708,-2.19911,0.0301585
1.5708,-1.98968,0.0258848
1.5708,-1.78024,0.0206154
1.5708,-1.5708,0.0175801
1.5708,-1.36136,0.0152032
1.5708,-1.15192,0.0127379
1.5708,-0.942478,0.0110868
1.5708,-0.733038,0.00961626
1.5708,-0.523599,0.00894548
1.5708,-0.314159,0.00824812
1.5708,-0.10472,0.0078921
1.5708,0.10472,0.00825534
1.5708,0.314159,0.00835906
1.5708,0.523599,0.0091511
1.5708,0.733038,0.010299
1.5708,0.942478,0.0112854
1.5708,1.15192,0.0132652
1.5708,1.36136,0.016512
1.5708,1.5708,0.018874
1.5708,1.78024,0.0231909
1.5708,1.98968,0.026038
1.5708,2.19911,0.0300038
1.5708,2.40855,0.0339691
1.5708,2.61799,0.0375901
1.5708,2.82743,0.0403366
1.5708,3.03687,0.0403349
1.78024,-3.03687,0.048133
1.78024,-2.82743,0.0465963
1.78024,-2.61799,0.0437605
1.78024,-2.40855,0.0404376
1.78024,-2.19911,0.0351573
1.78024,-1.98968,0.0307963
1.78024,-1.78024,0.0250537
1.78024,-1.5708,0.021783
1.78024,-1.36136,0.0178816
1.78024,-1.15192,0.0153215
