case,delta_beta,t,k,Q_center,count_plus,count_minus,log_ratio,log_ratio_se
dbeta_0p125000,0.125,20,24,33.260486577820814,20554,489,3.7384483587101465,0.04575633404784253
dbeta_0p125000,0.125,20,25,34.64634018523002,20632,385,3.9813552132733965,0.0514380306388834
dbeta_0p125000,0.125,20,26,36.03219379263922,20106,339,4.0827734495849155,0.05476850285036122
dbeta_0p125000,0.125,20,27,37.41804740004842,19775,285,4.239684612367204,0.059660211447421
dbeta_0p125000,0.125,20,28,38.80390100745762,19638,253,4.351832255001716,0.0632731447962946
dbeta_0p125000,0.125,20,29,40.18975461486682,19444,207,4.5425750248999766,0.06987379781693406
dbeta_0p125000,0.125,20,30,41.575608222276024,18492,166,4.7131056967515725,0.07796264377530218
dbeta_0p125000,0.125,20,31,42.96146182968522,18204,142,4.853569571535272,0.08424480104367872
dbeta_0p125000,0.125,20,32,44.34731543709442,17503,106,5.106688479678769,0.09742225273034105
dbeta_0p125000,0.125,20,33,45.733169044503626,17184,100,5.1465638113205,0.10029054625700702
dbeta_0p125000,0.125,20,34,47.11902265191282,16733,78,5.368429269804982,0.11349129908133543
dbeta_0p125000,0.125,20,35,48.504876259322025,15924,63,5.532447957728675,0.12623713465103023
dbeta_0p125000,0.125,20,36,49.89072986673123,15737,61,5.5528960424275535,0.12828478918360559
dbeta_0p125000,0.125,20,37,51.27658347414042,15068,43,5.85912845311837,0.15271601016862613
dbeta_0p125000,0.125,20,38,52.662437081549626,14219,36,5.978815438940265,0.16687751859242023
dbeta_0p125000,0.125,20,39,54.04829068895883,13877,29,6.170692242384536,0.18588926893581526
dbeta_0p125000,0.125,20,40,55.43414429636803,13107,15,6.772851516517336,0.25834659234476104
dbeta_0p125000,0.125,20,41,56.81999790377723,12394,13,6.860018406060516,0.2774955155045036
dbeta_0p125000,0.125,20,42,58.20585151118643,11820,14,6.738490961344831,0.26741947161236734
dbeta_0p125000,0.125,20,43,59.591705118595634,11351,13,6.7721117672938025,0.27750887353022413
dbeta_0p125000,0.125,20,44,60.97755872600483,10775,12,6.8000772651839485,0.2888358370388399
dbeta_0p125000,0.125,20,45,62.36341233341403,10356,11,6.847426068073058,0.3016714326687032
dbeta_0p125000,0.125,40,1,1.9446645164931025,2082,1647,0.23437351899727388,0.03297683942291439
dbeta_0p125000,0.125,40,2,3.889329032986205,2325,1473,0.4564189015588265,0.03330156381936424
dbeta_0p125000,0.125,40,3,5.833993549479308,2488,1297,0.6514252695426263,0.03424820117291508
dbeta_0p125000,0.125,40,4,7.77865806597241,2803,1044,0.9876307827222042,0.03625762016126436
dbeta_0p125000,0.125,40,5,9.723322582465512,3045,945,1.1700712526502546,0.0372371895174704
dbeta_0p125000,0.125,40,6,11.667987098958616,3357,881,1.3377453710438554,0.03785444222517831
dbeta_0p125000,0.125,40,7,13.612651615451718,3678,699,1.6604736629304562,0.041261387029187496
dbeta_0p125000,0.125,40,8,15.55731613194482,3959,597,1.8918296337135285,0.043904793743766386
dbeta_0p125000,0.125,40,9,17.50198064843792,4269,509,2.1266868702074393,0.04689225350170655
dbeta_0p125000,0.125,40,10,19.446645164931024,4605,472,2.277918963103852,0.04833010794330808
dbeta_0p125000,0.125,40,11,21.391309681424126,5037,376,2.594976802355756,0.05346125082370999
dbeta_0p125000,0.125,40,12,23.33597419791723,5213,303,2.845177979258737,0.059094484979615364
dbeta_0p125000,0.125,40,13,25.280638714410333,5825,269,3.075202898832062,0.06236301739574182
dbeta_0p125000,0.125,40,14,27.225303230903435,5802,269,3.07124658507951,0.06236847344231242
dbeta_0p125000,0.125,40,15,29.169967747396537,6435,195,3.4965075614664802,0.07268841230626298
dbeta_0p125000,0.125,40,16,31.11463226388964,6766,161,3.7382609843561907,0.07974319994091017
dbeta_0p125000,0.125,40,17,33.059296780382745,7158,157,3.819740085977663,0.0806791830615385
dbeta_0p125000,0.125,40,18,35.00396129687584,7419,94,4.368504773919522,0.10379348210494313
dbeta_0p125000,0.125,40,19,36.94862581336895,7883,94,4.4291690387899045,0.10375525591742751
dbeta_0p125000,0.125,40,20,38.89329032986205,8214,84,4.582778495673191,0.10966542422180525
dbeta_0p125000,0.125,40,21,40.83795484635515,8564,63,4.912187923318041,0.12645071663893126
dbeta_0p125000,0.125,40,22,42.78261936284825,8742,41,5.362322208718952,0.1565395611407596
dbeta_0p125000,0.125,40,23,44.72728387934136,9138,46,5.2915554256341215,0.14781259611797737
dbeta_0p125000,0.125,40,24,46.67194839583446,9209,27,5.832099679717038,0.19273200683961966
dbeta_0p125000,0.125,40,25,48.61661291232756,9381,32,5.680705743326224,0.17707794454325113
dbeta_0p125000,0.125,40,26,50.56127742882067,9565,22,6.074823428516037,0.21344576192835962
dbeta_0p125000,0.125,40,27,52.505941945313765,9748,13,6.61986805728356,0.2775349744964548
dbeta_0p125000,0.125,40,28,54.45060646180687,10065,11,6.818924065275521,0.30167605988345475
dbeta_0p125000,0.125,40,29,56.39527097829997,10059,19,6.271784055967898,0.22963229826823356
dbeta_0p125000,0.125,40,30,58.339935494793075,10154,10,6.923037902513294,0.316383443555937
dbeta_0p125000,0.125,80,1,2.7376204011141305,154,111,0.32742240110129506,0.1245090980712474
dbeta_0p125000,0.125,80,2,5.475240802228261,165,88,0.6286086594223741,0.13200091827045154
dbeta_0p125000,0.125,80,3,8.212861203342392,191,86,0.7979261317931221,0.12985957442940055
dbeta_0p125000,0.125,80,4,10.950481604456522,236,56,1.4384801142904609,0.14864195569466945
dbeta_0p125000,0.125,80,5,13.688102005570652,249,52,1.5662091778832803,0.15246912306364638
dbeta_0p125000,0.125,80,6,16.425722406684784,263,47,1.722006430467706,0.15836311790787067
dbeta_0p125000,0.125,80,7,19.163342807798912,352,32,2.3978952727983707,0.1846372364689991
dbeta_0p125000,0.125,80,8,21.900963208913044,421,23,2.907138617753232,0.21413443856997694
dbeta_0p125000,0.125,80,9,24.638583610027176,446,25,2.8814431271518632,0.205528957731916
dbeta_0p125000,0.125,80,10,27.376204011141304,504,16,3.449987545831587,0.253937250091685
dbeta_0p125000,0.125,80,11,30.113824412255436,606,15,3.6988297849671046,0.2613748872465913
dbeta_0p125000,0.125,80,12,32.85144481336957,642,12,3.979681653901961,0.2913605425106276
dbeta_0p125000,0.125,80,13,35.589065214483696,783,10,4.360547602996758,0.31824069382807363
dbeta_0p222222,0.2222222222222222,20,1,1.4983001007231986,4735,3649,0.26052856918373096,0.022028184812038634
dbeta_0p222222,0.2222222222222222,20,2,2.9966002014463973,5300,3027,0.5601347905184946,0.022782434851960943
dbeta_0p222222,0.2222222222222222,20,3,4.4949003021695955,5896,2668,0.7929450268336582,0.023332790373061754
dbeta_0p222222,0.2222222222222222,20,4,5.9932004028927945,6623,2317,1.0502751940526032,0.02413672625714396
dbeta_0p222222,0.2222222222222222,20,5,7.491500503615994,7346,1923,1.3402694807908329,0.02561541149661752
dbeta_0p222222,0.2222222222222222,20,6,8.989800604339191,8201,1613,1.6261602989112023,0.027237825747617416
dbeta_0p222222,0.2222222222222222,20,7,10.48810070506239,8843,1335,1.8906948937413852,0.02936234775191092
dbeta_0p222222,0.2222222222222222,20,8,11.986400805785589,9537,1147,2.1180291324495415,0.031252109651222805
dbeta_0p222222,0.2222222222222222,20,9,13.484700906508788,10606,961,2.4012007487267826,0.033687816482981595
dbeta_0p222222,0.2222222222222222,20,10,14.983001007231987,11368,796,2.6589584839325537,0.036663982707915446
dbeta_0p222222,0.2222222222222222,20,11,16.481301107955186,12407,656,2.9398553194987826,0.04006232526182
dbeta_0p222222,0.2222222222222222,20,12,17.979601208678382,13125,571,3.134884877803814,0.04274931533140983
dbeta_0p222222,0.2222222222222222,20,13,19.47790130940158,14084,430,3.489009471587335,0.04895491754094635
dbeta_0p222222,0.2222222222222222,20,14,20.97620141012478,14714,373,3.6749762808483943,0.05243021678537601
dbeta_0p222222,0.2222222222222222,20,15,22.47450151084798,15508,266,4.065614990009121,0.061837539923602636
dbeta_0p222222,0.2222222222222222,20,16,23.972801611571178,16337,238,4.228917079355034,0.06529082187318799
dbeta_0p222222,0.2222222222222222,20,17,25.471101712294377,17153,199,4.456623539685332,0.07129813789990444
dbeta_0p222222,0.2222222222222222,20,18,26.969401813017576,17484,166,4.657053667626662,0.07798263611467274
dbeta_0p222222,0.2222222222222222,20,19,28.467701913740775,18199,105,5.155161576342883,0.09787112749876507
dbeta_0p222222,0.2222222222222222,20,20,29.966002014463974,18756,95,5.285392088608936,0.10285733839449637
dbeta_0p222222,0.2222222222222222,20,21,31.46430211518717,19246,72,5.588392406900291,0.1180713671364942
dbeta_0p222222,0.2222222222222222,20,22,32.96260221591037,19937,60,5.805988018620726,0.12929356002662853
dbeta_0p222222,0.2222222222222222,20,23,34.46090231663357,19833,55,5.887769310769217,0.1350268091798715
dbeta_0p222222,0.2222222222222222,20,24,35.959202417356764,20315,31,6.4851276039366805,0.1797422855839267
dbeta_0p222222,0.2222222222222222,20,25,37.45750251807996,20648,29,6.568077911411976,0.18582569645086508
dbeta_0p222222,0.2222222222222222,20,26,38.95580261880316,20570,19,6.987150003480562,0.22952166223362355
dbeta_0p222222,0.2222222222222222,20,27,40.45410271952636,21046,21,6.909943359577334,0.2183267335583581
dbeta_0p222222,0.2222222222222222,20,28,41.95240282024956,20770,14,7.302207587254899,0.2673513003400598
dbeta_0p222222,0.2222222222222222,40,1,2.10796640266243,257,181,0.35057905362939407,0.09703562470613886
dbeta_0p222222,0.2222222222222222,40,2,4.21593280532486,361,150,0.8782426642366252,0.09714293473619037
dbeta_0p222222,0.2222222222222222,40,3,6.3238992079872896,428,110,1.3586428297893807,0.10689881986738643
dbeta_0p222222,0.2222222222222222,40,4,8.43186561064972,488,95,1.6364385142526063,0.11214051951610772
dbeta_0p222222,0.2222222222222222,40,5,10.53983201331215,607,77,2.0647233692058142,0.12097296989411768
dbeta_0p222222,0.2222222222222222,40,6,12.647798415974579,643,61,2.355270860064308,0.13397258143476418
dbeta_0p222222,0.2222222222222222,40,7,14.755764818637008,819,33,3.211576522386589,0.1775500817347926
dbeta_0p222222,0.2222222222222222,40,8,16.86373122129944,924,35,3.2733640101522705,0.17220243800155577
dbeta_0p222222,0.2222222222222222,40,9,18.97169762396187,1083,21,3.9429678092775675,0.2203234183041194
dbeta_0p222222,0.2222222222222222,40,10,21.0796640266243,1340,18,4.3100531350487925,0.23728005439200314
dbeta_0p222222,0.2222222222222222,40,11,23.187630429286727,1499,16,4.539964775862816,0.25133068138929054
dbeta_0p222222,0.2222222222222222,40,12,25.295596831949158,1665,16,4.644991680174763,0.2511983292153843
dbeta_0p222222,0.2222222222222222,40,13,27.40356323461159,1854,12,5.0401940963378005,0.28960785151496743
dbeta_0p222222,0.2222222222222222,40,14,29.511529637274016,2120,10,5.356586274672012,0.31697270878296063
dbeta_0p400000,0.4,20,1,1.6342843333321997,2082,1398,0.3982863263811586,0.03457766589858664
dbeta_0p400000,0.4,20,2,3.2685686666643994,2383,1164,0.7164978488073589,0.035759553123252366
dbeta_0p400000,0.4,20,3,4.902852999996599,2866,922,1.1341273848315232,0.03786181521780137
dbeta_0p400000,0.4,20,4,6.537137333328799,3222,732,1.4819770497756082,0.040944919718240706
dbeta_0p400000,0.4,20,5,8.171421666660999,3824,647,1.7767059796703912,0.042510014470080515
dbeta_0p400000,0.4,20,6,9.805705999993197,4312,500,2.1545490141666415,0.04724310474764186
dbeta_0p400000,0.4,20,7,11.439990333325397,5004,367,2.6126310235322316,0.05407990170317118
dbeta_0p400000,0.4,20,8,13.074274666657598,5868,314,2.9278761533546187,0.05792347702256635
dbeta_0p400000,0.4,20,9,14.708558999989798,6469,264,3.1988277128976694,0.06278902918203044
dbeta_0p400000,0.4,20,10,16.342843333321998,7126,182,3.667498659088986,0.07506554919597967
dbeta_0p400000,0.4,20,11,17.977127666654198,7874,158,3.908726438476716,0.08034994821436502
dbeta_0p400000,0.4,20,12,19.611411999986395,8758,126,4.241440940409865,0.0897256332184064
dbeta_0p400000,0.4,20,13,21.245696333318595,9701,103,4.545255263731648,0.09905463149472811
dbeta_0p400000,0.4,20,14,22.879980666650795,10308,73,4.950216130623865,0.11745485160893933
dbeta_0p400000,0.4,20,15,24.514264999982995,11474,48,5.4766378742539255,0.14463916101082072
dbeta_0p400000,0.4,20,16,26.148549333315195,12187,53,5.437833175271381,0.13765892334570148
dbeta_0p400000,0.4,20,17,27.782833666647395,13152,30,6.083131735633806,0.1827822950851468
dbeta_0p400000,0.4,20,18,29.417117999979595,14053,28,6.218386664925541,0.18917041232015722
dbeta_0p400000,0.4,20,19,31.051402333311795,14659,12,7.107903110502031,0.2887932665604429
dbeta_0p400000,0.4,20,20,32.685686666643996,15562,13,7.087637966715339,0.2774659186562172
dbeta_0p400000,0.4,40,1,2.2967088388947072,37,16,0.8383291904044432,0.2992106733173585
dbeta_0p400000,0.4,40,2,4.5934176777894145,44,15,1.076139432816051,0.29898819273332417
dbeta_0p000000,0.0,20,1,1.2864140519599765,20794,20984,-0.009095759008794122,0.009784996263863498
dbeta_0p000000,0.0,20,2,2.572828103919953,20823,20723,0.004813950470205891,0.009812205728993127
dbeta_0p000000,0.0,20,3,3.8592421558799295,20387,20686,-0.014559700140610034,0.009868775986859073
dbeta_0p000000,0.0,20,4,5.145656207839906,20393,20381,0.0005886104059677428,0.009904632249240595
dbeta_0p000000,0.0,20,5,6.4320702597998825,20272,20239,0.0016291874947146992,0.00993673385589312
dbeta_0p000000,0.0,20,6,7.718484311759859,19816,20007,-0.00959252013122048,0.010022313975264369
dbeta_0p000000,0.0,20,7,9.004898363719835,19210,19534,-0.016725560244820047,0.0101611521380823
dbeta_0p000000,0.0,20,8,10.291312415679812,18941,18829,0.0059306501603132,0.010291019773196294
dbeta_0p000000,0.0,20,9,11.577726467639788,18660,18371,0.015608861092397626,0.010393468442373958
dbeta_0p000000,0.0,20,10,12.864140519599765,18017,18147,-0.0071895011593237695,0.010517065323156763
dbeta_0p000000,0.0,20,11,14.150554571559741,17575,17489,0.00490532582967449,0.010680721060353988
dbeta_0p000000,0.0,20,12,15.436968623519718,16854,16823,0.0018410196131383133,0.010898418509466774
dbeta_0p000000,0.0,20,13,16.723382675479694,16239,16296,-0.0035039224415541496,0.011088052067299755
dbeta_0p000000,0.0,20,14,18.00979672743967,15593,15699,-0.006774920455432024,0.011306178210182233
dbeta_0p000000,0.0,20,15,19.296210779399647,15042,14942,0.006670248850601775,0.011550150053635487
dbeta_0p000000,0.0,20,16,20.582624831359624,14431,14308,0.0085598490571695,0.011797721696154713
dbeta_0p000000,0.0,20,17,21.8690388833196,13715,13702,0.00094831680885926,0.012078696764882437
dbeta_0p000000,0.0,20,18,23.155452935279577,13106,13015,0.006967602170776462,0.012374786975634466
dbeta_0p000000,0.0,20,19,24.441866987239553,12455,12307,0.011953942523944225,0.012709980767710075
dbeta_0p000000,0.0,20,20,25.72828103919953,11641,11846,-0.017456908588669495,0.013050668705120498
dbeta_0p000000,0.0,20,21,27.014695091159506,11069,10976,0.008437337419957516,0.013470347783459461
dbeta_0p000000,0.0,20,22,28.301109143119483,10440,10316,0.011948494435394245,0.01388244351046483
dbeta_0p000000,0.0,20,23,29.58752319507946,9717,9666,0.005262355434409631,0.014365508422859913
dbeta_0p000000,0.0,20,24,30.873937247039436,9200,8929,0.029899077519915315,0.01485564796405558
dbeta_0p000000,0.0,20,25,32.160351298999416,8577,8459,0.013853238686407022,0.01532345150283739
dbeta_0p000000,0.0,20,26,33.44676535095939,8055,7952,0.012869547274664784,0.015808257969319534
dbeta_0p000000,0.0,20,27,34.73317940291936,7439,7552,-0.015075997633995268,0.01633529689012924
dbeta_0p000000,0.0,20,28,36.01959345487934,6822,6986,-0.02375546238818625,0.017021398562363593
dbeta_0p000000,0.0,20,29,37.30600750683932,6352,6446,-0.014690059448411523,0.01767952764924013
dbeta_0p000000,0.0,20,30,38.592421558799295,5952,5871,0.01370232044874183,0.01839400682683561
dbeta_0p000000,0.0,20,31,39.87883561075927,5587,5494,0.01678588280392949,0.01900009682855356
dbeta_0p000000,0.0,20,32,41.16524966271925,5106,5112,-0.0011743982559415578,0.019785504170973522
dbeta_0p000000,0.0,20,33,42.45166371467923,4618,4705,-0.01866406210503931,0.020714338262316372
dbeta_0p000000,0.0,20,34,43.7380777666392,4290,4176,0.02693288235958807,0.021738533405747502
dbeta_0p000000,0.0,20,35,45.024491818599174,4005,3996,0.002249719734015546,0.02235929650922807
dbeta_0p000000,0.0,20,36,46.310905870559154,3676,3661,0.004088870355341489,0.023349180567758285
dbeta_0p000000,0.0,20,37,47.597319922519134,3302,3272,0.009126926757435618,0.024667189370139304
dbeta_0p000000,0.0,20,38,48.88373397447911,2990,3025,-0.011637704080209709,0.025788111077235016
dbeta_0p000000,0.0,20,39,50.17014802643908,2892,2778,0.04021705996436614,0.026566005880019526
dbeta_0p000000,0.0,20,40,51.45656207839906,2478,2471,0.002828856200477623,0.02842966244426471
dbeta_0p000000,0.0,20,41,52.74297613035904,2321,2306,0.006483705445432759,0.029402382835412622
dbeta_0p000000,0.0,20,42,54.02939018231901,2133,2056,0.03676709189629493,0.030906384074986495
dbeta_0p000000,0.0,20,43,55.315804234278986,1976,1893,0.04291172709849029,0.032161077290023043
dbeta_0p000000,0.0,20,44,56.602218286238966,1805,1745,0.03380603613045369,0.03357204973005687
dbeta_0p000000,0.0,20,45,57.888632338198946,1542,1516,0.0170049879209578,0.03616820478638325
dbeta_0p000000,0.0,20,46,59.17504639015892,1427,1440,-0.009068775093209856,0.03735258079941961
dbeta_0p000000,0.0,20,47,60.46146044211889,1224,1301,-0.06100901544023389,0.039820007183864276
dbeta_0p000000,0.0,20,48,61.74787449407887,1081,1125,-0.03989649699931221,0.04259058897329789
dbeta_0p000000,0.0,20,49,63.03428854603885,1030,1098,-0.06393154084579449,0.04337765091373579
dbeta_0p000000,0.0,20,50,64.32070259799883,956,934,0.023281474822558622,0.0460074876097976
dbeta_0p000000,0.0,20,51,65.6071166499588,857,808,0.058875860076684355,0.04903554737025129
dbeta_0p000000,0.0,20,52,66.89353070191878,761,719,0.05677200014063921,0.05200847076126347
dbeta_0p000000,0.0,20,53,68.17994475387876,708,679,0.041822966135023704,0.05371390349439064
dbeta_0p000000,0.0,20,54,69.46635880583872,605,628,-0.03731170843735726,0.05696708918210198
dbeta_0p000000,0.0,20,55,70.7527728577987,529,542,-0.024277569581346838,0.0611177357108922
dbeta_0p000000,0.0,20,56,72.03918690975868,486,495,-0.01834913866819654,0.06385777312846339
dbeta_0p000000,0.0,20,57,73.32560096171866,446,438,0.018100041643617937,0.06727003411028393
dbeta_0p000000,0.0,20,58,74.61201501367864,432,412,0.0474022388945839,0.0688621759809711
dbeta_0p000000,0.0,20,59,75.89842906563861,342,307,0.10796298947540804,0.07862127955213619
dbeta_0p000000,0.0,20,60,77.18484311759859,283,309,-0.08789437925450784,0.08227888465023209
dbeta_0p000000,0.0,20,61,78.47125716955857,305,291,0.04698850943591916,0.08194580307391375
dbeta_0p000000,0.0,20,62,79.75767122151854,267,238,0.11497798472877485,0.08914594227629676
dbeta_0p000000,0.0,20,63,81.04408527347852,213,235,-0.09829334843473388,0.09460525793890816
dbeta_0p000000,0.0,20,64,82.3304993254385,188,195,-0.03655759573379758,0.10221229898781918
dbeta_0p000000,0.0,20,65,83.61691337739848,150,197,-0.2725684346417328,0.10836424132824611
dbeta_0p000000,0.0,20,66,84.90332742935846,133,152,-0.13353139262452263,0.11873392253649441
dbeta_0p000000,0.0,20,67,86.18974148131842,120,126,-0.048790164169432056,0.12755328796170354
dbeta_0p000000,0.0,20,68,87.4761555332784,111,112,-0.008968669982760375,0.13393125265441386
dbeta_0p000000,0.0,20,69,88.76256958523838,100,91,0.09431067947124142,0.14487584681033272
dbeta_0p000000,0.0,20,70,90.04898363719835,98,94,0.04167269640056808,0.1443689007542604
dbeta_0p000000,0.0,20,71,91.33539768915833,78,66,0.16705408466316624,0.16724840200141816
dbeta_0p000000,0.0,20,72,92.62181174111831,65,72,-0.10227884912041818,0.17109501533798194
dbeta_0p000000,0.0,20,73,93.90822579307829,67,52,0.25344890080953875,0.1848138045847701
dbeta_0p000000,0.0,20,74,95.19463984503827,56,49,0.13353139262452257,0.1956151991089879
dbeta_0p000000,0.0,20,75,96.48105389699823,38,53,-0.33270575382573614,0.21256461135849047
dbeta_0p000000,0.0,20,76,97.76746794895821,40,53,-0.28141245943818544,0.20944671047381452
dbeta_0p000000,0.0,20,77,99.0538820009182,35,37,-0.055569851154810765,0.2357932475675578
dbeta_0p000000,0.0,20,78,100.34029605287816,32,39,-0.19782574332991992,0.23851839686075713
dbeta_0p000000,0.0,20,79,101.62671010483814,17,33,-0.6632942174102642,0.29854071701326607
dbeta_0p000000,0.0,20,80,102.91312415679812,23,27,-0.16034265007517937,0.2837521769195829
dbeta_0p000000,0.0,20,81,104.1995382087581,19,25,-0.2744368457017603,0.30435436410107286
dbeta_0p000000,0.0,20,82,105.48595226071808,21,25,-0.1743533871447778,0.29600514796038196
dbeta_0p000000,0.0,20,83,106.77236631267805,22,23,-0.04445176257083381,0.29821603968282906
dbeta_0p000000,0.0,20,84,108.05878036463803,19,15,0.23638877806423034,0.34539578111788666
dbeta_0p000000,0.0,20,85,109.345194416598,16,16,0.0,0.3535533905932738
dbeta_0p000000,0.0,40,1,1.8055330841775583,10263,10103,0.015712785217982004,0.01401491695708899
dbeta_0p000000,0.0,40,2,3.6110661683551166,10153,10119,0.003354383571462852,0.01404695877068739
dbeta_0p000000,0.0,40,3,5.416599252532675,10165,10040,0.012373332816726918,0.014070478908149905
dbeta_0p000000,0.0,40,4,7.222132336710233,10049,10066,-0.0016902812873465626,0.014101656524372239
dbeta_0p000000,0.0,40,5,9.027665420887791,9912,9784,0.01299774594197014,0.014251157804550761
dbeta_0p000000,0.0,40,6,10.83319850506535,9728,9833,-0.01073575057420794,0.014300154379863882
dbeta_0p000000,0.0,40,7,12.638731589242909,9462,9459,0.00031710797792291237,0.014539784116633732
dbeta_0p000000,0.0,40,8,14.444264673420466,9425,9436,-0.001166428211354093,0.01456289479123008
dbeta_0p000000,0.0,40,9,16.249797757598024,9179,9188,-0.0009800185898978398,0.014757436895584113
dbeta_0p000000,0.0,40,10,18.055330841775582,9008,8893,0.012848620979831454,0.01494859278313074
dbeta_0p000000,0.0,40,11,19.86086392595314,8504,8459,0.005305677717769339,0.015356073876796493
dbeta_0p000000,0.0,40,12,21.6663970101307,8476,8576,-0.011728963922393521,0.015316156728821133
dbeta_0p000000,0.0,40,13,23.47193009430826,8110,8049,0.007550008015724853,0.015733518302461322
dbeta_0p000000,0.0,40,14,25.277463178485817,7977,7802,0.022182289844527768,0.0159227094021188
dbeta_0p000000,0.0,40,15,27.082996262663375,7604,7573,0.004085134494497118,0.01623446325617166
dbeta_0p000000,0.0,40,16,28.888529346840933,7159,7221,-0.00862314105499667,0.016678407832640355
dbeta_0p000000,0.0,40,17,30.69406243101849,6792,6894,-0.014906019085627437,0.017096365331533164
dbeta_0p000000,0.0,40,18,32.49959551519605,6570,6635,-0.00984483528765171,0.017404680463874528
dbeta_0p000000,0.0,40,19,34.30512859937361,6201,6199,0.0003225806479586368,0.017960530436295214
dbeta_0p000000,0.0,40,20,36.110661683551164,5941,5956,-0.002521645448158199,0.018336295956581334
dbeta_0p000000,0.0,40,21,37.916194767728726,5724,5606,0.020830408951607905,0.018790511214594772
dbeta_0p000000,0.0,40,22,39.72172785190628,5341,5217,0.02349037731737765,0.019465659464551487
dbeta_0p000000,0.0,40,23,41.52726093608384,5015,5001,0.0027955289771321324,0.019984038696283388
dbeta_0p000000,0.0,40,24,43.3327940202614,4828,4664,0.03455885418709382,0.02053127703867223
dbeta_0p000000,0.0,40,25,45.13832710443896,4437,4365,0.016360283105206853,0.021318362549236004
dbeta_0p000000,0.0,40,26,46.94386018861652,4084,4125,-0.00998911948422516,0.022074469977656715
dbeta_0p000000,0.0,40,27,48.74939327279407,3850,3865,-0.0038885337396924805,0.022769990599485847
dbeta_0p000000,0.0,40,28,50.554926356971635,3653,3501,0.042500105840616836,0.02365122155590777
dbeta_0p000000,0.0,40,29,52.36045944114919,3318,3360,-0.012578782206860073,0.02447458732961175
dbeta_0p000000,0.0,40,30,54.16599252532675,3149,3089,0.019237528182442898,0.025323714039824037
dbeta_0p000000,0.0,40,31,55.971525609504305,2860,2791,0.02442167027757618,0.026607233372604202
dbeta_0p000000,0.0,40,32,57.777058693681866,2620,2575,0.01732478365730592,0.027749394657831435
dbeta_0p000000,0.0,40,33,59.58259177785943,2455,2317,0.05785351579624479,0.02896419431242243
dbeta_0p000000,0.0,40,34,61.38812486203698,2222,2235,-0.005833536848093946,0.029957842004479013
dbeta_0p000000,0.0,40,35,63.19365794621454,2121,2088,0.015681005562153075,0.030828605580947147
dbeta_0p000000,0.0,40,36,64.9991910303921,1917,1861,0.02964748640339376,0.03254218680631831
dbeta_0p000000,0.0,40,37,66.80472411456965,1719,1821,-0.057643074344758745,0.0336285947573906
dbeta_0p000000,0.0,40,38,68.61025719874722,1533,1620,-0.05519954935461563,0.03563144217437957
dbeta_0p000000,0.0,40,39,70.41579028292477,1485,1444,0.027997731784028354,0.03695837454520886
dbeta_0p000000,0.0,40,40,72.22132336710233,1247,1331,-0.06518987271507522,0.03941115857200069
dbeta_0p000000,0.0,40,41,74.0268564512799,1247,1138,0.09146833099376024,0.04099584419462439
dbeta_0p000000,0.0,40,42,75.83238953545745,1055,1088,-0.030800381505721012,0.043208621195740815
dbeta_0p000000,0.0,40,43,77.637922619635,939,938,0.0010655302020383163,0.046163414164552795
dbeta_0p000000,0.0,40,44,79.44345570381256,909,857,0.05890717557969907,0.04761272051169751
dbeta_0p000000,0.0,40,45,81.24898878799013,766,779,-0.016828876130156968,0.0508839864418799
dbeta_0p000000,0.0,40,46,83.05452187216768,680,761,-0.11254055969153351,0.052769770532708114
dbeta_0p000000,0.0,40,47,84.86005495634524,622,634,-0.019108861698046473,0.05643584063382683
dbeta_0p000000,0.0,40,48,86.6655880405228,609,576,0.055710607014005854,0.05812183097516678
dbeta_0p000000,0.0,40,49,88.47112112470036,447,496,-0.10401733211135862,0.06521706446615372
dbeta_0p000000,0.0,40,50,90.27665420887791,454,423,0.07072501899507001,0.06757743236953884
dbeta_0p000000,0.0,40,51,92.08218729305547,422,388,0.08399997441273828,0.07033482660868912
dbeta_0p000000,0.0,40,52,93.88772037723304,384,339,0.12464244520727659,0.0745252921768261
dbeta_0p000000,0.0,40,53,95.69325346141059,300,299,0.0033389012655146303,0.08171789852097583
dbeta_0p000000,0.0,40,54,97.49878654558815,267,308,-0.14285112457332488,0.0836186079698363
dbeta_0p000000,0.0,40,55,99.3043196297657,242,249,-0.028515170308021233,0.0902679104775711
dbeta_0p000000,0.0,40,56,101.10985271394327,240,221,0.08247622182423842,0.09322850178188385
dbeta_0p000000,0.0,40,57,102.91538579812082,202,190,0.061243625240718594,0.10106261892629635
dbeta_0p000000,0.0,40,58,104.72091888229838,185,190,-0.026668247082161294,0.1032887375280686
dbeta_0p000000,0.0,40,59,106.52645196647595,174,165,0.05310982531394833,0.1086633907872733
dbeta_0p000000,0.0,40,60,108.3319850506535,138,142,-0.028573372444056,0.1195350590108231
dbeta_0p000000,0.0,40,61,110.13751813483105,103,106,-0.028710105882431367,0.13835714700812754
dbeta_0p000000,0.0,40,62,111.94305121900861,95,107,-0.11895194286136536,0.14096847229787604
dbeta_0p000000,0.0,40,63,113.74858430318618,78,95,-0.1971680649109491,0.152796690441863
dbeta_0p000000,0.0,40,64,115.55411738736373,87,95,-0.08796877294595716,0.1483932904919791
dbeta_0p000000,0.0,40,65,117.35965047154129,62,66,-0.06252035698133393,0.17686307531415274
