timestep,marginal,bin,center,left,right,target_density,reconstructed_density,seed_min_density,seed_max_density
fine,log_I3,59,0.76847595919065,0.7084747294388993,0.8284771889424007,0.36551961492339613,0.3693675931895493,0.36837424019285914,0.36996704565896493
fine,log_I3,60,0.8884784186941515,0.8284771889424007,0.9484796484459022,0.35148415017269163,0.35586569567035625,0.3546717273056758,0.35657322737930397
fine,log_I3,61,1.0084808781976533,0.9484796484459022,1.0684821079494045,0.33347992879699445,0.3333389887669325,0.33203469294658394,0.3341375963509319
fine,log_I3,62,1.1284833377011556,1.0684821079494045,1.1884845674529068,0.3057534278784249,0.3072188704765324,0.30588912398411483,0.3080316975259959
fine,log_I3,63,1.2484857972046575,1.1884845674529068,1.3084870269564082,0.27205422221652914,0.27684477621661313,0.2755440494503864,0.27764420565110515
fine,log_I3,64,1.3684882567081589,1.3084870269564082,1.4284894864599096,0.23278414515794876,0.23440392540444654,0.23326691638906066,0.23512341467735354
fine,log_I3,65,1.4884907162116607,1.4284894864599096,1.5484919459634119,0.19238945659024753,0.19497012363591995,0.19405182132734536,0.19557316849273493
fine,log_I3,66,1.608493175715163,1.5484919459634119,1.6684944054669142,0.1529628210849223,0.15209288563626752,0.1514536892432902,0.15253805616912647
fine,log_I3,67,1.728495635218665,1.6684944054669142,1.7884968649704156,0.11417807521125312,0.11156620395136596,0.11124104579295108,0.1118208883108647
fine,log_I3,68,1.8484980947221663,1.7884968649704156,1.908499324473917,0.07879847555429025,0.0756278636015662,0.07555903683900282,0.07574941331039924
fine,log_I3,69,1.9685005542256686,1.908499324473917,2.02850178397742,0.049991721353178066,0.04801163408878898,0.04787144335578546,0.04810158221587103
fine,log_I3,70,2.088503013729171,2.02850178397742,2.1485042434809216,0.028558869993764918,0.026112325299425542,0.02599577385061205,0.026259334770371644
fine,log_I3,71,2.2085054732326728,2.1485042434809216,2.268506702984424,0.014262474498484959,0.01318249695875226,0.013092956892404802,0.013298043097004653
fine,theta1,0,-3.097959422289935,-3.141592653589793,-3.0543261909900767,0.24630851205540108,0.24477537125924467,0.2444223841083418,0.2452352302896103
fine,theta1,1,-3.0106929596902186,-3.0543261909900767,-2.9670597283903604,0.23983773466441624,0.23744546558533297,0.2371698300061372,0.23781940361361512
fine,theta1,2,-2.923426497090502,-2.9670597283903604,-2.8797932657906435,0.23550478466823813,0.23343580474216555,0.23323787356866207,0.23370568218582854
fine,theta1,3,-2.8361600344907854,-2.8797932657906435,-2.792526803190927,0.22669564665948302,0.22702445258296367,0.22690809149893523,0.22717736766473312
fine,theta1,4,-2.748893571891069,-2.792526803190927,-2.705260340591211,0.2217825826968758,0.21576640818086457,0.21574517977115754,0.2157952104774631
fine,theta1,5,-2.6616271092913526,-2.705260340591211,-2.6179938779914944,0.21311668270452203,0.20912424066801927,0.20907638927604308,0.20919366871001158
fine,theta1,6,-2.574360646691636,-2.6179938779914944,-2.5307274153917776,0.20251348854032283,0.1971884647460086,0.19705882056207127,0.19733475446041074
fine,theta1,7,-2.4870941840919194,-2.5307274153917776,-2.443460952792061,0.19225764656590186,0.19030869154235575,0.19014847294280474,0.19052222718065037
fine,theta1,8,-2.399827721492203,-2.443460952792061,-2.356194490192345,0.18201970934353015,0.17979532867015158,0.179649878334868,0.18002769223562962
fine,theta1,9,-2.3125612588924866,-2.356194490192345,-2.2689280275926285,0.17057857278337712,0.17344724283280888,0.1733236233061535,0.1736895186813261
fine,theta1,10,-2.2252947962927703,-2.2689280275926285,-2.181661564992912,0.16321255778987642,0.16702002025765753,0.16687871026113324,0.16723474302451108
fine,theta1,11,-2.138028333693054,-2.181661564992912,-2.0943951023931957,0.15508380035903216,0.1578563014461425,0.15769563017211513,0.15802845756379796
fine,theta1,12,-2.0507618710933375,-2.0943951023931957,-2.007128639793479,0.14917165123201648,0.1522084143563856,0.15204448877883797,0.1523556934143015
fine,theta1,13,-1.9634954084936207,-2.007128639793479,-1.9198621771937625,0.14272952144431292,0.14729266503317198,0.1471318423869808,0.14739719342451948
fine,theta1,14,-1.8762289458939043,-1.9198621771937625,-1.832595714594046,0.1383070476878841,0.14272757969701586,0.14257371668168617,0.14281545350633884
fine,theta1,15,-1.7889624832941877,-1.832595714594046,-1.7453292519943295,0.13518445893030903,0.13713605084347416,0.13698890353356405,0.13721115828679667
fine,theta1,16,-1.7016960206944713,-1.7453292519943295,-1.6580627893946132,0.1311666325702177,0.1328381958707945,0.1327200040681079,0.13291224461879297
fine,theta1,17,-1.6144295580947547,-1.6580627893946132,-1.5707963267948966,0.12801539620936148,0.12885768953821594,0.1287510754377834,0.12891200003955688
fine,theta1,18,-1.5271630954950384,-1.5707963267948966,-1.4835298641951802,0.1254120452612456,0.12572956153518633,0.125640486288257,0.12578583805578936
fine,theta1,19,-1.439896632895322,-1.4835298641951802,-1.3962634015954636,0.12185258055364212,0.12255011553974661,0.12246145086243468,0.12261551847202679
fine,theta1,20,-1.3526301702956054,-1.3962634015954636,-1.3089969389957472,0.11909166778748344,0.12156774980036111,0.12148798361161763,0.12163390767920262
fine,theta1,21,-1.2653637076958888,-1.3089969389957472,-1.2217304763960306,0.11860465853171448,0.11806632974833793,0.11799422927939687,0.11813081283008696
fine,theta1,22,-1.1780972450961724,-1.2217304763960306,-1.1344640137963142,0.11438271799824987,0.11413821625166576,0.11407261234981567,0.11420524972024561
fine,theta1,23,-1.090830782496456,-1.1344640137963142,-1.0471975511965979,0.11358774700721576,0.1124312328006501,0.11237848192448391,0.11249959244618454
fine,theta1,24,-1.0035643198967397,-1.0471975511965979,-0.9599310885968815,0.11200496692596768,0.11132756468536809,0.11126830703455784,0.11140668551338284
fine,theta1,25,-0.9162978572970231,-0.9599310885968815,-0.8726646259971647,0.11090203419966754,0.10983288774018159,0.10978301927782959,0.10990785087607387
fine,theta1,26,-0.8290313946973065,-0.8726646259971647,-0.7853981633974483,0.10829510230114184,0.10758745675971038,0.10754653023671984,0.1076438842159798
fine,theta1,27,-0.7417649320975901,-0.7853981633974483,-0.6981317007977319,0.10679826502973529,0.10688591914192937,0.1068512018579811,0.10692845544736752
fine,theta1,28,-0.6544984694978737,-0.6981317007977319,-0.6108652381980155,0.10649030329446982,0.10683148860051955,0.10680093415494137,0.1068686303903717
fine,theta1,29,-0.5672320068981571,-0.6108652381980155,-0.5235987755982987,0.10658698895554099,0.10579902010740881,0.10577519265321202,0.10582525051931829
fine,theta1,30,-0.4799655442984405,-0.5235987755982987,-0.43633231299858233,0.10670157936866355,0.10588086476791435,0.10586886821875306,0.1058907437684287
fine,theta1,31,-0.39269908169872414,-0.43633231299858233,-0.34906585039886595,0.10412687602382786,0.10544400484857465,0.10543690989634331,0.10545081747866364
fine,theta1,32,-0.30543261909900776,-0.34906585039886595,-0.2617993877991496,0.10481799945297014,0.10463604200800192,0.10462290870511351,0.10464826230271572
fine,theta1,33,-0.21816615649929139,-0.2617993877991496,-0.1745329251994332,0.10401944751152596,0.10559940558128682,0.1055764178011154,0.10562107707638158
fine,theta1,34,-0.1308996938995748,-0.1745329251994332,-0.08726646259971638,0.10428443784187014,0.10502595964745398,0.10499581413388867,0.10506882057792886
fine,theta1,35,-0.04363323129985819,-0.08726646259971638,0.0,0.10502211362634374,0.10603650327551324,0.10600733274440793,0.106087805601918
fine,theta1,36,0.04363323129985819,0.0,0.08726646259971638,0.10621098916248486,0.10604897101091122,0.10600267236075361,0.10613075466969885
fine,theta1,37,0.13089969389957457,0.08726646259971638,0.17453292519943275,0.10463537098205689,0.10830942715152293,0.10824846838063093,0.10841168626950097
fine,theta1,38,0.21816615649929116,0.17453292519943275,0.2617993877991496,0.10752877891338769,0.10924171447124753,0.10917155572230895,0.10936536352183829
fine,theta1,39,0.30543261909900776,0.2617993877991496,0.34906585039886595,0.10869258779665888,0.11203608764965389,0.1119602773306092,0.11218487363962365
fine,theta1,40,0.39269908169872414,0.34906585039886595,0.43633231299858233,0.11071940572875485,0.11228427758679872,0.11217887909527155,0.11245482009143137
fine,theta1,41,0.4799655442984405,0.43633231299858233,0.5235987755982987,0.11224489060344194,0.11355583594663278,0.11345275243625443,0.1137438227205421
fine,theta1,42,0.5672320068981569,0.5235987755982987,0.6108652381980151,0.11290736642930368,0.1163411778698557,0.11622725684566622,0.1165672254684605
fine,theta1,43,0.6544984694978735,0.6108652381980151,0.6981317007977319,0.11506309857616136,0.11824934325445084,0.11812044903169472,0.11849410178598502
fine,theta1,44,0.7417649320975901,0.6981317007977319,0.7853981633974483,0.11743726869803407,0.11903711096969416,0.11889222741515632,0.11929260909381553
fine,theta1,45,0.8290313946973065,0.7853981633974483,0.8726646259971647,0.1188803917132897,0.1221962890790454,0.12201951934098353,0.1224766003260379
fine,theta1,46,0.9162978572970228,0.8726646259971647,0.959931088596881,0.12342819873407039,0.12456022232195667,0.12436537472053233,0.12486264301972548
fine,theta1,47,1.0035643198967392,0.959931088596881,1.0471975511965974,0.1269518539375729,0.1282873230481856,0.12807400404769348,0.1285894177344604
fine,theta1,48,1.0908307824964556,1.0471975511965974,1.1344640137963138,0.13076914707470066,0.13079613772675933,0.13057891086700177,0.13109957160903588
fine,theta1,49,1.178097245096172,1.1344640137963138,1.2217304763960302,0.13547451591352416,0.13578747615117032,0.13555374600260384,0.1360977024074926
fine,theta1,50,1.2653637076958888,1.2217304763960302,1.3089969389957474,0.13866514272888938,0.13987321282029602,0.1396188604786563,0.14017301066154955
fine,theta1,51,1.3526301702956056,1.3089969389957474,1.3962634015954638,0.1445772918559057,0.14323012950141895,0.1429753287743069,0.14350187879554058
fine,theta1,52,1.439896632895322,1.3962634015954638,1.4835298641951802,0.14889591805044236,0.1483302922275577,0.14808647826416435,0.14858665039543884
fine,theta1,53,1.5271630954950384,1.4835298641951802,1.5707963267948966,0.15387702007084075,0.1541697840430956,0.15390420764643026,0.1544007070346023
fine,theta1,54,1.6144295580947547,1.5707963267948966,1.658062789394613,0.15969248353678395,0.1604467926186368,0.16019460698985513,0.16066008098613085
fine,theta1,55,1.7016960206944711,1.658062789394613,1.7453292519943293,0.166174003778999,0.1668184742812998,0.16655417622375382,0.16701179947641373
fine,theta1,56,1.7889624832941875,1.7453292519943293,1.8325957145940457,0.17532333207671136,0.17450740591107372,0.17423959183749752,0.17466892930038716
fine,theta1,57,1.8762289458939039,1.8325957145940457,1.919862177193762,0.18312264206982973,0.18308560307855004,0.18281303873378119,0.1832473459284953
fine,theta1,58,1.9634954084936203,1.919862177193762,2.0071286397934784,0.19164530404578098,0.19098979518988277,0.19069658378380294,0.19122053065185943
fine,theta1,59,2.050761871093337,2.0071286397934784,2.0943951023931957,0.20326190717602508,0.20017375291017855,0.19985610972865867,0.20048453772078553
fine,theta1,60,2.138028333693054,2.0943951023931957,2.181661564992912,0.21122594088800847,0.21141853087897355,0.21109440348903952,0.21183340873566067
fine,theta1,61,2.2252947962927703,2.181661564992912,2.2689280275926285,0.22103416406117254,0.22001588071949105,0.21979654147056032,0.22039066392819187
fine,theta1,62,2.3125612588924866,2.2689280275926285,2.356194490192345,0.2308602919863869,0.22770155383153456,0.22749272911547466,0.2280231979128964
fine,theta1,63,2.399827721492203,2.356194490192345,2.443460952792061,0.23694432673308485,0.23546123975522548,0.23523553552924728,0.23568425815613372
fine,theta1,64,2.4870941840919194,2.443460952792061,2.5307274153917776,0.24259864743057521,0.24056206434792382,0.24030049382133903,0.24073062686664762
fine,theta1,65,2.574360646691636,2.5307274153917776,2.617993877991494,0.24593609321275445,0.2430602988523901,0.24278126164128308,0.24336389047122062
fine,theta1,66,2.661627109291352,2.617993877991494,2.7052603405912103,0.24859673936743168,0.24610182089093857,0.24584879395170864,0.24649650214735744
fine,theta1,67,2.7488935718910685,2.7052603405912103,2.7925268031909267,0.25233167064512796,0.24932364462307363,0.24906497271349015,0.24983771923674936
fine,theta1,68,2.8361600344907854,2.7925268031909267,2.879793265790644,0.2533594034128136,0.2500225062318204,0.2496856872036745,0.2505767242714059
fine,theta1,69,2.923426497090502,2.879793265790644,2.9670597283903604,0.25318751779313314,0.2501522105456164,0.24976231137056096,0.2507306872895692
fine,theta1,70,3.0106929596902186,2.9670597283903604,3.0543261909900767,0.25045525263025464,0.24982403894967467,0.24945548749388724,0.2503810892584603
fine,theta1,71,3.097959422289935,3.0543261909900767,3.141592653589793,0.24997898622571618,0.2475367654773435,0.24717207029147198,0.24806143652198132
fine,theta3,0,-3.097959422289935,-3.141592653589793,-3.0543261909900767,0.23923613499552554,0.2385087065411613,0.23802954426861583,0.2392383645101073
fine,theta3,1,-3.0106929596902186,-3.0543261909900767,-2.9670597283903604,0.23860588772335437,0.23861537922471318,0.23818184672891313,0.23929446653003014
fine,theta3,2,-2.923426497090502,-2.9670597283903604,-2.8797932657906435,0.23891026850820857,0.24037445861686738,0.2399774719605327,0.24096320706922117
fine,theta3,3,-2.8361600344907854,-2.8797932657906435,-2.792526803190927,0.23572680359366327,0.23815510656005687,0.23782371367761726,0.23862885694132793
fine,theta3,4,-2.748893571891069,-2.792526803190927,-2.705260340591211,0.23298379557955462,0.23531564452991696,0.2350796364014868,0.2356572241928796
fine,theta3,5,-2.6616271092913526,-2.705260340591211,-2.6179938779914944,0.2301261971523239,0.23295874065698463,0.23282720692562414,0.23317371224291275
fine,theta3,6,-2.574360646691636,-2.6179938779914944,-2.5307274153917776,0.2247583524876375,0.22723095695202092,0.22717228526151703,0.22732909243908597
fine,theta3,7,-2.4870941840919194,-2.5307274153917776,-2.443460952792061,0.2201639931115271,0.22445187946218845,0.2244241224683826,0.22449395851056683
fine,theta3,8,-2.399827721492203,-2.443460952792061,-2.356194490192345,0.21371828237341273,0.21816891776993005,0.2180585842507403,0.21826472545080342
fine,theta3,9,-2.3125612588924866,-2.356194490192345,-2.2689280275926285,0.21074609353305998,0.2122394748715536,0.21208159659259776,0.21234021006270629
fine,theta3,10,-2.2252947962927703,-2.2689280275926285,-2.181661564992912,0.2042574113900248,0.2067059925563739,0.20651962782037903,0.2068046437838257
fine,theta3,11,-2.138028333693054,-2.181661564992912,-2.0943951023931957,0.20054038486437886,0.19856618799609663,0.19839022199445897,0.1986893040316516
fine,theta3,12,-2.0507618710933375,-2.0943951023931957,-2.007128639793479,0.19511882594354163,0.19164198098062282,0.19147173325232275,0.1917921226808576
fine,theta3,13,-1.9634954084936207,-2.007128639793479,-1.9198621771937625,0.18712614462828078,0.1863048229408432,0.186133690665737,0.18645852352396627
fine,theta3,14,-1.8762289458939043,-1.9198621771937625,-1.832595714594046,0.18205551884763035,0.1804331121234076,0.1802543535487957,0.18056917631597455
fine,theta3,15,-1.7889624832941877,-1.832595714594046,-1.7453292519943295,0.1762579601337379,0.17519939444158342,0.17501163633323477,0.17534420964146472
fine,theta3,16,-1.7016960206944713,-1.7453292519943295,-1.6580627893946132,0.16956516381732917,0.17088940664174945,0.1706851641821246,0.17104155616873173
fine,theta3,17,-1.6144295580947547,-1.6580627893946132,-1.5707963267948966,0.16432623336740576,0.16481557258332444,0.1646124344933445,0.16493505191847155
fine,theta3,18,-1.5271630954950384,-1.5707963267948966,-1.4835298641951802,0.15912311242158386,0.15718424828536456,0.15696392270946435,0.15729741326304225
fine,theta3,19,-1.439896632895322,-1.4835298641951802,-1.3962634015954636,0.15427808651676747,0.1525459267677345,0.15233371122347725,0.15267247992607988
fine,theta3,20,-1.3526301702956054,-1.3962634015954636,-1.3089969389957472,0.14895321325700336,0.14858807279995281,0.1483895091166442,0.14872820388047955
fine,theta3,21,-1.2653637076958888,-1.3089969389957472,-1.2217304763960306,0.14280114045251383,0.14559385342803197,0.14540694567860638,0.1457390613978674
fine,theta3,22,-1.1780972450961724,-1.2217304763960306,-1.1344640137963142,0.1397752373560105,0.13947210628831622,0.13929282430580517,0.13962668330830064
fine,theta3,23,-1.090830782496456,-1.1344640137963142,-1.0471975511965979,0.13541722070696316,0.13646668696837846,0.13629838745972267,0.1366251013014815
fine,theta3,24,-1.0035643198967397,-1.0471975511965979,-0.9599310885968815,0.13196160356125183,0.1330024635230657,0.13284525186389493,0.13315741905260486
fine,theta3,25,-0.9162978572970231,-0.9599310885968815,-0.8726646259971647,0.13127764203292902,0.12808443789405113,0.12793557697099134,0.12825201772238334
fine,theta3,26,-0.8290313946973065,-0.8726646259971647,-0.7853981633974483,0.12657585414451625,0.12586746220047326,0.12573145089365673,0.12603564526180117
fine,theta3,27,-0.7417649320975901,-0.7853981633974483,-0.6981317007977319,0.124026217452551,0.12493605071665222,0.12479830686745849,0.1251249320069262
fine,theta3,28,-0.6544984694978737,-0.6981317007977319,-0.6108652381980155,0.12283018001558979,0.12112807773967327,0.12098420737751384,0.12132503782701697
fine,theta3,29,-0.5672320068981571,-0.6108652381980155,-0.5235987755982987,0.12026621952198367,0.11967733869323509,0.11954462668834667,0.11989486244032711
fine,theta3,30,-0.4799655442984405,-0.5235987755982987,-0.43633231299858233,0.11682850712832328,0.11876376158272724,0.11862641333208711,0.11897802720843156
fine,theta3,31,-0.39269908169872414,-0.43633231299858233,-0.34906585039886595,0.11615528845123133,0.11634536054545841,0.11619569041830337,0.11656553908778008
fine,theta3,32,-0.30543261909900776,-0.34906585039886595,-0.2617993877991496,0.11499506051837073,0.11509849160804553,0.11495024863488754,0.11533994271215219
fine,theta3,33,-0.21816615649929139,-0.2617993877991496,-0.1745329251994332,0.11460473692367382,0.11188857506306508,0.111757675452299,0.11212755354565046
fine,theta3,34,-0.1308996938995748,-0.1745329251994332,-0.08726646259971638,0.11369875646992715,0.11315190446530306,0.11301098716108916,0.11340011648985564
fine,theta3,35,-0.04363323129985819,-0.08726646259971638,0.0,0.11209449068621925,0.11387471172563746,0.11372046501675069,0.11414166571762284
fine,theta3,36,0.04363323129985819,0.0,0.08726646259971638,0.11207658593416894,0.11209198159391655,0.11192857474174452,0.11235841077346234
fine,theta3,37,0.13089969389957457,0.08726646259971638,0.17453292519943275,0.11238812861984447,0.11331493373966027,0.11315025086642848,0.11359731177847207
fine,theta3,38,0.21816615649929116,0.17453292519943275,0.2617993877991496,0.11186889081038469,0.11137813719042865,0.11119762085411579,0.11165008283663179
fine,theta3,39,0.30543261909900776,0.2617993877991496,0.34906585039886595,0.11140694820748706,0.11163460092718114,0.11143540777964946,0.11191201500080673
fine,theta3,40,0.39269908169872414,0.34906585039886595,0.43633231299858233,0.11195841457063685,0.11162748252875763,0.11142796965382884,0.11191049279499045
fine,theta3,41,0.4799655442984405,0.43633231299858233,0.5235987755982987,0.11351970894942455,0.11261333223605051,0.11239658748733052,0.11289009465328954
fine,theta3,42,0.5672320068981569,0.5235987755982987,0.6108652381980151,0.11233441436369351,0.11299529713527283,0.11275965325641608,0.11327590088371393
fine,theta3,43,0.6544984694978735,0.6108652381980151,0.6981317007977319,0.11444359415522036,0.11214038518272057,0.11190890120770954,0.11240306654277823
fine,theta3,44,0.7417649320975901,0.6981317007977319,0.7853981633974483,0.11636298357501501,0.11545261211295844,0.11518489433307538,0.11571584011440919
fine,theta3,45,0.8290313946973065,0.7853981633974483,0.8726646259971647,0.11655635489715845,0.11581180439425352,0.11554573463475531,0.11607237111708328
fine,theta3,46,0.9162978572970228,0.8726646259971647,0.959931088596881,0.1171114022107183,0.1180806090041378,0.11780583655435932,0.11833415800047027
fine,theta3,47,1.0035643198967392,0.959931088596881,1.0471975511965974,0.11941395332438916,0.1191363552200151,0.11885962734692365,0.11938214863178638
fine,theta3,48,1.0908307824964556,1.0471975511965974,1.1344640137963138,0.12141928555402474,0.12088500579495957,0.12059132383149665,0.12110696510337943
fine,theta3,49,1.178097245096172,1.1344640137963138,1.2217304763960302,0.12100747625686743,0.1220413336382505,0.12176450785846574,0.12225513679996063
fine,theta3,50,1.2653637076958888,1.2217304763960302,1.3089969389957474,0.12535833100509336,0.12459975896973972,0.12432445105051872,0.12480416296092028
fine,theta3,51,1.3526301702956056,1.3089969389957474,1.3962634015954638,0.12597067352521552,0.1254709343283414,0.12521114609641065,0.12563689612775578
fine,theta3,52,1.439896632895322,1.3962634015954638,1.4835298641951802,0.12831619604380715,0.12795287559415977,0.1277151509795104,0.12808845071532995
fine,theta3,53,1.5271630954950384,1.4835298641951802,1.5707963267948966,0.13030004257098235,0.13199722009433987,0.13177380162018565,0.1321192710271989
fine,theta3,54,1.6144295580947547,1.5707963267948966,1.658062789394613,0.13377714541915406,0.13372334293520294,0.13353478630518634,0.13385988368250776
fine,theta3,55,1.7016960206944711,1.658062789394613,1.7453292519943293,0.13654522008613318,0.1377359604698177,0.1375753710611482,0.13788613085331863
fine,theta3,56,1.7889624832941875,1.7453292519943293,1.8325957145940457,0.14036967512408105,0.14183304929867105,0.14171676165868377,0.14200063298128168
fine,theta3,57,1.8762289458939039,1.8325957145940457,1.919862177193762,0.14439466338499246,0.14506356350297453,0.1449608608997301,0.14523588188240913
fine,theta3,58,1.9634954084936203,1.919862177193762,2.0071286397934784,0.1479863566462862,0.15001246612750724,0.1498543254252943,0.15017902752144335
fine,theta3,59,2.050761871093337,2.0071286397934784,2.0943951023931957,0.15527359073076394,0.15349569699025503,0.15329538592353986,0.15364997468489613
fine,theta3,60,2.138028333693054,2.0943951023931957,2.181661564992912,0.16087419717210494,0.1582919064545342,0.15804444437250081,0.15844061689237407
fine,theta3,61,2.2252947962927703,2.181661564992912,2.2689280275926285,0.1659161753494744,0.16369713017513404,0.1634002133335481,0.163858375649986
fine,theta3,62,2.3125612588924866,2.2689280275926285,2.356194490192345,0.17157049604696473,0.1701594817145817,0.16980112916050188,0.1704012349901106
fine,theta3,63,2.399827721492203,2.356194490192345,2.443460952792061,0.18068401484057647,0.1773336660484872,0.17692902010950307,0.17764358415192108
fine,theta3,64,2.4870941840919194,2.443460952792061,2.5307274153917776,0.18933559103129,0.18798415631889273,0.18751316367924814,0.18839860709067563
fine,theta3,65,2.574360646691636,2.5307274153917776,2.617993877991494,0.1963005395788636,0.1938479925957093,0.193320709056262,0.19435236994057478
fine,theta3,66,2.661627109291352,2.617993877991494,2.7052603405912103,0.2042001161834638,0.20242293462004132,0.20185240603253404,0.20301430717625232
fine,theta3,67,2.7488935718910685,2.7052603405912103,2.7925268031909267,0.21118655043349777,0.21113076615417012,0.21052436914400358,0.21184843711154103
fine,theta3,68,2.8361600344907854,2.7925268031909267,2.879793265790644,0.2192365269553184,0.2184217461450267,0.2178184243100997,0.2192144763730176
fine,theta3,69,2.923426497090502,2.879793265790644,2.9670597283903604,0.2244289050499128,0.22482663819682294,0.22422952354894524,0.2256492112435605
fine,theta3,70,3.0106929596902186,2.9670597283903604,3.0543261909900767,0.23025511136708618,0.23182985929044322,0.23126833516023795,0.23265820175294671
fine,theta3,71,3.097959422289935,3.0543261909900767,3.141592653589793,0.23512162297436254,0.23587562014848854,0.2353565430713537,0.23665063069639686
coarse,log_I1,0,-6.750586093739457,-6.812224063747858,-6.688948123731056,0.0011557089447223126,0.001088322088573017,0.0010846832972431079,0.0010911257611645538
coarse,log_I1,1,-6.6273101537226555,-6.688948123731056,-6.565672183714254,0.0011607889840397649,0.0012826499310004329,0.0012796020841662195,0.001284695636287593
coarse,log_I1,2,-6.504034213705853,-6.565672183714254,-6.442396243697452,0.0013512904584445501,0.0013579762870006343,0.0013545852092371315,0.0013601475896758872
coarse,log_I1,3,-6.380758273689051,-6.442396243697452,-6.31912030368065,0.001600212385000125,0.0014715199805947997,0.0014640776969492716,0.0014758281806371016
coarse,log_I1,4,-6.2574823336722485,-6.31912030368065,-6.195844363663848,0.0017780137611112373,0.0018932439361745862,0.0018850111499819507,0.001898114367286614
coarse,log_I1,5,-6.134206393655447,-6.195844363663848,-6.072568423647046,0.0019024747243890376,0.0019919904798177145,0.0019833338725077166,0.0019970751807620486
coarse,log_I1,6,-6.010930453638645,-6.072568423647046,-5.949292483630243,0.002336818086031912,0.0021823914956272303,0.0021743543960800484,0.0021864181286655225
coarse,log_I1,7,-5.887654513621842,-5.949292483630243,-5.8260165436134415,0.002608600189516077,0.0025156750753706813,0.0025080895601299084,0.0025195678569092947
coarse,log_I1,8,-5.764378573605041,-5.8260165436134415,-5.70274060359664,0.002890542371635147,0.002905527373251333,0.0028938904907951043,0.002912612117038949
coarse,log_I1,9,-5.641102633588239,-5.70274060359664,-5.579464663579838,0.0031293042195558005,0.0030857380092364343,0.003072916236703461,0.0030946520033274067
coarse,log_I1,10,-5.517826693571436,-5.579464663579838,-5.456188723563035,0.003429026539285958,0.003838662468951426,0.003823194703804841,0.0038499062220453835
coarse,log_I1,11,-5.394550753554634,-5.456188723563035,-5.3329127835462335,0.004069111493286032,0.003918886441092358,0.003904921590398768,0.003928209618157856
coarse,log_I1,12,-5.271274813537833,-5.3329127835462335,-5.209636843529431,0.004732056624214622,0.00449969452585783,0.004482173210773897,0.004510765205428904
coarse,log_I1,13,-5.14799887352103,-5.209636843529431,-5.086360903512629,0.005113059573024209,0.005009121622965473,0.004989191919424112,0.005022684777668541
coarse,log_I1,14,-5.024722933504228,-5.086360903512629,-4.963084963495827,0.005890305588595698,0.005708783159916321,0.005687843317940905,0.005723780934255017
coarse,log_I1,15,-4.901446993487426,-4.963084963495827,-4.839809023479025,0.006555790739183005,0.006642824753458427,0.0066191204019287716,0.006657177874456428
coarse,log_I1,16,-4.778171053470624,-4.839809023479025,-4.716533083462223,0.007482897914619633,0.007629643520146427,0.0075995306755193785,0.007648553151510641
coarse,log_I1,17,-4.654895113453822,-4.716533083462223,-4.59325714344542,0.008333804500294242,0.008443752344053573,0.008415396811195231,0.008460646419215503
coarse,log_I1,18,-4.5316191734370195,-4.59325714344542,-4.469981203428619,0.00966731482112774,0.009727987586034112,0.009690894988430664,0.009750613719139175
coarse,log_I1,19,-4.408343233420218,-4.469981203428619,-4.346705263411817,0.01087382415902466,0.010721014515053482,0.010681461219799229,0.010741810979617005
coarse,log_I1,20,-4.285067293403416,-4.346705263411817,-4.223429323395015,0.012545157094469236,0.012264577601871515,0.012225237628426042,0.012287445689100621
coarse,log_I1,21,-4.161791353386613,-4.223429323395015,-4.1001533833782124,0.013787226707588281,0.014100243102895968,0.014046816248453813,0.01413612064285195
coarse,log_I1,22,-4.038515413369812,-4.1001533833782124,-3.9768774433614102,0.015509360036207506,0.015061160614647762,0.015005764350910328,0.015094999128881853
coarse,log_I1,23,-3.9152394733530094,-3.9768774433614102,-3.8536015033446085,0.01749057537001724,0.01707778666542262,0.017018998181387,0.017116299954778754
coarse,log_I1,24,-3.791963533336207,-3.8536015033446085,-3.7303255633278063,0.019362569858501443,0.02002208015415901,0.01995201170752433,0.02005964580035915
coarse,log_I1,25,-3.6686875933194054,-3.7303255633278063,-3.607049623311004,0.021821308888152424,0.021117337629347917,0.021036805139391056,0.021170504582107178
coarse,log_I1,26,-3.545411653302603,-3.607049623311004,-3.4837736832942023,0.024701691181152726,0.024656491111104004,0.02457186726152939,0.024712286928757658
coarse,log_I1,27,-3.422135713285801,-3.4837736832942023,-3.3604977432774,0.02786909569558938,0.027259439396777867,0.027161906851564555,0.027324031523546646
coarse,log_I1,28,-3.2988597732689993,-3.3604977432774,-3.237221803260598,0.03107206048524835,0.03151865904974663,0.031405031220427974,0.03159508756815901
coarse,log_I1,29,-3.1755838332521966,-3.237221803260598,-3.1139458632437957,0.03523769272556612,0.03465671776158544,0.03452897958239287,0.03473826433173893
coarse,log_I1,30,-3.052307893235395,-3.1139458632437957,-2.990669923226994,0.039347444533391965,0.03923266245099198,0.03909647789192432,0.03932779169176581
coarse,log_I1,31,-2.929031953218593,-2.990669923226994,-2.867393983210192,0.04416078178668583,0.04339302323430303,0.04323616471671547,0.04350183355555761
coarse,log_I1,32,-2.8057560132017905,-2.867393983210192,-2.7441180431933896,0.04931448167424971,0.04911332714985487,0.04895249178169669,0.049221148383202344
