I1_I2_I3,theta1,theta3,log_density,density
2.0,-2.670353755551324,0.0,-9.509521651266555,7.41424992255393e-05
2.0,-2.670353755551324,0.05235987755982974,-9.512240510133767,7.394119002374656e-05
2.0,-2.670353755551324,0.10471975511965947,-9.512458650327526,7.392506223735119e-05
2.0,-2.670353755551324,0.15707963267948966,-9.5101723177276,7.409427287928967e-05
2.0,-2.670353755551324,0.2094395102393194,-9.505386298610784,7.444973944209346e-05
2.0,-2.670353755551324,0.26179938779914913,-9.498113776570781,7.499315040208768e-05
2.0,-2.670353755551324,0.3141592653589793,-9.48837603765347,7.572698124919389e-05
2.0,-2.670353755551324,0.36651914291880905,-9.476202026839255,7.665451679619819e-05
2.0,-2.670353755551324,0.4188790204786388,-9.46162777131159,7.777988005750537e-05
2.0,-2.670353755551324,0.47123889803846897,-9.444695700526161,7.910806724011467e-05
2.0,-2.670353755551324,0.5235987755982987,-9.425453907465979,8.064498742979622e-05
2.0,-2.670353755551324,0.5759586531581284,-9.403955406230313,8.239750453883521e-05
2.0,-2.670353755551324,0.6283185307179586,-9.380257444829372,8.437347822134731e-05
2.0,-2.670353755551324,0.6806784082777884,-9.354420926411256,8.658179997701276e-05
2.0,-2.670353755551324,0.7330382858376181,-9.326509976957768,8.903242070705376e-05
2.0,-2.670353755551324,0.7853981633974483,-9.296591675354412,9.173636656621672e-05
2.0,-2.670353755551324,0.837758040957278,-9.264735937903986,9.470574087552764e-05
2.0,-2.670353755551324,0.8901179185171078,-9.231015530568527,9.795371071064507e-05
2.0,-2.670353755551324,0.9424777960769379,-9.19550617475724,0.00010149447699987616
2.0,-2.670353755551324,0.9948376736367672,-9.158286719627556,0.00010534322601120743
2.0,-2.670353755551324,1.0471975511965974,-9.119439373839315,0.00010951605769537045
2.0,-2.670353755551324,1.0995574287564276,-9.079050014881947,0.00011402988271029157
2.0,-2.670353755551324,1.1519173063162569,-9.037208612626804,0.00011890227596286602
2.0,-2.670353755551324,1.204277183876087,-8.99400980363776,0.00012415127159703802
2.0,-2.670353755551324,1.2566370614359172,-8.949553627358236,0.00012979508409151138
2.0,-2.670353755551324,1.3089969389957465,-8.903946387830429,0.00013585174354561178
2.0,-2.670353755551324,1.3613568165555767,-8.857301549017336,0.00014233864024326606
2.0,-2.670353755551324,1.413716694115407,-8.809740528304246,0.0001492719827687996
2.0,-2.670353755551324,1.4660765716752362,-8.761393239643906,0.0001566661829252986
2.0,-2.670353755551324,1.5184364492350664,-8.712398263306879,0.00016453318701955297
2.0,-2.670353755551324,1.5707963267948966,-8.662902577640532,0.0001728817751625831
2.0,-2.670353755551324,1.6231562043547259,-8.613060862439815,0.0001817168480272916
2.0,-2.670353755551324,1.675516081914556,-8.563034451753337,0.00019103871545263858
2.0,-2.670353755551324,1.7278759594743862,-8.5129900577307,0.0002008423958481202
2.0,-2.670353755551324,1.7802358370342155,-8.463098396577388,0.00021111693227806474
2.0,-2.670353755551324,1.8325957145940457,-8.413532823011277,0.00022184473270639484
2.0,-2.670353755551324,1.8849555921538759,-8.364468029563184,0.00023300094943858008
2.0,-2.670353755551324,1.9373154697137052,-8.316078806041862,0.00024455292604285957
2.0,-2.670353755551324,1.9896753472735353,-8.268538799400114,0.00025645975675631745
2.0,-2.670353755551324,2.0420352248333655,-8.22201918136549,0.00026867201930157766
2.0,-2.670353755551324,2.094395102393195,-8.176687132822284,0.0002811317512592881
2.0,-2.670353755551324,2.146754979953025,-8.132704094811409,0.0002937727364526215
2.0,-2.670353755551324,2.199114857512855,-8.09022381049337,0.0003065211468064794
2.0,-2.670353755551324,2.2514747350726845,-8.04939027375017,0.0003192965466274074
2.0,-2.670353755551324,2.3038346126325147,-8.010335783462775,0.0003320132157172514
2.0,-2.670353755551324,2.356194490192345,-7.973179351838214,0.0003445816960344459
2.0,-2.670353755551324,2.408554367752174,-7.938025711909083,0.00035691042718535154
2.0,-2.670353755551324,2.4609142453120043,-7.90496510945231,0.00036890732049078666
2.0,-2.670353755551324,2.5132741228718345,-7.874073960542529,0.0003804811353233197
2.0,-2.670353755551324,2.565634000431664,-7.84541633246167,0.0003915425623065225
2.0,-2.670353755551324,2.617993877991494,-7.819046090951852,0.00040200497614494533
2.0,-2.670353755551324,2.670353755551324,-7.795009473352605,0.00041178488310687615
2.0,-2.670353755551324,2.7227136331111534,-7.773347805926605,0.0004208021421358948
2.0,-2.670353755551324,2.7750735106709836,-7.7541000832431735,0.000428980075897916
2.0,-2.670353755551324,2.827433388230814,-7.737305157926765,0.0004362456054668646
2.0,-2.670353755551324,2.879793265790643,-7.723003337733224,0.00044252954041999266
2.0,-2.670353755551324,2.9321531433504733,-7.711237243249891,0.00044776713741006695
2.0,-2.670353755551324,2.9845130209103035,-7.702051837163481,0.00045189900780201974
2.0,-2.670353755551324,3.0368728984701328,-7.695493592169295,0.0004548724117061392
2.0,-2.670353755551324,3.089232776029963,-7.691608818146102,0.0004566429250304504
2.0,-2.670353755551324,3.141592653589793,-7.690441219766295,0.0004571764119584951
2.0,-2.6179938779914944,-3.141592653589793,-7.7133112676355795,0.0004468394198349595
2.0,-2.6179938779914944,-3.0892327760299634,-7.714115576912577,0.00044648016723872316
2.0,-2.6179938779914944,-3.036872898470133,-7.717729627304637,0.00044486947772495066
2.0,-2.6179938779914944,-2.9845130209103035,-7.724169417776159,0.0004420138163007388
2.0,-2.6179938779914944,-2.9321531433504737,-7.733435620020893,0.000437936944613545
2.0,-2.6179938779914944,-2.8797932657906435,-7.745510072356652,0.0004326808916875643
2.0,-2.6179938779914944,-2.827433388230814,-7.760352711295318,0.0004263061911562852
2.0,-2.6179938779914944,-2.775073510670984,-7.777899232573077,0.000418891244008377
2.0,-2.6179938779914944,-2.722713633111154,-7.7980597553994215,0.0004105307367931817
2.0,-2.6179938779914944,-2.670353755551324,-7.820718712835257,0.0004013331358486306
2.0,-2.6179938779914944,-2.6179938779914944,-7.845736109491278,0.00039141737600590146
2.0,-2.6179938779914944,-2.5656340004316647,-7.87295018408773,0.0003809089514044876
2.0,-2.6179938779914944,-2.5132741228718345,-7.902181401676405,0.0003699356813313931
2.0,-2.6179938779914944,-2.4609142453120048,-7.933237591137606,0.0003586234552351552
2.0,-2.6179938779914944,-2.408554367752175,-7.965919947435126,0.000347092255473674
2.0,-2.6179938779914944,-2.356194490192345,-8.000029540842649,0.00033545271820017774
2.0,-2.6179938779914944,-2.303834612632515,-8.035373920464272,0.0003238034310860225
2.0,-2.6179938779914944,-2.2514747350726854,-8.0717733700719,0.00031222909209238403
2.0,-2.6179938779914944,-2.199114857512855,-8.10906637462674,0.00030079957625186256
2.0,-2.6179938779914944,-2.1467549799530254,-8.147113890496163,0.00028956988518050983
2.0,-2.6179938779914944,-2.0943951023931957,-8.185802085095295,0.00027858089190568907
2.0,-2.6179938779914944,-2.0420352248333655,-8.225043323033761,0.00026786074437635025
2.0,-2.6179938779914944,-1.9896753472735358,-8.264775320459973,0.00025742675614942573
2.0,-2.6179938779914944,-1.9373154697137058,-8.304958553753215,0.00024728759319200556
2.0,-2.6179938779914944,-1.8849555921538759,-8.345572171683653,0.0002374455624062063
2.0,-2.6179938779914944,-1.8325957145940461,-8.386608796202328,0.00022789882073685015
2.0,-2.6179938779914944,-1.7802358370342162,-8.428068683739953,0.00021864335234634974
2.0,-2.6179938779914944,-1.7278759594743862,-8.469953744469386,0.000209674601748802
2.0,-2.6179938779914944,-1.6755160819145565,-8.51226188392294,0.00020098869728023543
2.0,-2.6179938779914944,-1.6231562043547265,-8.554982054003542,0.00019258324541412232
2.0,-2.6179938779914944,-1.5707963267948966,-8.598090297865264,0.0001844577168220088
2.0,-2.6179938779914944,-1.5184364492350668,-8.641546961943044,0.00017661347648072607
2.0,-2.6179938779914944,-1.4660765716752369,-8.68529513942081,0.00016905353138819065
2.0,-2.6179938779914944,-1.413716694115407,-8.72926030910075,0.00016178208071024224
2.0,-2.6179938779914944,-1.3613568165555772,-8.773351047284747,0.0001548039551168253
2.0,-2.6179938779914944,-1.3089969389957472,-8.817460623810092,0.00014812402567617591
2.0,-2.6179938779914944,-1.2566370614359172,-8.861469252293483,0.0001417466495037681
2.0,-2.6179938779914944,-1.2042771838760875,-8.905246751531342,0.00013567520167879381
2.0,-2.6179938779914944,-1.1519173063162575,-8.948655387827989,0.00012991172354411533
2.0,-2.6179938779914944,-1.0995574287564276,-8.991552700337966,0.00012445669917604416
2.0,-2.6179938779914944,-1.0471975511965979,-9.033794154522296,0.0001193089567047414
2.0,-2.6179938779914944,-0.9948376736367681,-9.075235513992261,0.0001144656804463469
2.0,-2.6179938779914944,-0.9424777960769379,-9.115734862093031,0.00010992251361304039
2.0,-2.6179938779914944,-0.8901179185171082,-9.15515423848205,0.00010567372905752158
2.0,-2.6179938779914944,-0.8377580409572785,-9.193360882553678,0.00010171244603012297
2.0,-2.6179938779914944,-0.7853981633974483,-9.230228096668903,9.803087315922947e-05
2.0,-2.6179938779914944,-0.7330382858376185,-9.265635760168951,9.462056087044769e-05
2.0,-2.6179938779914944,-0.6806784082777888,-9.299470541764167,9.147264960704161e-05
2.0,-2.6179938779914944,-0.6283185307179586,-9.331625873180853,8.857810319373264e-05
2.0,-2.6179938779914944,-0.5759586531581289,-9.36200175926365,8.592791943436411e-05
2.0,-2.6179938779914944,-0.5235987755982991,-9.390504506316574,8.351331261365816e-05
2.0,-2.6179938779914944,-0.47123889803846897,-9.417046448693968,8.132586505137892e-05
2.0,-2.6179938779914944,-0.41887902047863923,-9.441545742327257,7.93576472220063e-05
2.0,-2.6179938779914944,-0.3665191429188095,-9.463926274064743,7.76013080917488e-05
2.0,-2.6179938779914944,-0.3141592653589793,-9.484117710723202,7.605013906027243e-05
2.0,-2.6179938779914944,-0.2617993877991496,-9.502055686255632,7.469811605762633e-05
2.0,-2.6179938779914944,-0.20943951023931984,-9.517682104014078,7.353992484782615e-05
2.0,-2.6179938779914944,-0.15707963267948966,-9.530945516895592,7.257097446043805e-05
2.0,-2.6179938779914944,-0.10471975511965992,-9.541801542177081,7.178740305799413e-05
2.0,-2.6179938779914944,-0.05235987755983018,-9.550213268889632,7.118607967171858e-05
2.0,-2.6179938779914944,0.0,-9.556151621062739,7.076460433387499e-05
2.0,-2.6179938779914944,0.05235987755982974,-9.559595647166384,7.05213083886123e-05
2.0,-2.6179938779914944,0.10471975511965947,-9.560532712367701,7.045525627697096e-05
2.0,-2.6179938779914944,0.15707963267948966,-9.558958574881308,7.056624987366133e-05
2.0,-2.6179938779914944,0.2094395102393194,-9.554877331210925,7.085483642975732e-05
2.0,-2.6179938779914944,0.26179938779914913,-9.548301218947094,7.132232122007924e-05
2.0,-2.6179938779914944,0.3141592653589793,-9.539250271804042,7.197078596278981e-05
2.0,-2.6179938779914944,0.36651914291880905,-9.527751831064993,7.280311384610721e-05
2.0,-2.6179938779914944,0.4188790204786388,-9.513839930727007,7.382302148752004e-05
2.0,-2.6179938779914944,0.47123889803846897,-9.497554589051674,7.503509736282646e-05
2.0,-2.6179938779914944,0.5235987755982987,-9.478941054161155,7.644484525946464e-05
2.0,-2.6179938779914944,0.5759586531581284,-9.458049062105541,7.805873029466144e-05
2.0,-2.6179938779914944,0.6283185307179586,-9.43493216887005,7.988422420975143e-05
2.0,-2.6179938779914944,0.6806784082777884,-9.409647210735864,8.19298462236534e-05
2.0,-2.6179938779914944,0.7330382858376181,-9.382253930241841,8.420519584543058e-05
2.0,-2.6179938779914944,0.7853981633974483,-9.352814780674006,8.672097470349703e-05
2.0,-2.6179938779914944,0.837758040957278,-9.321394896275647,8.948899543509393e-05
2.0,-2.6179938779914944,0.8901179185171078,-9.288062195513598,9.252217656669157e-05
2.0,-2.6179938779914944,0.9424777960769379,-9.252887577401124,9.583452253595616e-05
2.0,-2.6179938779914944,0.9948376736367672,-9.215945179390062,9.944108702154882e-05
2.0,-2.6179938779914944,1.0471975511965974,-9.177312687463893,0.00010335791529799885
2.0,-2.6179938779914944,1.0995574287564276,-9.13707171633096,0.00010760195768205473
2.0,-2.6179938779914944,1.1519173063162569,-9.0953082972669,0.00011219094219133909
2.0,-2.6179938779914944,1.204277183876087,-9.05211351069335,0.00011714319171129353
2.0,-2.6179938779914944,1.2566370614359172,-9.007584273692862,0.00012247737074050596
2.0,-2.6179938779914944,1.3089969389957465,-8.961824243735375,0.00012821215005668642
2.0,-2.6179938779914944,1.3613568165555767,-8.914944744230308,0.00013436578418678032
2.0,-2.6179938779914944,1.413716694115407,-8.86706557605488,0.0001409556048964667
2.0,-2.6179938779914944,1.4660765716752362,-8.81831556966386,0.0001479974417734825
2.0,-2.6179938779914944,1.5184364492350664,-8.768832761271359,0.00015550498619888993
2.0,-2.6179938779914944,1.5707963267948966,-8.718764136331883,0.0001634891163790044
2.0,-2.6179938779914944,1.6231562043547259,-8.668264955993621,0.00017195719885332368
2.0,-2.6179938779914944,1.675516081914556,-8.617497746230601,0.00018091237748066007
2.0,-2.6179938779914944,1.7278759594743862,-8.566631068386714,0.0001903528565561161
2.0,-2.6179938779914944,1.7802358370342155,-8.51583819610397,0.00020027118274663732
2.0,-2.6179938779914944,1.8325957145940457,-8.465295798505348,0.00021065353284791576
2.0,-2.6179938779914944,1.8849555921538759,-8.415182681604001,0.00022147902203629066
2.0,-2.6179938779914944,1.9373154697137052,-8.365678582026192,0.00023271906022062197
2.0,-2.6179938779914944,1.9896753472735353,-8.316962953878152,0.0002443368006599143
2.0,-2.6179938779914944,2.0420352248333655,-8.269213655285586,0.0002562867417667419
2.0,-2.6179938779914944,2.094395102393195,-8.222605437533126,0.00026851455483495806
2.0,-2.6179938779914944,2.146754979953025,-8.177308173084237,0.0002809572113266155
2.0,-2.6179938779914944,2.199114857512855,-8.133484826759004,0.0002935434682021102
2.0,-2.6179938779914944,2.2514747350726845,-8.091289264277577,0.00030619473660904305
2.0,-2.6179938779914944,2.3038346126325147,-8.050864082298792,0.000318826311251018
2.0,-2.6179938779914944,2.356194490192345,-8.012338707955918,0.00033134888384082976
2.0,-2.6179938779914944,2.408554367752174,-7.975828031690707,0.0003436702170794672
2.0,-2.6179938779914944,2.4609142453120043,-7.94143179499993,0.000355696828596472
2.0,-2.6179938779914944,2.5132741228718345,-7.9092348610579055,0.00036733553581977076
2.0,-2.6179938779914944,2.565634000431664,-7.879308372254355,0.0003784947437435665
2.0,-2.6179938779914944,2.617993877991494,-7.851711673058885,0.0003890854109358911
2.0,-2.6179938779914944,2.670353755551324,-7.826494775695328,0.00039902169237590585
2.0,-2.6179938779914944,2.7227136331111534,-7.8037010864248115,0.00040822131723563035
2.0,-2.6179938779914944,2.7750735106709836,-7.78337009548109,0.00041660580480166066
2.0,-2.6179938779914944,2.827433388230814,-7.765539756766439,0.0004241006466330956
2.0,-2.6179938779914944,2.879793265790643,-7.7502483316416475,0.00043063558685400524
2.0,-2.6179938779914944,2.9321531433504733,-7.737535531821154,0.0004361451174431764
2.0,-2.6179938779914944,2.9845130209103035,-7.727442860137533,0.00044056927515114934
2.0,-2.6179938779914944,3.0368728984701328,-7.720013109277538,0.00044385478524916846
2.0,-2.6179938779914944,3.089232776029963,-7.715289034710495,0.00044595654888696535
2.0,-2.6179938779914944,3.141592653589793,-7.7133112676355795,0.0004468394198349595
2.0,-2.5656340004316647,-3.141592653589793,-7.7392748982656565,0.0004353871606343751
2.0,-2.5656340004316647,-3.0892327760299634,-7.739240197547855,0.0004354022691435071
2.0,-2.5656340004316647,-3.036872898470133,-7.742046430757342,0.00043418214161824423
2.0,-2.5656340004316647,-2.9845130209103035,-7.747709686222786,0.00043173020675178894
2.0,-2.5656340004316647,-2.9321531433504737,-7.756232000699715,0.0004280664999658619
2.0,-2.5656340004316647,-2.8797932657906435,-7.767597991540451,0.00042322864563374476
2.0,-2.5656340004316647,-2.827433388230814,-7.78177182418409,0.00041727218628898657
2.0,-2.5656340004316647,-2.775073510670984,-7.798694782070322,0.00041027012158365613
2.0,-2.5656340004316647,-2.722713633111154,-7.818283701724683,0.0004023115772678727
2.0,-2.5656340004316647,-2.670353755551324,-7.840430503811057,0.0003934996011075833
2.0,-2.5656340004316647,-2.6179938779914944,-7.865002988977127,0.00038394816979556975
2.0,-2.5656340004316647,-2.5656340004316647,-7.891846979549025,0.0003737785756665883
2.0,-2.5656340004316647,-2.5132741228718345,-7.920789783920779,0.0003631154304886475
2.0,-2.5656340004316647,-2.4609142453120048,-7.951644851222887,0.00035208256464404987
2.0,-2.5656340004316647,-2.408554367752175,-7.984217380066379,0.00034079910810805086
2.0,-2.5656340004316647,-2.356194490192345,-8.018310555150508,0.0003293760156353529
2.0,-2.5656340004316647,-2.303834612632515,-8.05373201572382,0.00031791324854356324
2.0,-2.5656340004316647,-2.2514747350726854,-8.090300115971054,0.000306497758456293
2.0,-2.5656340004316647,-2.199114857512855,-8.127849525041723,0.0002952023439552338
2.0,-2.5656340004316647,-2.1467549799530254,-8.16623573910897,0.00028408537774793244
2.0,-2.5656340004316647,-2.0943951023931957,-8.205338143559032,0.000273191336066173
2.0,-2.5656340004316647,-2.0420352248333655,-8.24506137067294,0.0002625520077819973
2.0,-2.5656340004316647,-1.9896753472735358,-8.285334841539523,0.00025218822074293926
2.0,-2.5656340004316647,-1.9373154697137058,-8.32611054709212,0.00024211189876369426
2.0,-2.5656340004316647,-1.8849555921538759,-8.36735929088612,0.00023232825574050607
2.0,-2.5656340004316647,-1.8325957145940461,-8.40906575994252,0.00022283794383564536
2.0,-2.5656340004316647,-1.7802358370342162,-8.4512228864556,0.00021363899932051058
2.0,-2.5656340004316647,-1.7278759594743862,-8.493825998935563,0.00020472846886367713
2.0,-2.5656340004316647,-1.6755160819145565,-8.536867236783229,0.00019610364513650963
2.0,-2.5656340004316647,-1.6231562043547265,-8.58033062982195,0.00018776288713252985
2.0,-2.5656340004316647,-1.5707963267948966,-8.624188142168396,0.0001797060419761148
2.0,-2.5656340004316647,-1.5184364492350668,-8.668396865192532,0.0001719345176129409
2.0,-2.5656340004316647,-1.4660765716752369,-8.712897429855104,0.00016445107805124995
2.0,-2.5656340004316647,-1.413716694115407,-8.757613603128812,0.00015725944460144998
2.0,-2.5656340004316647,-1.3613568165555772,-8.802452943594625,0.00015036378846921959
2.0,-2.5656340004316647,-1.3089969389957472,-8.847308324277465,0.00014376819329003655
2.0,-2.5656340004316647,-1.2566370614359172,-8.892060091450507,0.00013747615261171356
2.0,-2.5656340004316647,-1.2042771838760875,-8.936578618009934,0.00013149014948521636
2.0,-2.5656340004316647,-1.1519173063162575,-8.9807270258455,0.00012581134614347066
2.0,-2.5656340004316647,-1.0995574287564276,-9.024363886086542,0.0001204393939792648
2.0,-2.5656340004316647,-1.0471975511965979,-9.067345750017568,0.00011537235968760749
2.0,-2.5656340004316647,-0.9948376736367681,-9.109529408362421,0.00011060675349899014
2.0,-2.5656340004316647,-0.9424777960769379,-9.150773816615157,0.0001061376398918258
2.0,-2.5656340004316647,-0.8901179185171082,-9.190941656483378,0.00010195880931531759
2.0,-2.5656340004316647,-0.8377580409572785,-9.229900528512902,9.806299021155602e-05
2.0,-2.5656340004316647,-0.7853981633974483,-9.267523790573271,9.444208291357275e-05
2.0,-2.5656340004316647,-0.7330382858376185,-9.303691073501547,9.108739993736899e-05
2.0,-2.5656340004316647,-0.6806784082777888,-9.338288520380596,8.79899002129037e-05
2.0,-2.5656340004316647,-0.6283185307179586,-9.37120880960836,8.514040764754188e-05
2.0,-2.5656340004316647,-0.5759586531581289,-9.402351032397014,8.252980704200447e-05
2.0,-2.5656340004316647,-0.5235987755982991,-9.431620500025712,8.014921284133785e-05
2.0,-2.5656340004316647,-0.47123889803846897,-9.458928552790885,7.799010854897384e-05
2.0,-2.5656340004316647,-0.41887902047863923,-9.484192430439562,7.604445682774282e-05
2.0,-2.5656340004316647,-0.3665191429188095,-9.507335244427287,7.430478223662131e-05
2.0,-2.5656340004316647,-0.3141592653589793,-9.528286069093964,7.276423004159149e-05
2.0,-2.5656340004316647,-0.2617993877991496,-9.546980146239871,7.141660545651225e-05
2.0,-2.5656340004316647,-0.20943951023931984,-9.563359179619816,7.025639796800232e-05
2.0,-2.5656340004316647,-0.15707963267948966,-9.577371684951192,6.927879514529375e-05
2.0,-2.5656340004316647,-0.10471975511965992,-9.588973357413666,6.847968969845151e-05
2.0,-2.5656340004316647,-0.05235987755983018,-9.59812742069669,6.785568274241234e-05
2.0,-2.5656340004316647,0.0,-9.604804926805727,6.740408545621038e-05
2.0,-2.5656340004316647,0.05235987755982974,-9.608984981485891,6.712292074466694e-05
2.0,-2.5656340004316647,0.10471975511965947,-9.610654874583581,6.70109261781206e-05
2.0,-2.5656340004316647,0.15707963267948966,-9.609810097599386,6.706755938409193e-05
2.0,-2.5656340004316647,0.2094395102393194,-9.60645423301844,6.729300710559184e-05
2.0,-2.5656340004316647,0.26179938779914913,-9.600598703469396,6.768819919745894e-05
2.0,-2.5656340004316647,0.3141592653589793,-9.592262375181368,6.8254828770805e-05
2.0,-2.5656340004316647,0.36651914291880905,-9.581471020737167,6.899537940617572e-05
2.0,-2.5656340004316647,0.4188790204786388,-9.56825666064546,6.991315977933829e-05
2.0,-2.5656340004316647,0.47123889803846897,-9.55265682008398,7.101234519270916e-05
2.0,-2.5656340004316647,0.5235987755982987,-9.534713753159245,7.22980244757845e-05
2.0,-2.5656340004316647,0.5759586531581284,-9.514473698183684,7.377624968173745e-05
2.0,-2.5656340004316647,0.6283185307179586,-9.4919862299333,7.545408518614218e-05
2.0,-2.5656340004316647,0.6806784082777884,-9.467303766148515,7.73396524067164e-05
2.0,-2.5656340004316647,0.7330382858376181,-9.440481265754755,7.9442166554767e-05
2.0,-2.5656340004316647,0.7853981633974483,-9.411576128715513,8.17719625914446e-05
2.0,-2.5656340004316647,0.837758040957278,-9.380648278436608,8.434050867372231e-05
2.0,-2.5656340004316647,0.8901179185171078,-9.347760385283303,8.716040639356016e-05
2.0,-2.5656340004316647,0.9424777960769379,-9.312978181450726,9.024537745026149e-05
2.0,-2.5656340004316647,0.9948376736367672,-9.276370826917843,9.361023549148886e-05
2.0,-2.5656340004316647,1.0471975511965974,-9.238011311148771,9.727083943731731e-05
2.0,-2.5656340004316647,1.0995574287564276,-9.197976906296567,0.00010124402092675394
2.0,-2.5656340004316647,1.1519173063162569,-9.15634971080196,0.00010554747452142961
2.0,-2.5656340004316647,1.204277183876087,-9.113217323646458,0.00011019959640414911
2.0,-2.5656340004316647,1.2566370614359172,-9.068673662222844,0.00011521925699898902
2.0,-2.5656340004316647,1.3089969389957465,-9.022819885868634,0.00012062549606367167
2.0,-2.5656340004316647,1.3613568165555767,-8.975765329574461,0.00012643713503385925
2.0,-2.5656340004316647,1.413716694115407,-8.927628310966638,0.00013267230915057457
2.0,-2.5656340004316647,1.4660765716752362,-8.878536666769817,0.00013934792889347798
2.0,-2.5656340004316647,1.5184364492350664,-8.828627908010724,0.00014647908444240834
2.0,-2.5656340004316647,1.5707963267948966,-8.778048946322743,0.0001540784073744426
2.0,-2.5656340004316647,1.6231562043547259,-8.72695541656024,0.000162155401087663
2.0,-2.5656340004316647,1.675516081914556,-8.67551068178615,0.00017071574718297746
2.0,-2.5656340004316647,1.7278759594743862,-8.623884640254646,0.00017976059138127273
2.0,-2.5656340004316647,1.7802358370342155,-8.572252454934493,0.0001892858115151426
2.0,-2.5656340004316647,1.8325957145940457,-8.520793298087938,0.0001992812731885253
2.0,-2.5656340004316647,1.8849555921538759,-8.469689155861404,0.00020973008659981384
2.0,-2.5656340004316647,1.9373154697137052,-8.419123682698867,0.00022060789066030617
2.0,-2.5656340004316647,1.9896753472735353,-8.369281045070096,0.00023188220667858295
2.0,-2.5656340004316647,2.0420352248333655,-8.320344660328685,0.0002435119208617933
2.0,-2.5656340004316647,2.094395102393195,-8.27249572962372,0.00025544696848139723
2.0,-2.5656340004316647,2.146754979953025,-8.225911490254932,0.0002676282973742781
2.0,-2.5656340004316647,2.199114857512855,-8.180763172923688,0.0002799881791735024
2.0,-2.5656340004316647,2.2514747350726845,-8.137213734370775,0.0002924509100193865
2.0,-2.5656340004316647,2.3038346126325147,-8.095415527943352,0.0003049338994549132
2.0,-2.5656340004316647,2.356194490192345,-8.055508149512928,0.0003173490932367809
2.0,-2.5656340004316647,2.408554367752174,-8.01761673021747,0.0003296046242253442
2.0,-2.5656340004316647,2.4609142453120043,-7.981850925840271,0.0003416065486063643
2.0,-2.5656340004316647,2.5132741228718345,-7.94830477528217,0.0003532605132711878
2.0,-2.5656340004316647,2.565634000431664,-7.917057483323277,0.0003644732186875023
2.0,-2.5656340004316647,2.617993877991494,-7.888175052163224,0.00037515358637960593
2.0,-2.5656340004316647,2.670353755551324,-7.861712570339635,0.0003852136007664021
2.0,-2.5656340004316647,2.7227136331111534,-7.837716887941933,0.0003945688579897233
2.0,-2.5656340004316647,2.7750735106709836,-7.816229373037273,0.00040313890699496474
2.0,-2.5656340004316647,2.827433388230814,-7.797288453439532,0.00041084750210021236
2.0,-2.5656340004316647,2.879793265790643,-7.780931689907336,0.00041762289825736826
2.0,-2.5656340004316647,2.9321531433504733,-7.767197188425345,0.00042339831099224765
2.0,-2.5656340004316647,2.9845130209103035,-7.756124228803596,0.00042811263599026677
2.0,-2.5656340004316647,3.0368728984701328,-7.747753056055495,0.0004317114830909706
2.0,-2.5656340004316647,3.089232776029963,-7.7421238444330776,0.0004341485312836894
2.0,-2.5656340004316647,3.141592653589793,-7.7392748982656565,0.0004353871606343751
2.0,-2.5132741228718345,-3.141592653589793,-7.7684122077466915,0.00042288418626275554
2.0,-2.5132741228718345,-3.0892327760299634,-7.767481391087707,0.00042327799716258916
2.0,-2.5132741228718345,-3.036872898470133,-7.769427154276547,0.00042245519916168754
2.0,-2.5132741228718345,-2.9845130209103035,-7.7742657160225255,0.00042041606082231903
2.0,-2.5132741228718345,-2.9321531433504737,-7.782000161592686,0.00041717691831632506
2.0,-2.5132741228718345,-2.8797932657906435,-7.79261721986985,0.00041277115616485355
2.0,-2.5132741228718345,-2.827433388230814,-7.806084312739487,0.0004072495918308917
2.0,-2.5132741228718345,-2.775073510670984,-7.8223471179942585,0.0004006801347192375
2.0,-2.5132741228718345,-2.722713633111154,-7.841327889148432,0.0003931466387306042
2.0,-2.5132741228718345,-2.670353755551324,-7.8629247567282485,0.00038474693298415434
2.0,-2.5132741228718345,-2.6179938779914944,-7.887012190345721,0.00037559009190952456
2.0,-2.5132741228718345,-2.5656340004316647,-7.913442729347157,0.0003657930837605408
2.0,-2.5132741228718345,-2.5132741228718345,-7.9420499976799155,0.00035547700381890546
2.0,-2.5132741228718345,-2.4609142453120048,-7.972652914930148,0.0003447631443134274
2.0,-2.5132741228718345,-2.408554367752175,-8.005060910342594,0.00033376917045208483
2.0,-2.5132741228718345,-2.356194490192345,-8.0390798495022,0.0003226056593475539
2.0,-2.5132741228718345,-2.303834612632515,-8.07451830268222,0.0003113732194693379
2.0,-2.5132741228718345,-2.2514747350726854,-8.111193727443883,0.00030016034959731534
2.0,-2.5132741228718345,-2.199114857512855,-8.148938113332033,0.00028904212670427114
2.0,-2.5132741228718345,-2.1467549799530254,-8.187602650103612,0.0002780797402132346
2.0,-2.5132741228718345,-2.0943951023931957,-8.227061037556481,0.0002673208227493854
2.0,-2.5132741228718345,-2.0420352248333655,-8.267211155613035,0.00025680047008192944
2.0,-2.5132741228718345,-1.9896753472735358,-8.307974952774918,0.0002465427990007759
2.0,-2.5132741228718345,-1.9373154697137058,-8.34929657648577,0.00023656286379714826
2.0,-2.5132741228718345,-1.8849555921538759,-8.391138939508851,0.0002268687413846896
2.0,-2.5132741228718345,-1.8325957145940461,-8.433479066572893,0.0002174636024334423
2.0,-2.5132741228718345,-1.7802358370342162,-8.476302671265746,0.00020834760999545235
