lag,time,rho_I2,rho_theta1_periodic
4374,437.40000000000003,-0.0014428819271688298,-0.0003876644022409035
4375,437.5,-0.0009271345738656975,-0.00034250980725441057
4376,437.6,-0.0005793267172533641,-0.0004241285739134007
4377,437.70000000000005,-0.0006475642313157631,-0.00022717440461377138
4378,437.8,-0.0009317209396951144,4.831958282928141e-05
4379,437.90000000000003,-0.001079676628945713,-0.000482880778491892
4380,438.0,-0.0009851019623685988,-0.0008858009460319935
4381,438.1,-0.0010786463688797618,-0.00045831424675428815
4382,438.20000000000005,-0.001237571912536757,-0.0003582883098403633
4383,438.3,-0.0013279232198758488,-0.00033058510012666737
4384,438.40000000000003,-0.001085194620293391,1.2934283874793586e-05
4385,438.5,-0.0008149750803576502,-0.00015717172678425667
4386,438.6,-0.0005123233794481981,-0.00035832436418996603
4387,438.70000000000005,-0.00030887595611767425,-0.0004159676325312189
4388,438.8,-0.0003385880714762518,-3.656789985968091e-05
4389,438.90000000000003,-0.0005187885106569632,0.0002036990990526632
4390,439.0,-0.0005677370188637198,-1.8584055549363283e-05
4391,439.1,-0.0005236700243361971,-1.0972257698303273e-05
4392,439.20000000000005,-0.00038409742543051907,0.00017159462566391573
4393,439.3,-0.00019712241593413394,-3.578217758480977e-05
4394,439.40000000000003,-0.0003219212922561888,-0.0005123931712566235
4395,439.5,-0.0005397799530826553,-0.0006500890076335619
4396,439.6,-0.0004777753622456614,-0.0005136360035437666
4397,439.70000000000005,-0.00017176529230813591,-0.00012464334878913578
4398,439.8,-5.4538898780203506e-05,0.0003813705369612701
4399,439.90000000000003,-0.00019513625211605692,-0.00029205431316327486
4400,440.0,5.643961845107548e-05,-8.687016733034504e-05
4401,440.1,0.0004485420708796003,0.00018129571206461844
4402,440.20000000000005,0.0005193505682197688,2.1452828043866643e-05
4403,440.3,0.00016804700610536862,-0.0006698370412056498
4404,440.40000000000003,-0.00011693025646404537,-0.0005275479878705306
4405,440.5,0.0001318095878600488,-8.075910095028115e-05
4406,440.6,0.000571269796909491,0.00033486414438414145
4407,440.70000000000005,0.0005814149450943126,0.0005848087705909203
4408,440.8,0.00018981368994209856,-0.00026966037145343845
4409,440.90000000000003,0.00013279007567209268,-0.000577069645143213
4410,441.0,0.00028067079427261747,-6.22730127159479e-05
4411,441.1,0.0004997036297092204,-0.00019765418272627518
4412,441.20000000000005,0.0005390672722636648,3.353926169379766e-05
4413,441.3,0.000766625332357173,0.00040170474000597166
4414,441.40000000000003,0.0010589511695139673,0.0004649291050044945
4415,441.5,0.001203609272949514,7.089637139167887e-05
4416,441.6,0.0010574211065329127,0.0002680965078520678
4417,441.70000000000005,0.00046500504804978843,0.00025993679117706006
4418,441.8,0.00013760935892697903,0.00020170838344431765
4419,441.90000000000003,0.00019669824120367534,-0.0002515484133784695
4420,442.0,-3.629088290394045e-05,-0.00034767592776575716
4421,442.1,-0.00024063403879971646,4.728080175035622e-06
4422,442.20000000000005,-0.00024805485633075164,-0.00018161542996088058
4423,442.3,-0.0002614305962577585,-0.0003178129240029596
4424,442.40000000000003,-0.0006514677253845889,-0.00029147931613993235
4425,442.5,-0.0011311045449495162,-0.00035939875536980536
4426,442.6,-0.0013940215595280852,-0.0002047679261977337
4427,442.70000000000005,-0.0012168495901983772,0.00031995292580178867
4428,442.8,-0.0009255783558738783,-9.005479126763405e-05
4429,442.90000000000003,-0.0008603384823117488,-9.377200802561736e-05
4430,443.0,-0.0007297434834206137,0.00022467280102960913
4431,443.1,-0.00048212109090302145,0.000805083036899359
4432,443.20000000000005,-0.00047344724336766754,0.0003166487912954866
4433,443.3,-0.0008035810374391505,-0.00047268570604390274
4434,443.40000000000003,-0.0009056448778991365,-0.000564588709528946
4435,443.5,-0.0005796349519812012,-0.000690146029426293
4436,443.6,-0.0001857965005316381,-0.0006607476420921517
4437,443.70000000000005,-0.0004141369889448647,-0.0004636959234668468
4438,443.8,-0.0008615044482116846,-0.0003344287071898649
4439,443.90000000000003,-0.0007586809329120915,-0.0005386151560986414
4440,444.0,-0.0005890907592007779,-0.0007834927794181431
4441,444.1,-0.0006673984770496225,-0.0006699248252811696
4442,444.20000000000005,-0.0001853177788523161,-0.0007233435264227985
4443,444.3,0.0001449724332821098,-0.00040153970961163477
4444,444.40000000000003,-0.00026720753482635187,-0.0003502348122353527
4445,444.5,-0.0006940526189024579,-0.0005465024972405913
4446,444.6,-0.0006648248064889058,-0.0004434421859799428
4447,444.70000000000005,-0.0008494407659394972,-0.00023633596557861889
4448,444.8,-0.000937269126380429,-0.000363273798698798
4449,444.90000000000003,-0.0009519726386267621,-0.0003632084107842016
4450,445.0,-0.0007642960458253043,-0.0003662396316424267
4451,445.1,-0.0005557547405183616,-0.00031632843855890436
4452,445.20000000000005,-0.0005256114836860193,-0.0004181384619097039
4453,445.3,-0.0006960915452405001,-0.0003554525777560416
4454,445.40000000000003,-0.0008113394922030926,-0.00010114417610405275
4455,445.5,-0.0006900434805992793,-7.829070060103886e-05
4456,445.6,-0.0006706084337886621,0.0002630628346806317
4457,445.70000000000005,-0.0008507853884913009,-0.00012513376837234688
4458,445.8,-0.0007147972541665086,-0.00023337090901826032
4459,445.90000000000003,-0.0004303321416936717,-5.848452275107963e-05
4460,446.0,-0.0006416610300185397,-0.00016603883198699845
4461,446.1,-0.0011732231059201489,3.665487276349341e-05
4462,446.20000000000005,-0.0012758159725026804,-0.00016390196553450095
4463,446.3,-0.0009528990023461491,-0.00017060044281470106
4464,446.40000000000003,-0.0007902298361316109,-0.0005687249373438452
4465,446.5,-0.000967127515414225,-0.0005512385021039559
4466,446.6,-0.001569746773016696,-0.00040762634344196266
4467,446.70000000000005,-0.00198039087575046,0.00017458737632652187
4468,446.8,-0.001823774687158407,0.0005150718922011848
4469,446.90000000000003,-0.001662890839584739,-3.6126238668711286e-05
4470,447.0,-0.0016251297989236517,5.278242287994907e-05
4471,447.1,-0.0016438038817537838,-0.00019181830809476895
4472,447.20000000000005,-0.0013389174382755422,-0.00047669948815513873
4473,447.3,-0.0009881374272510234,3.339925091330357e-06
4474,447.40000000000003,-0.0007470507716512557,0.0001960848066209764
4475,447.5,-0.0006114379710900231,0.00015513108863544084
4476,447.6,-0.0008338598664498608,-1.9585389703238266e-05
4477,447.70000000000005,-0.00113406112888946,-9.341772216268618e-05
4478,447.8,-0.0012157336768395695,0.00012640891475272005
4479,447.90000000000003,-0.0008115465774961639,0.0005790414555613955
4480,448.0,-0.0007279736267702023,0.00013753749403550857
4481,448.1,-0.001052689255621847,-0.0001658005593249358
4482,448.20000000000005,-0.0008642975614719307,-0.000304429181317237
4483,448.3,-0.0006609360632767131,-0.000294189780876557
4484,448.40000000000003,-0.0005665987194691172,-0.00017747115769378808
4485,448.5,-0.00035899099287006167,-0.0004191875142384939
4486,448.6,8.436621910241247e-06,-0.00031993427760765536
4487,448.70000000000005,-0.0003396418098370811,0.0002442861449414336
4488,448.8,-0.0008273254995246267,0.00029612296619763406
4489,448.90000000000003,-0.001045208258435386,-5.050351238077423e-05
4490,449.0,-0.0011186640320739818,0.0001695244236464851
4491,449.1,-0.0011700536243843679,0.0004360396965690973
4492,449.20000000000005,-0.001165622989953556,-3.778227381045971e-05
4493,449.3,-0.0007057544799342363,-0.0005020998166592048
4494,449.40000000000003,-0.0003388030946275711,-0.00040832123649073716
4495,449.5,-0.00015993514952542548,5.156376175643953e-05
4496,449.6,-0.0003482400952895996,-1.177704953144746e-05
4497,449.70000000000005,-0.0008862252952811272,-0.0003379672800474539
4498,449.8,-0.0008490543295270648,-0.0005147073475245765
4499,449.90000000000003,-0.00031622169990153375,-0.0006550439375254625
4500,450.0,0.0002606077973483334,-0.00013309480760691705
4501,450.1,9.865586278091931e-05,-0.0002683351507956288
4502,450.20000000000005,-0.00038979198684130156,-0.00014828176297890258
4503,450.3,-0.0008128530928729151,6.818475652303146e-05
4504,450.40000000000003,-0.000879285532373667,-3.2715723848467996e-05
4505,450.5,-0.0006393920583222982,0.000263254384744158
4506,450.6,-0.0007830904129807267,0.0011539858924049448
4507,450.70000000000005,-0.0014041321989846582,0.000820729636325581
4508,450.8,-0.001638269893815678,0.00036203203306941204
4509,450.90000000000003,-0.0015537499028367902,-0.00013020090533343555
4510,451.0,-0.0012997694612491026,-0.00013505871631719368
4511,451.1,-0.0009239734701574918,-0.0001716050016492438
4512,451.20000000000005,-0.0009924769893161136,6.785250626989508e-05
4513,451.3,-0.0014761216174335127,-0.0006146300003342871
4514,451.40000000000003,-0.001666229077844152,-0.0005501496644704954
4515,451.5,-0.0012172809381520125,-0.00032717392886001727
4516,451.6,-0.0008990839494492429,-0.0001965393990723057
4517,451.70000000000005,-0.001002049140699603,-5.4886678124010764e-05
4518,451.8,-0.0010707763534013562,0.00021491426508917473
4519,451.90000000000003,-0.0010083048852787774,2.100925761716543e-06
4520,452.0,-0.0012369940553901514,-2.000919922314409e-05
4521,452.1,-0.0016917964657839116,-7.572046223052413e-05
4522,452.20000000000005,-0.00144014851953543,0.00016555697106088453
4523,452.3,-0.0012671713396433322,0.000102799200029432
4524,452.40000000000003,-0.0011033669548389626,6.864546369552113e-05
4525,452.5,-0.0011728006749354813,-0.00036186782008726056
4526,452.6,-0.0011852634332370294,0.00042726187717506394
4527,452.70000000000005,-0.001523838166628854,0.0007551445917238915
4528,452.8,-0.001561241196938603,0.0004827666515267775
4529,452.90000000000003,-0.001241572575512735,-6.157481771756645e-05
4530,453.0,-0.0008109474434692944,-0.00016007790054575792
4531,453.1,-0.0004369351758739833,-0.00030057063827855474
