case,replicate,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt2p5e-4,20,-5.581749738501255,5.695778969252528,1,0.344709033646341,0.7235099630806141,0.22534386297418108,-5.546964918378085,6.03872843224437,516,1.0675904604795505e-11
driven_dt2p5e-4,21,-5.581749738501255,5.695778969252528,1,0.40408169286305523,0.7410379380974172,0.20910839582459106,-5.227910128642915,5.500639160391368,517,4.218847493575595e-15
driven_dt2p5e-4,22,-5.581749738501255,5.695778969252528,1,0.561343752775434,0.7457882432713948,0.22102868204647552,-5.024379288873781,5.76244973242556,516,2.6643132144954507e-12
driven_dt2p5e-4,23,-5.581749738501255,5.695778969252528,1,0.38597233594373515,0.7296862394737306,0.1984113557320217,-5.589501297537139,5.309884479208453,516,7.398526236102043e-13
driven_dt2p5e-4,24,-5.581749738501255,5.695778969252528,1,0.8241697981426251,0.756154473679012,0.22271762496674855,-4.758241701191634,5.728799699966888,517,3.0753177782116836e-13
driven_dt2p5e-4,25,-5.581749738501255,5.695778969252528,1,0.5011579158327518,0.7444459991674302,0.21785799361323108,-5.080595344914154,5.693900035998697,517,8.281153540679043e-13
driven_dt2p5e-4,26,-5.581749738501255,5.695778969252528,1,0.32838383624340783,0.7209369521664646,0.2238609008935475,-5.623579082042271,6.021487811510249,516,2.2269519561746165e-11
driven_dt2p5e-4,27,-5.581749738501255,5.695778969252528,1,0.7279209559050968,0.7244924938617409,0.2401481510737197,-5.403222223256998,6.401467883963891,515,9.325873406851315e-14
driven_dt2p5e-4,28,-5.581749738501255,5.695778969252528,1,0.3301606392280439,0.7374119848777875,0.2178611458640954,-5.255333975563885,5.745365231477918,515,2.857714065385153e-13
driven_dt2p5e-4,29,-5.581749738501255,5.695778969252528,1,0.21347166242883692,0.7329637916878278,0.2083843160752166,-5.435899893320465,5.539900897283213,516,1.1198819649393954e-12
driven_dt2p5e-4,30,-5.581749738501255,5.695778969252528,1,0.6754098916860265,0.750105236286591,0.2222361368307178,-4.909465843271951,5.760685717766407,517,2.6645352591003757e-14
driven_dt2p5e-4,31,-5.581749738501255,5.695778969252528,1,0.6995130483321272,0.7520803531532625,0.21924468703584477,-4.88260328583853,5.673135150757559,517,3.262945469373335e-13
driven_dt2p5e-4,32,-5.581749738501255,5.695778969252528,1,0.8304993905683815,0.7472911709695056,0.23639480742357988,-4.872285717564998,6.12750809814171,517,2.5646151868841116e-14
driven_dt2p5e-4,33,-5.581749738501255,5.695778969252528,1,0.6823249525193272,0.7179941915802708,0.18825809799430185,-5.960989291621777,5.128553527140268,517,5.839773109528323e-14
driven_dt2p5e-4,34,-5.581749738501255,5.695778969252528,1,0.41740338108368596,0.73692726863262,0.20103043746160124,-5.387536113064209,5.326310905362438,516,1.7030821197749901e-12
driven_dt2p5e-4,35,-5.581749738501255,5.695778969252528,1,0.1980125992534119,0.7189449478415207,0.21494679148615478,-5.74326530172784,5.810329012022888,515,3.9546144137148076e-13
driven_dt2p5e-4,36,-5.581749738501255,5.695778969252528,1,0.41270441986906453,0.7356164271639348,0.20015930852339334,-5.4266847412220525,5.313313565852087,517,1.432187701766452e-14
driven_dt2p5e-4,37,-5.581749738501255,5.695778969252528,1,0.7187286699783989,0.7468294888984679,0.23069975732435707,-4.92696514455064,5.992136922703834,516,9.14823772291129e-14
driven_dt2p5e-4,38,-5.581749738501255,5.695778969252528,1,0.42780911125367577,0.7388961862507238,0.20258663242194339,-5.327152672900032,5.351975290012607,517,3.5926817076870066e-13
driven_dt2p5e-4,39,-5.581749738501255,5.695778969252528,1,0.05527325614414322,0.7264936671927307,0.21050273268963568,-5.584337012286332,5.640566299880932,517,4.141131881851834e-14
driven_dt2p5e-4,40,-5.581749738501255,5.695778969252528,1,0.4751613615686349,0.7416019028304087,0.22187487213725524,-5.121567740742247,5.814146399174306,517,1.13464793116691e-13
driven_dt2p5e-4,41,-5.581749738501255,5.695778969252528,1,0.5705348130015,0.7309576560729429,0.19154460315448665,-5.603863322822765,5.125672871902998,517,5.573319583618286e-14
driven_dt2p5e-4,42,-5.581749738501255,5.695778969252528,1,0.4797401740142875,0.7432166403510951,0.2062552178524525,-5.193414651912787,5.414093870094646,516,4.298783551348606e-13
driven_dt2p5e-4,43,-5.581749738501255,5.695778969252528,1,0.4424526104842039,0.730229118223555,0.22882775028530328,-5.351239440793823,6.07344193430883,517,7.993605777301127e-15
driven_dt2p5e-4,44,-5.581749738501255,5.695778969252528,1,0.1667736712286744,0.7322508122319672,0.21358159589219114,-5.416141808098117,5.676094691194155,516,2.1893598045608087e-13
driven_dt2p5e-4,45,-5.581749738501255,5.695778969252528,1,0.7312154671080553,0.7511430533262871,0.20012328990524966,-5.037420752343479,5.2075351631817295,516,5.429545701929328e-12
driven_dt2p5e-4,46,-5.581749738501255,5.695778969252528,1,0.1642699033258334,0.7286675292473078,0.21816713460566925,-5.472246591431517,5.818227578556603,516,2.132627408002463e-12
driven_dt2p5e-4,47,-5.581749738501255,5.695778969252528,1,0.4417205591440933,0.7187576878049318,0.19761658103055818,-5.875898158997371,5.366243297298473,515,4.707345624410664e-13
driven_dt2p5e-4,48,-5.581749738501255,5.695778969252528,1,0.2744916030874534,0.7360930581220182,0.20983837012748965,-5.346656664173936,5.5540860386989905,516,1.247890679678676e-13
driven_dt2p5e-4,49,-5.581749738501255,5.695778969252528,1,0.2125459852044317,0.7329289732641117,0.20839486435999718,-5.436703214507013,5.54041712804398,516,7.225331444260519e-13
driven_dt2p5e-4,50,-5.581749738501255,5.695778969252528,1,0.28811621061977816,0.734361984227926,0.20547436142560385,-5.421318615592702,5.456461594989394,515,2.724487302430134e-13
driven_dt2p5e-4,51,-5.581749738501255,5.695778969252528,1,0.6271916735089331,0.7498078090352354,0.2162709650441965,-4.959618378343279,5.616268177362853,517,6.261657858885883e-14
driven_dt2p5e-4,52,-5.581749738501255,5.695778969252528,1,0.3208777060001264,0.7370873092162097,0.2074110973393387,-5.3389456967551,5.4859964639771,517,4.796163466380676e-14
driven_dt2p5e-4,53,-5.581749738501255,5.695778969252528,1,0.5329284292907919,0.7386862820550486,0.22848714545975451,-5.143923119484639,5.999621959013407,517,2.2537527399890678e-14
driven_dt2p5e-4,54,-5.581749738501255,5.695778969252528,1,0.6836287914104153,0.7414166818169892,0.19157770220654777,-5.3375191412111604,5.057265273398955,516,4.298783551348606e-13
driven_dt2p5e-4,55,-5.581749738501255,5.695778969252528,1,0.14397501591171669,0.7283939619963331,0.21744278011367807,-5.484597769112529,5.802034792860795,515,7.085443343157749e-13
driven_dt2p5e-4,56,-5.581749738501255,5.695778969252528,1,0.3628789671191863,0.7384932747108033,0.2066203568665772,-5.309190025962134,5.456211968440481,516,1.0690337504115632e-12
driven_dt2p5e-4,57,-5.581749738501255,5.695778969252528,1,0.35914989636625794,0.7379989193575922,0.21916207988683667,-5.231100657790612,5.773456960065078,516,1.936228954946273e-13
driven_dt2p5e-4,58,-5.581749738501255,5.695778969252528,1,0.35981395942241473,0.7130950588441367,0.21651456174416325,-5.880970999707574,5.89561070406293,516,5.546008097212507e-12
driven_dt2p5e-4,59,-5.581749738501255,5.695778969252528,1,0.3891496988108473,0.7360938334241413,0.22342094289233647,-5.246692573273463,5.893703662290282,516,9.463096972694984e-12
driven_dt2p5e-4,60,-5.581749738501255,5.695778969252528,1,0.3954962633411754,0.7381037343300565,0.22156612539670917,-5.2106340049303626,5.832491831167458,517,2.7715607586742408e-12
driven_dt2p5e-4,61,-5.581749738501255,5.695778969252528,1,0.5302546634511517,0.7384373088768463,0.22854905327714256,-5.1496027818925665,6.003055743522147,517,3.289590821964339e-13
driven_dt2p5e-4,62,-5.581749738501255,5.695778969252528,1,0.4757401606813031,0.7410979678575658,0.20248517601237542,-5.272490115343632,5.334272142249943,517,1.4455103780619538e-13
driven_dt2p5e-4,63,-5.581749738501255,5.695778969252528,1,0.22617201059854444,0.7299838048703378,0.20495159490486875,-5.535913261550627,5.474300311682678,517,1.596500709410975e-13
driven_dt2p5e-4,64,-5.581749738501255,5.695778969252528,1,0.6345690962091712,0.720894716276975,0.2360193285445292,-5.526997072971012,6.327981534480681,517,4.196643033083092e-14
driven_dt2p5e-4,65,-5.581749738501255,5.695778969252528,1,0.5684760743133919,0.7157771915678597,0.19386318053320128,-5.979826100193692,5.289946174460784,516,6.128431095930864e-14
driven_dt2p5e-4,66,-5.581749738501255,5.695778969252528,1,0.26490250208477234,0.7284412361655987,0.20281872580533666,-5.590323355302944,5.431015246840052,516,5.2942095152275215e-12
driven_dt2p5e-4,67,-5.581749738501255,5.695778969252528,1,0.4260535509650727,0.7227648212748891,0.22833709487032192,-5.542085060788368,6.119982153625159,516,1.4166445794216997e-13
driven_dt2p5e-4,68,-5.581749738501255,5.695778969252528,1,0.9879320762035745,0.7629199458840885,0.20281621545972656,-4.729178537461183,5.196647589404502,516,5.223599330861362e-13
driven_dt2p5e-4,69,-5.581749738501255,5.695778969252528,1,0.4391853006190314,0.7095794606535017,0.2132632744278255,-5.996855533657918,5.839204584493264,516,2.723599124010434e-12
