case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.7278759594743862,0.19832749810546346,-0.21149451288258236
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.8064157758141306,0.18888285705121322,-0.19746383724467198
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.8849555921538759,0.17454623051669715,-0.1825707706568479
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.9634954084936211,0.15534592784652634,-0.16709942978443593
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.0420352248333655,0.1314147038860175,-0.15134413136334746
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.12057504117311,0.10298858645470121,-0.13560267930364744
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.199114857512855,0.07040324238989537,-0.12016958753559692
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.2776546738526005,0.03408795821333088,-0.1053294020477058
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.356194490192345,-0.0054426302099017665,-0.09135028301180259
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.434734306532089,-0.04759886955783199,-0.07847800139563532
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.5132741228718345,-0.09172824250602896,-0.06693049418955566
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.5918139392115798,-0.13712905807731668,-0.05689310857378982
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.670353755551324,-0.18306535643865396,-0.04851464836675268
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.7488935718910685,-0.22878267577095968,-0.04190431634119396
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.827433388230814,-0.27352430749799006,-0.03712962396009456
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.905973204570559,-0.31654765393324336,-0.034215316310545085
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,2.9845130209103035,-0.35714029959166427,-0.033143335086467274
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,3.063052837250048,-0.39463541408660086,-0.03385381700331236
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,3.141592653589793,-0.42842612053003737,-0.03624709964634354
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-3.141592653589793,-0.44514730180425344,-0.051923054774886346
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-3.0630528372500483,-0.4759607022544808,-0.054340344215395464
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.9845130209103035,-0.5024806970262374,-0.05819231975455641
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.9059732045705586,-0.5243144746898073,-0.06330169341479397
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.827433388230814,-0.5411632104486659,-0.06946454401902546
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.748893571891069,-0.5528279519454551,-0.07645581998981998
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.670353755551324,-0.5592131869141868,-0.08403533279575526
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.5918139392115793,-0.5603280130386288,-0.09195409068013205
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.5132741228718345,-0.5562848884983154,-0.09996081412832913
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.4347343065320897,-0.5472960002900572,-0.10780847027102347
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.356194490192345,-0.5336673450670447,-0.11526066318479267
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.2776546738526,-0.515790672526228,-0.12209772084365722
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.199114857512855,-0.4941334929425596,-0.12812232720002337
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-2.9845130209103035,-2.1205750411731104,-0.46922739703275607,-0.13316455933946902
