case,replicate,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,344,-5.5195170492573435,5.037333497460582,1,0.24651987764856353,0.7408973730327126,0.1963397428216603,-5.3191611964633365,5.180963516353044,517,1.6608936448392342e-13
driven_dt1e-3,345,-5.5195170492573435,5.037333497460582,1,0.13141229719388134,0.7396957620062492,0.1877317814452622,-5.406097291239497,4.970962190821748,518,3.410605131648481e-13
driven_dt1e-3,346,-5.5195170492573435,5.037333497460582,1,0.6352347908919057,0.7356957231123977,0.2133110281473289,-5.331567991975618,5.644127030242857,517,8.009148899645879e-13
driven_dt1e-3,347,-5.5195170492573435,5.037333497460582,1,0.5351334929297368,0.7383457223155523,0.16912168515663495,-5.5555010146009405,4.503411209582158,516,1.9673151996357774e-13
driven_dt1e-3,348,-5.5195170492573435,5.037333497460582,1,0.3727953145642648,0.730085397967366,0.2024014508881789,-5.551415001245798,5.40876164289387,517,5.919709167301335e-13
driven_dt1e-3,349,-5.5195170492573435,5.037333497460582,1,0.21633126130403244,0.7431376591265514,0.18933341888003796,-5.3085704657514725,4.989367326833836,517,1.9817480989559044e-13
driven_dt1e-3,350,-5.5195170492573435,5.037333497460582,1,0.37883274400475386,0.7491917773981192,0.19155546514621147,-5.141949342759112,5.006400102240582,517,3.1585845050585704e-13
driven_dt1e-3,351,-5.5195170492573435,5.037333497460582,1,0.3556316987006162,0.7215123641490904,0.18929231576619956,-5.862468406695369,5.131451888607593,516,4.440892098500626e-14
driven_dt1e-3,352,-5.5195170492573435,5.037333497460582,1,0.4758567037353239,0.7475466827066122,0.20224272490927858,-5.112787887557522,5.284337528830129,516,4.557465516086268e-13
driven_dt1e-3,353,-5.5195170492573435,5.037333497460582,1,0.7255903803581366,0.7568473704929147,0.20647222316001557,-4.854036493243619,5.326499590970747,517,5.739853037312059e-14
driven_dt1e-3,354,-5.5195170492573435,5.037333497460582,1,0.4337593680942842,0.7499095167461725,0.19625721474657334,-5.093580717365095,5.119342220068173,517,8.071321389024888e-13
driven_dt1e-3,355,-5.5195170492573435,5.037333497460582,1,0.3982299984421856,0.7442587461677892,0.2011165888574384,-5.202550016778581,5.278412389072582,517,2.1893598045608087e-13
driven_dt1e-3,356,-5.5195170492573435,5.037333497460582,1,0.6949581419451952,0.7610689623523479,0.19498623277730276,-4.824882849600786,5.016116812436488,517,3.835265438567603e-12
