affinity,case,dt,tau,k,Q_center,count_plus,count_minus,log_ratio,log_ratio_se
moderate,moderate_dt1p25e4,0.000125,5,29,20.791712718525204,45974,6216,2.000949406236879,0.013513940416972391
moderate,moderate_dt1p25e4,0.000125,5,30,21.50866832950883,43266,5410,2.0791180143042873,0.014420669901865888
moderate,moderate_dt1p25e4,0.000125,5,31,22.225623940492458,40977,4913,2.1211261805023534,0.015097866013987162
moderate,moderate_dt1p25e4,0.000125,5,32,22.942579551476086,38894,4419,2.1749265709340877,0.015874710975144982
moderate,moderate_dt1p25e4,0.000125,5,33,23.659535162459715,36802,3707,2.2953292673555876,0.01723172510102992
moderate,moderate_dt1p25e4,0.000125,5,34,24.376490773443344,34618,3237,2.3697268030600998,0.01837973683459958
moderate,moderate_dt1p25e4,0.000125,5,35,25.09344638442697,32753,2953,2.406172958177607,0.019213803030577684
moderate,moderate_dt1p25e4,0.000125,5,36,25.810401995410597,30976,2524,2.5073677664151997,0.020699748098030595
moderate,moderate_dt1p25e4,0.000125,5,37,26.527357606394226,28966,2270,2.546342896885353,0.02179568463016951
moderate,moderate_dt1p25e4,0.000125,5,38,27.24431321737785,27549,1948,2.6491630320791515,0.02344452986961283
moderate,moderate_dt1p25e4,0.000125,5,39,27.96126882836148,25687,1817,2.6487982379327843,0.02427525346275195
moderate,moderate_dt1p25e4,0.000125,5,40,28.678224439345108,24240,1481,2.795286625915452,0.026767023961071865
moderate,moderate_dt1p25e4,0.000125,5,41,29.395180050328737,22240,1267,2.8652405680433795,0.02888304020377922
moderate,moderate_dt1p25e4,0.000125,5,42,30.112135661312365,21292,1150,2.918569472935352,0.030274266531325787
moderate,moderate_dt1p25e4,0.000125,5,43,30.82909127229599,19654,1047,2.9323519480518354,0.031717346445986755
moderate,moderate_dt1p25e4,0.000125,5,44,31.54604688327962,18426,878,3.0438713960337607,0.034543064464774974
moderate,moderate_dt1p25e4,0.000125,5,45,32.26300249426325,17117,764,3.109259611529144,0.03697731704596096
moderate,moderate_dt1p25e4,0.000125,5,46,32.97995810524687,16099,669,3.180728377114066,0.03945736902366316
moderate,moderate_dt1p25e4,0.000125,5,47,33.696913716230505,14890,609,3.1966268579681576,0.041342415169182745
moderate,moderate_dt1p25e4,0.000125,5,48,34.41386932721413,13955,513,3.303317300799653,0.04495527379974676
moderate,moderate_dt1p25e4,0.000125,5,49,35.130824938197755,13265,446,3.392565314551776,0.048140822816373274
moderate,moderate_dt1p25e4,0.000125,5,50,35.84778054918139,12290,414,3.390675228734766,0.04996824894080513
moderate,moderate_dt1p25e4,0.000125,5,51,36.56473616016501,11486,328,3.555870573040098,0.05599859818502328
moderate,moderate_dt1p25e4,0.000125,5,52,37.281691771148644,10505,308,3.529506830305526,0.05780956678702134
moderate,moderate_dt1p25e4,0.000125,5,53,37.99864738213227,9925,223,3.7956403340952725,0.06771307554853584
moderate,moderate_dt1p25e4,0.000125,5,54,38.715602993115894,9223,232,3.682718271569409,0.06647382506132303
moderate,moderate_dt1p25e4,0.000125,5,55,39.432558604099526,8692,180,3.87720149048611,0.07530341211293204
moderate,moderate_dt1p25e4,0.000125,5,56,40.14951421508315,7749,153,3.924881160371515,0.08163943055873807
moderate,moderate_dt1p25e4,0.000125,5,57,40.866469826066776,7318,138,3.9708386604219474,0.08592453764404101
moderate,moderate_dt1p25e4,0.000125,5,58,41.58342543705041,6939,128,3.992882686979932,0.0891998485681445
moderate,moderate_dt1p25e4,0.000125,5,59,42.30038104803403,6366,83,4.33988600004544,0.11047749672467921
moderate,moderate_dt1p25e4,0.000125,5,60,43.01733665901766,5943,84,4.259152536523347,0.10987732746429053
moderate,moderate_dt1p25e4,0.000125,5,61,43.73429227000129,5649,86,4.184886521071754,0.10865049221517306
moderate,moderate_dt1p25e4,0.000125,5,62,44.451247880984916,5094,63,4.39268392914787,0.12676484235230367
moderate,moderate_dt1p25e4,0.000125,5,63,45.16820349196855,4900,61,4.3861166199254065,0.12883137915742376
moderate,moderate_dt1p25e4,0.000125,5,64,45.88515910295217,4361,60,4.286112105620666,0.1299845062763052
moderate,moderate_dt1p25e4,0.000125,5,65,46.6021147139358,4131,40,4.637395333282829,0.15887753817798467
moderate,moderate_dt1p25e4,0.000125,5,66,47.31907032491943,3829,29,4.883063121490821,0.1863972194419093
moderate,moderate_dt1p25e4,0.000125,5,67,48.036025935903055,3539,35,4.6162514188560495,0.16986463513030903
moderate,moderate_dt1p25e4,0.000125,5,68,48.75298154688669,3323,36,4.525104329898484,0.1675670333620037
moderate,moderate_dt1p25e4,0.000125,5,69,49.46993715787031,2959,33,4.496099090933729,0.17504565779774364
moderate,moderate_dt1p25e4,0.000125,5,70,50.18689276885394,2735,23,4.778392498926932,0.20938933015448782
moderate,moderate_dt1p25e4,0.000125,5,71,50.90384837983757,2656,17,5.051363166540108,0.24331057403216386
moderate,moderate_dt1p25e4,0.000125,5,72,51.620803990821194,2439,17,4.966130054159704,0.24337940239840697
moderate,moderate_dt1p25e4,0.000125,5,73,52.33775960180482,2224,17,4.873849311314257,0.24346081758577598
moderate,moderate_dt1p25e4,0.000125,5,74,53.05471521278845,1982,11,5.193966442091563,0.3023468732712498
moderate,moderate_dt1p25e4,0.000125,5,75,53.77167082377208,1914,11,5.159055299214529,0.30237651520711445
moderate,moderate_dt1p25e4,0.000125,5,76,54.4886264347557,1797,12,5.0089672369955585,0.2896373877119475
moderate,moderate_dt1p25e4,0.000125,10,1,0.9908206586745008,33659,30091,0.11205435574594003,0.007933616065757963
moderate,moderate_dt1p25e4,0.000125,10,2,1.9816413173490015,34954,28525,0.2032520155960301,0.007979097479155171
moderate,moderate_dt1p25e4,0.000125,10,3,2.972461976023502,36313,26596,0.3114149753402916,0.008070810751830904
moderate,moderate_dt1p25e4,0.000125,10,4,3.963282634698003,37675,25029,0.408961591924512,0.008154535794701285
moderate,moderate_dt1p25e4,0.000125,10,5,4.954103293372504,39153,23024,0.5309398977084883,0.008305044644872585
moderate,moderate_dt1p25e4,0.000125,10,6,5.944923952047004,40089,21383,0.6285057686595354,0.008468212391740736
moderate,moderate_dt1p25e4,0.000125,10,7,6.935744610721505,41417,19776,0.7392223432906994,0.008643553547819541
moderate,moderate_dt1p25e4,0.000125,10,8,7.926565269396006,41748,18168,0.8319897411545479,0.008887917363550399
moderate,moderate_dt1p25e4,0.000125,10,9,8.917385928070507,42511,16446,0.9496805794220479,0.009183048641711185
moderate,moderate_dt1p25e4,0.000125,10,10,9.908206586745008,43300,15065,1.0557784624261797,0.009459054521993878
moderate,moderate_dt1p25e4,0.000125,10,11,10.899027245419509,43450,13581,1.1629390945894698,0.009830932820213157
moderate,moderate_dt1p25e4,0.000125,10,12,11.889847904094008,43339,12428,1.2491009309378904,0.010175331704904254
moderate,moderate_dt1p25e4,0.000125,10,13,12.88066856276851,43588,11073,1.3702721703986684,0.010641985559080556
moderate,moderate_dt1p25e4,0.000125,10,14,13.87148922144301,43181,10060,1.456833419016753,0.01107076835884242
moderate,moderate_dt1p25e4,0.000125,10,15,14.862309880117511,42735,8908,1.56806850722286,0.01164726007761503
moderate,moderate_dt1p25e4,0.000125,10,16,15.853130538792012,42601,7968,1.6764442068959173,0.012205557562510919
moderate,moderate_dt1p25e4,0.000125,10,17,16.843951197466513,42258,7115,1.7815884534495126,0.01281453456053186
moderate,moderate_dt1p25e4,0.000125,10,18,17.834771856141014,41429,6207,1.8983034312677696,0.0136105145863413
moderate,moderate_dt1p25e4,0.000125,10,19,18.825592514815515,40895,5578,1.9921775169816403,0.014273352555211333
moderate,moderate_dt1p25e4,0.000125,10,20,19.816413173490016,40008,4976,2.0844530786797244,0.01503195367292224
moderate,moderate_dt1p25e4,0.000125,10,21,20.807233832164517,38920,4375,2.1856017375082266,0.015945694067714032
moderate,moderate_dt1p25e4,0.000125,10,22,21.798054490839018,37991,3764,2.311867067846469,0.017087914959549845
moderate,moderate_dt1p25e4,0.000125,10,23,22.78887514951352,37073,3200,2.4497381320565714,0.018424815017579213
moderate,moderate_dt1p25e4,0.000125,10,24,23.779695808188016,35830,2883,2.5199541126605975,0.019358989688491347
moderate,moderate_dt1p25e4,0.000125,10,25,24.770516466862517,34590,2395,2.670181392086199,0.02112928356731581
moderate,moderate_dt1p25e4,0.000125,10,26,25.76133712553702,33480,2132,2.7538877393176766,0.022336332067411074
moderate,moderate_dt1p25e4,0.000125,10,27,26.75215778421152,32423,1901,2.836487983992026,0.02359833108895203
moderate,moderate_dt1p25e4,0.000125,10,28,27.74297844288602,31270,1524,3.0213207142052956,0.026232565869572146
moderate,moderate_dt1p25e4,0.000125,10,29,28.73379910156052,30102,1375,3.086137883611636,0.02757703956737138
moderate,moderate_dt1p25e4,0.000125,10,30,29.724619760235022,28728,1204,3.1722229100371524,0.029417240342845166
moderate,moderate_dt1p25e4,0.000125,10,31,30.715440418909523,27365,1009,3.3003050832244094,0.032056564178333524
moderate,moderate_dt1p25e4,0.000125,10,32,31.706261077584024,26476,863,3.4235792501553854,0.03459073007995051
moderate,moderate_dt1p25e4,0.000125,10,33,32.697081736258525,25230,777,3.480348691267456,0.036423023511753
moderate,moderate_dt1p25e4,0.000125,10,34,33.687902394933026,23889,634,3.6291244264883287,0.04023862990539568
moderate,moderate_dt1p25e4,0.000125,10,35,34.67872305360753,22707,531,3.755666504735338,0.04390077965612042
moderate,moderate_dt1p25e4,0.000125,10,36,35.66954371228203,21427,445,3.8743328058344857,0.047894270016107625
moderate,moderate_dt1p25e4,0.000125,10,37,36.66036437095653,20716,366,4.036028294142416,0.05273056328462926
moderate,moderate_dt1p25e4,0.000125,10,38,37.65118502963103,19217,322,4.088999037388019,0.056192769292756996
moderate,moderate_dt1p25e4,0.000125,10,39,38.64200568830553,18429,287,4.162198574072416,0.059485988782811
moderate,moderate_dt1p25e4,0.000125,10,40,39.63282634698003,17313,231,4.316795232857283,0.06623265353053281
moderate,moderate_dt1p25e4,0.000125,10,41,40.62364700565453,16195,175,4.5276718576819155,0.0760002182049715
moderate,moderate_dt1p25e4,0.000125,10,42,41.614467664329034,15365,171,4.498183918061925,0.07689626907187884
moderate,moderate_dt1p25e4,0.000125,10,43,42.605288323003535,14353,138,4.644460573414175,0.08553390355409599
moderate,moderate_dt1p25e4,0.000125,10,44,43.596108981678036,13735,119,4.748579105417845,0.09206610691646547
moderate,moderate_dt1p25e4,0.000125,10,45,44.58692964035254,12748,94,4.909834893267223,0.10352169603411655
moderate,moderate_dt1p25e4,0.000125,10,46,45.57775029902704,11982,89,4.90252443291173,0.10639273272782676
moderate,moderate_dt1p25e4,0.000125,10,47,46.56857095770154,11354,81,4.942876229058233,0.11150674284401163
moderate,moderate_dt1p25e4,0.000125,10,48,47.55939161637603,10677,68,5.056339469002196,0.12165336666334271
moderate,moderate_dt1p25e4,0.000125,10,49,48.550212275050534,10107,52,5.269739813493235,0.13903132941377583
moderate,moderate_dt1p25e4,0.000125,10,50,49.541032933725035,9310,30,5.737646988608957,0.18286810744069126
moderate,moderate_dt1p25e4,0.000125,10,51,50.531853592399536,8629,38,5.425297742781922,0.1625782204275183
moderate,moderate_dt1p25e4,0.000125,10,52,51.52267425107404,8023,24,5.81201386540571,0.20442922570392877
moderate,moderate_dt1p25e4,0.000125,10,53,52.51349490974854,7628,22,5.848538513361994,0.2135079422803513
moderate,moderate_dt1p25e4,0.000125,10,54,53.50431556842304,7094,24,5.6889508049856214,0.20446914403342406
moderate,moderate_dt1p25e4,0.000125,10,55,54.49513622709754,6738,18,5.925146666070334,0.23601687979304464
moderate,moderate_dt1p25e4,0.000125,10,56,55.48595688577204,6231,16,5.96470339030444,0.25032076997957003
moderate,moderate_dt1p25e4,0.000125,10,57,56.47677754444654,5849,14,6.034968655827767,0.26758090519513805
moderate,moderate_dt1p25e4,0.000125,10,58,57.46759820312104,5320,17,5.746015238279474,0.2429228258862817
moderate,moderate_dt1p25e4,0.000125,20,1,1.3843330371629334,10589,8867,0.17747920605044737,0.014394976174793519
moderate,moderate_dt1p25e4,0.000125,20,2,2.768666074325867,11341,8356,0.3054446341388741,0.014417008402796985
moderate,moderate_dt1p25e4,0.000125,20,3,4.1529991114888,12100,7424,0.48848745711879593,0.014742554187156394
moderate,moderate_dt1p25e4,0.000125,20,4,5.537332148651734,12936,6963,0.6194037063143961,0.014863374653575592
moderate,moderate_dt1p25e4,0.000125,20,5,6.921665185814668,13839,6281,0.7899614897715496,0.015214133992930872
moderate,moderate_dt1p25e4,0.000125,20,6,8.3059982229776,14557,5717,0.9346277853006896,0.015608087244565243
moderate,moderate_dt1p25e4,0.000125,20,7,9.690331260140534,15230,5066,1.100715615327587,0.016218948048853946
moderate,moderate_dt1p25e4,0.000125,20,8,11.074664297303467,15940,4394,1.2885916993996505,0.017038730147352788
moderate,moderate_dt1p25e4,0.000125,20,9,12.458997334466401,16612,4013,1.4205862344837275,0.01758941669581429
moderate,moderate_dt1p25e4,0.000125,20,10,13.843330371629335,17293,3656,1.5539321417518817,0.018203017395258675
moderate,moderate_dt1p25e4,0.000125,20,11,15.227663408792267,17936,3150,1.7394074134922626,0.01931875018519891
moderate,moderate_dt1p25e4,0.000125,20,12,16.6119964459552,18483,2737,1.9099889606420013,0.020480901048339557
moderate,moderate_dt1p25e4,0.000125,20,13,17.996329483118135,18895,2481,2.0302356320917885,0.02135385995359251
moderate,moderate_dt1p25e4,0.000125,20,14,19.380662520281067,19521,2191,2.1871327485676275,0.022530856194479854
moderate,moderate_dt1p25e4,0.000125,20,15,20.764995557444003,19898,1867,2.3662863596075825,0.0242048537838014
moderate,moderate_dt1p25e4,0.000125,20,16,22.149328594606935,20181,1551,2.565841683517177,0.026349513923275718
moderate,moderate_dt1p25e4,0.000125,20,17,23.533661631769867,20507,1363,2.711078138559237,0.027972120979155246
moderate,moderate_dt1p25e4,0.000125,20,18,24.917994668932803,20632,1175,2.865575120982921,0.029992202793248518
moderate,moderate_dt1p25e4,0.000125,20,19,26.302327706095735,20930,1061,2.981971676826062,0.03146880006372804
moderate,moderate_dt1p25e4,0.000125,20,20,27.68666074325867,21025,883,3.1701422842371887,0.034352077912999504
moderate,moderate_dt1p25e4,0.000125,20,21,29.070993780421603,21158,728,3.369472315350034,0.03769469220032031
moderate,moderate_dt1p25e4,0.000125,20,22,30.455326817584535,20938,669,3.4435369087510717,0.03927503487462575
moderate,moderate_dt1p25e4,0.000125,20,23,31.83965985474747,21060,551,3.643395976535052,0.043155131948408997
moderate,moderate_dt1p25e4,0.000125,20,24,33.2239928919104,20602,440,3.846368710531332,0.04817952105952945
moderate,moderate_dt1p25e4,0.000125,20,25,34.60832592907334,20450,360,4.039634130020792,0.05316650762725534
moderate,moderate_dt1p25e4,0.000125,20,26,35.99265896623627,20091,315,4.155454593752527,0.05678359538669323
moderate,moderate_dt1p25e4,0.000125,20,27,37.3769920033992,19690,287,4.22838395587355,0.05945677218884725
moderate,moderate_dt1p25e4,0.000125,20,28,38.761325040562134,19138,236,4.395599361313598,0.06549458145182505
moderate,moderate_dt1p25e4,0.000125,20,29,40.14565807772507,18847,186,4.618362355303426,0.07368448227596885
moderate,moderate_dt1p25e4,0.000125,20,30,41.529991114888006,18610,154,4.794501747222667,0.08091502360392037
moderate,moderate_dt1p25e4,0.000125,20,31,42.91432415205094,18409,122,5.016573909713306,0.09083524958617578
moderate,moderate_dt1p25e4,0.000125,20,32,44.29865718921387,17798,119,5.007717877305278,0.09197579808222567
moderate,moderate_dt1p25e4,0.000125,20,33,45.6829902263768,17132,90,5.248893668404997,0.10568576731188484
moderate,moderate_dt1p25e4,0.000125,20,34,47.067323263539734,16695,69,5.488758047780496,0.12063437236664402
moderate,moderate_dt1p25e4,0.000125,20,35,48.45165630070267,16087,68,5.466259066214201,0.12152384271038318
moderate,moderate_dt1p25e4,0.000125,20,36,49.835989337865605,15543,54,5.662381608918624,0.13631895012240225
moderate,moderate_dt1p25e4,0.000125,20,37,51.22032237502854,14956,41,5.899295769392697,0.15638768078073947
moderate,moderate_dt1p25e4,0.000125,20,38,52.60465541219147,14350,24,6.393451390839822,0.20429477006966304
moderate,moderate_dt1p25e4,0.000125,20,39,53.9889884493544,13941,27,6.246752551748759,0.1926363618396812
moderate,moderate_dt1p25e4,0.000125,20,40,55.37332148651734,13534,25,6.29408449192397,0.20018463473956613
moderate,moderate_dt1p25e4,0.000125,20,41,56.75765452368027,12690,11,7.050674287910063,0.3016419949469117
moderate,moderate_dt1p25e4,0.000125,25,1,1.5439117218743745,6694,5537,0.18975876494830482,0.018165646862726516
moderate,moderate_dt1p25e4,0.000125,25,2,3.087823443748749,7252,5081,0.35576920028100983,0.01829493498992566
moderate,moderate_dt1p25e4,0.000125,25,3,4.631735165623123,7700,4492,0.5389222919834414,0.018774666905261528
moderate,moderate_dt1p25e4,0.000125,25,4,6.175646887497498,8302,4179,0.6864244661650687,0.0189669343725624
moderate,moderate_dt1p25e4,0.000125,25,5,7.719558609371873,9040,3780,0.8719351647725888,0.01936929873735271
moderate,moderate_dt1p25e4,0.000125,25,6,9.263470331246246,9615,3235,1.0892954510878792,0.02032543163097827
moderate,moderate_dt1p25e4,0.000125,25,7,10.807382053120621,10167,2946,1.2386988632525855,0.020923688581859543
moderate,moderate_dt1p25e4,0.000125,25,8,12.351293774994996,10882,2569,1.443593329935987,0.02193516337556751
moderate,moderate_dt1p25e4,0.000125,25,9,13.895205496869371,11369,2268,1.611991967281464,0.022997295301393966
moderate,moderate_dt1p25e4,0.000125,25,10,15.439117218743746,12099,2125,1.7393510021829606,0.023521047895286584
moderate,moderate_dt1p25e4,0.000125,25,11,16.98302894061812,12592,1691,2.007741621758604,0.02589945091105951
moderate,moderate_dt1p25e4,0.000125,25,12,18.526940662492493,13107,1464,2.1919740230982887,0.02755640068610376
moderate,moderate_dt1p25e4,0.000125,25,13,20.07085238436687,13640,1348,2.314384639925201,0.028550893954524058
moderate,moderate_dt1p25e4,0.000125,25,14,21.614764106241243,14045,1115,2.533412055644125,0.03111367387095623
moderate,moderate_dt1p25e4,0.000125,25,15,23.15867582811562,14718,1011,2.678131294466073,0.03251251601482199
moderate,moderate_dt1p25e4,0.000125,25,16,24.702587549989993,14949,881,2.8313420610133346,0.03466940850987932
moderate,moderate_dt1p25e4,0.000125,25,17,26.246499271864366,15371,763,3.002979864940475,0.03709007367840878
moderate,moderate_dt1p25e4,0.000125,25,18,27.790410993738742,15637,602,3.2571377345346892,0.04153408785354602
moderate,moderate_dt1p25e4,0.000125,25,19,29.334322715613116,15976,554,3.3616781883483675,0.043216293714996
moderate,moderate_dt1p25e4,0.000125,25,20,30.878234437487492,16426,467,3.56029146663124,0.04692767538718936
moderate,moderate_dt1p25e4,0.000125,25,21,32.422146159361866,16363,387,3.744353274399114,0.051430465834096044
moderate,moderate_dt1p25e4,0.000125,25,22,33.96605788123624,16457,288,4.045545717459437,0.05943893201076213
moderate,moderate_dt1p25e4,0.000125,25,23,35.50996960311061,16587,272,4.110572468710045,0.061129033737853965
moderate,moderate_dt1p25e4,0.000125,25,24,37.053881324984985,16639,225,4.3034042142110875,0.06711590132044237
moderate,moderate_dt1p25e4,0.000125,25,25,38.597793046859366,16648,192,4.462549996045689,0.07258374892964488
moderate,moderate_dt1p25e4,0.000125,25,26,40.14170476873374,16603,148,4.720126407143671,0.08256504608887565
moderate,moderate_dt1p25e4,0.000125,25,27,41.68561649060811,16693,142,4.766917691254127,0.08427430729869262
moderate,moderate_dt1p25e4,0.000125,25,28,43.229528212482485,16162,91,5.1795585802765425,0.10512318735423998
moderate,moderate_dt1p25e4,0.000125,25,29,44.77343993435686,16151,101,5.0746167293972535,0.09981435653184463
moderate,moderate_dt1p25e4,0.000125,25,30,46.31735165623124,15742,73,5.373628137554005,0.11731220936801344
moderate,moderate_dt1p25e4,0.000125,25,31,47.86126337810561,15640,57,5.614535746264752,0.13269437918784893
moderate,moderate_dt1p25e4,0.000125,25,32,49.405175099979985,15037,36,6.03475017106621,0.16686605527977083
moderate,moderate_dt1p25e4,0.000125,25,33,50.94908682185436,14881,36,6.02432157197394,0.16686814424190874
moderate,moderate_dt1p25e4,0.000125,25,34,52.49299854372873,14639,41,5.877872412467104,0.15639230984737654
moderate,moderate_dt1p25e4,0.000125,25,35,54.03691026560311,14332,25,6.351374253556644,0.20017435882864426
moderate,moderate_dt1p25e4,0.000125,25,36,55.580821987477485,13761,25,6.310717958397081,0.2001815904058546
moderate,moderate_dt1p25e4,0.000125,25,37,57.12473370935186,13514,14,6.872424134496861,0.26739964241686515
moderate,moderate_dt1p25e4,0.000125,25,38,58.66864543122623,12947,11,7.0707241072602764,0.30163940206690015
moderate,moderate_dt1p25e4,0.000125,40,1,1.9455133117724237,2060,1645,0.22496559858415455,0.03306568657636181
moderate,moderate_dt1p25e4,0.000125,40,2,3.8910266235448474,2162,1374,0.45330752541685887,0.03450125690387908
moderate,moderate_dt1p25e4,0.000125,40,3,5.836539935317271,2433,1214,0.695204371164079,0.0351388451227091
moderate,moderate_dt1p25e4,0.000125,40,4,7.782053247089695,2690,1099,0.8951405181922635,0.035800353619290515
moderate,moderate_dt1p25e4,0.000125,40,5,9.727566558862119,3022,950,1.1572121582380985,0.03719594417759
moderate,moderate_dt1p25e4,0.000125,40,6,11.673079870634542,3313,835,1.3781776774490404,0.03872268097551338
moderate,moderate_dt1p25e4,0.000125,40,7,13.618593182406967,3630,694,1.654515966752092,0.041429509819277864
moderate,moderate_dt1p25e4,0.000125,40,8,15.56410649417939,4041,637,1.8474778095063102,0.04263006230173413
moderate,moderate_dt1p25e4,0.000125,40,9,17.509619805951814,4312,527,2.101956564047471,0.046145900717482806
moderate,moderate_dt1p25e4,0.000125,40,10,19.455133117724237,4673,472,2.2925775571148708,0.04829740531229586
moderate,moderate_dt1p25e4,0.000125,40,11,21.40064642949666,5021,366,2.6187510626333395,0.05414244130442258
moderate,moderate_dt1p25e4,0.000125,40,12,23.346159741269084,5309,335,2.763028240758605,0.05633324077825853
moderate,moderate_dt1p25e4,0.000125,40,13,25.291673053041507,5614,280,2.998229153752578,0.061233607477567245
moderate,moderate_dt1p25e4,0.000125,40,14,27.237186364813933,6123,238,3.24753677780648,0.06606814139148401
moderate,moderate_dt1p25e4,0.000125,40,15,29.182699676586356,6440,213,3.4089916533889744,0.06964276835290771
moderate,moderate_dt1p25e4,0.000125,40,16,31.12821298835878,6811,152,3.802413710395042,0.08201078396696676
moderate,moderate_dt1p25e4,0.000125,40,17,33.073726300131206,7144,133,3.983678994334581,0.08751442507418208
moderate,moderate_dt1p25e4,0.000125,40,18,35.01923961190363,7568,117,4.169510175933958,0.09316192276655982
moderate,moderate_dt1p25e4,0.000125,40,19,36.96475292367605,7727,99,4.357356117798994,0.10114557050781435
moderate,moderate_dt1p25e4,0.000125,40,20,38.910266235448475,8096,71,4.736445514485931,0.11919741955602389
moderate,moderate_dt1p25e4,0.000125,40,21,40.8557795472209,8363,68,4.8120647882054195,0.12175983191668022
moderate,moderate_dt1p25e4,0.000125,40,22,42.80129285899332,8794,57,5.038773681906205,0.1328818029113124
moderate,moderate_dt1p25e4,0.000125,40,23,44.746806170765744,8999,57,5.061817471199398,0.13287205540400443
moderate,moderate_dt1p25e4,0.000125,40,24,46.69231948253817,9290,41,5.423121765103576,0.1565180070436597
moderate,moderate_dt1p25e4,0.000125,40,25,48.63783279431059,9567,26,5.907978417656685,0.19638244431782384
moderate,moderate_dt1p25e4,0.000125,40,26,50.58334610608301,9717,16,6.409043485599658,0.2502057401850111
moderate,moderate_dt1p25e4,0.000125,40,27,52.52885941785544,9742,24,6.006147884018542,0.20437542658915464
moderate,moderate_dt1p25e4,0.000125,40,28,54.474372729627866,10058,13,6.651174259270373,0.2775292782170527
moderate,moderate_dt1p25e4,0.000125,40,29,56.41988604140029,9984,19,6.264300111442768,0.22963392433126834
moderate,moderate_dt1p25e4,0.000125,80,1,2.7473581659423276,159,108,0.3867729750960119,0.12469389494020904
moderate,moderate_dt1p25e4,0.000125,80,2,5.494716331884655,178,92,0.6599949732430448,0.12840382683347562
moderate,moderate_dt1p25e4,0.000125,80,3,8.242074497826984,177,73,0.885690291425438,0.13909833806020327
moderate,moderate_dt1p25e4,0.000125,80,4,10.98943266376931,213,55,1.353958980476954,0.15125030202472112
moderate,moderate_dt1p25e4,0.000125,80,5,13.736790829711637,256,43,1.7839773287860001,0.1648091743607994
moderate,moderate_dt1p25e4,0.000125,80,6,16.484148995653968,305,34,2.1939512519912503,0.18080501439526647
moderate,moderate_dt1p25e4,0.000125,80,7,19.231507161596294,335,32,2.3483946290253397,0.18502722671776084
moderate,moderate_dt1p25e4,0.000125,80,8,21.97886532753862,398,32,2.520716102484711,0.1837459191766455
moderate,moderate_dt1p25e4,0.000125,80,9,24.726223493480948,469,15,3.442552567344069,0.2622953732506801
moderate,moderate_dt1p25e4,0.000125,80,10,27.473581659423274,519,15,3.543853682063679,0.2619035107444529
moderate,moderate_dt1p25e4,0.000125,80,11,30.220939825365605,579,13,3.7963531201114584,0.28044641669992854
equilibrium,equilibrium_dt5e4,0.0005,5,1,0.6696729679996826,88658,88724,-0.0007441567131471555,0.004748705666807382
equilibrium,equilibrium_dt5e4,0.0005,5,2,1.3393459359993651,88215,88616,-0.004535411634602698,0.004756110223313916
equilibrium,equilibrium_dt5e4,0.0005,5,3,2.009018903999048,87119,87974,-0.009766316139200582,0.004779701572158785
equilibrium,equilibrium_dt5e4,0.0005,5,4,2.6786918719987303,86269,86505,-0.0027318942291914006,0.004811618730515296
equilibrium,equilibrium_dt5e4,0.0005,5,5,3.3483648399984127,84232,84789,-0.006590920848291897,0.004864766732022859
equilibrium,equilibrium_dt5e4,0.0005,5,6,4.018037807998096,82655,82768,-0.0013661947561838176,0.004917361658921288
equilibrium,equilibrium_dt5e4,0.0005,5,7,4.687710775997778,80986,80627,0.004442719217979018,0.004974998121737337
equilibrium,equilibrium_dt5e4,0.0005,5,8,5.3573837439974605,78732,78802,-0.000888697101667819,0.005038982943433111
equilibrium,equilibrium_dt5e4,0.0005,5,9,6.027056711997143,76338,75974,0.004779671896800241,0.005124649597043889
equilibrium,equilibrium_dt5e4,0.0005,5,10,6.6967296799968254,73481,73728,-0.003355776233704345,0.005212708335876016
equilibrium,equilibrium_dt5e4,0.0005,5,11,7.366402647996508,71034,71163,-0.0018143847674552123,0.005303773357583346
equilibrium,equilibrium_dt5e4,0.0005,5,12,8.036075615996191,67707,67799,-0.0013578736607377192,0.005433139211912579
equilibrium,equilibrium_dt5e4,0.0005,5,13,8.705748583995874,64977,64974,4.617124917144336e-05,0.005548047655872763
equilibrium,equilibrium_dt5e4,0.0005,5,14,9.375421551995556,62294,60949,0.0218276640674886,0.005697373998371103
equilibrium,equilibrium_dt5e4,0.0005,5,15,10.045094519995239,59542,58754,0.013322710073789538,0.005815065370888839
equilibrium,equilibrium_dt5e4,0.0005,5,16,10.714767487994921,56174,56192,-0.00032038161283601214,0.0059664023993332245
equilibrium,equilibrium_dt5e4,0.0005,5,17,11.384440455994604,53104,53182,-0.0014677382534418705,0.006134682363671347
equilibrium,equilibrium_dt5e4,0.0005,5,18,12.054113423994286,49989,49729,0.005214717286495701,0.006333513377105023
equilibrium,equilibrium_dt5e4,0.0005,5,19,12.723786391993968,47043,46949,0.0020001708940906204,0.006523561597004907
equilibrium,equilibrium_dt5e4,0.0005,5,20,13.393459359993651,44407,44546,-0.0031252484601184487,0.006705794281354408
equilibrium,equilibrium_dt5e4,0.0005,5,21,14.063132327993333,41431,41787,-0.008555893477267987,0.0069330659690992405
equilibrium,equilibrium_dt5e4,0.0005,5,22,14.732805295993016,38836,39106,-0.006928256396184583,0.007163855688115474
equilibrium,equilibrium_dt5e4,0.0005,5,23,15.402478263992698,36469,36663,-0.0053054874764073175,0.007395674666830557
