observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
I2,33,0.33,0.7292393221049877,0.01276718488611591,57.11825501156662,0.7396723118943431,0.42114419560852484,0.3359141858388433,0.5018006411445026
I2,35,0.35000000000000003,0.7371130245891657,0.012845863328621438,57.38135349352728,0.7473608754950335,0.569504527950914,0.48862961223473644,0.6493270326860475
I2,38,0.38,0.7517719032017383,0.012845862256797748,58.52249449459238,0.7617086492139726,0.5673933724357836,0.489755827649698,0.6434958456786304
I2,40,0.4,0.7606848810890718,0.01276255410669615,59.60287217822348,0.7704497719842217,0.46418535267922956,0.3977306589823619,0.5354270246036629
I2,42,0.42,0.7674454253236445,0.01261699159723119,60.82634036881351,0.7770938410600465,0.28496343187462897,0.2180508712029272,0.3560014023937909
I2,45,0.45,0.772135284259739,0.01231309986798544,62.70843999790192,0.7817187311177067,0.04802854415584147,-0.01384337177446451,0.11589904772243237
I2,47,0.47000000000000003,0.7713017459608279,0.012083480926411356,63.83108896004977,0.7809034441393932,-0.1915163893589043,-0.2496878841543572,-0.1309267843274387
I2,50,0.5,0.7643471274071529,0.011748227868165649,65.06063178075699,0.7740343585296761,-0.46125175186156264,-0.518078334140624,-0.404248802806801
I2,53,0.53,0.7514469142921617,0.011457157851748768,65.58755007267918,0.7612406263114109,-0.6820244737741901,-0.7369967150230818,-0.6301528826558638
I2,56,0.56,0.733936182965471,0.01121703931000606,65.43047257673152,0.7438108193301631,-0.8658447971802553,-0.9240948432849566,-0.810698917511235
I2,60,0.6,0.7058596946878919,0.010960123730871876,64.4025297542641,0.7157278893584065,-1.01259772515003,-1.0788505841600382,-0.9532622136581417
I2,63,0.63,0.6829777058909586,0.010807470654579966,63.19496279192096,0.6927099703527414,-1.0970322657042777,-1.1688444506356717,-1.0318147181245736
I2,67,0.67,0.6521254070369322,0.010673897306669232,61.09534205743888,0.6614667511625174,-1.134971653150359,-1.2100491328492538,-1.061721116202626
I2,71,0.71,0.6225769535071135,0.010634895388068265,58.54095699009966,0.631352911783513,-1.1231462996707546,-1.1979313858562814,-1.0527372362430287
I2,75,0.75,0.5953626627152798,0.010658889763570718,55.855973363198935,0.6035901897263302,-1.0808073078673213,-1.1587237185529478,-1.0117179162593255
I2,79,0.79,0.5706401550274213,0.010679229035997705,53.434583442671645,0.5784975888915239,-1.0300223682123415,-1.1071473714943716,-0.9549353633836132
I2,84,0.84,0.5426690464175176,0.010636726570084418,51.01842590781298,0.5503475012929785,-0.9851864212163556,-1.063901283919141,-0.9078370226775798
I2,89,0.89,0.5172173614615334,0.010494972555038586,49.28239295044367,0.5248855046965718,-0.9566074087190258,-1.033937949717858,-0.8822640310141884
I2,94,0.9400000000000001,0.49372827586679596,0.010238178895723421,48.22422824366066,0.5014182489244803,-0.9567288183522075,-1.0375818337579814,-0.8790478964145308
I2,100,1.0,0.46678616117190586,0.009825610196263285,47.5070913508686,0.4745358979305254,-0.975274094202651,-1.0685005399166314,-0.8862893760077428
I2,106,1.06,0.43966773905381273,0.009483920633200846,46.35928072981183,0.4477816850723891,-0.9758821456027866,-1.0735831748339462,-0.884208067523412
I2,112,1.12,0.41329026744835773,0.009382569726066905,44.04872860151987,0.42212718548038886,-0.9554160604479854,-1.0470130422644932,-0.866246988156617
I2,119,1.19,0.38684139639954784,0.009403593159792124,41.137615146261744,0.3965985336649536,-0.9318650340667588,-1.012189863256224,-0.8572919957846973
I2,126,1.26,0.36411257000988356,0.009196275756320784,39.593481063203406,0.3740267918528693,-0.9119099293673764,-0.9876557630018191,-0.8425287307758016
I2,133,1.33,0.34186493902773707,0.008820550403348604,38.757778527964945,0.3511221760502517,-0.8958066014429158,-0.9746833627805975,-0.8209800703198382
