source,n,tau,observable,first_quarter_mean,last_quarter_mean,last_minus_first,paired_se,paired_z
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,80.0,action_current,0.3983809182332173,0.3984040998411921,2.3181607974862017e-05,0.0005249779746506842,0.04415729629473857
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,80.0,heat_current,3.214216717203843,3.2150442035194704,0.0008274863156269505,0.004481523908083337,0.18464395875126563
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,100.0,entropy_rate,1.2857050149669629,1.2860915963476014,0.00038658138063869807,0.001799388834381522,0.2148403798290613
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,100.0,action_current,0.39837901285744526,0.3984211331617279,4.212030428265255e-05,0.0005263055401883032,0.08003013661528743
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,100.0,heat_current,3.214247470723543,3.2152006733286256,0.0009532026050822519,0.004489610396674149,0.21231298951650085
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,120.0,entropy_rate,1.2857050149669629,1.2860280562849489,0.0003230413179860694,0.001797049780474792,0.17976203079956962
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,120.0,action_current,0.39837901285744526,0.39841216567211146,3.315281466614991e-05,0.0005262811453413745,0.06299449440592289
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,120.0,heat_current,3.2142474707235436,3.2150680261661564,0.0008205554426134777,0.004486916804109527,0.18287734728264593
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,140.0,entropy_rate,1.2857056812933574,1.2860081371077519,0.00030245581439432637,0.0017952081127184266,0.1684795273882353
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,140.0,action_current,0.398384825007784,0.3983978318439305,1.3006836146491757e-05,0.000524726893460201,0.0247878206903422
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,140.0,heat_current,3.214217099632333,3.215008409332306,0.0007913096999719975,0.0044802225173677015,0.1766228567675968
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,160.0,entropy_rate,1.285691658262537,1.2860833650530679,0.00039170679053072803,0.0017982256408369105,0.21782961027539577
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,160.0,action_current,0.3983809182332173,0.3984180754951099,3.715726189255312e-05,0.0005256552437785058,0.07068751302747393
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,160.0,heat_current,3.214216717203843,3.2152535221789407,0.001036804975097505,0.004489483450912094,0.23094081678525072
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,180.0,entropy_rate,1.2857056812933574,1.2860081371077516,0.000302455814394309,0.001795208112718424,0.16847952738822589
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,180.0,action_current,0.39838482500778405,0.3983978318439305,1.3006836146486553e-05,0.0005247268934602014,0.024787820690332262
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,180.0,heat_current,3.214217099632333,3.2150084093323055,0.0007913096999720912,0.004480222517367706,0.17662285676761752
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,200.0,entropy_rate,1.2857050149669629,1.2860915963476014,0.0003865813806386738,0.0017993888343815195,0.2148403798290481
/Users/jayleenjiang/Documents/NLS/experiments/entropy_ft_2026-08-26/production/n10_blocks.csv,10,200.0,action_current,0.3983790128574452,0.39842113316172795,4.2120304282646914e-05,0.0005263055401883037,0.08003013661527664
