observable,bin_index,abs_left,abs_right,a_center,positive_count,negative_count,qualifies_ge_20_each,log_count_ratio
medium_entropy,135,64.59866732023656,65.07717596705314,64.83792164364485,6338,0,0,nan
medium_entropy,136,65.07717596705314,65.5556846138697,65.31643029046141,6109,0,0,nan
medium_entropy,137,65.5556846138697,66.03419326068627,65.79493893727798,6036,0,0,nan
medium_entropy,138,66.03419326068627,66.51270190750283,66.27344758409454,5828,0,0,nan
medium_entropy,139,66.51270190750283,66.9912105543194,66.75195623091112,5727,0,0,nan
medium_entropy,140,66.9912105543194,67.46971920113596,67.23046487772768,5565,0,0,nan
medium_entropy,141,67.46971920113596,67.94822784795254,67.70897352454425,5383,0,0,nan
medium_entropy,142,67.94822784795254,68.4267364947691,68.18748217136081,5314,0,0,nan
medium_entropy,143,68.4267364947691,68.90524514158567,68.66599081817738,5188,0,0,nan
medium_entropy,144,68.90524514158567,69.38375378840223,69.14449946499396,5005,0,0,nan
medium_entropy,145,69.38375378840223,69.8622624352188,69.62300811181052,4910,0,0,nan
medium_entropy,146,69.8622624352188,70.34077108203537,70.10151675862708,4695,0,0,nan
medium_entropy,147,70.34077108203537,70.81927972885194,70.58002540544365,4551,0,0,nan
medium_entropy,148,70.81927972885194,71.2977883756685,71.05853405226021,4515,0,0,nan
medium_entropy,149,71.2977883756685,71.77629702248507,71.53704269907679,4287,0,0,nan
medium_entropy,150,71.77629702248507,72.25480566930163,72.01555134589336,4184,0,0,nan
medium_entropy,151,72.25480566930163,72.7333143161182,72.49405999270992,4093,0,0,nan
medium_entropy,152,72.7333143161182,73.21182296293478,72.97256863952649,3889,0,0,nan
medium_entropy,153,73.21182296293478,73.69033160975134,73.45107728634305,3882,0,0,nan
medium_entropy,154,73.69033160975134,74.1688402565679,73.92958593315961,3720,0,0,nan
medium_entropy,155,74.1688402565679,74.64734890338447,74.4080945799762,3562,0,0,nan
medium_entropy,156,74.64734890338447,75.12585755020103,74.88660322679276,3420,0,0,nan
medium_entropy,157,75.12585755020103,75.60436619701761,75.36511187360932,3413,0,0,nan
medium_entropy,158,75.60436619701761,76.08287484383418,75.84362052042589,3323,0,0,nan
medium_entropy,159,76.08287484383418,76.56138349065074,76.32212916724245,3129,0,0,nan
medium_entropy,160,76.56138349065074,77.0398921374673,76.80063781405903,3117,0,0,nan
medium_entropy,161,77.0398921374673,77.51840078428387,77.2791464608756,3037,0,0,nan
medium_entropy,162,77.51840078428387,77.99690943110045,77.75765510769216,2907,0,0,nan
medium_entropy,163,77.99690943110045,78.47541807791701,78.23616375450872,2770,0,0,nan
medium_entropy,164,78.47541807791701,78.95392672473358,78.71467240132529,2651,0,0,nan
medium_entropy,165,78.95392672473358,79.43243537155014,79.19318104814187,2537,0,0,nan
medium_entropy,166,79.43243537155014,79.9109440183667,79.67168969495843,2528,0,0,nan
medium_entropy,167,79.9109440183667,80.38945266518328,80.150198341775,2434,0,0,nan
medium_entropy,168,80.38945266518328,80.86796131199985,80.62870698859156,2370,0,0,nan
medium_entropy,169,80.86796131199985,81.34646995881641,81.10721563540812,2294,0,0,nan
medium_entropy,170,81.34646995881641,81.82497860563298,81.58572428222469,2184,0,0,nan
medium_entropy,171,81.82497860563298,82.30348725244954,82.06423292904127,2055,0,0,nan
medium_entropy,172,82.30348725244954,82.78199589926611,82.54274157585783,1951,0,0,nan
medium_entropy,173,82.78199589926611,83.26050454608269,83.0212502226744,1879,0,0,nan
medium_entropy,174,83.26050454608269,83.73901319289925,83.49975886949096,1865,0,0,nan
medium_entropy,175,83.73901319289925,84.21752183971581,83.97826751630753,1837,0,0,nan
medium_entropy,176,84.21752183971581,84.69603048653238,84.4567761631241,1673,0,0,nan
medium_entropy,177,84.69603048653238,85.17453913334894,84.93528480994067,1593,0,0,nan
medium_entropy,178,85.17453913334894,85.65304778016552,85.41379345675723,1674,0,0,nan
medium_entropy,179,85.65304778016552,86.13155642698209,85.8923021035738,1595,0,0,nan
medium_entropy,180,86.13155642698209,86.61006507379865,86.37081075039036,1502,0,0,nan
medium_entropy,181,86.61006507379865,87.08857372061522,86.84931939720694,1406,0,0,nan
medium_entropy,182,87.08857372061522,87.56708236743178,87.3278280440235,1357,0,0,nan
medium_entropy,183,87.56708236743178,88.04559101424834,87.80633669084007,1308,0,0,nan
medium_entropy,184,88.04559101424834,88.52409966106492,88.28484533765663,1238,0,0,nan
medium_entropy,185,88.52409966106492,89.00260830788149,88.7633539844732,1195,0,0,nan
medium_entropy,186,89.00260830788149,89.48111695469805,89.24186263128976,1168,0,0,nan
medium_entropy,187,89.48111695469805,89.95962560151462,89.72037127810634,1146,0,0,nan
medium_entropy,188,89.95962560151462,90.43813424833118,90.1988799249229,1060,0,0,nan
medium_entropy,189,90.43813424833118,90.91664289514776,90.67738857173947,998,0,0,nan
medium_entropy,190,90.91664289514776,91.39515154196432,91.15589721855603,1003,0,0,nan
medium_entropy,191,91.39515154196432,91.87366018878089,91.6344058653726,902,0,0,nan
medium_entropy,192,91.87366018878089,92.35216883559745,92.11291451218918,930,0,0,nan
medium_entropy,193,92.35216883559745,92.83067748241402,92.59142315900574,892,0,0,nan
medium_entropy,194,92.83067748241402,93.3091861292306,93.0699318058223,863,0,0,nan
medium_entropy,195,93.3091861292306,93.78769477604716,93.54844045263887,751,0,0,nan
medium_entropy,196,93.78769477604716,94.26620342286373,94.02694909945544,765,0,0,nan
medium_entropy,197,94.26620342286373,94.74471206968029,94.50545774627201,742,0,0,nan
medium_entropy,198,94.74471206968029,95.22322071649685,94.98396639308858,694,0,0,nan
medium_entropy,199,95.22322071649685,95.70172936331343,95.46247503990514,609,0,0,nan
medium_entropy,200,95.70172936331343,96.18023801013,95.94098368672171,631,0,0,nan
medium_entropy,201,96.18023801013,96.65874665694656,96.41949233353827,638,0,0,nan
medium_entropy,202,96.65874665694656,97.13725530376313,96.89800098035484,629,0,0,nan
medium_entropy,203,97.13725530376313,97.61576395057969,97.37650962717142,539,0,0,nan
medium_entropy,204,97.61576395057969,98.09427259739626,97.85501827398798,531,0,0,nan
medium_entropy,205,98.09427259739626,98.57278124421283,98.33352692080454,508,0,0,nan
medium_entropy,206,98.57278124421283,99.0512898910294,98.81203556762111,495,0,0,nan
medium_entropy,207,99.0512898910294,99.52979853784596,99.29054421443767,445,0,0,nan
medium_entropy,208,99.52979853784596,100.00830718466253,99.76905286125425,457,0,0,nan
medium_entropy,209,100.00830718466253,100.48681583147909,100.24756150807082,399,0,0,nan
medium_entropy,210,100.48681583147909,100.96532447829567,100.72607015488738,413,0,0,nan
medium_entropy,211,100.96532447829567,101.44383312511223,101.20457880170395,401,0,0,nan
medium_entropy,212,101.44383312511223,101.9223417719288,101.68308744852051,372,0,0,nan
medium_entropy,213,101.9223417719288,102.40085041874536,102.16159609533709,345,0,0,nan
medium_entropy,214,102.40085041874536,102.87935906556193,102.64010474215365,322,0,0,nan
medium_entropy,215,102.87935906556193,103.35786771237849,103.11861338897022,350,0,0,nan
medium_entropy,216,103.35786771237849,103.83637635919507,103.59712203578678,320,0,0,nan
medium_entropy,217,103.83637635919507,104.31488500601164,104.07563068260335,284,0,0,nan
