n,tau,k,one_minus_k,symmetry_residual,residual_ci_low,residual_ci_high,pair_reliability_gate,ci_contains_zero
20,80.0,0.65,0.35000000000000003,0.02244851848544742,0.0077483870663216,0.02955866340132022,0,0
20,80.0,0.675,0.325,0.025350614250701245,0.008480978394547761,0.03335010315126188,0,0
20,80.0,0.7000000000000001,0.30000000000000004,0.02787555900253825,0.008931944186241839,0.03664506963791598,0,0
20,80.0,0.7250000000000001,0.275,0.029971591857532065,0.009033005183654816,0.03939902273225083,0,0
20,80.0,0.75,0.25,0.03158377935557506,0.008701449251158701,0.04157214622570177,0,0
20,80.0,0.775,0.225,0.03265185635159839,0.00795957187820135,0.043101221710293375,0,0
20,80.0,0.8,0.2,0.033107792630300836,0.006594942019493698,0.043931503781432464,0,0
20,80.0,0.8250000000000001,0.17500000000000002,0.032873000644968446,0.004622432065381703,0.04399969806746212,0,0
20,80.0,0.8500000000000001,0.15000000000000002,0.03185496734821987,0.001931506397815263,0.04320946343720775,0,0
20,80.0,0.875,0.125,0.029942941258863875,-0.0016236182764641197,0.04148943307390859,0,1
20,80.0,0.9,0.1,0.027002138142599216,-0.006279914970830187,0.038713599996088845,0,1
20,80.0,0.925,0.07500000000000001,0.022865723798040173,-0.012119165344443968,0.0347248732225139,0,1
20,80.0,0.9500000000000001,0.05,0.017323494899667446,-0.019359978108315898,0.029316845549353935,0,1
20,80.0,0.9750000000000001,0.025,0.010105415870377343,-0.02827315508940411,0.022219661571629405,0,1
20,80.0,1.0,0.0,0.0008562317121469265,-0.039218372469110335,0.013075658922670855,0,1
20,100.0,0.0,1.0,0.036843051904077356,0.026453998286766398,0.07103699485814138,0,0
20,100.0,0.025,0.9750000000000001,0.02576453516766284,0.015517967415768382,0.05872740820159233,0,0
20,100.0,0.05,0.9500000000000001,0.01667277783677374,0.006576285365611339,0.048409408469421676,0,0
20,100.0,0.07500000000000001,0.925,0.009223787960022503,-0.0007349193379955854,0.03968115908894004,0,1
20,100.0,0.1,0.9,0.0031577449068852514,-0.006656117522463893,0.03232201064603748,0,1
20,100.0,0.125,0.875,-0.0017237584655228205,-0.011358888849200329,0.026140018246114047,0,1
20,100.0,0.15000000000000002,0.8500000000000001,-0.005573637416393107,-0.014982698799190645,0.020968108323981837,0,1
20,100.0,0.17500000000000002,0.8250000000000001,-0.008511966865403273,-0.017694526216366958,0.016669284509446724,0,1
20,100.0,0.2,0.8,-0.010636748229514603,-0.019575673361681225,0.013125479175753433,0,1
20,100.0,0.225,0.775,-0.012032967183367833,-0.02060517156534976,0.010231772900379028,0,1
20,100.0,0.25,0.75,-0.012779406068941929,-0.02085284014150618,0.007893151859495854,0,1
20,100.0,0.275,0.7250000000000001,-0.012952634982416798,-0.020396735128570653,0.006023138943023154,0,1
20,100.0,0.30000000000000004,0.7000000000000001,-0.012628204261198622,-0.019360825848910624,0.004533729224798271,0,1
20,100.0,0.325,0.675,-0.011879822091180242,-0.017840321743976713,0.0033414939912049515,0,1
20,100.0,0.35000000000000003,0.65,-0.010777687542549173,-0.01592316257084769,0.0024188985292317084,0,1
20,100.0,0.375,0.625,-0.009386994444782068,-0.01369074902574818,0.0017138375308666728,0,1
20,100.0,0.4,0.6000000000000001,-0.007767153387094494,-0.011214969371267439,0.001180414167081586,0,1
20,100.0,0.42500000000000004,0.5750000000000001,-0.005971824583956148,-0.008551605762744498,0.0007775846535775726,0,1
20,100.0,0.45,0.55,-0.004049591273870098,-0.005761882656738197,0.0004682363383769612,0,1
20,100.0,0.47500000000000003,0.525,-0.0020450329779044263,-0.0028987891717127626,0.00021930192677120528,0,1
20,100.0,0.5,0.5,0.0,0.0,0.0,0,1
20,100.0,0.525,0.47500000000000003,0.0020450329779044263,-0.00021930192677120547,0.0028987891717127626,0,1
20,100.0,0.55,0.45,0.004049591273870098,-0.0004682363383769615,0.005761882656738197,0,1
20,100.0,0.5750000000000001,0.42500000000000004,0.005971824583956148,-0.0007775846535775728,0.008551605762744498,0,1
20,100.0,0.6000000000000001,0.4,0.007767153387094494,-0.0011804141670815863,0.011214969371267437,0,1
20,100.0,0.625,0.375,0.009386994444782068,-0.0017138375308666733,0.013690749025748178,0,1
20,100.0,0.65,0.35000000000000003,0.010777687542549173,-0.0024188985292317093,0.01592316257084769,0,1
20,100.0,0.675,0.325,0.011879822091180242,-0.0033414939912049533,0.017840321743976713,0,1
20,100.0,0.7000000000000001,0.30000000000000004,0.012628204261198622,-0.004533729224798274,0.019360825848910624,0,1
20,100.0,0.7250000000000001,0.275,0.012952634982416798,-0.006023138943023157,0.020396735128570653,0,1
20,100.0,0.75,0.25,0.012779406068941929,-0.007893151859495857,0.02085284014150618,0,1
20,100.0,0.775,0.225,0.012032967183367833,-0.01023177290037903,0.020605171565349755,0,1
20,100.0,0.8,0.2,0.010636748229514603,-0.013125479175753435,0.019575673361681225,0,1
20,100.0,0.8250000000000001,0.17500000000000002,0.008511966865403273,-0.016669284509446724,0.017694526216366958,0,1
20,100.0,0.8500000000000001,0.15000000000000002,0.005573637416393107,-0.02096810832398184,0.014982698799190643,0,1
20,100.0,0.875,0.125,0.0017237584655228205,-0.02614001824611405,0.011358888849200327,0,1
20,100.0,0.9,0.1,-0.0031577449068852514,-0.032322010646037486,0.006656117522463891,0,1
20,100.0,0.925,0.07500000000000001,-0.009223787960022503,-0.03968115908894005,0.0007349193379955829,0,1
20,100.0,0.9500000000000001,0.05,-0.01667277783677374,-0.04840940846942168,-0.006576285365611342,0,0
20,100.0,0.9750000000000001,0.025,-0.02576453516766284,-0.05872740820159234,-0.015517967415768386,0,0
20,100.0,1.0,0.0,-0.036843051904077356,-0.0710369948581414,-0.0264539982867664,0,0
20,120.0,0.0,1.0,0.008983290486344482,-0.00017013602542203631,0.09503350414578572,0,1
20,120.0,0.025,0.9750000000000001,-0.0016830325686526173,-0.010848775878486087,0.08172094945966642,0,1
20,120.0,0.05,0.9500000000000001,-0.010379447024712008,-0.019560969757350173,0.07036792689534668,0,1
20,120.0,0.07500000000000001,0.925,-0.01743707882131598,-0.02663941380627684,0.060672156545932374,0,1
20,120.0,0.1,0.9,-0.023102172251870216,-0.032322559874304074,0.05236053258991781,0,1
20,120.0,0.125,0.875,-0.02755654678867893,-0.03673884031351317,0.0452042551878745,0,1
20,120.0,0.15000000000000002,0.8500000000000001,-0.030927166771027505,-0.04000692773981739,0.03903619222656471,0,1
20,120.0,0.17500000000000002,0.8250000000000001,-0.033290793303689475,-0.042112952046911505,0.03375044322869739,0,1
20,120.0,0.2,0.8,-0.03468051852937211,-0.04296521430702628,0.029170124894742067,0,1
20,120.0,0.225,0.775,-0.03510255566285922,-0.04250418643556482,0.025110199421640993,0,1
20,120.0,0.25,0.75,-0.03456761970080011,-0.04077428712783469,0.021549597061567595,0,1
20,120.0,0.275,0.7250000000000001,-0.03312674555972866,-0.03798192198356226,0.018438501554018067,0,1
20,120.0,0.30000000000000004,0.7000000000000001,-0.030888126961011605,-0.03455388737026741,0.015694731314143954,0,1
20,120.0,0.325,0.675,-0.028001914757388613,-0.030688399452727708,0.013223428770776851,0,1
20,120.0,0.35000000000000003,0.65,-0.024626938959963568,-0.026559134998118038,0.010972629558454901,0,1
20,120.0,0.375,0.625,-0.02090313562622726,-0.022266415909801406,0.008898366386517925,0,1
20,120.0,0.4,0.6000000000000001,-0.016940097278253796,-0.017889911605996532,0.006965626034023714,0,1
20,120.0,0.42500000000000004,0.5750000000000001,-0.012818110592444185,-0.013454581282517367,0.005138764277139181,0,1
20,120.0,0.45,0.55,-0.008594568520789977,-0.008987378196384557,0.0033860556746413916,0,1
20,120.0,0.47500000000000003,0.525,-0.004311145703475773,-0.004498867936371418,0.0016814162455829943,0,1
20,120.0,0.5,0.5,0.0,0.0,0.0,0,1
20,120.0,0.525,0.47500000000000003,0.004311145703475773,-0.0016814162455829943,0.004498867936371418,0,1
20,120.0,0.55,0.45,0.008594568520789977,-0.003386055674641392,0.008987378196384557,0,1
20,120.0,0.5750000000000001,0.42500000000000004,0.012818110592444185,-0.005138764277139182,0.013454581282517367,0,1
20,120.0,0.6000000000000001,0.4,0.016940097278253796,-0.006965626034023715,0.017889911605996532,0,1
20,120.0,0.625,0.375,0.02090313562622726,-0.008898366386517927,0.022266415909801406,0,1
20,120.0,0.65,0.35000000000000003,0.024626938959963568,-0.010972629558454903,0.026559134998118038,0,1
20,120.0,0.675,0.325,0.028001914757388613,-0.013223428770776854,0.030688399452727708,0,1
20,120.0,0.7000000000000001,0.30000000000000004,0.030888126961011605,-0.015694731314143957,0.03455388737026741,0,1
20,120.0,0.7250000000000001,0.275,0.03312674555972866,-0.01843850155401807,0.03798192198356226,0,1
20,120.0,0.75,0.25,0.03456761970080011,-0.0215495970615676,0.04077428712783469,0,1
20,120.0,0.775,0.225,0.03510255566285922,-0.025110199421640993,0.04250418643556482,0,1
20,120.0,0.8,0.2,0.03468051852937211,-0.029170124894742067,0.042965214307026274,0,1
20,120.0,0.8250000000000001,0.17500000000000002,0.033290793303689475,-0.03375044322869739,0.042112952046911505,0,1
20,120.0,0.8500000000000001,0.15000000000000002,0.030927166771027505,-0.03903619222656471,0.04000692773981739,0,1
20,120.0,0.875,0.125,0.02755654678867893,-0.045204255187874506,0.03673884031351317,0,1
20,120.0,0.9,0.1,0.023102172251870216,-0.05236053258991782,0.032322559874304074,0,1
20,120.0,0.925,0.07500000000000001,0.01743707882131598,-0.06067215654593238,0.02663941380627684,0,1
20,120.0,0.9500000000000001,0.05,0.010379447024712008,-0.0703679268953467,0.019560969757350173,0,1
20,120.0,0.9750000000000001,0.025,0.0016830325686526173,-0.08172094945966642,0.010848775878486087,0,1
20,120.0,1.0,0.0,-0.008983290486344482,-0.09503350414578572,0.00017013602542203631,0,1
20,140.0,0.0,1.0,0.08610373126420817,0.07829791543969668,0.12428320847129323,0,0
20,140.0,0.025,0.9750000000000001,0.07310156362451972,0.0652938426250381,0.11003285996044436,0,0
20,140.0,0.05,0.9500000000000001,0.06205935693826034,0.05424373438232561,0.09772827637109517,0,0
20,140.0,0.07500000000000001,0.925,0.05264380484425466,0.04481491958713136,0.08694974639113348,0,0
20,140.0,0.1,0.9,0.044599684999409625,0.03675074571792921,0.07755208424163464,0,0
20,140.0,0.125,0.875,0.03772343978031113,0.029852373243352322,0.06930573982885478,0,0
20,140.0,0.15000000000000002,0.8500000000000001,0.03184602807562379,0.023972907005689728,0.06201984231570861,0,0
20,140.0,0.17500000000000002,0.8250000000000001,0.02682354759193014,0.0190115158026198,0.05554598363230925,0,0
20,140.0,0.2,0.8,0.022532407302304186,0.014857299982234869,0.049720770074801024,0,0
20,140.0,0.225,0.775,0.018866217861280177,0.011444073234034707,0.04440841128054086,0,0
20,140.0,0.25,0.75,0.015733114823462846,0.00871486263825637,0.03949839415629169,0,0
20,140.0,0.275,0.7250000000000001,0.01305330945918827,0.006713604652859905,0.03490264871663334,0,0
20,140.0,0.30000000000000004,0.7000000000000001,0.010756970883690722,0.00521130902361219,0.030552411644949137,0,0
20,140.0,0.325,0.675,0.008782499508805872,0.004025611589864658,0.02639433826145219,0,0
20,140.0,0.35000000000000003,0.65,0.007075164819736718,0.0030696329608801663,0.0223868054703939,0,0
20,140.0,0.375,0.625,0.005586029485746782,0.0023515754170433875,0.018496817771869695,0,0
20,140.0,0.4,0.6000000000000001,0.004271062479091509,0.0017332033849946373,0.014697590461224791,0,0
20,140.0,0.42500000000000004,0.5750000000000001,0.003090347819859493,0.001210444799204195,0.010966728062716964,0,0
20,140.0,0.45,0.55,0.0020073166303519324,0.0007615539726134418,0.007284868451159247,0,0
20,140.0,0.47500000000000003,0.525,0.000987959099309696,0.0003677084592109172,0.0036340582224724995,0,0
20,140.0,0.5,0.5,0.0,0.0,0.0,0,1
20,140.0,0.525,0.47500000000000003,-0.000987959099309696,-0.0036340582224724995,-0.00036770845921091773,0,0
20,140.0,0.55,0.45,-0.0020073166303519324,-0.007284868451159247,-0.0007615539726134428,0,0
20,140.0,0.5750000000000001,0.42500000000000004,-0.003090347819859493,-0.010966728062716966,-0.001210444799204196,0,0
20,140.0,0.6000000000000001,0.4,-0.004271062479091509,-0.014697590461224793,-0.0017332033849946373,0,0
20,140.0,0.625,0.375,-0.005586029485746782,-0.018496817771869695,-0.0023515754170433897,0,0
20,140.0,0.65,0.35000000000000003,-0.007075164819736718,-0.0223868054703939,-0.003069632960880169,0,0
20,140.0,0.675,0.325,-0.008782499508805872,-0.02639433826145219,-0.004025611589864659,0,0
20,140.0,0.7000000000000001,0.30000000000000004,-0.010756970883690722,-0.030552411644949137,-0.005211309023612191,0,0
20,140.0,0.7250000000000001,0.275,-0.01305330945918827,-0.03490264871663334,-0.006713604652859906,0,0
20,140.0,0.75,0.25,-0.015733114823462846,-0.03949839415629169,-0.008714862638256373,0,0
20,140.0,0.775,0.225,-0.018866217861280177,-0.04440841128054086,-0.01144407323403471,0,0
20,140.0,0.8,0.2,-0.022532407302304186,-0.049720770074801024,-0.014857299982234872,0,0
20,140.0,0.8250000000000001,0.17500000000000002,-0.02682354759193014,-0.05554598363230925,-0.019011515802619804,0,0
20,140.0,0.8500000000000001,0.15000000000000002,-0.03184602807562379,-0.06201984231570861,-0.02397290700568973,0,0
20,140.0,0.875,0.125,-0.03772343978031113,-0.06930573982885478,-0.029852373243352326,0,0
20,140.0,0.9,0.1,-0.044599684999409625,-0.07755208424163464,-0.03675074571792921,0,0
20,140.0,0.925,0.07500000000000001,-0.05264380484425466,-0.08694974639113348,-0.04481491958713136,0,0
20,140.0,0.9500000000000001,0.05,-0.06205935693826034,-0.09772827637109517,-0.05424373438232561,0,0
20,140.0,0.9750000000000001,0.025,-0.07310156362451972,-0.11003285996044436,-0.0652938426250381,0,0
20,140.0,1.0,0.0,-0.08610373126420817,-0.12428320847129323,-0.07829791543969668,0,0
20,160.0,0.0,1.0,0.12081593935675457,0.11573050027922906,0.12944330605031878,0,0
20,160.0,0.025,0.9750000000000001,0.10641425759225641,0.10138252935463775,0.11487535011113524,0,0
20,160.0,0.05,0.9500000000000001,0.0939496194409173,0.08897247368995259,0.10224449413811888,0,0
20,160.0,0.07500000000000001,0.925,0.08309354600525413,0.07818294257569051,0.09121820433412343,0,0
20,160.0,0.1,0.9,0.07359559104891591,0.0687820492369179,0.08153794066426757,0,0
20,160.0,0.125,0.875,0.06526198938201397,0.060600413738657495,0.07299481258280278,0,0
20,160.0,0.15000000000000002,0.8500000000000001,0.05793571818943244,0.05350182750079346,0.06541199046364495,0,0
20,160.0,0.17500000000000002,0.8250000000000001,0.051477194871431396,0.04735151953315044,0.05863226942510358,0,0
20,160.0,0.2,0.8,0.04575180458424748,0.04197259409889588,0.052512738940835336,0,0
20,160.0,0.225,0.775,0.04062779044866967,0.03716246744662508,0.04692727685051922,0,0
20,160.0,0.25,0.75,0.035981638821753786,0.0328648472530836,0.04176553714181904,0,0
20,160.0,0.275,0.7250000000000001,0.0317048385751683,0.028990615737181834,0.03692061708402156,0,0
20,160.0,0.30000000000000004,0.7000000000000001,0.027707701651399172,0.025309146135653923,0.03231316153757145,0,0
20,160.0,0.325,0.675,0.023919453145527222,0.021810028524283348,0.02792833881747777,0,0
20,160.0,0.35000000000000003,0.65,0.02028586354092203,0.018503897978256047,0.023716777207336445,0,0
20,160.0,0.375,0.625,0.016765953302121953,0.015308626172669879,0.019620231158449877,0,0
20,160.0,0.4,0.6000000000000001,0.013328760002489976,0.012178179773542968,0.015608951918140644,0,0
20,160.0,0.42500000000000004,0.5750000000000001,0.009950593608717695,0.0090926666474198,0.011658831344902074,0,0
20,160.0,0.45,0.55,0.00661285857451567,0.006044772207916795,0.007750715765814499,0,0
20,160.0,0.47500000000000003,0.525,0.003300364725989602,0.0030177961729343345,0.003868992463054028,0,0
20,160.0,0.5,0.5,0.0,0.0,0.0,0,1
20,160.0,0.525,0.47500000000000003,-0.003300364725989602,-0.003868992463054028,-0.0030177961729343345,0,0
20,160.0,0.55,0.45,-0.00661285857451567,-0.007750715765814499,-0.006044772207916795,0,0
20,160.0,0.5750000000000001,0.42500000000000004,-0.009950593608717695,-0.011658831344902074,-0.0090926666474198,0,0
20,160.0,0.6000000000000001,0.4,-0.013328760002489976,-0.015608951918140644,-0.012178179773542968,0,0
20,160.0,0.625,0.375,-0.016765953302121953,-0.019620231158449877,-0.015308626172669879,0,0
20,160.0,0.65,0.35000000000000003,-0.02028586354092203,-0.023716777207336445,-0.018503897978256047,0,0
20,160.0,0.675,0.325,-0.023919453145527222,-0.027928338817477773,-0.021810028524283348,0,0
20,160.0,0.7000000000000001,0.30000000000000004,-0.027707701651399172,-0.03231316153757146,-0.025309146135653923,0,0
20,160.0,0.7250000000000001,0.275,-0.0317048385751683,-0.03692061708402157,-0.028990615737181834,0,0
20,160.0,0.75,0.25,-0.035981638821753786,-0.04176553714181905,-0.032864847253083605,0,0
20,160.0,0.775,0.225,-0.04062779044866967,-0.04692727685051923,-0.03716246744662508,0,0
20,160.0,0.8,0.2,-0.04575180458424748,-0.052512738940835336,-0.04197259409889588,0,0
20,160.0,0.8250000000000001,0.17500000000000002,-0.051477194871431396,-0.058632269425103585,-0.04735151953315044,0,0
20,160.0,0.8500000000000001,0.15000000000000002,-0.05793571818943244,-0.06541199046364496,-0.053501827500793464,0,0
20,160.0,0.875,0.125,-0.06526198938201397,-0.07299481258280278,-0.0606004137386575,0,0
20,160.0,0.9,0.1,-0.07359559104891591,-0.08153794066426757,-0.0687820492369179,0,0
20,160.0,0.925,0.07500000000000001,-0.08309354600525413,-0.09121820433412343,-0.07818294257569051,0,0
20,160.0,0.9500000000000001,0.05,-0.0939496194409173,-0.10224449413811888,-0.08897247368995259,0,0
20,160.0,0.9750000000000001,0.025,-0.10641425759225641,-0.11487535011113525,-0.10138252935463776,0,0
20,160.0,1.0,0.0,-0.12081593935675457,-0.12944330605031878,-0.11573050027922907,0,0
20,180.0,0.0,1.0,0.12352083075670701,0.11742016645347024,0.16683832753353908,0,0
20,180.0,0.025,0.9750000000000001,0.10907111654382694,0.10296660483870178,0.1510179641784107,0,0
20,180.0,0.05,0.9500000000000001,0.09654322455039804,0.09042721555610013,0.1371241465100892,0,0
20,180.0,0.07500000000000001,0.925,0.08561083027587488,0.07947812271272944,0.12481766622239569,0,0
20,180.0,0.1,0.9,0.07601540942113436,0.06988258345723118,0.11379778996612651,0,0
20,180.0,0.125,0.875,0.06754282129331687,0.06146030882276214,0.10381967977850859,0,0
20,180.0,0.15000000000000002,0.8500000000000001,0.06001501768823477,0.05407697557333321,0.09470063168932574,0,0
20,180.0,0.17500000000000002,0.8250000000000001,0.05328559798949381,0.047610615866958195,0.08626722734525193,0,0
20,180.0,0.2,0.8,0.04723408950417776,0.04197598902313734,0.07836722786083127,0,0
20,180.0,0.225,0.775,0.04175904083455309,0.03707395380619563,0.07089578144219977,0,0
20,180.0,0.25,0.75,0.03677190516889882,0.03275024184829736,0.06377659429980477,0,0
20,180.0,0.275,0.7250000000000001,0.0321931626571149,0.028852585969928263,0.05690400107585215,0,0
20,180.0,0.30000000000000004,0.7000000000000001,0.02795081020895529,0.025230014449629884,0.050225843056569984,0,0
20,180.0,0.325,0.675,0.023980378223643586,0.021809275068625122,0.04369721133756371,0,0
20,180.0,0.35000000000000003,0.65,0.020225402124516303,0.018535497529115787,0.037283179135922585,0,0
20,180.0,0.375,0.625,0.016637594812287576,0.01535463058336879,0.030956446516439258,0,0
20,180.0,0.4,0.6000000000000001,0.013176438151478106,0.012222213929171938,0.02469474492823689,0,0
20,180.0,0.42500000000000004,0.5750000000000001,0.009808252154489133,0.00913529937207801,0.018480135787960136,0,0
20,180.0,0.45,0.55,0.006504936673931913,0.006076938731078469,0.012301126249988945,0,0
20,180.0,0.47500000000000003,0.525,0.0032425723299780718,0.003034893750197968,0.0061449751468717825,0,0
20,180.0,0.5,0.5,0.0,0.0,0.0,0,1
20,180.0,0.525,0.47500000000000003,-0.0032425723299780718,-0.0061449751468717825,-0.003034893750197968,0,0
20,180.0,0.55,0.45,-0.006504936673931913,-0.012301126249988945,-0.006076938731078469,0,0
20,180.0,0.5750000000000001,0.42500000000000004,-0.009808252154489133,-0.01848013578796014,-0.00913529937207801,0,0
20,180.0,0.6000000000000001,0.4,-0.013176438151478106,-0.024694744928236895,-0.012222213929171938,0,0
20,180.0,0.625,0.375,-0.016637594812287576,-0.03095644651643926,-0.01535463058336879,0,0
20,180.0,0.65,0.35000000000000003,-0.020225402124516303,-0.037283179135922585,-0.018535497529115787,0,0
20,180.0,0.675,0.325,-0.023980378223643586,-0.04369721133756372,-0.021809275068625122,0,0
20,180.0,0.7000000000000001,0.30000000000000004,-0.02795081020895529,-0.050225843056569984,-0.025230014449629884,0,0
20,180.0,0.7250000000000001,0.275,-0.0321931626571149,-0.05690400107585215,-0.028852585969928263,0,0
20,180.0,0.75,0.25,-0.03677190516889882,-0.06377659429980477,-0.03275024184829736,0,0
20,180.0,0.775,0.225,-0.04175904083455309,-0.07089578144219977,-0.03707395380619563,0,0
20,180.0,0.8,0.2,-0.04723408950417776,-0.07836722786083127,-0.04197598902313734,0,0
20,180.0,0.8250000000000001,0.17500000000000002,-0.05328559798949381,-0.08626722734525193,-0.047610615866958195,0,0
20,180.0,0.8500000000000001,0.15000000000000002,-0.06001501768823477,-0.09470063168932574,-0.05407697557333321,0,0
20,180.0,0.875,0.125,-0.06754282129331687,-0.10381967977850859,-0.06146030882276214,0,0
20,180.0,0.9,0.1,-0.07601540942113436,-0.11379778996612651,-0.06988258345723118,0,0
20,180.0,0.925,0.07500000000000001,-0.08561083027587488,-0.12481766622239569,-0.07947812271272944,0,0
20,180.0,0.9500000000000001,0.05,-0.09654322455039804,-0.1371241465100892,-0.09042721555610013,0,0
20,180.0,0.9750000000000001,0.025,-0.10907111654382694,-0.1510179641784107,-0.10296660483870178,0,0
20,180.0,1.0,0.0,-0.12352083075670701,-0.16683832753353908,-0.11742016645347024,0,0
20,200.0,0.0,1.0,0.1435712855065111,0.13851732220489726,0.17845817616399154,0,0
20,200.0,0.025,0.9750000000000001,0.12838934387234202,0.12334853483865618,0.16230398773457863,0,0
20,200.0,0.05,0.9500000000000001,0.11511229540852164,0.11008051350630303,0.14803860447022835,0,0
20,200.0,0.07500000000000001,0.925,0.10341231589747699,0.09839643387780383,0.1353174924504787,0,0
20,200.0,0.1,0.9,0.09303599232180446,0.08806247320356306,0.12386414562699397,0,0
20,200.0,0.125,0.875,0.08378004718656076,0.07892865934816254,0.11344940743268508,0,0
20,200.0,0.15000000000000002,0.8500000000000001,0.07547514921180101,0.07090347931247078,0.10390986648030058,0,0
20,200.0,0.17500000000000002,0.8250000000000001,0.06797431477057408,0.06376968896948441,0.0951052128682374,0,0
20,200.0,0.2,0.8,0.061144320736100086,0.0573370121143384,0.08679736213512254,0,0
20,200.0,0.225,0.775,0.05486166285266811,0.05147368389951689,0.07884625566928789,0,0
20,200.0,0.25,0.75,0.04901355829637079,0.04616455355737063,0.07114979645891771,0,0
20,200.0,0.275,0.7250000000000001,0.043501386228832026,0.04111559984847218,0.06364558141735234,0,0
20,200.0,0.30000000000000004,0.7000000000000001,0.038243238717397196,0.036257271273268624,0.0562888129035039,0,0
20,200.0,0.325,0.675,0.03317408379732023,0.031498420323382036,0.04904676148874123,0,0
20,200.0,0.35000000000000003,0.65,0.028243929392352637,0.026845968689340104,0.041894857508367564,0,0
20,200.0,0.375,0.625,0.023415047215428808,0.022266771780566463,0.03481399773121464,0,0
20,200.0,0.4,0.6000000000000001,0.018659112984171305,0.017754151322424257,0.027788701629549925,0,0
20,200.0,0.42500000000000004,0.5750000000000001,0.013954699145331206,0.013286868358742078,0.020805850934213492,0,0
20,200.0,0.45,0.55,0.009285242077996345,0.008844006805467248,0.013854379007680146,0,0
20,200.0,0.47500000000000003,0.525,0.00463744296526894,0.004418189175742847,0.006922665155061268,0,0
20,200.0,0.5,0.5,0.0,0.0,0.0,0,1
20,200.0,0.525,0.47500000000000003,-0.00463744296526894,-0.006922665155061269,-0.004418189175742847,0,0
20,200.0,0.55,0.45,-0.009285242077996345,-0.013854379007680146,-0.008844006805467248,0,0
20,200.0,0.5750000000000001,0.42500000000000004,-0.013954699145331206,-0.020805850934213492,-0.013286868358742078,0,0
20,200.0,0.6000000000000001,0.4,-0.018659112984171305,-0.027788701629549925,-0.017754151322424257,0,0
20,200.0,0.625,0.375,-0.023415047215428808,-0.03481399773121464,-0.022266771780566463,0,0
20,200.0,0.65,0.35000000000000003,-0.028243929392352637,-0.04189485750836757,-0.026845968689340104,0,0
20,200.0,0.675,0.325,-0.03317408379732023,-0.04904676148874123,-0.031498420323382036,0,0
20,200.0,0.7000000000000001,0.30000000000000004,-0.038243238717397196,-0.056288812903503904,-0.036257271273268624,0,0
20,200.0,0.7250000000000001,0.275,-0.043501386228832026,-0.06364558141735234,-0.04111559984847218,0,0
20,200.0,0.75,0.25,-0.04901355829637079,-0.07114979645891771,-0.04616455355737063,0,0
20,200.0,0.775,0.225,-0.05486166285266811,-0.07884625566928789,-0.0514736838995169,0,0
20,200.0,0.8,0.2,-0.061144320736100086,-0.08679736213512255,-0.0573370121143384,0,0
20,200.0,0.8250000000000001,0.17500000000000002,-0.06797431477057408,-0.0951052128682374,-0.06376968896948441,0,0
20,200.0,0.8500000000000001,0.15000000000000002,-0.07547514921180101,-0.10390986648030058,-0.07090347931247078,0,0
20,200.0,0.875,0.125,-0.08378004718656076,-0.11344940743268508,-0.07892865934816254,0,0
20,200.0,0.9,0.1,-0.09303599232180446,-0.12386414562699397,-0.08806247320356306,0,0
20,200.0,0.925,0.07500000000000001,-0.10341231589747699,-0.1353174924504787,-0.09839643387780383,0,0
20,200.0,0.9500000000000001,0.05,-0.11511229540852164,-0.14803860447022835,-0.11008051350630303,0,0
20,200.0,0.9750000000000001,0.025,-0.12838934387234202,-0.16230398773457863,-0.12334853483865618,0,0
20,200.0,1.0,0.0,-0.1435712855065111,-0.17845817616399154,-0.13851732220489726,0,0
30,20.0,0.0,1.0,-0.5933620125411487,-0.6286782784486237,-0.5369367519056052,0,0
30,20.0,0.025,0.9750000000000001,-0.5711141178134916,-0.6056747751592744,-0.5171537232253411,0,0
30,20.0,0.05,0.9500000000000001,-0.5472123196461632,-0.5811417407548101,-0.49572354924639267,0,0
30,20.0,0.07500000000000001,0.925,-0.5219435322749546,-0.5551730871418576,-0.4728745950755924,0,0
30,20.0,0.1,0.9,-0.49551607573532624,-0.5277986835187288,-0.44895630129417935,0,0
30,20.0,0.125,0.875,-0.46808881561522053,-0.4991438237006752,-0.424193373467696,0,0
30,20.0,0.15000000000000002,0.8500000000000001,-0.43978886271290796,-0.46952675393144766,-0.3985367805197001,0,0
30,20.0,0.17500000000000002,0.8250000000000001,-0.4107229384174641,-0.4390451077180936,-0.37205977273207014,0,0
30,20.0,0.2,0.8,-0.38098502047377636,-0.40778435245239014,-0.34482078421011336,0,0
30,20.0,0.225,0.775,-0.3506616360233438,-0.3759299704960929,-0.3174165734531136,0,0
30,20.0,0.25,0.75,-0.31983549299677755,-0.34351755965307773,-0.2897506377387365,0,0
30,20.0,0.275,0.7250000000000001,-0.2885877430412092,-0.3108022764595843,-0.2616278352023876,0,0
30,20.0,0.30000000000000004,0.7000000000000001,-0.2569989251219521,-0.277403187354273,-0.233119721634825,0,0
30,20.0,0.325,0.675,-0.22514851106111616,-0.24354665079247323,-0.20443819729621973,0,0
30,20.0,0.35000000000000003,0.65,-0.19311297466564242,-0.20932696297259015,-0.1756026271618694,0,0
30,20.0,0.375,0.625,-0.16096246916880466,-0.17471617782443494,-0.1466020253311425,0,0
30,20.0,0.4,0.6000000000000001,-0.12875654073551673,-0.13989378969601868,-0.11746227750330121,0,0
