source,n,tau,k,psi,psi_ci_low,psi_ci_high,sample_count,n_streams,groups_per_stream,sample_weight_ess,sample_weight_relative_ess,stream_weight_ess,max_sample_weight_fraction,max_stream_weight_fraction,direct_reliability_gate
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.125,-0.04013428305301838,-0.04021927621388172,-0.0400435548614903,1000064,128,7813,459483.4145094674,0.4594540094528624,127.98782861339261,3.640290139616036e-05,0.00798175549811339,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.15000000000000002,-0.042859511489926214,-0.04296975330330566,-0.04274273047564911,1000064,128,7813,356025.6541517711,0.35600286996809316,127.980187361397,6.719228351558898e-05,0.008026643206338146,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.17500000000000002,-0.044259749660970814,-0.044399570370239706,-0.04411467757108587,1000064,128,7813,268015.2794955578,0.26799812761539044,127.9682395126377,0.00012077973793770692,0.008097412771397933,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.2,-0.04443444766273634,-0.04461360359898298,-0.0442553683058834,1000064,128,7813,195312.1250809489,0.195299625904891,127.94921863176991,0.0002118477513300638,0.008221808665749475,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.225,-0.04345749316644598,-0.043672894584401475,-0.04321687252807371,1000064,128,7813,137186.2423287705,0.13717746297114033,127.91822519130811,0.00036312028247371736,0.008392703543260632,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.25,-0.041382744584165555,-0.041657184566517444,-0.04105739395038097,1000064,128,7813,92501.44573077215,0.09249552601710705,127.86631678145443,0.0006088942015970244,0.008624486154420796,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.275,-0.03824804189073818,-0.038621259174800325,-0.03783259079579813,1000064,128,7813,59726.61948037055,0.059722797221348385,127.77685351232455,0.0009996006381425787,0.00893434148475314,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.30000000000000004,-0.03407819865712858,-0.03455293458028933,-0.03353232587146709,1000064,128,7813,36944.86585412889,0.03694250153403071,127.61866843598149,0.0016073856786384393,0.00947457056305338,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.325,-0.0288873244094618,-0.029498280350858917,-0.028155981822003795,1000064,128,7813,21984.489747009527,0.021983082829708425,127.33376962197802,0.0025324746204950527,0.010390541309138907,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.35000000000000003,-0.022680735071670545,-0.02348847631710522,-0.02174054895070801,1000064,128,7813,12682.851576905327,0.012682039926350041,126.81640578018327,0.003909738579195115,0.011746468636002429,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.375,-0.01545665485298633,-0.016501697782245844,-0.014235210121654959,1000064,128,7813,7165.923879619722,0.007165465289841172,125.88045370856432,0.005914424935136113,0.013712011501754237,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.4,-0.007207877495928283,-0.008606944553826145,-0.005517732156246189,1000064,128,7813,4009.320388926267,0.004009063808842501,124.21599837875425,0.008765504608129537,0.01649961391766494,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.42500000000000004,0.0020764761089940185,0.00023925326493439157,0.004300206411553813,1000064,128,7813,2244.834834767675,0.0022446911745325052,121.3492623104646,0.012724666818019504,0.020363849421064912,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.45,0.012409005729203759,0.009965216587595497,0.015407534335249957,1000064,128,7813,1269.436771825567,0.0012693555330714503,116.64865423845546,0.01808887574923933,0.02559454283543185,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.47500000000000003,0.023801842981211064,0.02053580389679629,0.02777831052925778,1000064,128,7813,730.5275748190109,0.0007304808240462719,109.45424608440308,0.025174857248147584,0.03250201592862878,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.5,0.03626426098247508,0.031947525344477284,0.04148723899354447,1000064,128,7813,430.36225171399275,0.00043033471029253404,99.39085427670754,0.03429510976609946,0.04139397430454937,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.525,0.0498002093348016,0.04419133360536792,0.05640993061470266,1000064,128,7813,260.6904069774543,0.0002606737238591273,86.76420242890897,0.04572701074053596,0.05254547303896438,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.55,0.06440598964205071,0.057269384904649105,0.07258556915875193,1000064,128,7813,162.87486964497313,0.00016286444632040861,72.70269863292056,0.05967892393877635,0.06616569528001152,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.5750000000000001,0.0800683444017202,0.07110169007713862,0.09018311381742178,1000064,128,7813,105.16235527260382,0.00010515562531258381,58.774558699847276,0.07625913361524296,0.08236720199953262,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.6000000000000001,0.09676323206882609,0.0856643153033311,0.10890273720034013,1000064,128,7813,70.23279790108815,7.022830328967761e-05,46.31899415572853,0.0954540331652343,0.10114396977021882,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.625,0.11445548998844216,0.10086825742566846,0.12878107247573634,1000064,128,7813,48.51829653592243,4.851519156366236e-05,36.02743080247856,0.11712069783838383,0.1223633365134421,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.65,0.13309945536672396,0.11661493029500161,0.14967742268927325,1000064,128,7813,34.64535613342768,3.464313897253344e-05,27.972564101287862,0.14099593558971774,0.14577405413309483,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.675,0.15264045703864887,0.13318387009617125,0.17148479523365598,1000064,128,7813,25.53781283225283,2.5536178516827752e-05,21.868695296473845,0.16672010599445392,0.17102892952324966,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.7000000000000001,0.1730169531286614,0.15035851540559733,0.19421023000203905,1000064,128,7813,19.397579452775094,1.9396338087137518e-05,17.31408672541989,0.19387077637053138,0.19771734293487092,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.7250000000000001,0.19416300933389374,0.1679636414786659,0.21766935324785464,1000064,128,7813,15.15045338934852,1.5149483822383888e-05,13.92761662324801,0.2219997099279589,0.22540132301817636,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.75,0.2160108043212486,0.18605685135080824,0.2416035294979122,1000064,128,7813,12.140258363701918,1.2139481436889956e-05,11.399080443738375,0.25066704357448766,0.2536491423691586,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.775,0.2384929022765115,0.20460914962688936,0.26606054161862347,1000064,128,7813,9.95715666296037,9.956519445715844e-06,9.494100389734212,0.27946832064109456,0.2820621168282194,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.8,0.2615441214606286,0.2235865139593412,0.2909637926320132,1000064,128,7813,8.339501374210693,8.338967680279156e-06,8.04203024410786,0.3080524075653964,0.31029258589033676,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.8250000000000001,0.2851029224297162,0.2428164815627031,0.31624718491209386,1000064,128,7813,7.116652997012185,7.1161975603683215e-06,6.920675372143054,0.3361304292592104,0.3380531199001865,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.8500000000000001,0.309112318653279,0.26230328581814716,0.3418572615618991,1000064,128,7813,6.175012638296302,6.174617462778684e-06,6.042952845024042,0.3634772488554916,0.36511838438028227,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.875,0.33352036539066343,0.282095415338152,0.3677416993586921,1000064,128,7813,5.437451519786796,5.437103545159906e-06,5.34666014366296,0.3899276209363351,0.39132171002090566,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.9,0.35828030953763657,0.30226685184730295,0.3938597107979979,1000064,128,7813,4.850612693275763,4.850302273930231e-06,4.787076617312441,0.4153691384155673,0.41654843199194685,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.925,0.38335048924659165,0.322825508289774,0.42017704282153445,1000064,128,7813,4.376924069842574,4.376643964628838e-06,4.3317606443696235,0.4397337298318622,0.44072772309225083,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.9500000000000001,0.408694064840826,0.3437596966432418,0.44666498305550445,1000064,128,7813,3.98948249876523,3.9892271882251835e-06,3.956933917916333,0.46298897225572716,0.4638241732060552,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,0.9750000000000001,0.4342786485539663,0.36493741135836033,0.47329947112481735,1000064,128,7813,3.6687187595310973,3.6684839765565976e-06,3.644975560985787,0.4851300139078709,0.4858299096375304,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,20.0,1.0,0.46007588476697936,0.38634772798727274,0.5000771805315501,1000064,128,7813,3.4001865043010886,3.399968906291086e-06,3.3826807877409304,0.5061725221666497,0.5067576819455988,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.0,0.0,0.0,0.0,499968,128,3906,499968.0,1.0,128.0,2.000128008192523e-06,0.007812499999999995,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.025,-0.012764096340334152,-0.012781590975037142,-0.01274659043753605,499968,128,3906,456338.97064494574,0.9127363564167021,127.99770208016972,5.478457151111808e-06,0.007885024387146153,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.05,-0.023245487522294894,-0.023280856409065805,-0.023211867743128313,499968,128,3906,367840.1581467995,0.7357274028473813,127.99116658372377,1.3696326389991825e-05,0.00795360792438014,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.07500000000000001,-0.031833899675783074,-0.031888087924546615,-0.03178352252152418,499968,128,3906,275831.0966224587,0.5516975018850381,127.97928207751195,3.174428215867869e-05,0.008021765778873648,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.1,-0.038818584908948274,-0.038892726565717385,-0.03874180979527337,499968,128,3906,197289.00640193356,0.3946032674129815,127.95951876419198,6.900289859148e-05,0.008128989072084324,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.125,-0.044417947213078166,-0.044516281191057876,-0.044315674034461926,499968,128,3906,136085.8523832092,0.2721891248704101,127.92723535045553,0.000141906939592877,0.008355287027140947,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.15000000000000002,-0.04879891468292934,-0.048926553424144203,-0.04866446634519043,499968,128,3906,90796.73462482006,0.18160509197552657,127.87328478327639,0.00027795484429585433,0.008701598329188072,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.17500000000000002,-0.05209000012708116,-0.0522564217032101,-0.05190714306791844,499968,128,3906,58503.22497958433,0.11701393885125515,127.77919109294726,0.0005212087175351453,0.00922226292666712,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.2,-0.054390309690117176,-0.05460319505304323,-0.0541408511465425,499968,128,3906,36284.88709869472,0.07257441896020289,127.60798182980666,0.0009393718778493562,0.009989441559336103,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.225,-0.05577590411034725,-0.05606041987052748,-0.05543578260286206,499968,128,3906,21624.892983699603,0.04325255413086358,127.28738629481342,0.00163219937969774,0.011094916875674786,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.25,-0.05630444086915669,-0.05670910731951524,-0.055824920873988826,499968,128,3906,12416.865309904435,0.02483532008029401,126.68087933189366,0.0027404396718203688,0.012650445320174165,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.275,-0.056018748156435996,-0.05658886846999232,-0.05535605856285924,499968,128,3906,6925.379748197401,0.013851646001738913,125.54290876500652,0.004453717525950091,0.01478538653366162,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.30000000000000004,-0.05494981002347785,-0.055754253791471885,-0.054031068065605724,499968,128,3906,3798.831500822644,0.007598149283199413,123.4629887679716,0.0070148554291722745,0.0176401531489267,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.325,-0.05311951960306764,-0.05422023567360267,-0.05190329662023577,499968,128,3906,2078.413060552266,0.004157092175003732,119.828880166147,0.010717382660654046,0.02135429003967309,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.35000000000000003,-0.05054344485917137,-0.052046384412523405,-0.04888805415441967,499968,128,3906,1149.2386316507184,0.0022986243752614534,113.88630455615579,0.015892899936430106,0.026048926557331716,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.375,-0.047233723248329175,-0.049254866005936725,-0.04495925075158634,499968,128,3906,649.2472429155947,0.0012985775947972563,105.0026451751281,0.02288615364837258,0.03180502495964177,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.4,-0.043202050001149586,-0.04584486639074588,-0.0402861595489532,499968,128,3906,377.8137869752518,0.000755675937210485,93.1326565583816,0.032018492834470794,0.03864098864542196,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.42500000000000004,-0.03846256655662188,-0.04183257715724049,-0.034762618809460175,499968,128,3906,227.7407762803788,0.0004555107052458934,79.17384988385078,0.0435444729502246,0.048628224121915704,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.45,-0.03303433341321793,-0.03729788587831764,-0.02844588419554731,499968,128,3906,142.67692604856094,0.0002853721159125403,64.75306575129959,0.0576103327767972,0.06220932357575014,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.47500000000000003,-0.02694303755817824,-0.032252240187114437,-0.021320811055540283,499968,128,3906,93.03681044704337,0.0001860855303680303,51.4837884035504,0.07422481952796527,0.07832267080552723,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.5,-0.020221670682525738,-0.026616642348829923,-0.01341382375468136,499968,128,3906,63.14118610856784,0.00012629045480624327,40.334123652165516,0.09325077761580097,0.0968472022316167,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.525,-0.012910104400932054,-0.020493746879233082,-0.005048271249795626,499968,128,3906,44.54164357443291,8.908898884415185e-05,31.53201894351391,0.11442026782992976,0.11753053555063739,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.55,-0.0050537160998872736,-0.013910496981387745,0.0036936052429284625,499968,128,3906,32.588117700979275,6.518040694800322e-05,24.83435124993026,0.13736906115488215,0.14002173276891455,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.5750000000000001,0.0032986017482941497,-0.00694285447370831,0.012923828224891621,499968,128,3906,24.658712557577616,4.9320581632379706e-05,19.82426051151763,0.16168127358995052,0.16391479698712966,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.6000000000000001,0.012096644370870102,0.0003481011920804646,0.02264749873184599,499968,128,3906,19.236692256199575,3.847584696660501e-05,16.089025467105394,0.1869336476929594,0.1887925330626575,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.625,0.021290947663703364,0.008020906789983557,0.03272934480102551,499968,128,3906,15.421326755038345,3.084462756624093e-05,13.288892960426281,0.21273134538340788,0.2142625515291726,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.65,0.030834446931719217,0.016119576116003856,0.04303146805057303,499968,128,3906,12.663551212007167,2.5328723462315922e-05,11.167003505326369,0.23873128597657148,0.2399812385216158,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.675,0.040683634255012716,0.024480714414535722,0.05357932994875552,499968,128,3906,10.620012940529735,2.1241385329720574e-05,9.536963986757145,0.2646530130677362,0.26566543871620313,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.7000000000000001,0.050799221098938044,0.03296682010395677,0.06435228683899671,499968,128,3906,9.070649495804036,1.814246010905505e-05,8.265897514626548,0.290279598980309,0.29109416958420353,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.7250000000000001,0.061146383679117775,0.04167433575909889,0.07532092968068778,499968,128,3906,7.87106599894735,1.5743139558826465e-05,7.259518538927582,0.3154520132785418,0.31610367732802186,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.75,0.07169469778810673,0.05058457335757052,0.08646012323207883,499968,128,3906,6.924385073777468,1.3849656525572572e-05,6.450727221694769,0.34006014261466283,0.34057897456977265,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.775,0.08241786911586466,0.05967666875311219,0.09781373304351901,499968,128,3906,6.1642314689320274,1.2329252009992694e-05,5.7914169813370675,0.3640328541545806,0.3644442528513514,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.8,0.09329334820187132,0.06893182088938953,0.10927648864188039,499968,128,3906,5.5442222338928735,1.108915417365286e-05,5.246754368819529,0.3873286053299717,0.38765369912257,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.8250000000000001,0.10430189672696474,0.07833318023503075,0.12079265539206967,499968,128,3906,5.031339016660427,1.0063322085934353e-05,4.791230111816543,0.40992736458159756,0.41018351597768365,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.8500000000000001,0.11542715037060773,0.08785268309862194,0.1323196329759977,499968,128,3906,4.601665007242633,9.203919065305444e-06,4.4059381317290365,0.4318240968181795,0.4320254330295059,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.875,0.12665520589337226,0.09748885355653963,0.14403863578124834,499968,128,3906,4.237590955391675,8.475724357142208e-06,4.076694119964371,0.4530237645357843,0.45318168800876457,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.9,0.13797424716038248,0.10723510288791269,0.1558492401225475,499968,128,3906,3.9259512842850124,7.852405122497864e-06,3.7927259499769916,0.4735376468652855,0.47366130036902837,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.925,0.14937421604098491,0.11706712422562299,0.167712205656882,499968,128,3906,3.6567597453107696,7.313987585827032e-06,3.5457543779029543,0.49338072872089167,0.49347740362738435,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.9500000000000001,0.1608465286150702,0.12697169825093713,0.17962121956815855,499968,128,3906,3.4223381775470174,6.84511444241835e-06,3.3293415881380817,0.512569917231423,0.5126454025640954,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,0.9750000000000001,0.17238383397000775,0.13681133236580192,0.19156805051021547,499968,128,3906,3.2167071990925775,6.433826163059591e-06,3.1384249356207103,0.5311228735240491,0.5311817485749977,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,40.0,1.0,0.18397981131064833,0.1466191645036775,0.2035245831102385,499968,128,3906,3.035154098181092,6.070696720952325e-06,2.9689798471924864,0.5490572872417819,0.5491031632550137,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.0,0.0,0.0,0.0,333312,128,2604,333311.9999999998,0.9999999999999994,127.99999999999986,3.000192012288788e-06,0.007812500000000002,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.025,-0.012854961893423411,-0.012874854042279156,-0.012837369615427953,333312,128,2604,293407.3947700099,0.8802785221354464,127.99428548676862,9.098599282892088e-06,0.007933774586425685,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.05,-0.023584641800853994,-0.023625438912225214,-0.02354775827802349,333312,128,2604,217178.02805671946,0.6515757850203997,127.97566554361431,2.4289587086786806e-05,0.008052003559727535,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.07500000000000001,-0.03255228900407928,-0.03261913848373038,-0.032494885399173494,333312,128,2604,145577.15300172003,0.436759411607503,127.93818327345565,5.8337963019276974e-05,0.008160752959619752,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.1,-0.04002992418032415,-0.04012447227135798,-0.039946320408854305,333312,128,2604,91757.24632102388,0.2752893574819505,127.87167923332822,0.00012813157057599967,0.008395479923203832,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.125,-0.04622501880082366,-0.04635574640471275,-0.046101511576589725,333312,128,2604,55485.27252695444,0.16646647143503515,127.75715790027319,0.00026057996481491827,0.008734056982635402,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.15000000000000002,-0.051298364991275755,-0.051465133955571084,-0.0511248068097908,333312,128,2604,32590.008838450885,0.0977762841975413,127.55606418353061,0.0004954453348982542,0.00917597162997048,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.17500000000000002,-0.05537654560894915,-0.05560300537243462,-0.05514829741675053,333312,128,2604,18781.724493272603,0.05634877980172512,127.19352101413209,0.0008873986645391912,0.009896554781198453,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.2,-0.05856097293607834,-0.05885715213015121,-0.058251275860377164,333312,128,2604,10729.40742970106,0.03219028246718108,126.53635024380564,0.0015064428858766574,0.010883287301483156,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.225,-0.06093465199332545,-0.061332301829434555,-0.060502223434719594,333312,128,2604,6141.491946498809,0.018425655081421636,125.37034201095543,0.0024359050783728064,0.012194895940961344,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.25,-0.06256734822494053,-0.06312257062663348,-0.062013929930075276,333312,128,2604,3559.178350537028,0.01067821845759237,123.38933785115229,0.003767556428825387,0.013885400218693425,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.275,-0.06351955766374055,-0.06427045868969775,-0.06279094960774317,333312,128,2604,2107.1702648463706,0.006321915397124528,120.2187760841072,0.005594061943497185,0.015997149227793706,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.30000000000000004,-0.06384550957896501,-0.06481959264247654,-0.0629300241950268,333312,128,2604,1283.1837571213355,0.003849797658414145,115.49754922555204,0.007999741712582808,0.018554247617917567,1
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.325,-0.063595337196258,-0.06482121538966545,-0.062420663601323735,333312,128,2604,807.3693654310273,0.0024222631211328343,109.01698442425348,0.011051270344572225,0.021557696825725867,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.35000000000000003,-0.0628165130070863,-0.06432254433917668,-0.061351058315799664,333312,128,2604,526.11409295864,0.0015784432992470717,100.86176029805367,0.014790164598667756,0.025599594587790823,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.375,-0.06155464682975653,-0.06339748088114326,-0.05980013898073177,333312,128,2604,355.2897606063538,0.0010659375018191779,91.45730403028,0.019228564493087366,0.030510043962144323,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.4,-0.05985376822695567,-0.06202947228849571,-0.05774126636537628,333312,128,2604,248.47144798455133,0.0007454620535250796,81.46693060381241,0.02434899714566294,0.036037691311868465,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.42500000000000004,-0.05775623894250179,-0.06029918736810141,-0.05525204912622024,333312,128,2604,179.6609228873872,0.0005390172657671707,71.58979391397193,0.030107833257978243,0.04211545076461539,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.45,-0.05530244919340796,-0.058255522851293214,-0.0524227073406248,333312,128,2604,134.0133103071018,0.00040206566312374527,62.379055909402254,0.0364413626659739,0.048663248322569,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.47500000000000003,-0.052530437570015416,-0.05595403019797929,-0.049290193140863366,333312,128,2604,102.86103871043711,0.0003086028667147811,54.16132010788739,0.043273058744725514,0.05559596749533599,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.5,-0.04947554194235672,-0.0533275924190364,-0.0458808472278543,333312,128,2604,81.02143828504545,0.00024307987196694222,47.05346666153814,0.05052069105394934,0.06283016120571244,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.525,-0.046170148130976155,-0.05041905774798849,-0.04222598420156351,333312,128,2604,65.31936923229699,0.00019597064981847936,41.02679364072275,0.05810233311415839,0.07028890080811419,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.55,-0.042643564534576434,-0.04727805595499276,-0.03833082246040342,333312,128,2604,53.76210641944194,0.0001612966422434294,35.97384511389317,0.0659407938492415,0.07790466167936111,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.5750000000000001,-0.0389220213003247,-0.04395001504746697,-0.03426085042802435,333312,128,2604,45.069288359630164,0.0001352165189361024,31.757509552993046,0.0739664161867794,0.08562050816677338,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.6000000000000001,-0.03502877435260272,-0.040553927161999105,-0.03000961022674292,333312,128,2604,38.39948161153519,0.000115205818006958,28.24007429383396,0.08211845765787516,0.09339001344149325,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.625,-0.03098428656084765,-0.036993471618247224,-0.025669646241115993,333312,128,2604,33.18769967775492,9.956947147943944e-05,25.297282422464804,0.09034539211050992,0.10117637149622886,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.65,-0.02680645769594087,-0.03333428830773041,-0.021172354787611116,333312,128,2604,29.04679087863593,8.71459499767063e-05,22.823254607601452,0.09860448582958933,0.10895109067615315,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.675,-0.022510878514855146,-0.02954851614205153,-0.016574578718426755,333312,128,2604,25.70633926242005,7.712395372029825e-05,20.730639043444704,0.10686095221282972,0.11669255528999282,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.7000000000000001,-0.018111089826409868,-0.02561408565184858,-0.01187428995000335,333312,128,2604,22.97404394726392,6.892654314055275e-05,18.948661633123162,0.11508691533514646,0.1243846400039408,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.7250000000000001,-0.013618833073835438,-0.021622232572979714,-0.007071594283480523,333312,128,2604,20.71083448524267,6.21364801904602e-05,17.42051573881291,0.12326033898177009,0.132015478640352,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.75,-0.009044283932102016,-0.01754415196440683,-0.002261335100390368,333312,128,2604,18.814540931408764,5.6447235417293e-05,16.100780201327446,0.13136401624297164,0.13957642960296912,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.775,-0.004396264316952762,-0.013349869976277769,0.0025867319457123185,333312,128,2604,17.20898997767455,5.1630274270576965e-05,14.953145057794595,0.13938466917388387,0.14706124230406223,0
experiments/entropy_ft_2026-08-26/production/n20_blocks.csv,20,60.0,0.8,0.00031756897540671976,-0.009008984169483184,0.007498817014692413,333312,128,2604,15.8366034266263,4.7512851102349454e-05,13.948520590952832,0.14731217726891974,0.15446540778960569,0
