quarter,j,interval_start,interval_end,mean_I,se_mean_I,sample_count,mean_sin_theta,se_mean_sin_theta
3,80,1000,1500,0.26659780049734494,0.00416812513648626,512,-0.00044808406231922906,0.0014561791284200879
3,81,1000,1500,0.2672511967207528,0.00402393213445749,512,0.0030290305535099317,0.001483832737205265
3,82,1000,1500,0.2690196870030004,0.003954383167566588,512,0.003156898178404686,0.0014050192251247083
3,83,1000,1500,0.2681375508821826,0.004078839382216478,512,0.0020577729265483275,0.0014972844369045544
3,84,1000,1500,0.2645222309699581,0.00402601485512486,512,0.0016618582858599692,0.001414181467639465
3,85,1000,1500,0.2661017966513674,0.0039085895095712095,512,0.0009306554447416652,0.0014261178366773727
3,86,1000,1500,0.2688906641128138,0.004426782647288597,512,0.0033108592824062106,0.0014209809060313871
3,87,1000,1500,0.2714084977104064,0.004656215370963197,512,0.0024957543905851872,0.0015033894205699302
3,88,1000,1500,0.2725851851288105,0.0044316528417548745,512,0.0032156074276926514,0.0015239009759211585
3,89,1000,1500,0.27387831301457677,0.004569034090125879,512,0.0017426603290639012,0.0014899396710225134
3,90,1000,1500,0.2735259071750431,0.004766156354731297,512,0.00198284138269573,0.0014537391999295806
3,91,1000,1500,0.27500377141045174,0.004856040852252478,512,0.0013837740371800463,0.0014224146349742777
3,92,1000,1500,0.2771392639351913,0.005190882494239277,512,0.001442902952843241,0.0014711790076248725
3,93,1000,1500,0.2761464180557062,0.005191188648516217,512,0.002224735784666898,0.001401356200991099
3,94,1000,1500,0.27470050293310927,0.005247907847423204,512,-0.00013803706618659582,0.0013760790806084675
3,95,1000,1500,0.2744728200928662,0.005554260747737883,512,-0.001939643656344692,0.0014030162403200282
3,96,1000,1500,0.2760395890890815,0.005679116933301151,512,-6.175971718468684e-07,0.0013886279922879585
3,97,1000,1500,0.2765894203078537,0.005938651011835151,512,-0.0007496865867519716,0.0013476599761894639
3,98,1000,1500,0.27196472669650495,0.006058950949880258,512,-0.0005574681369174065,0.001269108330644614
3,99,1000,1500,0.2604061522092388,0.005315542914890968,512,-0.0016416486132815756,0.001348411476134922
3,100,1000,1500,0.22030411525237947,0.002904134756117214,512,nan,nan
4,1,1500,2000,0.2383686732727811,0.0009177605272718276,512,0.0017622907165693522,0.0004107067280221741
4,2,1500,2000,0.22668504729697342,0.0015550202148957692,512,0.0023801772627786637,0.0012966088354689962
4,3,1500,2000,0.2295846274809537,0.001593962384003141,512,0.0036195899332306376,0.0012829671911735291
4,4,1500,2000,0.23110264518311943,0.0017515839710735607,512,0.00498634284845409,0.0013227837714364576
4,5,1500,2000,0.2337070407673207,0.0018512560988738769,512,0.0061289760641701045,0.0013686926088957642
4,6,1500,2000,0.23133176647379425,0.0018985606821913916,512,0.005429676806329693,0.0013513990915810787
4,7,1500,2000,0.23312180536171653,0.002181989982549204,512,0.005739489004383732,0.0013193835553620744
4,8,1500,2000,0.23433415843647032,0.002247931064436828,512,0.003990970622639313,0.0014868583732693358
4,9,1500,2000,0.23309606358826163,0.0019790850681662008,512,0.0039807471622738035,0.0014105342537159545
4,10,1500,2000,0.23396961210208395,0.0020849995412029385,512,0.003878820988655148,0.0014048375218100823
4,11,1500,2000,0.2359878705212602,0.0022119947854103085,512,0.002513747621507533,0.0014315732726102614
4,12,1500,2000,0.23616312934467495,0.0025303882315377505,512,0.00276522782496155,0.0013781041194763845
4,13,1500,2000,0.23738735755316492,0.002424757740553429,512,0.0039231675240411585,0.001399973288589554
4,14,1500,2000,0.23628952951028387,0.0022649823090967235,512,0.0032726522495758886,0.0013460299464154383
4,15,1500,2000,0.23725327777921734,0.0025029287419977004,512,0.0038300928079165117,0.0013494396312933071
4,16,1500,2000,0.23858449621604,0.002714723887301828,512,0.0031570091780445675,0.001362043739364564
4,17,1500,2000,0.2401692556413481,0.002846732750737171,512,0.003357862574923594,0.001454217243265245
4,18,1500,2000,0.24077510752980175,0.002920135560566003,512,0.0011965801911978083,0.0014581871911322516
4,19,1500,2000,0.2428049650554709,0.00306526466434352,512,0.0027996750095708425,0.0014197976002163692
4,20,1500,2000,0.24428577643241672,0.0032004538869511803,512,0.004963082696517156,0.0015063945741487688
4,21,1500,2000,0.2426700511986667,0.0032748296395879294,512,0.004473074295752761,0.001560186355359095
4,22,1500,2000,0.24440219497283167,0.003169738192681276,512,0.00645889073554066,0.001558302812557658
4,23,1500,2000,0.24711980215654544,0.0031944271105129583,512,0.0035108216242843546,0.0014789198201912172
4,24,1500,2000,0.24610146983111908,0.003220030370712552,512,0.004080506622707719,0.0013732800848651895
4,25,1500,2000,0.24664431561425826,0.0031107771053892172,512,0.005377841837625134,0.0014200417554982433
4,26,1500,2000,0.2446691467494998,0.0029974561201807632,512,0.0026818447432321616,0.0013958221215039674
4,27,1500,2000,0.24662632176173493,0.002859596009686088,512,0.0033475336204940452,0.001418363614646177
4,28,1500,2000,0.2453850100736743,0.0028566568638340134,512,0.004085639896110754,0.0013991717485918069
4,29,1500,2000,0.24463087504085304,0.002766368373705197,512,0.003224958129183415,0.0014023917932557335
4,30,1500,2000,0.24658457050683819,0.002903477214155459,512,0.0035758208455347537,0.0013556634169133851
4,31,1500,2000,0.24935398498854594,0.0031144061850112152,512,0.0006549551063103815,0.0014345851378160252
4,32,1500,2000,0.24857435867236072,0.003291779276578658,512,0.0029859024260068317,0.0014560953121553416
4,33,1500,2000,0.2460542223635766,0.00317514827312482,512,0.0030941776205297465,0.0014345615646817063
4,34,1500,2000,0.24611450316464806,0.003074005409577774,512,0.005017275986020156,0.0014120517377048739
4,35,1500,2000,0.24593339207240733,0.0030784232211905093,512,0.002391238298140603,0.0013885259459802954
4,36,1500,2000,0.24712713512249324,0.003043060892096674,512,0.001490871929730113,0.0013825323875681346
4,37,1500,2000,0.249079286594294,0.003020188847437389,512,0.0024759868370258157,0.0015218566257570118
4,38,1500,2000,0.24947200081851967,0.0030836786711760803,512,0.004423325413321665,0.001511153039226403
4,39,1500,2000,0.249072518546369,0.00310043795699801,512,0.00365977122103802,0.0014627987458582725
4,40,1500,2000,0.24951022430586606,0.003256370812885273,512,0.005269134749324963,0.0014368341773381384
4,41,1500,2000,0.25351784027442203,0.0036402138658457464,512,0.0008923282182154732,0.0014307970904829602
4,42,1500,2000,0.2541854090570823,0.0037191574211367638,512,0.00202708080418926,0.001369251330229019
4,43,1500,2000,0.2528824953741896,0.003397004200486351,512,0.0033407920394972817,0.0014943860265055444
4,44,1500,2000,0.25542080908733633,0.0034359505973586254,512,0.0020457059429266284,0.0014955549879917657
4,45,1500,2000,0.257841527447594,0.0037195808514725805,512,0.0034393748811901203,0.0014858197006012823
4,46,1500,2000,0.2583131815812948,0.003800727072671333,512,0.0004090176138350438,0.001424621518033056
4,47,1500,2000,0.25897500064788326,0.003744303999580087,512,0.0019092876656790292,0.001484799079578602
4,48,1500,2000,0.25866042349575774,0.0037606903944237546,512,0.0009884034649385856,0.0014883515724491037
4,49,1500,2000,0.25814604952018333,0.003778831008556884,512,0.0015197416692176104,0.001489878635013067
4,50,1500,2000,0.2567308860908909,0.003628106707960624,512,0.002192599637690067,0.001474718356200703
4,51,1500,2000,0.25587674317930764,0.0036231935792412624,512,0.003327280297593377,0.0013893591954667697
4,52,1500,2000,0.25540674978626654,0.0036097583251120994,512,0.0034182394503459363,0.0014461306737085634
4,53,1500,2000,0.25528360910058945,0.0035244104904432402,512,0.0002904954352434953,0.0014932890925065752
4,54,1500,2000,0.25467159373505777,0.003602857168787703,512,0.00036710746522432514,0.0015062531515580133
4,55,1500,2000,0.256365121899456,0.003660754004309978,512,0.003050225811675335,0.0014156039334072166
4,56,1500,2000,0.25824144177780617,0.0036878550366208898,512,0.0024491639729495368,0.0013711546553573518
4,57,1500,2000,0.2592510112338044,0.003623465179361386,512,0.0007390292134152626,0.0014366572585189053
4,58,1500,2000,0.25762522851751046,0.0035093504839185862,512,-0.00014963175285545919,0.0014002897833974494
4,59,1500,2000,0.25726895735781885,0.003665678822098994,512,0.0002997101292999847,0.0015003556751108057
4,60,1500,2000,0.257886331781778,0.003711551328716075,512,4.28576460321002e-05,0.0015233880402694877
4,61,1500,2000,0.2561987844100186,0.0035786568655234233,512,0.0009600145174912906,0.001510275804624494
4,62,1500,2000,0.25591229885511313,0.003532628261520936,512,-0.00020795295821625078,0.0013901624811560043
4,63,1500,2000,0.25880456422199705,0.0037551350417641917,512,-0.0010421305347087842,0.0014510201431040361
4,64,1500,2000,0.2622368494263877,0.003970704414155353,512,-0.0006798614456747787,0.0014111634128903938
4,65,1500,2000,0.26605522494762657,0.004100825341962832,512,-7.429810858694362e-05,0.0014825228975022845
4,66,1500,2000,0.2646641380069824,0.004031708619018129,512,0.002118155880156782,0.0014307947186639328
4,67,1500,2000,0.2685478324535301,0.004452069332382594,512,0.0036145872208249623,0.0014926763052306635
4,68,1500,2000,0.27013052130250625,0.004382214751810244,512,0.002766599353971063,0.0015417870956879304
4,69,1500,2000,0.2664166835898625,0.00371494766746604,512,0.0005599162615150671,0.0014077348405790986
4,70,1500,2000,0.265561477688966,0.0038758936833575065,512,0.0016945867376385708,0.0014801622997913158
4,71,1500,2000,0.2687036532431383,0.004046587993397901,512,0.0010749778668766585,0.0014892932220371558
4,72,1500,2000,0.26803659248161893,0.004030672773255975,512,-0.001113422304255101,0.0014617007503107834
4,73,1500,2000,0.2666946891949611,0.004117926637893765,512,0.00053588678905318,0.001406714793353243
4,74,1500,2000,0.2690506751875494,0.0040791510904318725,512,-0.0017218093064350012,0.0014974471626755218
4,75,1500,2000,0.2698968149825197,0.004098719249548601,512,0.0005025722216074767,0.0013976876950000624
4,76,1500,2000,0.26817653482444004,0.004164077688406463,512,0.003327813000380249,0.0014463769509958217
4,77,1500,2000,0.2716946755062505,0.004357972385915808,512,0.0036915414602759224,0.0014551411118431943
4,78,1500,2000,0.2737687532120733,0.004430043145448035,512,0.0019235047537914493,0.0015174990781257128
4,79,1500,2000,0.2732607778874584,0.004424317822439263,512,0.002468805272076483,0.0014749576678351997
4,80,1500,2000,0.2733605327826279,0.004544192076707221,512,0.0019197020372683866,0.001287007815764283
4,81,1500,2000,0.2729332247941671,0.004562641630679272,512,0.0011055048238913445,0.001476970283327816
4,82,1500,2000,0.2733632675073733,0.0046078341159812375,512,0.0007953514594303611,0.0015154575847416093
4,83,1500,2000,0.2744232569207141,0.004540656465503848,512,0.00042256080666962465,0.0014093243808637145
4,84,1500,2000,0.2744733687720314,0.0046285598770267385,512,0.003134153952396246,0.001441358291967127
4,85,1500,2000,0.2761619985160224,0.004725897863393351,512,-0.0011560327756776844,0.0014224846712730913
4,86,1500,2000,0.27402664304777125,0.0046271346138301705,512,-3.4363059064052947e-06,0.0013889280778772559
4,87,1500,2000,0.2704143761725425,0.004483468287627516,512,0.0008870049985928151,0.0014510399891348687
4,88,1500,2000,0.270080465427759,0.004450721557120793,512,0.0027046870236313147,0.0014941868439302375
4,89,1500,2000,0.26819711872391716,0.004504572310163924,512,0.0017866243888250302,0.0014192701086093507
4,90,1500,2000,0.26698534846985505,0.004524757859416003,512,0.0015266577781245369,0.001397286864755296
4,91,1500,2000,0.26830245647960776,0.004621351920479395,512,0.0015009183286620262,0.001464683891584157
4,92,1500,2000,0.2689623476605899,0.00463065879537721,512,0.0012149669820794883,0.001390159659546062
4,93,1500,2000,0.2664687800497434,0.004655129426362926,512,0.000708910768233796,0.0013325196290003632
4,94,1500,2000,0.26673856956188735,0.004922384505044483,512,0.0015383046606010362,0.001510777333257636
4,95,1500,2000,0.2703392900131934,0.00528899611433069,512,0.0009181424061292173,0.0013644497581740366
4,96,1500,2000,0.2682342825508711,0.005378370301368365,512,-0.0010615905474250446,0.0013615892698772038
4,97,1500,2000,0.26716183389854375,0.005392787909917412,512,0.002747311446738552,0.0012938009762945885
4,98,1500,2000,0.26853619537369366,0.005616568946233192,512,0.003968610036245901,0.0012736904364845844
4,99,1500,2000,0.26064423090718924,0.005348086215176641,512,0.0018610223152050619,0.0013952708718593955
4,100,1500,2000,0.22132753209344952,0.003117218679964815,512,nan,nan
