bin_left,bin_right,bin_center,forward_count,reverse_mirror_count,log_probability_ratio,standard_error,accepted
0.09702658554944543,0.12936878073259406,0.11319768314101974,5002,4588,0.0863936331883032,0.020442111617111753,1
0.12936878073259406,0.16171097591574246,0.14553987832416826,4384,3867,0.12548253702055417,0.02206129158664475,1
0.16171097591574246,0.19405317109889086,0.17788207350731666,3646,3086,0.16675492231550226,0.02446052423961715,1
0.19405317109889086,0.2263953662820395,0.21022426869046518,3172,2532,0.22535279949067188,0.0266496382662268,1
0.2263953662820395,0.2587375614651879,0.2425664638736137,2679,2075,0.2554824368798101,0.029243825337995334,1
0.2587375614651879,0.2910797566483363,0.2749086590567621,2370,1696,0.33461741777732856,0.03180508716824207,1
0.2910797566483363,0.3234219518314849,0.3072508542399106,1929,1418,0.3077543058136564,0.034980307825299976,1
0.3234219518314849,0.3557641470146333,0.3395930494230591,1650,1160,0.3523552827942161,0.03831617897935345,1
0.3557641470146333,0.38810634219778173,0.3719352446062075,1386,928,0.401145446963648,0.042415644854195876,1
0.38810634219778173,0.42044853738093035,0.40427743978935604,1111,781,0.35244063979994394,0.04669582144169707,1
0.42044853738093035,0.45279073256407876,0.43661963497250456,944,591,0.4683101487394025,0.052453497607165056,1
0.45279073256407876,0.48513292774722716,0.46896183015565296,845,487,0.5510725042745839,0.056893057950964436,1
0.48513292774722716,0.5174751229303758,0.5013040253388015,746,464,0.4748410479775055,0.05912406436908448,1
0.5174751229303758,0.5498173181135242,0.53364622052195,659,352,0.6270923589044102,0.06601787465347471,1
0.5498173181135242,0.5821595132966726,0.5659884157050984,537,302,0.575571077133995,0.07192673822070167,1
0.5821595132966726,0.614501708479821,0.5983306108882468,424,248,0.5363047090669756,0.07994215803037759,1
0.614501708479821,0.6468439036629696,0.6306728060713953,364,189,0.6554068525770983,0.08965633295120896,1
0.6468439036629696,0.679186098846118,0.6630150012545438,315,170,0.6167742017753713,0.0951680414623504,1
0.679186098846118,0.7115282940292667,0.6953571964376923,293,158,0.6175775759901004,0.09870199191164829,1
0.7115282940292667,0.7438704892124148,0.7276993916208407,254,111,0.8278040657062025,0.11378056461023893,1
0.7438704892124148,0.7762126843955635,0.7600415868039891,211,110,0.6513777676836502,0.11760206453885104,1
0.7762126843955635,0.8085548795787121,0.7923837819871378,186,65,1.0513594038175642,0.1440866387651433,1
0.8085548795787121,0.8408970747618603,0.8247259771702862,172,61,1.0366206126401418,0.14902146191513124,1
0.8408970747618603,0.8732392699450089,0.8570681723534346,153,66,0.8407831793660098,0.14726663866583448,1
0.8732392699450089,0.9055814651281575,0.8894103675365832,138,52,0.9760099665757773,0.16271799544722593,1
0.9055814651281575,0.9379236603113057,0.9217525627197316,104,50,0.7323678937132264,0.17209121016305456,1
0.9379236603113057,0.9702658554944543,0.95409475790288,101,37,1.004202604197035,0.19216663895181424,0
0.9702658554944543,1.002608050677603,0.9864369530860286,76,31,0.8967461358011849,0.2131102044787418,0
1.002608050677603,1.0349502458607511,1.018779148269177,64,28,0.826678573184468,0.22658174179374144,0
1.0349502458607511,1.0672924410438998,1.0511213434523254,65,24,0.9963334395476914,0.23885410201895643,0
1.0672924410438998,1.0996346362270484,1.083463538635474,54,16,1.216395324324493,0.28463752127665554,0
1.0996346362270484,1.1319768314101966,1.1158057338186225,49,19,0.947381318944186,0.2702586579791192,0
1.1319768314101966,1.1643190265933452,1.1481479290017709,46,19,0.8842024173226545,0.2727099363465714,0
1.1643190265933452,1.1966612217764938,1.1804901241849195,35,13,0.990398704027877,0.32479917717646006,0
1.1966612217764938,1.229003416959642,1.212832319368068,37,8,1.5314763709643884,0.38990643368252725,0
1.229003416959642,1.2613456121427906,1.2451745145512163,28,8,1.2527629684953678,0.40089186286863654,0
1.2613456121427906,1.2936878073259388,1.2775167097343647,28,2,2.6390573296152584,0.7319250547113999,0
