bin_left,bin_right,bin_center,forward_count,reverse_mirror_count,log_probability_ratio,standard_error,accepted
1.7971785069759671,1.863740673901003,1.830459590438485,155,28,1.7112206067440427,0.2053433676004938,0
1.863740673901003,1.9303028408260388,1.8970217573635209,147,22,1.8993901334204204,0.22859848324733223,0
1.9303028408260388,1.9968650077510746,1.9635839242885567,136,28,1.580450375560848,0.2075264486535543,0
1.9968650077510746,2.0634271746761104,2.0301460912135925,132,9,2.6855773452501515,0.34450960608794157,0
2.0634271746761104,2.129989341601146,2.0967082581386283,95,11,2.1559816188021705,0.3184892568024306,0
2.129989341601146,2.196551508526182,2.163270425063664,83,10,2.116255514802552,0.3347360045932979,0
2.196551508526182,2.2631136754512178,2.2298325919887,97,6,2.782951509275328,0.42068509008185934,0
2.2631136754512178,2.3296758423762536,2.2963947589137357,59,15,1.3694872428035096,0.2891640005412837,0
2.3296758423762536,2.3962380093012894,2.3629569258387715,55,6,2.215573716004416,0.4299400944881564,0
2.3962380093012894,2.462800176226325,2.4295190927638073,46,4,2.4423470353692043,0.5212860351426869,0
2.462800176226325,2.529362343151361,2.496081259688843,42,4,2.3513752571634776,0.5232681184722836,0
2.529362343151361,2.595924510076397,2.562643426613879,30,1,3.4011973816621555,1.0165300454651272,0
2.595924510076397,2.6624866770014326,2.6292055935389147,34,1,3.5263605246161616,1.0145993123917847,0
