theta1,theta3,diff
2.19911,0.942478,-0.000386579
2.19911,1.15192,-0.000434274
2.19911,1.36136,-8.32834e-05
2.19911,1.5708,0.000348703
2.19911,1.78024,0.000884739
2.19911,1.98968,0.001698
2.19911,2.19911,0.00220461
2.19911,2.40855,0.00178761
2.19911,2.61799,0.00128341
2.19911,2.82743,2.22148e-06
2.19911,3.03687,-0.000877087
2.40855,-3.03687,-0.00150187
2.40855,-2.82743,-0.00167057
2.40855,-2.61799,-0.00196519
2.40855,-2.40855,-0.00144584
2.40855,-2.19911,-0.000485542
2.40855,-1.98968,-0.000246771
2.40855,-1.78024,-0.000246064
2.40855,-1.5708,-0.00024533
2.40855,-1.36136,-3.59492e-05
2.40855,-1.15192,-3.82999e-05
2.40855,-0.942478,-0.00011539
2.40855,-0.733038,-1.90806e-05
2.40855,-0.523599,1.24918e-05
2.40855,-0.314159,-0.000190665
2.40855,-0.10472,-0.000318076
2.40855,0.10472,-6.46935e-05
2.40855,0.314159,-0.000329325
2.40855,0.523599,-0.000466233
2.40855,0.733038,-0.000160924
2.40855,0.942478,-8.08964e-05
2.40855,1.15192,-0.000249603
2.40855,1.36136,-0.000126052
2.40855,1.5708,0.000236267
2.40855,1.78024,0.000520627
2.40855,1.98968,0.00172784
2.40855,2.19911,0.00195741
2.40855,2.40855,0.00203865
2.40855,2.61799,0.00126071
2.40855,2.82743,0.000468833
2.40855,3.03687,-0.000917476
2.61799,-3.03687,-0.00116464
2.61799,-2.82743,-0.00204144
2.61799,-2.61799,-0.0021449
2.61799,-2.40855,-0.00129867
2.61799,-2.19911,-0.00118547
2.61799,-1.98968,-0.000559751
2.61799,-1.78024,-0.000303626
2.61799,-1.5708,8.91206e-05
2.61799,-1.36136,0.000127998
2.61799,-1.15192,0.000133052
2.61799,-0.942478,-0.000159061
2.61799,-0.733038,-0.000194837
2.61799,-0.523599,-8.32912e-05
2.61799,-0.314159,9.74857e-05
2.61799,-0.10472,-4.94792e-05
2.61799,0.10472,-0.000274401
2.61799,0.314159,-8.76839e-05
2.61799,0.523599,6.17161e-05
2.61799,0.733038,-1.86824e-05
2.61799,0.942478,-0.000258284
2.61799,1.15192,-0.000560533
2.61799,1.36136,-0.000462752
2.61799,1.5708,-0.000116734
2.61799,1.78024,0.000141993
2.61799,1.98968,0.000321683
2.61799,2.19911,0.0020467
2.61799,2.40855,0.00149727
2.61799,2.61799,0.00160814
2.61799,2.82743,0.000340643
2.61799,3.03687,-0.0006483
2.82743,-3.03687,-0.00201396
2.82743,-2.82743,-0.00145917
2.82743,-2.61799,-0.00245681
2.82743,-2.40855,-0.00281055
2.82743,-2.19911,-0.001886
2.82743,-1.98968,-0.00183601
2.82743,-1.78024,-0.000653845
2.82743,-1.5708,4.32402e-05
2.82743,-1.36136,0.000620204
2.82743,-1.15192,0.000102343
2.82743,-0.942478,0.00046118
2.82743,-0.733038,0.000297008
2.82743,-0.523599,0.000403891
2.82743,-0.314159,0.000215753
2.82743,-0.10472,0.000132082
2.82743,0.10472,-8.40918e-05
2.82743,0.314159,-0.000199625
2.82743,0.523599,0.000445136
2.82743,0.733038,0.000276815
2.82743,0.942478,-0.00021063
2.82743,1.15192,-5.24714e-05
2.82743,1.36136,-0.000271836
2.82743,1.5708,-0.000349961
2.82743,1.78024,-0.000339351
2.82743,1.98968,-0.000436493
2.82743,2.19911,-8.55181e-05
2.82743,2.40855,-0.00041592
2.82743,2.61799,0.000132726
2.82743,2.82743,0.000152082
2.82743,3.03687,-0.000956412
3.03687,-3.03687,-0.00156569
3.03687,-2.82743,-0.00136903
3.03687,-2.61799,-0.00214791
3.03687,-2.40855,-0.00196454
3.03687,-2.19911,-0.00268074
3.03687,-1.98968,-0.00182023
3.03687,-1.78024,-0.000715037
3.03687,-1.5708,0.000127901
3.03687,-1.36136,9.82577e-05
3.03687,-1.15192,0.000615408
3.03687,-0.942478,0.000585508
3.03687,-0.733038,0.000625696
3.03687,-0.523599,0.000424725
3.03687,-0.314159,0.000389389
3.03687,-0.10472,-0.000267267
3.03687,0.10472,0.000104474
3.03687,0.314159,0.000405985
3.03687,0.523599,0.000678804
3.03687,0.733038,0.000472911
3.03687,0.942478,0.000502667
3.03687,1.15192,0.000310399
3.03687,1.36136,-7.97761e-05
3.03687,1.5708,-0.000397402
3.03687,1.78024,-0.000778028
3.03687,1.98968,-0.00110863
3.03687,2.19911,-0.00102079
3.03687,2.40855,-0.00152441
3.03687,2.61799,-0.0012581
3.03687,2.82743,-0.000508339
3.03687,3.03687,-0.000817699
