epoch,phase,learning_rate,training_loss,training_nll,training_fp_loss,validation_nll
36,pretrain,0.001,7.7612888152901585,7.7612888152901585,1431647.9114169078,7.759029469620888
37,pretrain,0.001,7.764169172708838,7.764169172708838,2526801.1462119054,7.75890467394177
38,pretrain,0.001,7.761515127062394,7.761515127062394,74721290.0600267,7.758674024503824
39,pretrain,0.001,7.762361124135313,7.762361124135313,1640821.5015003846,7.758703819403574
40,pretrain,0.001,7.765214582529719,7.765214582529719,842353.5176643464,7.758471588067943
41,pretrain,0.001,7.76005690092045,7.76005690092045,78398819.24915454,7.758834584991733
42,pretrain,0.001,7.76065958957508,7.76065958957508,10543660.357516255,7.758351689120835
43,pretrain,0.001,7.763425888090856,7.763425888090856,185070540.02679035,7.758547101786956
44,pretrain,0.001,7.761081478911074,7.761081478911074,647346.509209632,7.758541953630024
45,pretrain,0.001,7.760043071035104,7.760043071035104,12376723.445782732,7.75906771095347
46,pretrain,0.001,7.763678543276867,7.763678543276867,82456719.25417586,7.759172414373744
47,pretrain,0.001,7.760113115736403,7.760113115736403,563564.8192698543,7.75880771678066
48,pretrain,0.001,7.761942798636823,7.761942798636823,865920.6030996076,7.758265113979647
49,pretrain,0.001,7.76092905670833,7.76092905670833,745020.0573718101,7.758605327849202
50,pretrain,0.001,7.764925236172719,7.764925236172719,14998025.414193545,7.758142300653572
51,joint,0.001,4536.590873192809,7.892519122252149,45286.98354070555,7.963650478986988
52,joint,0.001,71606.27438504173,7.964702053723483,715983.0968298797,7.913221267948826
53,joint,0.001,93.34684970580341,7.966165841925692,853.8068386387774,7.943843730170621
54,joint,0.001,305.45198817116284,7.955431223338348,2974.965569478246,7.930738929691275
55,joint,0.001,213.92094080291162,7.960625971326371,2059.603148315851,7.961278981863701
56,joint,0.001,18168.33250911915,7.969645943158585,181603.6286317598,7.966974391949416
57,joint,0.001,6406.547976977953,7.972684102732486,63985.75292875221,7.9712817152627835
58,joint,0.001,1379.2467197030332,7.968671581756737,13712.780481212767,7.948661615218378
59,joint,0.001,1478.592793360283,7.964317870275383,14706.284754900076,7.95794325794715
60,joint,0.001,127.3717870656698,7.966833010796362,1194.0495405487345,7.960565805722683
61,joint,0.001,420.9640626127871,7.967699931850766,4129.963626809362,7.970396506326194
62,joint,0.001,462899.4976299061,7.974090353237341,4628915.2353955265,7.966263177941253
63,joint,0.001,9712.322279267402,7.972556125213945,97043.49723142182,7.962273576955075
64,joint,0.001,5847.336773927293,7.970596021523026,58393.66177905771,7.972315322732817
65,joint,0.001,519.1680409905938,7.9749794785149435,5111.93061512078,7.975577164336201
66,joint,0.001,479.3260476850551,7.977035561971115,4713.490121230836,7.976893852546168
67,joint,0.001,1095.0201554592757,7.975147575043406,10870.450078842323,7.971567056058785
68,joint,0.0005,100.98083277550761,7.9757175579255275,930.0511521758209,7.9685548257085275
69,joint,0.0005,136.29702400963984,7.973230730513633,1283.2379327912622,7.971611411345429
70,joint,0.0005,290.16400354007436,7.975687646656268,2821.883158934178,7.974000798099649
71,joint,0.0005,306238.3017302796,7.972013175477828,3062303.2971710395,7.974354645002269
72,joint,0.0005,49.83966817906069,7.977107112916908,418.62561066143786,7.974500626157224
73,joint,0.0005,3454.6779025016845,7.976342468611166,34467.01560033074,7.972658144876298
74,joint,0.0005,265434.96689932124,7.974321616428308,2654269.9257770493,7.974515145148925
75,joint,0.0005,38534.78495169032,7.975718382400593,385268.0923330792,7.972198397636674
76,joint,0.0005,1099.7956790180901,7.977220535223148,10918.184584828668,7.975768047141237
77,joint,0.0005,128.78217015050936,7.972898845124831,1208.0927130538453,7.973590147367682
78,joint,0.0005,43.3520655221584,7.975974632615734,353.7609088954266,7.975835063610631
79,joint,0.0005,680.4280533403811,7.97522481529276,6724.528285250885,7.975657045734658
80,joint,0.0005,515.6967667028805,7.973132332951516,5077.23634369929,7.972906654893353
81,joint,0.0005,201961.36748638452,7.972307278731114,2019533.9517910574,7.976463840243215
82,joint,0.0005,410.08779876262844,7.975785379402909,4021.1201338322544,7.976878651074968
