case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.5918139392115793,0.4070032840936324,4.984352691077274e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.5132741228718345,0.4072402355178034,4.98725450910892e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.4347343065320897,0.40871105292729515,5.0052668274355634e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.356194490192345,0.4115389291535557,5.039898323124318e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.2776546738526,0.4158350288559595,5.0925103706179796e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.199114857512855,0.4216946366092896,5.1642698694117316e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.1205750411731104,0.4291935710252216,5.2561053297065964e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-2.0420352248333655,0.43838496084690765,5.3686673909550315e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.9634954084936207,0.449296470766282,5.502294847921293e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.8849555921538759,0.46192805431189976,5.656987131494328e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.806415775814131,0.47625029879305936,5.832384040098902e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.7278759594743862,0.4922034132641994,6.027753345834032e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.6493361431346414,0.509696895133959,6.241986711611468e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.5707963267948966,0.5286098947604647,6.473604156160219e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.4922565104551517,0.5487922805467459,6.720767097683486e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.413716694115407,0.570066390089716,6.981299799248571e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.335176877775662,0.5922294362588263,7.252718834752127e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.2566370614359172,0.6150565210955776,7.532269998544053e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.1780972450961724,0.6383041955252902,7.81697189932373e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.0995574287564276,0.6617144894243832,8.103665314229958e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-1.0210176124166828,0.6850193249210578,8.389067236186542e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.9424777960769379,0.7079452162125044,8.669828430063242e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.8639379797371931,0.7302181518947504,8.942593223972017e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.7853981633974483,0.7515685510029365,9.204060203255599e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.7068583470577035,0.77173618177016,9.451042447910262e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.6283185307179586,0.7904749325882758,9.680525960004511e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.5497787143782138,0.8075573277852316,9.889724966001735e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.47123889803846897,0.8227786865466902,1.0076132848860669e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.39269908169872414,0.8359608314676388,1.0237567564694037e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.3141592653589793,0.8469552636254797,1.0372210526199463e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.23561944901923448,0.8556457334676553,1.0478638086952527e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.15707963267948966,0.8619501509034173,1.055584493328448e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,-0.07853981633974483,0.8658217934385428,1.0603258879665323e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.0,0.8672497876183228,1.0620746764680008e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.07853981633974483,0.866258856048846,1.0608611352932666e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.15707963267948966,0.8629083394361454,1.0567579358480331e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.23561944901923448,0.8572905200001566,1.0498780912575617e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.3141592653589793,0.8495282888747215,1.040372099755556e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.39269908169872414,0.8397722153018183,1.0284243554822532e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.47123889803846897,0.8281970891993329,1.0142489143511174e-16
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.5497787143782138,0.8149980206940044,9.980847173543409e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.6283185307179586,0.8003861901746339,9.801903858791096e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.7068583470577035,0.7845843500958264,9.608387130059603e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.7853981633974483,0.7678221849661901,9.403109811331718e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.8639379797371927,0.750331638564407,9.188912394668893e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,0.9424777960769379,0.7323423173832873,8.968606748635977e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.0210176124166832,0.714077076611962,8.744922062173382e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.0995574287564276,0.6957478897010692,8.520454261359398e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.178097245096172,0.677552094849621,8.297620042131721e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.2566370614359172,0.6596691017992444,8.078616540148544e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.3351768777756625,0.6422576303710793,7.865387512619061e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.413716694115407,0.6254535385306776,7.659596739769799e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.4922565104551513,0.6093682827564642,7.462609169796228e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.5707963267948966,0.594088037490204,7.275480135241105e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.6493361431346418,0.579673483860099,7.098952765598648e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.7278759594743862,0.5661602610992137,6.933463515595815e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.8064157758141306,0.5535600575486153,6.779155526127355e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.8849555921538759,0.5418623022442786,6.635899340220712e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,1.9634954084936211,0.5310364032316699,6.503320314483874e-17
