case,reference_mode,eigen_index,conjugate_index,lambda_real,lambda_imag,observable,contribution_real,contribution_imag,reconstructed_variance_real,reconstructed_variance_imag,weight_real,weight_imag,weight_abs
driven_dt1e-3,4,5,6,-2.6524200481523486,3.060159041643113,cos_theta3,0.00035095078591524704,-1.2484926829349485e-16,0.4909200295488961,8.586881206085195e-16,0.0007148838197490819,-2.5556734902916073e-16,0.0007148838197490819
driven_dt1e-3,4,5,6,-2.6524200481523486,3.060159041643113,cos_even_sum,-1.971888897072569e-05,1.7330971727180788e-16,0.9953169454667002,2.6020852139652106e-15,-1.9811668092799908e-05,1.741769490713611e-16,1.9811668092799908e-05
driven_dt1e-3,4,5,6,-2.6524200481523486,3.060159041643113,I1_minus_I3,-0.002503050171551592,2.054563116860031e-16,5.028652007368641,2.4131738274313363e-14,-0.00049775768295038,4.324579817738979e-17,0.00049775768295038
driven_dt1e-3,5,7,-1,-2.7189907205137063,0.0,I2,0.07267416215370782,-3.649982375105021e-15,2.5216420656390874,-1.091715693540829e-14,0.0288201736257478,-1.3226889185328146e-15,0.0288201736257478
driven_dt1e-3,5,7,-1,-2.7189907205137063,0.0,I1_plus_I3,-0.02734221395720658,1.0992172481633997e-15,2.9992233762513183,-3.601632880823047e-14,-0.009116431331427264,2.5702549062436554e-16,0.009116431331427264
driven_dt1e-3,5,7,-1,-2.7189907205137063,0.0,cos_theta3,0.023837148334985472,1.1025738650593508e-16,0.4909200295488961,8.586881206085195e-16,0.04855607206919079,1.3966198180936288e-16,0.04855607206919079
driven_dt1e-3,5,7,-1,-2.7189907205137063,0.0,cos_even_sum,0.2362453833347616,-2.6665125932384175e-15,0.9953169454667002,2.6020852139652106e-15,0.23735693882312742,-3.2995877234283438e-15,0.23735693882312742
driven_dt1e-3,5,7,-1,-2.7189907205137063,0.0,I1_minus_I3,0.05538328884605963,-4.042806656697368e-15,5.028652007368641,2.4131738274313363e-14,0.011013545730526741,-8.568066856535548e-16,0.011013545730526741
driven_dt1e-3,6,8,9,-2.9604741803555354,5.370695425996387,I2,0.000533419162361303,-6.053642830072814e-16,2.5216420656390874,-1.091715693540829e-14,0.00021153643081620816,-2.391516681974711e-16,0.00021153643081620816
driven_dt1e-3,6,8,9,-2.9604741803555354,5.370695425996387,I1_plus_I3,-0.0005593178173808499,-4.75097391983148e-16,2.9992233762513183,-3.601632880823047e-14,-0.00018648754934683537,-1.6064625019069984e-16,0.00018648754934683537
driven_dt1e-3,6,8,9,-2.9604741803555354,5.370695425996387,cos_theta3,-0.00011781332287903807,8.8833427376242e-17,0.4909200295488961,8.586881206085195e-16,-0.00023998475472124478,1.8137271668476477e-16,0.00023998475472124478
driven_dt1e-3,6,8,9,-2.9604741803555354,5.370695425996387,cos_even_sum,-9.581294753115258e-05,6.19655422893356e-17,0.9953169454667002,2.6020852139652106e-15,-9.626375594984597e-05,6.250876072059698e-17,9.626375594984597e-05
driven_dt1e-3,6,8,9,-2.9604741803555354,5.370695425996387,I1_minus_I3,0.04520892242474495,7.745540320236444e-16,5.028652007368641,2.4131738274313363e-14,0.00899026664770179,1.1088523712675736e-16,0.00899026664770179
