case,replicate,reference_mode,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,9,5,-2.7189907205137063,0.0,1,0.05029119565536577,0.25041369266494856,0.0,-2.769281916169072,0.0,500,3.552713678800501e-15
driven_dt1e-3,9,6,-2.9604741803555354,5.370695425996387,1,0.5844612039305097,-0.16761672811939152,0.15566063305308406,-2.9502695395656158,4.786323314917967,500,3.552713678800501e-15
driven_dt1e-3,10,0,-0.9401735849314701,0.0,1,0.01522378531984414,0.6297232134881853,0.0,-0.9249497996116259,0.0,500,5.551115123125783e-15
driven_dt1e-3,10,1,-1.7527488199044507,0.0,1,0.05346076478486084,0.40530930295896944,0.0,-1.8062095846893116,0.0,500,5.551115123125783e-15
driven_dt1e-3,10,2,-2.2396104765324987,0.0,1,0.23108011259618486,0.29393882232836893,0.015266796645313588,-2.4460732460339627,0.10378411847315952,500,5.551115123125783e-15
driven_dt1e-3,10,3,-2.3174426658637897,0.0,1,0.1652784601881507,0.29393882232836893,0.015266796645313588,-2.4460732460339627,0.10378411847315952,500,5.551115123125783e-15
driven_dt1e-3,10,4,-2.6524200481523486,3.060159041643113,1,0.34498965826170647,0.05162516786459209,0.24723803158999325,-2.752130588712538,2.729892978583761,500,5.551115123125783e-15
driven_dt1e-3,10,5,-2.7189907205137063,0.0,1,0.005631062712979418,0.25751435086921365,0.0,-2.713359657800727,0.0,500,5.551115123125783e-15
driven_dt1e-3,10,6,-2.9604741803555354,5.370695425996387,1,0.28089991018554944,-0.195082713525036,0.07116606212361443,-3.143724904473845,5.583589605466764,500,5.551115123125783e-15
driven_dt1e-3,11,0,-0.9401735849314701,0.0,1,0.0031502597182392345,0.6259331751094147,0.0,-0.9370233252132308,0.0,500,4.440892098500626e-16
driven_dt1e-3,11,1,-1.7527488199044507,0.0,1,0.0944339484779324,0.39709037308389483,0.0,-1.8471827683823832,0.0,500,4.440892098500626e-16
driven_dt1e-3,11,2,-2.2396104765324987,0.0,1,0.04397784298132601,0.31924572984034816,0.0,-2.2835883195138247,0.0,500,4.440892098500626e-16
driven_dt1e-3,11,3,-2.3174426658637897,0.0,1,0.03385434634996498,0.31924572984034816,0.0,-2.2835883195138247,0.0,500,4.440892098500626e-16
driven_dt1e-3,11,4,-2.6524200481523486,3.060159041643113,1,0.6310592541193499,0.09299312715907529,0.24992243035360379,-2.643542171001231,2.4291622385553637,500,4.440892098500626e-16
driven_dt1e-3,11,5,-2.7189907205137063,0.0,1,0.057840128131807056,0.26432515229686565,0.0,-2.661150592381899,0.0,500,4.440892098500626e-16
driven_dt1e-3,11,6,-2.9604741803555354,5.370695425996387,1,0.6456045705798695,-0.163068981239128,0.05153247223185799,-3.531975254303748,5.6710148959440705,500,4.440892098500626e-16
driven_dt1e-3,12,0,-0.9401735849314701,0.0,1,0.006488273123729904,0.6269787340538786,0.0,-0.9336853118077402,0.0,500,3.552713678800501e-15
driven_dt1e-3,12,1,-1.7527488199044507,0.0,1,0.03339118580128253,0.42329801659172234,0.0,-1.7193576341031682,0.0,500,3.552713678800501e-15
driven_dt1e-3,12,2,-2.2396104765324987,0.0,1,0.03204341539870681,0.32115643247820297,0.0,-2.2716538919312055,0.0,500,3.552713678800501e-15
driven_dt1e-3,12,3,-2.3174426658637897,0.0,1,0.04578877393258418,0.32115643247820297,0.0,-2.2716538919312055,0.0,500,3.552713678800501e-15
driven_dt1e-3,12,4,-2.6524200481523486,3.060159041643113,1,0.5127094921682158,0.0593154485894691,0.2242286257583362,-2.9225413107806735,2.624377528915153,500,3.552713678800501e-15
driven_dt1e-3,12,5,-2.7189907205137063,0.0,1,0.03047086979489322,0.26073259805839855,0.0,-2.688519850718813,0.0,500,3.552713678800501e-15
driven_dt1e-3,12,6,-2.9604741803555354,5.370695425996387,1,0.210757253154779,-0.22761846025158658,0.0915228086647757,-2.810305742964281,5.518573957801435,500,3.552713678800501e-15
driven_dt1e-3,13,0,-0.9401735849314701,0.0,1,0.00492154778710574,0.6264877746445384,0.0,-0.9352520371443643,0.0,500,2.6645352591003757e-15
driven_dt1e-3,13,1,-1.7527488199044507,0.0,1,0.0754753830767192,0.4322994677935,0.0,-1.6772734368277316,0.0,500,2.6645352591003757e-15
